budget_mib,ctx,decode_tokens,device_kib_per_ctx_token,device_total_mib,duration_s,fa_requested,flash_attn,gpu_oom_lines,kv_mib,model_mib,n_batch,n_ubatch,outcome,policy,prefill_ms,prompt_tokens,rc,scratch_kib_per_ctx_token,scratch_mib,tag,tok_per_sec,x_budget
16384.01985168457,49152,8,65.1,3887.8,14.3,off,disabled,0,1536.0,762.81,512,256,COMPLETES,0,13734.19,16384,0,33.1,1589.0,A1_ub256_c49152,55.363,0.237
16384.01985168457,131072,8,65.04,9087.8,14.8,off,disabled,0,4096.0,762.81,512,256,COMPLETES,0,13754.39,16384,0,33.04,4229.0,A1_ub256_c131072,54.655,0.555
16384.01985168457,163840,8,65.03,11167.8,14.8,off,disabled,0,5120.0,762.81,512,256,COMPLETES,0,13800.08,16384,0,33.03,5285.0,A1_ub256_c163840,54.64,0.682
16384.01985168457,196608,8,65.03,13247.8,15.3,off,disabled,0,6144.0,762.81,512,256,COMPLETES,0,13776.94,16384,0,33.03,6341.0,A1_ub256_c196608,55.001,0.809
16384.01985168457,49152,8,98.21,5476.8,14.8,off,disabled,0,1536.0,762.81,512,512,COMPLETES,0,13813.84,16384,0,66.21,3178.01,A1_ub512_c49152,54.659,0.334
16384.01985168457,131072,8,98.08,13316.8,14.8,off,disabled,0,4096.0,762.81,512,512,COMPLETES,0,13949.4,16384,0,66.08,8458.01,A1_ub512_c131072,54.985,0.813
16384.01985168457,163840,,98.06,16452.8,0.6,off,disabled,8,5120.0,762.81,512,512,GPU_OOM,0,,16384,1,66.06,10570.01,A1_ub512_c163840,,1.004
