step,kv_used,kv_total,kv_ratio,ttft_ms,tok_per_sec,shift_events,alpha
1,512,1024,0.5000,1165.044,439.468,0,0.000
2,513,1024,0.5010,22.312,44.819,0,0.000
3,514,1024,0.5020,21.401,46.727,0,0.000
4,515,1024,0.5029,21.186,47.201,0,0.000
5,516,1024,0.5039,21.105,47.382,0,0.000
6,517,1024,0.5049,21.380,46.773,0,0.000
7,518,1024,0.5059,21.641,46.209,0,0.000
8,519,1024,0.5068,21.766,45.943,0,0.000
9,520,1024,0.5078,21.452,46.616,0,0.000
10,521,1024,0.5088,21.632,46.228,0,0.000
11,522,1024,0.5098,21.621,46.251,0,0.000
12,523,1024,0.5107,21.305,46.937,0,0.000
13,524,1024,0.5117,21.651,46.187,0,0.000
14,525,1024,0.5127,21.541,46.423,0,0.000
15,526,1024,0.5137,21.576,46.348,0,0.000
16,527,1024,0.5146,21.479,46.557,0,0.000
17,528,1024,0.5156,21.757,45.962,0,0.000
18,529,1024,0.5166,21.650,46.189,0,0.000
19,530,1024,0.5176,21.505,46.501,0,0.000
20,531,1024,0.5186,21.335,46.871,0,0.000
21,532,1024,0.5195,21.326,46.891,0,0.000
22,533,1024,0.5205,21.561,46.380,0,0.000
23,534,1024,0.5215,21.166,47.246,0,0.000
24,535,1024,0.5225,21.616,46.262,0,0.000
25,536,1024,0.5234,21.203,47.163,0,0.000
26,537,1024,0.5244,21.510,46.490,0,0.000
27,538,1024,0.5254,21.487,46.540,0,0.000
28,539,1024,0.5264,21.806,45.859,0,0.000
29,540,1024,0.5273,22.694,44.065,0,0.000
30,541,1024,0.5283,21.401,46.727,0,0.000
31,542,1024,0.5293,21.452,46.616,0,0.000
32,543,1024,0.5303,22.494,44.456,0,0.000
33,544,1024,0.5312,23.064,43.358,0,0.000
34,545,1024,0.5322,21.909,45.643,0,0.000
35,546,1024,0.5332,21.669,46.149,0,0.000
36,547,1024,0.5342,21.571,46.359,0,0.000
37,548,1024,0.5352,21.516,46.477,0,0.000
38,549,1024,0.5361,21.988,45.479,0,0.000
39,550,1024,0.5371,22.093,45.263,0,0.000
40,551,1024,0.5381,22.263,44.918,0,0.000
41,552,1024,0.5391,22.044,45.364,0,0.000
42,553,1024,0.5400,21.403,46.722,0,0.000
43,554,1024,0.5410,21.257,47.043,0,0.000
44,555,1024,0.5420,21.270,47.015,0,0.000
45,556,1024,0.5430,21.026,47.560,0,0.000
46,557,1024,0.5439,20.966,47.696,0,0.000
47,558,1024,0.5449,20.975,47.676,0,0.000
48,559,1024,0.5459,21.161,47.257,0,0.000
49,560,1024,0.5469,21.373,46.788,0,0.000
50,561,1024,0.5479,20.882,47.888,0,0.000
51,562,1024,0.5488,20.950,47.733,0,0.000
52,563,1024,0.5498,21.611,46.273,0,0.000
53,564,1024,0.5508,21.444,46.633,0,0.000
54,565,1024,0.5518,21.720,46.041,0,0.000
55,566,1024,0.5527,21.436,46.650,0,0.000
56,567,1024,0.5537,21.540,46.425,0,0.000
57,568,1024,0.5547,21.409,46.709,0,0.000
58,569,1024,0.5557,21.583,46.333,0,0.000
59,570,1024,0.5566,21.368,46.799,0,0.000
60,571,1024,0.5576,21.419,46.688,0,0.000
61,572,1024,0.5586,21.327,46.889,0,0.000
62,573,1024,0.5596,21.552,46.399,0,0.000
63,574,1024,0.5605,21.639,46.213,0,0.000
64,575,1024,0.5615,28.126,35.554,0,0.000
65,576,1024,0.5625,23.071,43.344,0,0.000
66,577,1024,0.5635,21.348,46.843,0,0.000
67,578,1024,0.5645,21.398,46.733,0,0.000
68,579,1024,0.5654,21.591,46.316,0,0.000
69,580,1024,0.5664,21.350,46.838,0,0.000
70,581,1024,0.5674,21.632,46.228,0,0.000
71,582,1024,0.5684,21.319,46.907,0,0.000
72,583,1024,0.5693,21.584,46.331,0,0.000
73,584,1024,0.5703,21.685,46.115,0,0.000
74,585,1024,0.5713,21.691,46.102,0,0.000
75,586,1024,0.5723,21.369,46.797,0,0.000
76,587,1024,0.5732,21.752,45.973,0,0.000
77,588,1024,0.5742,22.373,44.697,0,0.000
78,589,1024,0.5752,22.461,44.522,0,0.000
79,590,1024,0.5762,22.089,45.271,0,0.000
80,591,1024,0.5771,22.688,44.076,0,0.000
81,592,1024,0.5781,22.422,44.599,0,0.000
82,593,1024,0.5791,21.911,45.639,0,0.000
83,594,1024,0.5801,21.862,45.741,0,0.000
84,595,1024,0.5811,21.680,46.125,0,0.000
85,596,1024,0.5820,21.290,46.970,0,0.000
86,597,1024,0.5830,21.379,46.775,0,0.000
87,598,1024,0.5840,21.188,47.197,0,0.000
88,599,1024,0.5850,21.055,47.495,0,0.000
89,600,1024,0.5859,21.291,46.968,0,0.000
90,601,1024,0.5869,21.386,46.760,0,0.000
91,602,1024,0.5879,23.135,43.225,0,0.000
92,603,1024,0.5889,22.335,44.773,0,0.000
93,604,1024,0.5898,23.056,43.373,0,0.000
94,605,1024,0.5908,21.706,46.070,0,0.000
95,606,1024,0.5918,21.947,45.564,0,0.000
96,607,1024,0.5928,21.295,46.959,0,0.000
97,608,1024,0.5938,21.670,46.147,0,0.000
98,609,1024,0.5947,22.200,45.045,0,0.000
99,610,1024,0.5957,22.352,44.739,0,0.000
100,611,1024,0.5967,21.882,45.700,0,0.000
101,612,1024,0.5977,21.640,46.211,0,0.000
102,613,1024,0.5986,21.822,45.825,0,0.000
103,614,1024,0.5996,21.978,45.500,0,0.000
104,615,1024,0.6006,21.750,45.977,0,0.000
105,616,1024,0.6016,21.722,46.036,0,0.000
106,617,1024,0.6025,21.822,45.825,0,0.000
107,618,1024,0.6035,21.586,46.326,0,0.000
108,619,1024,0.6045,21.765,45.945,0,0.000
109,620,1024,0.6055,21.954,45.550,0,0.000
110,621,1024,0.6064,22.061,45.329,0,0.000
111,622,1024,0.6074,21.739,46.000,0,0.000
112,623,1024,0.6084,21.249,47.061,0,0.000
