step,kv_used,kv_total,kv_ratio,ttft_ms,tok_per_sec,shift_events,alpha
1,512,4096,0.1250,1440.645,355.396,0,0.000
2,513,4096,0.1252,31.851,31.396,0,0.000
3,514,4096,0.1255,29.719,33.649,0,0.000
4,515,4096,0.1257,29.494,33.905,0,0.000
5,516,4096,0.1260,29.643,33.735,0,0.000
6,517,4096,0.1262,29.476,33.926,0,0.000
7,518,4096,0.1265,29.632,33.747,0,0.000
8,519,4096,0.1267,29.611,33.771,0,0.000
9,520,4096,0.1270,29.620,33.761,0,0.000
10,521,4096,0.1272,29.571,33.817,0,0.000
11,522,4096,0.1274,29.761,33.601,0,0.000
12,523,4096,0.1277,29.642,33.736,0,0.000
13,524,4096,0.1279,29.416,33.995,0,0.000
14,525,4096,0.1282,29.537,33.856,0,0.000
15,526,4096,0.1284,29.207,34.238,0,0.000
16,527,4096,0.1287,26.975,37.071,0,0.000
17,528,4096,0.1289,25.745,38.842,0,0.000
18,529,4096,0.1292,25.551,39.137,0,0.000
19,530,4096,0.1294,25.277,39.562,0,0.000
20,531,4096,0.1296,25.099,39.842,0,0.000
21,532,4096,0.1299,25.037,39.941,0,0.000
22,533,4096,0.1301,25.039,39.938,0,0.000
23,534,4096,0.1304,24.610,40.634,0,0.000
24,535,4096,0.1306,24.418,40.953,0,0.000
25,536,4096,0.1309,24.412,40.963,0,0.000
26,537,4096,0.1311,24.162,41.387,0,0.000
27,538,4096,0.1313,24.343,41.080,0,0.000
28,539,4096,0.1316,24.430,40.933,0,0.000
29,540,4096,0.1318,24.136,41.432,0,0.000
30,541,4096,0.1321,23.947,41.759,0,0.000
31,542,4096,0.1323,24.261,41.218,0,0.000
32,543,4096,0.1326,24.079,41.530,0,0.000
33,544,4096,0.1328,23.959,41.738,0,0.000
34,545,4096,0.1331,24.005,41.658,0,0.000
35,546,4096,0.1333,24.030,41.615,0,0.000
36,547,4096,0.1335,23.889,41.860,0,0.000
37,548,4096,0.1338,24.221,41.286,0,0.000
38,549,4096,0.1340,24.396,40.990,0,0.000
39,550,4096,0.1343,24.382,41.014,0,0.000
40,551,4096,0.1345,24.224,41.281,0,0.000
41,552,4096,0.1348,24.348,41.071,0,0.000
42,553,4096,0.1350,24.568,40.703,0,0.000
43,554,4096,0.1353,24.478,40.853,0,0.000
44,555,4096,0.1355,24.559,40.718,0,0.000
45,556,4096,0.1357,24.742,40.417,0,0.000
46,557,4096,0.1360,24.695,40.494,0,0.000
47,558,4096,0.1362,24.894,40.170,0,0.000
48,559,4096,0.1365,25.030,39.952,0,0.000
49,560,4096,0.1367,24.921,40.127,0,0.000
50,561,4096,0.1370,25.268,39.576,0,0.000
51,562,4096,0.1372,25.508,39.203,0,0.000
52,563,4096,0.1375,25.432,39.321,0,0.000
53,564,4096,0.1377,25.703,38.906,0,0.000
54,565,4096,0.1379,25.759,38.821,0,0.000
55,566,4096,0.1382,26.169,38.213,0,0.000
56,567,4096,0.1384,26.259,38.082,0,0.000
57,568,4096,0.1387,26.540,37.679,0,0.000
58,569,4096,0.1389,26.849,37.245,0,0.000
59,570,4096,0.1392,26.945,37.113,0,0.000
60,571,4096,0.1394,27.498,36.366,0,0.000
61,572,4096,0.1396,27.644,36.174,0,0.000
62,573,4096,0.1399,28.051,35.649,0,0.000
63,574,4096,0.1401,28.268,35.376,0,0.000
64,575,4096,0.1404,28.405,35.205,0,0.000
65,576,4096,0.1406,28.216,35.441,0,0.000
66,577,4096,0.1409,28.633,34.925,0,0.000
67,578,4096,0.1411,29.043,34.432,0,0.000
68,579,4096,0.1414,29.572,33.816,0,0.000
69,580,4096,0.1416,29.594,33.791,0,0.000
70,581,4096,0.1418,30.011,33.321,0,0.000
71,582,4096,0.1421,30.399,32.896,0,0.000
72,583,4096,0.1423,30.950,32.310,0,0.000
73,584,4096,0.1426,31.179,32.073,0,0.000
74,585,4096,0.1428,31.724,31.522,0,0.000
75,586,4096,0.1431,32.300,30.960,0,0.000
76,587,4096,0.1433,32.748,30.536,0,0.000
77,588,4096,0.1436,32.875,30.418,0,0.000
78,589,4096,0.1438,33.719,29.657,0,0.000
79,590,4096,0.1440,33.442,29.903,0,0.000
80,591,4096,0.1443,34.473,29.008,0,0.000
81,592,4096,0.1445,34.806,28.731,0,0.000
82,593,4096,0.1448,35.442,28.215,0,0.000
83,594,4096,0.1450,35.803,27.931,0,0.000
84,595,4096,0.1453,36.453,27.433,0,0.000
85,596,4096,0.1455,37.196,26.885,0,0.000
86,597,4096,0.1458,37.454,26.699,0,0.000
87,598,4096,0.1460,37.949,26.351,0,0.000
88,599,4096,0.1462,38.732,25.818,0,0.000
89,600,4096,0.1465,38.055,26.278,0,0.000
90,601,4096,0.1467,39.106,25.572,0,0.000
91,602,4096,0.1470,40.009,24.994,0,0.000
92,603,4096,0.1472,40.433,24.732,0,0.000
93,604,4096,0.1475,39.611,25.246,0,0.000
94,605,4096,0.1477,41.737,23.960,0,0.000
95,606,4096,0.1479,47.122,21.222,0,0.000
96,607,4096,0.1482,48.380,20.670,0,0.000
97,608,4096,0.1484,51.662,19.357,0,0.000
98,609,4096,0.1487,50.917,19.640,0,0.000
99,610,4096,0.1489,54.411,18.379,0,0.000
100,611,4096,0.1492,54.800,18.248,0,0.000
101,612,4096,0.1494,54.714,18.277,0,0.000
102,613,4096,0.1497,54.425,18.374,0,0.000
103,614,4096,0.1499,45.211,22.119,0,0.000
104,615,4096,0.1501,40.981,24.402,0,0.000
105,616,4096,0.1504,40.260,24.839,0,0.000
106,617,4096,0.1506,39.385,25.390,0,0.000
107,618,4096,0.1509,38.563,25.932,0,0.000
108,619,4096,0.1511,37.354,26.771,0,0.000
109,620,4096,0.1514,36.891,27.107,0,0.000
110,621,4096,0.1516,36.337,27.520,0,0.000
111,622,4096,0.1519,36.353,27.508,0,0.000
112,623,4096,0.1521,35.063,28.520,0,0.000
113,624,4096,0.1523,35.115,28.478,0,0.000
114,625,4096,0.1526,34.605,28.898,0,0.000
115,626,4096,0.1528,34.247,29.200,0,0.000
116,627,4096,0.1531,34.535,28.956,0,0.000
117,628,4096,0.1533,33.570,29.789,0,0.000
118,629,4096,0.1536,33.627,29.738,0,0.000
119,630,4096,0.1538,32.853,30.439,0,0.000
120,631,4096,0.1541,32.228,31.029,0,0.000
121,632,4096,0.1543,32.407,30.858,0,0.000
122,633,4096,0.1545,32.587,30.687,0,0.000
123,634,4096,0.1548,32.229,31.028,0,0.000
124,635,4096,0.1550,32.553,30.719,0,0.000
125,636,4096,0.1553,31.661,31.585,0,0.000
126,637,4096,0.1555,31.352,31.896,0,0.000
127,638,4096,0.1558,31.770,31.476,0,0.000
128,639,4096,0.1560,31.640,31.606,0,0.000
129,640,4096,0.1562,31.711,31.535,0,0.000
130,641,4096,0.1565,31.188,32.064,0,0.000
131,642,4096,0.1567,30.843,32.422,0,0.000
132,643,4096,0.1570,30.793,32.475,0,0.000
133,644,4096,0.1572,30.793,32.475,0,0.000
134,645,4096,0.1575,30.803,32.464,0,0.000
135,646,4096,0.1577,30.987,32.272,0,0.000
136,647,4096,0.1580,30.929,32.332,0,0.000
137,648,4096,0.1582,30.329,32.972,0,0.000
138,649,4096,0.1584,30.173,33.142,0,0.000
139,650,4096,0.1587,30.198,33.115,0,0.000
140,651,4096,0.1589,30.228,33.082,0,0.000
141,652,4096,0.1592,30.281,33.024,0,0.000
142,653,4096,0.1594,30.447,32.844,0,0.000
143,654,4096,0.1597,30.616,32.663,0,0.000
144,655,4096,0.1599,30.405,32.889,0,0.000
145,656,4096,0.1602,30.343,32.957,0,0.000
146,657,4096,0.1604,30.523,32.762,0,0.000
147,658,4096,0.1606,30.727,32.545,0,0.000
148,659,4096,0.1609,30.351,32.948,0,0.000
149,660,4096,0.1611,30.424,32.869,0,0.000
150,661,4096,0.1614,30.651,32.625,0,0.000
151,662,4096,0.1616,30.739,32.532,0,0.000
152,663,4096,0.1619,31.183,32.069,0,0.000
153,664,4096,0.1621,31.075,32.180,0,0.000
154,665,4096,0.1624,31.040,32.216,0,0.000
155,666,4096,0.1626,30.568,32.714,0,0.000
156,667,4096,0.1628,30.879,32.384,0,0.000
157,668,4096,0.1631,31.156,32.097,0,0.000
158,669,4096,0.1633,30.984,32.275,0,0.000
159,670,4096,0.1636,31.143,32.110,0,0.000
160,671,4096,0.1638,30.853,32.412,0,0.000
161,672,4096,0.1641,31.087,32.168,0,0.000
162,673,4096,0.1643,30.451,32.840,0,0.000
163,674,4096,0.1646,30.182,33.132,0,0.000
164,675,4096,0.1648,30.362,32.936,0,0.000
165,676,4096,0.1650,30.104,33.218,0,0.000
166,677,4096,0.1653,30.072,33.254,0,0.000
167,678,4096,0.1655,30.105,33.217,0,0.000
168,679,4096,0.1658,30.578,32.703,0,0.000
169,680,4096,0.1660,30.747,32.523,0,0.000
170,681,4096,0.1663,31.014,32.244,0,0.000
171,682,4096,0.1665,30.945,32.315,0,0.000
172,683,4096,0.1667,30.949,32.311,0,0.000
173,684,4096,0.1670,31.158,32.094,0,0.000
174,685,4096,0.1672,31.055,32.201,0,0.000
175,686,4096,0.1675,31.396,31.851,0,0.000
176,687,4096,0.1677,30.841,32.424,0,0.000
177,688,4096,0.1680,30.834,32.432,0,0.000
178,689,4096,0.1682,30.941,32.320,0,0.000
179,690,4096,0.1685,30.812,32.455,0,0.000
180,691,4096,0.1687,30.969,32.290,0,0.000
181,692,4096,0.1689,30.923,32.338,0,0.000
182,693,4096,0.1692,30.947,32.313,0,0.000
183,694,4096,0.1694,31.111,32.143,0,0.000
184,695,4096,0.1697,30.829,32.437,0,0.000
185,696,4096,0.1699,30.814,32.453,0,0.000
186,697,4096,0.1702,30.541,32.743,0,0.000
187,698,4096,0.1704,30.593,32.687,0,0.000
188,699,4096,0.1707,30.780,32.489,0,0.000
189,700,4096,0.1709,34.967,28.598,0,0.000
190,701,4096,0.1711,31.326,31.922,0,0.000
191,702,4096,0.1714,31.696,31.550,0,0.000
192,703,4096,0.1716,31.686,31.560,0,0.000
193,704,4096,0.1719,31.519,31.727,0,0.000
194,705,4096,0.1721,31.585,31.661,0,0.000
195,706,4096,0.1724,31.543,31.703,0,0.000
196,707,4096,0.1726,31.658,31.588,0,0.000
197,708,4096,0.1729,31.709,31.537,0,0.000
198,709,4096,0.1731,31.417,31.830,0,0.000
199,710,4096,0.1733,31.426,31.821,0,0.000
200,711,4096,0.1736,31.308,31.941,0,0.000
201,712,4096,0.1738,31.816,31.431,0,0.000
202,713,4096,0.1741,31.591,31.655,0,0.000
203,714,4096,0.1743,31.546,31.700,0,0.000
204,715,4096,0.1746,31.421,31.826,0,0.000
205,716,4096,0.1748,31.737,31.509,0,0.000
206,717,4096,0.1750,32.205,31.051,0,0.000
207,718,4096,0.1753,32.386,30.878,0,0.000
