step,kv_used,kv_total,kv_ratio,ttft_ms,tok_per_sec,shift_events,alpha,n_spilled
1650,1024,1024,1.0000,26.087,38.333,1,0.000,0
1651,1024,1024,1.0000,26.694,37.462,1,0.000,0
1652,1024,1024,1.0000,26.024,38.426,1,0.000,0
1653,1024,1024,1.0000,26.406,37.870,1,0.000,0
1654,1024,1024,1.0000,26.516,37.713,1,0.000,0
1655,1024,1024,1.0000,26.205,38.161,1,0.000,0
1656,1024,1024,1.0000,26.735,37.404,1,0.000,0
1657,1024,1024,1.0000,26.383,37.903,1,0.000,0
1658,1024,1024,1.0000,26.850,37.244,1,0.000,0
1659,1024,1024,1.0000,25.970,38.506,1,0.000,0
1660,1024,1024,1.0000,26.521,37.706,1,0.000,0
1661,1024,1024,1.0000,26.284,38.046,1,0.000,0
1662,1024,1024,1.0000,25.921,38.579,1,0.000,0
1663,1024,1024,1.0000,26.642,37.535,1,0.000,0
1664,1024,1024,1.0000,26.106,38.305,1,0.000,0
1665,1024,1024,1.0000,26.836,37.263,1,0.000,0
1666,1024,1024,1.0000,25.443,39.304,1,0.000,0
1667,1024,1024,1.0000,26.560,37.651,1,0.000,0
1668,1024,1024,1.0000,26.780,37.341,1,0.000,0
1669,1024,1024,1.0000,26.378,37.910,1,0.000,0
1670,1024,1024,1.0000,26.717,37.429,1,0.000,0
1671,1024,1024,1.0000,25.878,38.643,1,0.000,0
1672,1024,1024,1.0000,27.906,35.835,1,0.000,0
1673,1024,1024,1.0000,27.363,36.546,1,0.000,0
1674,1024,1024,1.0000,27.435,36.450,1,0.000,0
1675,1024,1024,1.0000,27.262,36.681,1,0.000,0
1676,1024,1024,1.0000,27.326,36.595,1,0.000,0
1677,1024,1024,1.0000,27.482,36.387,1,0.000,0
1678,1024,1024,1.0000,26.810,37.300,1,0.000,0
1679,1024,1024,1.0000,28.120,35.562,1,0.000,0
1680,1024,1024,1.0000,27.629,36.194,1,0.000,0
1681,1024,1024,1.0000,27.618,36.208,1,0.000,0
1682,1024,1024,1.0000,27.408,36.486,1,0.000,0
1683,1024,1024,1.0000,27.160,36.819,1,0.000,0
1684,1024,1024,1.0000,27.894,35.850,1,0.000,0
1685,1024,1024,1.0000,27.484,36.385,1,0.000,0
1686,1024,1024,1.0000,27.525,36.331,1,0.000,0
1687,1024,1024,1.0000,26.194,38.177,1,0.000,0
1688,1024,1024,1.0000,26.545,37.672,1,0.000,0
1689,1024,1024,1.0000,25.893,38.620,1,0.000,0
1690,1024,1024,1.0000,26.235,38.117,1,0.000,0
1691,1024,1024,1.0000,26.722,37.422,1,0.000,0
1692,1024,1024,1.0000,26.644,37.532,1,0.000,0
1693,1024,1024,1.0000,26.537,37.683,1,0.000,0
1694,1024,1024,1.0000,25.789,38.776,1,0.000,0
1695,1024,1024,1.0000,26.718,37.428,1,0.000,0
1696,1024,1024,1.0000,26.190,38.183,1,0.000,0
1697,1024,1024,1.0000,26.127,38.275,1,0.000,0
1698,1024,1024,1.0000,26.239,38.111,1,0.000,0
1699,1024,1024,1.0000,25.996,38.467,1,0.000,0
1700,1024,1024,1.0000,26.661,37.508,1,0.000,0
1701,1024,1024,1.0000,26.365,37.929,1,0.000,0
1702,1024,1024,1.0000,26.582,37.619,1,0.000,0
1703,1024,1024,1.0000,26.663,37.505,1,0.000,0
1704,1024,1024,1.0000,26.196,38.174,1,0.000,0
1705,1024,1024,1.0000,26.720,37.425,1,0.000,0
1706,1024,1024,1.0000,26.204,38.162,1,0.000,0
1707,1024,1024,1.0000,26.741,37.396,1,0.000,0
1708,1024,1024,1.0000,25.829,38.716,1,0.000,0
1709,1024,1024,1.0000,27.158,36.822,1,0.000,0
1710,1024,1024,1.0000,26.231,38.123,1,0.000,0
1711,1024,1024,1.0000,26.518,37.710,1,0.000,0
1712,1024,1024,1.0000,26.451,37.806,1,0.000,0
1713,1024,1024,1.0000,25.953,38.531,1,0.000,0
1714,1024,1024,1.0000,26.863,37.226,1,0.000,0
1715,1024,1024,1.0000,26.240,38.110,1,0.000,0
1716,1024,1024,1.0000,26.629,37.553,1,0.000,0
1717,1024,1024,1.0000,26.003,38.457,1,0.000,0
1718,1024,1024,1.0000,25.876,38.646,1,0.000,0
1719,1024,1024,1.0000,26.881,37.201,1,0.000,0
1720,1024,1024,1.0000,26.839,37.259,1,0.000,0
1721,1024,1024,1.0000,26.394,37.887,1,0.000,0
1722,1024,1024,1.0000,26.463,37.789,1,0.000,0
1723,1024,1024,1.0000,26.046,38.394,1,0.000,0
1724,1024,1024,1.0000,26.832,37.269,1,0.000,0
1725,1024,1024,1.0000,26.208,38.156,1,0.000,0
1726,1024,1024,1.0000,26.458,37.796,1,0.000,0
1727,1024,1024,1.0000,26.766,37.361,1,0.000,0
1728,1024,1024,1.0000,26.084,38.338,1,0.000,0
1729,1024,1024,1.0000,26.910,37.161,1,0.000,0
1730,1024,1024,1.0000,26.233,38.120,1,0.000,0
1731,1024,1024,1.0000,26.502,37.733,1,0.000,0
1732,1024,1024,1.0000,26.286,38.043,1,0.000,0
1733,1024,1024,1.0000,25.816,38.736,1,0.000,0
1734,1024,1024,1.0000,26.627,37.556,1,0.000,0
1735,1024,1024,1.0000,26.039,38.404,1,0.000,0
1736,1024,1024,1.0000,26.722,37.422,1,0.000,0
1737,1024,1024,1.0000,25.863,38.665,1,0.000,0
1738,1024,1024,1.0000,27.041,36.981,1,0.000,0
1739,1024,1024,1.0000,26.296,38.029,1,0.000,0
1740,1024,1024,1.0000,26.396,37.885,1,0.000,0
1741,1024,1024,1.0000,26.130,38.270,1,0.000,0
1742,1024,1024,1.0000,25.837,38.704,1,0.000,0
1743,1024,1024,1.0000,26.998,37.040,1,0.000,0
1744,1024,1024,1.0000,26.083,38.339,1,0.000,0
1745,1024,1024,1.0000,26.894,37.183,1,0.000,0
1746,1024,1024,1.0000,26.357,37.941,1,0.000,0
1747,1024,1024,1.0000,26.304,38.017,1,0.000,0
1748,1024,1024,1.0000,26.943,37.115,1,0.000,0
1749,1024,1024,1.0000,27.929,35.805,1,0.000,0
1750,1024,1024,1.0000,27.374,36.531,1,0.000,0
1751,1024,1024,1.0000,27.836,35.925,1,0.000,0
1752,1024,1024,1.0000,26.966,37.084,1,0.000,0
1753,1024,1024,1.0000,27.907,35.833,1,0.000,0
1754,1024,1024,1.0000,27.509,36.352,1,0.000,0
1755,1024,1024,1.0000,27.682,36.125,1,0.000,0
1756,1024,1024,1.0000,27.558,36.287,1,0.000,0
1757,1024,1024,1.0000,27.608,36.221,1,0.000,0
1758,1024,1024,1.0000,27.323,36.599,1,0.000,0
1759,1024,1024,1.0000,27.035,36.989,1,0.000,0
1760,1024,1024,1.0000,28.097,35.591,1,0.000,0
1761,1024,1024,1.0000,27.558,36.287,1,0.000,0
1762,1024,1024,1.0000,26.808,37.302,1,0.000,0
1763,1024,1024,1.0000,26.197,38.172,1,0.000,0
1764,1024,1024,1.0000,26.379,37.909,1,0.000,0
1765,1024,1024,1.0000,26.502,37.733,1,0.000,0
1766,1024,1024,1.0000,26.465,37.786,1,0.000,0
1767,1024,1024,1.0000,26.554,37.659,1,0.000,0
1768,1024,1024,1.0000,25.863,38.665,1,0.000,0
1769,1024,1024,1.0000,26.641,37.536,1,0.000,0
1770,1024,1024,1.0000,26.167,38.216,1,0.000,0
1771,1024,1024,1.0000,26.664,37.504,1,0.000,0
1772,1024,1024,1.0000,26.268,38.069,1,0.000,0
1773,1024,1024,1.0000,26.865,37.223,1,0.000,0
1774,1024,1024,1.0000,26.336,37.971,1,0.000,0
1775,1024,1024,1.0000,26.044,38.397,1,0.000,0
1776,1024,1024,1.0000,26.949,37.107,1,0.000,0
1777,1024,1024,1.0000,26.105,38.307,1,0.000,0
1778,1024,1024,1.0000,26.407,37.869,1,0.000,0
1779,1024,1024,1.0000,26.213,38.149,1,0.000,0
1780,1024,1024,1.0000,26.608,37.583,1,0.000,0
1781,1024,1024,1.0000,26.435,37.829,1,0.000,0
1782,1024,1024,1.0000,26.327,37.984,1,0.000,0
1783,1024,1024,1.0000,26.342,37.962,1,0.000,0
1784,1024,1024,1.0000,25.950,38.536,1,0.000,0
1785,1024,1024,1.0000,27.206,36.757,1,0.000,0
1786,1024,1024,1.0000,26.457,37.797,1,0.000,0
1787,1024,1024,1.0000,26.922,37.144,1,0.000,0
1788,1024,1024,1.0000,25.772,38.802,1,0.000,0
1789,1024,1024,1.0000,26.095,38.322,1,0.000,0
1790,1024,1024,1.0000,26.497,37.740,1,0.000,0
1791,1024,1024,1.0000,25.842,38.697,1,0.000,0
1792,1024,1024,1.0000,26.877,37.207,1,0.000,0
1793,1024,1024,1.0000,25.818,38.733,1,0.000,0
1794,1024,1024,1.0000,26.758,37.372,1,0.000,0
1795,1024,1024,1.0000,26.343,37.961,1,0.000,0
1796,1024,1024,1.0000,26.607,37.584,1,0.000,0
1797,1024,1024,1.0000,27.110,36.887,1,0.000,0
1798,1024,1024,1.0000,25.855,38.677,1,0.000,0
1799,1024,1024,1.0000,26.924,37.142,1,0.000,0
1800,1024,1024,1.0000,26.105,38.307,1,0.000,0
1801,1024,1024,1.0000,26.845,37.251,1,0.000,0
1802,1024,1024,1.0000,26.142,38.253,1,0.000,0
1803,1024,1024,1.0000,26.198,38.171,1,0.000,0
1804,1024,1024,1.0000,26.354,37.945,1,0.000,0
1805,1024,1024,1.0000,26.300,38.023,1,0.000,0
1806,1024,1024,1.0000,26.659,37.511,1,0.000,0
1807,1024,1024,1.0000,26.157,38.231,1,0.000,0
1808,1024,1024,1.0000,26.585,37.615,1,0.000,0
1809,1024,1024,1.0000,26.136,38.261,1,0.000,0
1810,1024,1024,1.0000,27.082,36.925,1,0.000,0
1811,1024,1024,1.0000,26.291,38.036,1,0.000,0
1812,1024,1024,1.0000,26.153,38.237,1,0.000,0
1813,1024,1024,1.0000,26.144,38.250,1,0.000,0
1814,1024,1024,1.0000,26.316,38.000,1,0.000,0
1815,1024,1024,1.0000,26.695,37.460,1,0.000,0
1816,1024,1024,1.0000,25.953,38.531,1,0.000,0
1817,1024,1024,1.0000,26.523,37.703,1,0.000,0
1818,1024,1024,1.0000,25.877,38.644,1,0.000,0
1819,1024,1024,1.0000,26.470,37.779,1,0.000,0
1820,1024,1024,1.0000,26.441,37.820,1,0.000,0
1821,1024,1024,1.0000,26.168,38.215,1,0.000,0
1822,1024,1024,1.0000,27.355,36.556,1,0.000,0
1823,1024,1024,1.0000,25.676,38.947,1,0.000,0
1824,1024,1024,1.0000,27.089,36.915,1,0.000,0
1825,1024,1024,1.0000,27.087,36.918,1,0.000,0
1826,1024,1024,1.0000,27.876,35.873,1,0.000,0
1827,1024,1024,1.0000,27.021,37.008,1,0.000,0
1828,1024,1024,1.0000,27.460,36.417,1,0.000,0
1829,1024,1024,1.0000,27.074,36.936,1,0.000,0
1830,1024,1024,1.0000,27.683,36.123,1,0.000,0
1831,1024,1024,1.0000,27.121,36.872,1,0.000,0
1832,1024,1024,1.0000,27.536,36.316,1,0.000,0
1833,1024,1024,1.0000,27.514,36.345,1,0.000,0
1834,1024,1024,1.0000,26.416,37.856,1,0.000,0
1835,1024,1024,1.0000,27.714,36.083,1,0.000,0
1836,1024,1024,1.0000,26.840,37.258,1,0.000,0
1837,1024,1024,1.0000,27.026,37.001,1,0.000,0
1838,1024,1024,1.0000,25.917,38.585,1,0.000,0
1839,1024,1024,1.0000,26.569,37.638,1,0.000,0
1840,1024,1024,1.0000,26.386,37.899,1,0.000,0
1841,1024,1024,1.0000,26.472,37.776,1,0.000,0
1842,1024,1024,1.0000,26.573,37.632,1,0.000,0
1843,1024,1024,1.0000,25.833,38.710,1,0.000,0
1844,1024,1024,1.0000,26.604,37.588,1,0.000,0
1845,1024,1024,1.0000,26.824,37.280,1,0.000,0
1846,1024,1024,1.0000,26.524,37.702,1,0.000,0
1847,1024,1024,1.0000,26.326,37.985,1,0.000,0
1848,1024,1024,1.0000,26.272,38.063,1,0.000,0
1849,1024,1024,1.0000,26.130,38.270,1,0.000,0
1850,1024,1024,1.0000,26.253,38.091,1,0.000,0
1851,1024,1024,1.0000,26.768,37.358,1,0.000,0
1852,1024,1024,1.0000,26.165,38.219,1,0.000,0
1853,1024,1024,1.0000,26.562,37.648,1,0.000,0
1854,1024,1024,1.0000,26.113,38.295,1,0.000,0
1855,1024,1024,1.0000,26.776,37.347,1,0.000,0
1856,1024,1024,1.0000,26.170,38.212,1,0.000,0
1857,1024,1024,1.0000,27.081,36.926,1,0.000,0
1858,1024,1024,1.0000,26.275,38.059,1,0.000,0
1859,1024,1024,1.0000,26.293,38.033,1,0.000,0
1860,1024,1024,1.0000,26.803,37.309,1,0.000,0
1861,1024,1024,1.0000,26.097,38.319,1,0.000,0
1862,1024,1024,1.0000,27.258,36.686,1,0.000,0
1863,1024,1024,1.0000,25.909,38.597,1,0.000,0
1864,1024,1024,1.0000,26.729,37.413,1,0.000,0
1865,1024,1024,1.0000,26.258,38.084,1,0.000,0
1866,1024,1024,1.0000,26.351,37.949,1,0.000,0
1867,1024,1024,1.0000,26.402,37.876,1,0.000,0
1868,1024,1024,1.0000,26.598,37.597,1,0.000,0
1869,1024,1024,1.0000,26.838,37.261,1,0.000,0
1870,1024,1024,1.0000,26.231,38.123,1,0.000,0
1871,1024,1024,1.0000,27.020,37.010,1,0.000,0
1872,1024,1024,1.0000,26.114,38.294,1,0.000,0
1873,1024,1024,1.0000,26.307,38.013,1,0.000,0
1874,1024,1024,1.0000,26.475,37.771,1,0.000,0
1875,1024,1024,1.0000,26.048,38.391,1,0.000,0
1876,1024,1024,1.0000,26.698,37.456,1,0.000,0
1877,1024,1024,1.0000,26.149,38.242,1,0.000,0
1878,1024,1024,1.0000,26.669,37.497,1,0.000,0
1879,1024,1024,1.0000,26.193,38.178,1,0.000,0
1880,1024,1024,1.0000,26.938,37.122,1,0.000,0
1881,1024,1024,1.0000,26.581,37.621,1,0.000,0
1882,1024,1024,1.0000,26.432,37.833,1,0.000,0
1883,1024,1024,1.0000,26.220,38.139,1,0.000,0
1884,1024,1024,1.0000,26.150,38.241,1,0.000,0
1885,1024,1024,1.0000,26.964,37.086,1,0.000,0
1886,1024,1024,1.0000,26.171,38.210,1,0.000,0
1887,1024,1024,1.0000,26.612,37.577,1,0.000,0
1888,1024,1024,1.0000,25.889,38.626,1,0.000,0
1889,1024,1024,1.0000,26.777,37.345,1,0.000,0
1890,1024,1024,1.0000,26.357,37.941,1,0.000,0
1891,1024,1024,1.0000,26.487,37.754,1,0.000,0
1892,1024,1024,1.0000,26.636,37.543,1,0.000,0
1893,1024,1024,1.0000,26.127,38.275,1,0.000,0
1894,1024,1024,1.0000,26.970,37.078,1,0.000,0
1895,1024,1024,1.0000,26.208,38.156,1,0.000,0
1896,1024,1024,1.0000,26.701,37.452,1,0.000,0
1897,1024,1024,1.0000,26.051,38.386,1,0.000,0
1898,1024,1024,1.0000,25.838,38.703,1,0.000,0
1899,1024,1024,1.0000,26.836,37.263,1,0.000,0
1900,1024,1024,1.0000,25.994,38.470,1,0.000,0
1901,1024,1024,1.0000,27.606,36.224,1,0.000,0
1902,1024,1024,1.0000,26.676,37.487,1,0.000,0
1903,1024,1024,1.0000,27.719,36.076,1,0.000,0
1904,1024,1024,1.0000,27.243,36.707,1,0.000,0
1905,1024,1024,1.0000,28.174,35.494,1,0.000,0
1906,1024,1024,1.0000,26.959,37.093,1,0.000,0
1907,1024,1024,1.0000,28.214,35.443,1,0.000,0
1908,1024,1024,1.0000,26.875,37.209,1,0.000,0
1909,1024,1024,1.0000,27.362,36.547,1,0.000,0
1910,1024,1024,1.0000,27.222,36.735,1,0.000,0
1911,1024,1024,1.0000,27.773,36.006,1,0.000,0
1912,1024,1024,1.0000,27.441,36.442,1,0.000,0
1913,1024,1024,1.0000,27.169,36.807,1,0.000,0
1914,1024,1024,1.0000,26.376,37.913,1,0.000,0
1915,1024,1024,1.0000,26.382,37.905,1,0.000,0
1916,1024,1024,1.0000,27.086,36.919,1,0.000,0
1917,1024,1024,1.0000,26.166,38.218,1,0.000,0
1918,1024,1024,1.0000,26.612,37.577,1,0.000,0
1919,1024,1024,1.0000,26.127,38.275,1,0.000,0
1920,1024,1024,1.0000,26.314,38.003,1,0.000,0
1921,1024,1024,1.0000,26.426,37.842,1,0.000,0
1922,1024,1024,1.0000,26.198,38.171,1,0.000,0
1923,1024,1024,1.0000,26.619,37.567,1,0.000,0
1924,1024,1024,1.0000,25.962,38.518,1,0.000,0
1925,1024,1024,1.0000,26.584,37.617,1,0.000,0
1926,1024,1024,1.0000,26.798,37.316,1,0.000,0
1927,1024,1024,1.0000,26.593,37.604,1,0.000,0
1928,1024,1024,1.0000,26.335,37.972,1,0.000,0
1929,1024,1024,1.0000,26.092,38.326,1,0.000,0
1930,1024,1024,1.0000,26.928,37.136,1,0.000,0
1931,1024,1024,1.0000,26.082,38.341,1,0.000,0
1932,1024,1024,1.0000,26.643,37.533,1,0.000,0
1933,1024,1024,1.0000,26.039,38.404,1,0.000,0
1934,1024,1024,1.0000,26.212,38.150,1,0.000,0
1935,1024,1024,1.0000,26.558,37.653,1,0.000,0
1936,1024,1024,1.0000,26.373,37.918,1,0.000,0
1937,1024,1024,1.0000,26.839,37.259,1,0.000,0
1938,1024,1024,1.0000,26.224,38.133,1,0.000,0
1939,1024,1024,1.0000,26.813,37.295,1,0.000,0
1940,1024,1024,1.0000,26.107,38.304,1,0.000,0
1941,1024,1024,1.0000,26.470,37.779,1,0.000,0
1942,1024,1024,1.0000,26.372,37.919,1,0.000,0
1943,1024,1024,1.0000,26.092,38.326,1,0.000,0
1944,1024,1024,1.0000,26.666,37.501,1,0.000,0
1945,1024,1024,1.0000,26.162,38.223,1,0.000,0
1946,1024,1024,1.0000,26.974,37.073,1,0.000,0
1947,1024,1024,1.0000,26.112,38.297,1,0.000,0
1948,1024,1024,1.0000,26.479,37.766,1,0.000,0
1949,1024,1024,1.0000,26.342,37.962,1,0.000,0
1950,1024,1024,1.0000,27.044,36.977,1,0.000,0
1951,1024,1024,1.0000,26.503,37.732,1,0.000,0
1952,1024,1024,1.0000,28.590,34.977,1,0.000,0
1953,1024,1024,1.0000,26.303,38.018,1,0.000,0
1954,1024,1024,1.0000,26.186,38.188,1,0.000,0
1955,1024,1024,1.0000,26.964,37.086,1,0.000,0
1956,1024,1024,1.0000,26.127,38.275,1,0.000,0
1957,1024,1024,1.0000,26.920,37.147,1,0.000,0
1958,1024,1024,1.0000,25.799,38.761,1,0.000,0
1959,1024,1024,1.0000,26.434,37.830,1,0.000,0
1960,1024,1024,1.0000,26.242,38.107,1,0.000,0
1961,1024,1024,1.0000,26.390,37.893,1,0.000,0
1962,1024,1024,1.0000,27.109,36.888,1,0.000,0
1963,1024,1024,1.0000,25.911,38.594,1,0.000,0
1964,1024,1024,1.0000,27.027,37.000,1,0.000,0
1965,1024,1024,1.0000,26.175,38.204,1,0.000,0
1966,1024,1024,1.0000,26.643,37.533,1,0.000,0
1967,1024,1024,1.0000,26.491,37.749,1,0.000,0
1968,1024,1024,1.0000,26.113,38.295,1,0.000,0
1969,1024,1024,1.0000,26.558,37.653,1,0.000,0
1970,1024,1024,1.0000,26.199,38.169,1,0.000,0
1971,1024,1024,1.0000,26.812,37.297,1,0.000,0
1972,1024,1024,1.0000,26.203,38.164,1,0.000,0
1973,1024,1024,1.0000,26.996,37.043,1,0.000,0
1974,1024,1024,1.0000,26.610,37.580,1,0.000,0
1975,1024,1024,1.0000,26.216,38.145,1,0.000,0
1976,1024,1024,1.0000,26.869,37.218,1,0.000,0
1977,1024,1024,1.0000,26.069,38.360,1,0.000,0
1978,1024,1024,1.0000,27.796,35.976,1,0.000,0
1979,1024,1024,1.0000,26.895,37.182,1,0.000,0
1980,1024,1024,1.0000,28.011,35.700,1,0.000,0
1981,1024,1024,1.0000,26.867,37.220,1,0.000,0
1982,1024,1024,1.0000,27.795,35.978,1,0.000,0
1983,1024,1024,1.0000,26.614,37.574,1,0.000,0
1984,1024,1024,1.0000,27.464,36.411,1,0.000,0
1985,1024,1024,1.0000,27.657,36.157,1,0.000,0
1986,1024,1024,1.0000,27.724,36.070,1,0.000,0
1987,1024,1024,1.0000,27.480,36.390,1,0.000,0
1988,1024,1024,1.0000,27.887,35.859,1,0.000,0
1989,1024,1024,1.0000,27.111,36.885,1,0.000,0
1990,1024,1024,1.0000,27.356,36.555,1,0.000,0
1991,1024,1024,1.0000,27.507,36.354,1,0.000,0
1992,1024,1024,1.0000,27.450,36.430,1,0.000,0
1993,1024,1024,1.0000,27.059,36.956,1,0.000,0
1994,1024,1024,1.0000,26.474,37.773,1,0.000,0
1995,1024,1024,1.0000,26.431,37.834,1,0.000,0
1996,1024,1024,1.0000,26.344,37.959,1,0.000,0
1997,1024,1024,1.0000,27.119,36.875,1,0.000,0
1998,1024,1024,1.0000,26.327,37.984,1,0.000,0
1999,1024,1024,1.0000,26.314,38.003,1,0.000,0
2000,1024,1024,1.0000,26.344,37.959,1,0.000,0
2001,1024,1024,1.0000,26.219,38.140,1,0.000,0
2002,1024,1024,1.0000,26.899,37.176,1,0.000,0
2003,1024,1024,1.0000,26.233,38.120,1,0.000,0
2004,1024,1024,1.0000,26.642,37.535,1,0.000,0
2005,1024,1024,1.0000,26.149,38.242,1,0.000,0
2006,1024,1024,1.0000,26.370,37.922,1,0.000,0
2007,1024,1024,1.0000,27.043,36.978,1,0.000,0
2008,1024,1024,1.0000,26.330,37.979,1,0.000,0
2009,1024,1024,1.0000,27.026,37.001,1,0.000,0
2010,1024,1024,1.0000,25.802,38.757,1,0.000,0
2011,1024,1024,1.0000,26.930,37.133,1,0.000,0
2012,1024,1024,1.0000,26.403,37.874,1,0.000,0
2013,1024,1024,1.0000,26.537,37.683,1,0.000,0
2014,1024,1024,1.0000,26.578,37.625,1,0.000,0
2015,1024,1024,1.0000,25.991,38.475,1,0.000,0
2016,1024,1024,1.0000,26.839,37.259,1,0.000,0
2017,1024,1024,1.0000,26.164,38.220,1,0.000,0
2018,1024,1024,1.0000,26.885,37.195,1,0.000,0
2019,1024,1024,1.0000,25.824,38.724,1,0.000,0
2020,1024,1024,1.0000,26.996,37.043,1,0.000,0
2021,1024,1024,1.0000,26.279,38.053,1,0.000,0
2022,1024,1024,1.0000,26.553,37.661,1,0.000,0
2023,1024,1024,1.0000,26.481,37.763,1,0.000,0
2024,1024,1024,1.0000,25.990,38.476,1,0.000,0
2025,1024,1024,1.0000,26.876,37.208,1,0.000,0
2026,1024,1024,1.0000,26.212,38.150,1,0.000,0
2027,1024,1024,1.0000,27.207,36.755,1,0.000,0
2028,1024,1024,1.0000,26.176,38.203,1,0.000,0
2029,1024,1024,1.0000,26.447,37.811,1,0.000,0
2030,1024,1024,1.0000,26.217,38.143,1,0.000,0
2031,1024,1024,1.0000,27.063,36.951,1,0.000,0
2032,1024,1024,1.0000,26.676,37.487,1,0.000,0
2033,1024,1024,1.0000,26.358,37.939,1,0.000,0
2034,1024,1024,1.0000,26.303,38.018,1,0.000,0
2035,1024,1024,1.0000,26.142,38.253,1,0.000,0
2036,1024,1024,1.0000,27.003,37.033,1,0.000,0
2037,1024,1024,1.0000,26.152,38.238,1,0.000,0
2038,1024,1024,1.0000,26.744,37.392,1,0.000,0
2039,1024,1024,1.0000,25.954,38.530,1,0.000,0
2040,1024,1024,1.0000,26.194,38.177,1,0.000,0
2041,1024,1024,1.0000,26.575,37.629,1,0.000,0
2042,1024,1024,1.0000,26.655,37.516,1,0.000,0
2043,1024,1024,1.0000,27.138,36.849,1,0.000,0
2044,1024,1024,1.0000,25.889,38.626,1,0.000,0
2045,1024,1024,1.0000,26.506,37.727,1,0.000,0
2046,1024,1024,1.0000,26.383,37.903,1,0.000,0
2047,1024,1024,1.0000,26.744,37.392,1,0.000,0
2048,1024,1024,1.0000,26.514,37.716,1,0.000,0
2049,1024,1024,1.0000,26.287,38.042,1,0.000,0
2050,1024,1024,1.0000,26.528,37.696,1,0.000,0
2051,1024,1024,1.0000,26.271,38.065,1,0.000,0
2052,1024,1024,1.0000,26.881,37.201,1,0.000,0
2053,1024,1024,1.0000,26.128,38.273,1,0.000,0
2054,1024,1024,1.0000,27.629,36.194,1,0.000,0
2055,1024,1024,1.0000,27.379,36.524,1,0.000,0
2056,1024,1024,1.0000,28.233,35.420,1,0.000,0
2057,1024,1024,1.0000,27.410,36.483,1,0.000,0
2058,1024,1024,1.0000,28.079,35.614,1,0.000,0
2059,1024,1024,1.0000,27.315,36.610,1,0.000,0
2060,1024,1024,1.0000,27.780,35.997,1,0.000,0
2061,1024,1024,1.0000,26.934,37.128,1,0.000,0
2062,1024,1024,1.0000,28.105,35.581,1,0.000,0
2063,1024,1024,1.0000,27.275,36.664,1,0.000,0
2064,1024,1024,1.0000,27.817,35.949,1,0.000,0
2065,1024,1024,1.0000,27.094,36.909,1,0.000,0
2066,1024,1024,1.0000,27.689,36.115,1,0.000,0
2067,1024,1024,1.0000,26.887,37.193,1,0.000,0
2068,1024,1024,1.0000,26.232,38.121,1,0.000,0
2069,1024,1024,1.0000,26.939,37.121,1,0.000,0
2070,1024,1024,1.0000,26.287,38.042,1,0.000,0
2071,1024,1024,1.0000,26.455,37.800,1,0.000,0
2072,1024,1024,1.0000,26.380,37.908,1,0.000,0
2073,1024,1024,1.0000,26.632,37.549,1,0.000,0
2074,1024,1024,1.0000,26.529,37.695,1,0.000,0
2075,1024,1024,1.0000,26.312,38.005,1,0.000,0
2076,1024,1024,1.0000,26.441,37.820,1,0.000,0
2077,1024,1024,1.0000,26.984,37.059,1,0.000,0
2078,1024,1024,1.0000,26.991,37.049,1,0.000,0
2079,1024,1024,1.0000,26.162,38.223,1,0.000,0
2080,1024,1024,1.0000,26.717,37.429,1,0.000,0
2081,1024,1024,1.0000,26.175,38.204,1,0.000,0
2082,1024,1024,1.0000,26.675,37.488,1,0.000,0
2083,1024,1024,1.0000,26.607,37.584,1,0.000,0
2084,1024,1024,1.0000,26.419,37.852,1,0.000,0
2085,1024,1024,1.0000,26.736,37.403,1,0.000,0
2086,1024,1024,1.0000,26.002,38.459,1,0.000,0
2087,1024,1024,1.0000,26.923,37.143,1,0.000,0
2088,1024,1024,1.0000,26.371,37.920,1,0.000,0
2089,1024,1024,1.0000,26.633,37.547,1,0.000,0
2090,1024,1024,1.0000,27.247,36.701,1,0.000,0
2091,1024,1024,1.0000,25.932,38.562,1,0.000,0
2092,1024,1024,1.0000,27.412,36.480,1,0.000,0
2093,1024,1024,1.0000,26.285,38.045,1,0.000,0
2094,1024,1024,1.0000,27.046,36.974,1,0.000,0
2095,1024,1024,1.0000,26.157,38.231,1,0.000,0
2096,1024,1024,1.0000,26.448,37.810,1,0.000,0
2097,1024,1024,1.0000,26.281,38.050,1,0.000,0
2098,1024,1024,1.0000,26.686,37.473,1,0.000,0
2099,1024,1024,1.0000,26.694,37.462,1,0.000,0
2100,1024,1024,1.0000,26.466,37.784,1,0.000,0
2101,1024,1024,1.0000,27.169,36.807,1,0.000,0
2102,1024,1024,1.0000,26.272,38.063,1,0.000,0
2103,1024,1024,1.0000,26.893,37.184,1,0.000,0
2104,1024,1024,1.0000,26.457,37.797,1,0.000,0
2105,1024,1024,1.0000,26.457,37.797,1,0.000,0
2106,1024,1024,1.0000,26.392,37.890,1,0.000,0
2107,1024,1024,1.0000,26.280,38.052,1,0.000,0
2108,1024,1024,1.0000,26.744,37.392,1,0.000,0
2109,1024,1024,1.0000,26.171,38.210,1,0.000,0
2110,1024,1024,1.0000,27.049,36.970,1,0.000,0
2111,1024,1024,1.0000,26.024,38.426,1,0.000,0
2112,1024,1024,1.0000,27.480,36.390,1,0.000,0
2113,1024,1024,1.0000,26.406,37.870,1,0.000,0
2114,1024,1024,1.0000,26.534,37.687,1,0.000,0
