step,kv_used,kv_total,kv_ratio,ttft_ms,tok_per_sec,shift_events,alpha,n_spilled,n_kv
452,963,1024,0.9404,24.707,40.474,0,0.000,0,1024
453,964,1024,0.9414,24.832,40.271,0,0.000,0,1024
454,965,1024,0.9424,25.998,38.464,0,0.000,0,1024
455,966,1024,0.9434,24.566,40.707,0,0.000,0,1024
456,967,1024,0.9443,24.972,40.045,0,0.000,0,1024
457,968,1024,0.9453,24.868,40.212,0,0.000,0,1024
458,969,1024,0.9463,24.820,40.290,0,0.000,0,1024
459,970,1024,0.9473,24.506,40.806,0,0.000,0,1024
460,971,1024,0.9482,24.783,40.350,0,0.000,0,1024
461,972,1024,0.9492,24.861,40.224,0,0.000,0,1024
462,973,1024,0.9502,24.805,40.314,0,0.000,0,1024
463,974,1024,0.9512,25.013,39.979,0,0.000,0,1024
464,975,1024,0.9521,24.790,40.339,0,0.000,0,1024
465,976,1024,0.9531,24.755,40.396,0,0.000,0,1024
466,977,1024,0.9541,24.746,40.411,0,0.000,0,1024
467,978,1024,0.9551,24.289,41.171,0,0.000,0,1024
468,979,1024,0.9561,24.828,40.277,0,0.000,0,1024
469,980,1024,0.9570,24.771,40.370,0,0.000,0,1024
470,981,1024,0.9580,24.760,40.388,0,0.000,0,1024
471,982,1024,0.9590,24.539,40.751,0,0.000,0,1024
472,983,1024,0.9600,24.800,40.323,0,0.000,0,1024
473,984,1024,0.9609,24.840,40.258,0,0.000,0,1024
474,985,1024,0.9619,24.804,40.316,0,0.000,0,1024
475,986,1024,0.9629,24.450,40.900,0,0.000,0,1024
476,987,1024,0.9639,24.880,40.193,0,0.000,0,1024
477,988,1024,0.9648,25.168,39.733,0,0.000,0,1024
478,989,1024,0.9658,24.797,40.327,0,0.000,0,1024
479,990,1024,0.9668,24.467,40.871,0,0.000,0,1024
480,991,1024,0.9678,24.847,40.246,0,0.000,0,1024
481,992,1024,0.9688,24.828,40.277,0,0.000,0,1024
482,993,1024,0.9697,24.648,40.571,0,0.000,0,1024
483,994,1024,0.9707,24.377,41.022,0,0.000,0,1024
484,995,1024,0.9717,24.799,40.324,0,0.000,0,1024
485,996,1024,0.9727,24.715,40.461,0,0.000,0,1024
486,997,1024,0.9736,24.735,40.429,0,0.000,0,1024
487,998,1024,0.9746,24.398,40.987,0,0.000,0,1024
488,999,1024,0.9756,24.865,40.217,0,0.000,0,1024
489,1000,1024,0.9766,25.239,39.621,0,0.000,0,1024
490,1001,1024,0.9775,24.845,40.250,0,0.000,0,1024
491,1002,1024,0.9785,24.416,40.957,0,0.000,0,1024
492,1003,1024,0.9795,24.834,40.267,0,0.000,0,1024
493,1004,1024,0.9805,24.820,40.290,0,0.000,0,1024
494,1005,1024,0.9814,25.146,39.768,0,0.000,0,1024
495,1006,1024,0.9824,24.585,40.675,0,0.000,0,1024
496,1007,1024,0.9834,24.742,40.417,0,0.000,0,1024
497,1008,1024,0.9844,24.765,40.380,0,0.000,0,1024
498,1009,1024,0.9854,24.738,40.424,0,0.000,0,1024
499,1010,1024,0.9863,24.471,40.865,0,0.000,0,1024
500,1011,1024,0.9873,25.534,39.163,0,0.000,0,1024
501,1012,1024,0.9883,24.945,40.088,0,0.000,0,1024
502,1013,1024,0.9893,24.744,40.414,0,0.000,0,1024
503,1014,1024,0.9902,24.336,41.091,0,0.000,0,1024
504,1015,1024,0.9912,24.735,40.429,0,0.000,0,1024
505,1016,1024,0.9922,24.709,40.471,0,0.000,0,1024
506,1017,1024,0.9932,24.793,40.334,0,0.000,0,1024
507,1018,1024,0.9941,24.474,40.860,0,0.000,0,1024
508,1019,1024,0.9951,24.829,40.275,0,0.000,0,1024
509,1020,1024,0.9961,24.729,40.438,0,0.000,0,1024
510,1021,1024,0.9971,24.415,40.958,0,0.000,0,1024
511,1022,1024,0.9980,24.526,40.773,0,0.000,0,1024
512,1023,1024,0.9990,24.699,40.487,0,0.000,0,1024
513,1024,1024,1.0000,24.617,40.622,0,0.000,0,1024
514,1024,1024,1.0000,28.216,35.441,1,0.000,0,1024
515,1024,1024,1.0000,27.555,36.291,1,0.000,0,1024
516,1024,1024,1.0000,27.357,36.554,1,0.000,0,1024
517,1024,1024,1.0000,27.619,36.207,1,0.000,0,1024
518,1024,1024,1.0000,27.781,35.996,1,0.000,0,1024
519,1024,1024,1.0000,27.530,36.324,1,0.000,0,1024
520,1024,1024,1.0000,27.530,36.324,1,0.000,0,1024
521,1024,1024,1.0000,27.197,36.769,1,0.000,0,1024
522,1024,1024,1.0000,26.906,37.166,1,0.000,0,1024
523,1024,1024,1.0000,26.559,37.652,1,0.000,0,1024
524,1024,1024,1.0000,27.173,36.801,1,0.000,0,1024
525,1024,1024,1.0000,27.006,37.029,1,0.000,0,1024
526,1024,1024,1.0000,26.426,37.842,1,0.000,0,1024
527,1024,1024,1.0000,26.723,37.421,1,0.000,0,1024
528,1024,1024,1.0000,26.455,37.800,1,0.000,0,1024
529,1024,1024,1.0000,26.784,37.336,1,0.000,0,1024
530,1024,1024,1.0000,26.755,37.376,1,0.000,0,1024
531,1024,1024,1.0000,26.453,37.803,1,0.000,0,1024
532,1024,1024,1.0000,26.519,37.709,1,0.000,0,1024
533,1024,1024,1.0000,26.166,38.218,1,0.000,0,1024
534,1024,1024,1.0000,27.061,36.954,1,0.000,0,1024
535,1024,1024,1.0000,28.133,35.545,1,0.000,0,1024
536,1024,1024,1.0000,26.794,37.322,1,0.000,0,1024
537,1024,1024,1.0000,26.233,38.120,1,0.000,0,1024
538,1024,1024,1.0000,26.854,37.238,1,0.000,0,1024
539,1024,1024,1.0000,26.988,37.054,1,0.000,0,1024
540,1024,1024,1.0000,26.961,37.091,1,0.000,0,1024
541,1024,1024,1.0000,26.450,37.807,1,0.000,0,1024
542,1024,1024,1.0000,26.757,37.373,1,0.000,0,1024
543,1024,1024,1.0000,27.029,36.997,1,0.000,0,1024
544,1024,1024,1.0000,26.976,37.070,1,0.000,0,1024
545,1024,1024,1.0000,26.714,37.434,1,0.000,0,1024
546,1024,1024,1.0000,27.017,37.014,1,0.000,0,1024
547,1024,1024,1.0000,26.923,37.143,1,0.000,0,1024
548,1024,1024,1.0000,27.796,35.976,1,0.000,0,1024
549,1024,1024,1.0000,26.635,37.545,1,0.000,0,1024
550,1024,1024,1.0000,26.426,37.842,1,0.000,0,1024
551,1024,1024,1.0000,26.858,37.233,1,0.000,0,1024
552,1024,1024,1.0000,26.537,37.683,1,0.000,0,1024
553,1024,1024,1.0000,26.893,37.184,1,0.000,0,1024
554,1024,1024,1.0000,26.453,37.803,1,0.000,0,1024
555,1024,1024,1.0000,26.795,37.320,1,0.000,0,1024
556,1024,1024,1.0000,26.844,37.252,1,0.000,0,1024
557,1024,1024,1.0000,26.350,37.951,1,0.000,0,1024
558,1024,1024,1.0000,26.377,37.912,1,0.000,0,1024
559,1024,1024,1.0000,26.517,37.712,1,0.000,0,1024
560,1024,1024,1.0000,26.968,37.081,1,0.000,0,1024
561,1024,1024,1.0000,26.824,37.280,1,0.000,0,1024
562,1024,1024,1.0000,26.471,37.777,1,0.000,0,1024
563,1024,1024,1.0000,26.185,38.190,1,0.000,0,1024
564,1024,1024,1.0000,26.482,37.761,1,0.000,0,1024
565,1024,1024,1.0000,26.757,37.373,1,0.000,0,1024
566,1024,1024,1.0000,26.888,37.191,1,0.000,0,1024
567,1024,1024,1.0000,26.454,37.801,1,0.000,0,1024
568,1024,1024,1.0000,26.293,38.033,1,0.000,0,1024
569,1024,1024,1.0000,26.928,37.136,1,0.000,0,1024
570,1024,1024,1.0000,27.281,36.656,1,0.000,0,1024
571,1024,1024,1.0000,26.903,37.171,1,0.000,0,1024
572,1024,1024,1.0000,26.935,37.126,1,0.000,0,1024
573,1024,1024,1.0000,26.180,38.197,1,0.000,0,1024
574,1024,1024,1.0000,26.867,37.220,1,0.000,0,1024
575,1024,1024,1.0000,26.838,37.261,1,0.000,0,1024
576,1024,1024,1.0000,26.845,37.251,1,0.000,0,1024
577,1024,1024,1.0000,26.058,38.376,1,0.000,0,1024
578,1024,1024,1.0000,26.636,37.543,1,0.000,0,1024
579,1024,1024,1.0000,27.056,36.960,1,0.000,0,1024
580,1024,1024,1.0000,26.986,37.056,1,0.000,0,1024
581,1024,1024,1.0000,27.053,36.964,1,0.000,0,1024
582,1024,1024,1.0000,26.687,37.471,1,0.000,0,1024
583,1024,1024,1.0000,27.161,36.817,1,0.000,0,1024
584,1024,1024,1.0000,27.127,36.864,1,0.000,0,1024
585,1024,1024,1.0000,27.132,36.857,1,0.000,0,1024
586,1024,1024,1.0000,26.871,37.215,1,0.000,0,1024
587,1024,1024,1.0000,26.905,37.168,1,0.000,0,1024
588,1024,1024,1.0000,26.732,37.408,1,0.000,0,1024
589,1024,1024,1.0000,27.163,36.815,1,0.000,0,1024
590,1024,1024,1.0000,27.155,36.826,1,0.000,0,1024
591,1024,1024,1.0000,27.167,36.809,1,0.000,0,1024
592,1024,1024,1.0000,27.090,36.914,1,0.000,0,1024
593,1024,1024,1.0000,26.485,37.757,1,0.000,0,1024
594,1024,1024,1.0000,27.118,36.876,1,0.000,0,1024
595,1024,1024,1.0000,27.337,36.580,1,0.000,0,1024
596,1024,1024,1.0000,26.719,37.427,1,0.000,0,1024
597,1024,1024,1.0000,26.914,37.155,1,0.000,0,1024
598,1024,1024,1.0000,26.920,37.147,1,0.000,0,1024
599,1024,1024,1.0000,26.651,37.522,1,0.000,0,1024
600,1024,1024,1.0000,27.155,36.826,1,0.000,0,1024
601,1024,1024,1.0000,27.081,36.926,1,0.000,0,1024
602,1024,1024,1.0000,27.099,36.902,1,0.000,0,1024
603,1024,1024,1.0000,27.048,36.971,1,0.000,0,1024
604,1024,1024,1.0000,26.738,37.400,1,0.000,0,1024
605,1024,1024,1.0000,27.298,36.633,1,0.000,0,1024
606,1024,1024,1.0000,27.192,36.776,1,0.000,0,1024
607,1024,1024,1.0000,27.093,36.910,1,0.000,0,1024
608,1024,1024,1.0000,28.687,34.859,1,0.000,0,1024
609,1024,1024,1.0000,26.895,37.182,1,0.000,0,1024
610,1024,1024,1.0000,26.723,37.421,1,0.000,0,1024
611,1024,1024,1.0000,27.662,36.151,1,0.000,0,1024
612,1024,1024,1.0000,27.108,36.889,1,0.000,0,1024
613,1024,1024,1.0000,27.404,36.491,1,0.000,0,1024
614,1024,1024,1.0000,27.289,36.645,1,0.000,0,1024
615,1024,1024,1.0000,27.180,36.792,1,0.000,0,1024
616,1024,1024,1.0000,26.855,37.237,1,0.000,0,1024
617,1024,1024,1.0000,27.951,35.777,1,0.000,0,1024
618,1024,1024,1.0000,27.366,36.542,1,0.000,0,1024
619,1024,1024,1.0000,26.937,37.124,1,0.000,0,1024
620,1024,1024,1.0000,27.224,36.732,1,0.000,0,1024
621,1024,1024,1.0000,27.072,36.939,1,0.000,0,1024
622,1024,1024,1.0000,27.403,36.492,1,0.000,0,1024
623,1024,1024,1.0000,27.543,36.307,1,0.000,0,1024
624,1024,1024,1.0000,27.477,36.394,1,0.000,0,1024
625,1024,1024,1.0000,27.235,36.717,1,0.000,0,1024
626,1024,1024,1.0000,27.110,36.887,1,0.000,0,1024
627,1024,1024,1.0000,27.121,36.872,1,0.000,0,1024
628,1024,1024,1.0000,28.071,35.624,1,0.000,0,1024
629,1024,1024,1.0000,27.067,36.945,1,0.000,0,1024
630,1024,1024,1.0000,27.422,36.467,1,0.000,0,1024
631,1024,1024,1.0000,27.474,36.398,1,0.000,0,1024
632,1024,1024,1.0000,27.082,36.925,1,0.000,0,1024
633,1024,1024,1.0000,26.778,37.344,1,0.000,0,1024
634,1024,1024,1.0000,27.389,36.511,1,0.000,0,1024
635,1024,1024,1.0000,27.430,36.456,1,0.000,0,1024
636,1024,1024,1.0000,27.033,36.992,1,0.000,0,1024
637,1024,1024,1.0000,27.430,36.456,1,0.000,0,1024
638,1024,1024,1.0000,27.142,36.843,1,0.000,0,1024
639,1024,1024,1.0000,27.927,35.808,1,0.000,0,1024
640,1024,1024,1.0000,27.556,36.290,1,0.000,0,1024
641,1024,1024,1.0000,27.311,36.615,1,0.000,0,1024
642,1024,1024,1.0000,27.439,36.444,1,0.000,0,1024
643,1024,1024,1.0000,27.985,35.733,1,0.000,0,1024
644,1024,1024,1.0000,27.475,36.397,1,0.000,0,1024
645,1024,1024,1.0000,27.935,35.797,1,0.000,0,1024
646,1024,1024,1.0000,27.779,35.998,1,0.000,0,1024
647,1024,1024,1.0000,27.786,35.989,1,0.000,0,1024
648,1024,1024,1.0000,27.759,36.024,1,0.000,0,1024
649,1024,1024,1.0000,27.837,35.923,1,0.000,0,1024
650,1024,1024,1.0000,27.556,36.290,1,0.000,0,1024
651,1024,1024,1.0000,27.944,35.786,1,0.000,0,1024
652,1024,1024,1.0000,27.643,36.176,1,0.000,0,1024
653,1024,1024,1.0000,27.921,35.815,1,0.000,0,1024
654,1024,1024,1.0000,27.357,36.554,1,0.000,0,1024
655,1024,1024,1.0000,27.765,36.017,1,0.000,0,1024
656,1024,1024,1.0000,27.463,36.413,1,0.000,0,1024
657,1024,1024,1.0000,27.366,36.542,1,0.000,0,1024
658,1024,1024,1.0000,27.729,36.063,1,0.000,0,1024
659,1024,1024,1.0000,27.650,36.166,1,0.000,0,1024
660,1024,1024,1.0000,27.611,36.217,1,0.000,0,1024
661,1024,1024,1.0000,28.028,35.679,1,0.000,0,1024
662,1024,1024,1.0000,28.126,35.554,1,0.000,0,1024
663,1024,1024,1.0000,27.197,36.769,1,0.000,0,1024
664,1024,1024,1.0000,27.779,35.998,1,0.000,0,1024
665,1024,1024,1.0000,27.843,35.916,1,0.000,0,1024
666,1024,1024,1.0000,27.531,36.323,1,0.000,0,1024
667,1024,1024,1.0000,27.687,36.118,1,0.000,0,1024
668,1024,1024,1.0000,27.522,36.335,1,0.000,0,1024
669,1024,1024,1.0000,26.919,37.148,1,0.000,0,1024
670,1024,1024,1.0000,27.539,36.312,1,0.000,0,1024
671,1024,1024,1.0000,27.797,35.975,1,0.000,0,1024
672,1024,1024,1.0000,27.597,36.236,1,0.000,0,1024
673,1024,1024,1.0000,28.331,35.297,1,0.000,0,1024
674,1024,1024,1.0000,27.545,36.304,1,0.000,0,1024
675,1024,1024,1.0000,27.209,36.753,1,0.000,0,1024
676,1024,1024,1.0000,27.715,36.082,1,0.000,0,1024
677,1024,1024,1.0000,27.762,36.020,1,0.000,0,1024
678,1024,1024,1.0000,27.675,36.134,1,0.000,0,1024
679,1024,1024,1.0000,27.820,35.945,1,0.000,0,1024
680,1024,1024,1.0000,27.404,36.491,1,0.000,0,1024
681,1024,1024,1.0000,27.580,36.258,1,0.000,0,1024
682,1024,1024,1.0000,27.831,35.931,1,0.000,0,1024
683,1024,1024,1.0000,27.592,36.242,1,0.000,0,1024
684,1024,1024,1.0000,27.743,36.045,1,0.000,0,1024
685,1024,1024,1.0000,27.415,36.476,1,0.000,0,1024
686,1024,1024,1.0000,27.817,35.949,1,0.000,0,1024
687,1024,1024,1.0000,27.699,36.102,1,0.000,0,1024
688,1024,1024,1.0000,27.780,35.997,1,0.000,0,1024
689,1024,1024,1.0000,27.939,35.792,1,0.000,0,1024
690,1024,1024,1.0000,27.403,36.492,1,0.000,0,1024
691,1024,1024,1.0000,27.538,36.313,1,0.000,0,1024
692,1024,1024,1.0000,27.516,36.342,1,0.000,0,1024
693,1024,1024,1.0000,27.301,36.629,1,0.000,0,1024
694,1024,1024,1.0000,27.788,35.987,1,0.000,0,1024
695,1024,1024,1.0000,27.680,36.127,1,0.000,0,1024
696,1024,1024,1.0000,28.197,35.465,1,0.000,0,1024
697,1024,1024,1.0000,27.861,35.892,1,0.000,0,1024
698,1024,1024,1.0000,27.457,36.421,1,0.000,0,1024
699,1024,1024,1.0000,27.544,36.306,1,0.000,0,1024
700,1024,1024,1.0000,28.204,35.456,1,0.000,0,1024
701,1024,1024,1.0000,28.168,35.501,1,0.000,0,1024
702,1024,1024,1.0000,28.191,35.472,1,0.000,0,1024
703,1024,1024,1.0000,28.183,35.482,1,0.000,0,1024
704,1024,1024,1.0000,27.448,36.433,1,0.000,0,1024
705,1024,1024,1.0000,27.548,36.300,1,0.000,0,1024
706,1024,1024,1.0000,28.573,34.998,1,0.000,0,1024
707,1024,1024,1.0000,27.833,35.929,1,0.000,0,1024
708,1024,1024,1.0000,28.019,35.690,1,0.000,0,1024
709,1024,1024,1.0000,28.114,35.569,1,0.000,0,1024
710,1024,1024,1.0000,27.705,36.095,1,0.000,0,1024
711,1024,1024,1.0000,27.726,36.067,1,0.000,0,1024
712,1024,1024,1.0000,27.984,35.735,1,0.000,0,1024
713,1024,1024,1.0000,28.176,35.491,1,0.000,0,1024
714,1024,1024,1.0000,28.274,35.368,1,0.000,0,1024
715,1024,1024,1.0000,27.716,36.080,1,0.000,0,1024
716,1024,1024,1.0000,28.107,35.578,1,0.000,0,1024
717,1024,1024,1.0000,27.761,36.022,1,0.000,0,1024
718,1024,1024,1.0000,27.885,35.862,1,0.000,0,1024
719,1024,1024,1.0000,28.050,35.651,1,0.000,0,1024
720,1024,1024,1.0000,28.091,35.599,1,0.000,0,1024
721,1024,1024,1.0000,28.096,35.592,1,0.000,0,1024
722,1024,1024,1.0000,28.474,35.120,1,0.000,0,1024
723,1024,1024,1.0000,27.715,36.082,1,0.000,0,1024
724,1024,1024,1.0000,27.687,36.118,1,0.000,0,1024
725,1024,1024,1.0000,28.041,35.662,1,0.000,0,1024
726,1024,1024,1.0000,28.096,35.592,1,0.000,0,1024
727,1024,1024,1.0000,28.002,35.712,1,0.000,0,1024
728,1024,1024,1.0000,28.327,35.302,1,0.000,0,1024
729,1024,1024,1.0000,28.295,35.342,1,0.000,0,1024
730,1024,1024,1.0000,27.813,35.954,1,0.000,0,1024
731,1024,1024,1.0000,27.399,36.498,1,0.000,0,1024
732,1024,1024,1.0000,28.007,35.705,1,0.000,0,1024
733,1024,1024,1.0000,28.051,35.649,1,0.000,0,1024
734,1024,1024,1.0000,27.761,36.022,1,0.000,0,1024
735,1024,1024,1.0000,28.103,35.583,1,0.000,0,1024
736,1024,1024,1.0000,27.737,36.053,1,0.000,0,1024
737,1024,1024,1.0000,27.838,35.922,1,0.000,0,1024
738,1024,1024,1.0000,28.011,35.700,1,0.000,0,1024
739,1024,1024,1.0000,27.895,35.849,1,0.000,0,1024
740,1024,1024,1.0000,28.245,35.404,1,0.000,0,1024
741,1024,1024,1.0000,28.081,35.611,1,0.000,0,1024
742,1024,1024,1.0000,27.865,35.887,1,0.000,0,1024
743,1024,1024,1.0000,27.677,36.131,1,0.000,0,1024
744,1024,1024,1.0000,27.898,35.845,1,0.000,0,1024
745,1024,1024,1.0000,28.074,35.620,1,0.000,0,1024
746,1024,1024,1.0000,28.061,35.637,1,0.000,0,1024
747,1024,1024,1.0000,27.584,36.253,1,0.000,0,1024
748,1024,1024,1.0000,27.957,35.769,1,0.000,0,1024
749,1024,1024,1.0000,27.724,36.070,1,0.000,0,1024
750,1024,1024,1.0000,27.374,36.531,1,0.000,0,1024
751,1024,1024,1.0000,28.123,35.558,1,0.000,0,1024
752,1024,1024,1.0000,28.102,35.585,1,0.000,0,1024
753,1024,1024,1.0000,27.579,36.259,1,0.000,0,1024
754,1024,1024,1.0000,28.004,35.709,1,0.000,0,1024
755,1024,1024,1.0000,27.699,36.102,1,0.000,0,1024
756,1024,1024,1.0000,27.739,36.050,1,0.000,0,1024
757,1024,1024,1.0000,27.885,35.862,1,0.000,0,1024
758,1024,1024,1.0000,27.877,35.872,1,0.000,0,1024
759,1024,1024,1.0000,27.986,35.732,1,0.000,0,1024
760,1024,1024,1.0000,28.903,34.598,1,0.000,0,1024
761,1024,1024,1.0000,27.371,36.535,1,0.000,0,1024
762,1024,1024,1.0000,28.295,35.342,1,0.000,0,1024
763,1024,1024,1.0000,28.443,35.158,1,0.000,0,1024
764,1024,1024,1.0000,28.116,35.567,1,0.000,0,1024
765,1024,1024,1.0000,28.190,35.474,1,0.000,0,1024
766,1024,1024,1.0000,27.644,36.174,1,0.000,0,1024
767,1024,1024,1.0000,28.038,35.666,1,0.000,0,1024
768,1024,1024,1.0000,27.765,36.017,1,0.000,0,1024
769,1024,1024,1.0000,27.508,36.353,1,0.000,0,1024
770,1024,1024,1.0000,28.140,35.537,1,0.000,0,1024
771,1024,1024,1.0000,28.060,35.638,1,0.000,0,1024
772,1024,1024,1.0000,27.614,36.214,1,0.000,0,1024
773,1024,1024,1.0000,28.957,34.534,1,0.000,0,1024
774,1024,1024,1.0000,27.372,36.534,1,0.000,0,1024
775,1024,1024,1.0000,27.626,36.198,1,0.000,0,1024
776,1024,1024,1.0000,28.064,35.633,1,0.000,0,1024
777,1024,1024,1.0000,27.716,36.080,1,0.000,0,1024
778,1024,1024,1.0000,27.985,35.733,1,0.000,0,1024
779,1024,1024,1.0000,28.067,35.629,1,0.000,0,1024
780,1024,1024,1.0000,27.774,36.005,1,0.000,0,1024
781,1024,1024,1.0000,27.770,36.010,1,0.000,0,1024
782,1024,1024,1.0000,28.077,35.616,1,0.000,0,1024
783,1024,1024,1.0000,28.120,35.562,1,0.000,0,1024
784,1024,1024,1.0000,28.182,35.484,1,0.000,0,1024
785,1024,1024,1.0000,28.137,35.540,1,0.000,0,1024
786,1024,1024,1.0000,28.251,35.397,1,0.000,0,1024
787,1024,1024,1.0000,27.116,36.879,1,0.000,0,1024
788,1024,1024,1.0000,27.339,36.578,1,0.000,0,1024
789,1024,1024,1.0000,28.112,35.572,1,0.000,0,1024
790,1024,1024,1.0000,27.382,36.520,1,0.000,0,1024
791,1024,1024,1.0000,27.701,36.100,1,0.000,0,1024
792,1024,1024,1.0000,28.066,35.630,1,0.000,0,1024
793,1024,1024,1.0000,27.620,36.206,1,0.000,0,1024
794,1024,1024,1.0000,27.355,36.556,1,0.000,0,1024
795,1024,1024,1.0000,28.437,35.165,1,0.000,0,1024
796,1024,1024,1.0000,28.449,35.151,1,0.000,0,1024
797,1024,1024,1.0000,28.078,35.615,1,0.000,0,1024
798,1024,1024,1.0000,28.081,35.611,1,0.000,0,1024
799,1024,1024,1.0000,27.464,36.411,1,0.000,0,1024
800,1024,1024,1.0000,27.731,36.061,1,0.000,0,1024
801,1024,1024,1.0000,27.938,35.794,1,0.000,0,1024
802,1024,1024,1.0000,27.774,36.005,1,0.000,0,1024
803,1024,1024,1.0000,28.010,35.702,1,0.000,0,1024
804,1024,1024,1.0000,28.122,35.559,1,0.000,0,1024
805,1024,1024,1.0000,27.716,36.080,1,0.000,0,1024
806,1024,1024,1.0000,28.089,35.601,1,0.000,0,1024
807,1024,1024,1.0000,27.981,35.739,1,0.000,0,1024
808,1024,1024,1.0000,28.090,35.600,1,0.000,0,1024
809,1024,1024,1.0000,28.090,35.600,1,0.000,0,1024
810,1024,1024,1.0000,27.750,36.036,1,0.000,0,1024
811,1024,1024,1.0000,27.955,35.772,1,0.000,0,1024
812,1024,1024,1.0000,27.570,36.271,1,0.000,0,1024
813,1024,1024,1.0000,27.391,36.508,1,0.000,0,1024
814,1024,1024,1.0000,28.003,35.710,1,0.000,0,1024
815,1024,1024,1.0000,28.168,35.501,1,0.000,0,1024
816,1024,1024,1.0000,27.759,36.024,1,0.000,0,1024
817,1024,1024,1.0000,28.027,35.680,1,0.000,0,1024
818,1024,1024,1.0000,28.261,35.384,1,0.000,0,1024
819,1024,1024,1.0000,27.697,36.105,1,0.000,0,1024
820,1024,1024,1.0000,28.047,35.654,1,0.000,0,1024
821,1024,1024,1.0000,27.709,36.089,1,0.000,0,1024
822,1024,1024,1.0000,28.011,35.700,1,0.000,0,1024
823,1024,1024,1.0000,28.155,35.518,1,0.000,0,1024
824,1024,1024,1.0000,27.729,36.063,1,0.000,0,1024
825,1024,1024,1.0000,27.788,35.987,1,0.000,0,1024
826,1024,1024,1.0000,28.159,35.513,1,0.000,0,1024
827,1024,1024,1.0000,28.031,35.675,1,0.000,0,1024
828,1024,1024,1.0000,28.611,34.952,1,0.000,0,1024
829,1024,1024,1.0000,27.997,35.718,1,0.000,0,1024
830,1024,1024,1.0000,28.148,35.527,1,0.000,0,1024
831,1024,1024,1.0000,27.581,36.257,1,0.000,0,1024
832,1024,1024,1.0000,27.824,35.940,1,0.000,0,1024
833,1024,1024,1.0000,28.125,35.556,1,0.000,0,1024
834,1024,1024,1.0000,30.049,33.279,1,0.000,0,1024
835,1024,1024,1.0000,28.373,35.245,1,0.000,0,1024
836,1024,1024,1.0000,27.990,35.727,1,0.000,0,1024
837,1024,1024,1.0000,28.100,35.587,1,0.000,0,1024
838,1024,1024,1.0000,27.733,36.058,1,0.000,0,1024
839,1024,1024,1.0000,28.301,35.334,1,0.000,0,1024
840,1024,1024,1.0000,28.140,35.537,1,0.000,0,1024
841,1024,1024,1.0000,28.242,35.408,1,0.000,0,1024
842,1024,1024,1.0000,28.188,35.476,1,0.000,0,1024
843,1024,1024,1.0000,28.342,35.283,1,0.000,0,1024
844,1024,1024,1.0000,27.984,35.735,1,0.000,0,1024
845,1024,1024,1.0000,27.949,35.779,1,0.000,0,1024
846,1024,1024,1.0000,27.924,35.811,1,0.000,0,1024
847,1024,1024,1.0000,28.170,35.499,1,0.000,0,1024
848,1024,1024,1.0000,28.182,35.484,1,0.000,0,1024
849,1024,1024,1.0000,27.789,35.985,1,0.000,0,1024
850,1024,1024,1.0000,28.204,35.456,1,0.000,0,1024
851,1024,1024,1.0000,28.188,35.476,1,0.000,0,1024
852,1024,1024,1.0000,27.534,36.319,1,0.000,0,1024
853,1024,1024,1.0000,28.206,35.453,1,0.000,0,1024
854,1024,1024,1.0000,27.928,35.806,1,0.000,0,1024
855,1024,1024,1.0000,28.093,35.596,1,0.000,0,1024
856,1024,1024,1.0000,28.178,35.489,1,0.000,0,1024
857,1024,1024,1.0000,27.560,36.284,1,0.000,0,1024
858,1024,1024,1.0000,27.815,35.952,1,0.000,0,1024
859,1024,1024,1.0000,28.185,35.480,1,0.000,0,1024
860,1024,1024,1.0000,27.803,35.967,1,0.000,0,1024
861,1024,1024,1.0000,28.170,35.499,1,0.000,0,1024
862,1024,1024,1.0000,28.554,35.021,1,0.000,0,1024
863,1024,1024,1.0000,28.223,35.432,1,0.000,0,1024
864,1024,1024,1.0000,27.770,36.010,1,0.000,0,1024
865,1024,1024,1.0000,27.718,36.078,1,0.000,0,1024
866,1024,1024,1.0000,28.204,35.456,1,0.000,0,1024
867,1024,1024,1.0000,28.236,35.416,1,0.000,0,1024
868,1024,1024,1.0000,28.135,35.543,1,0.000,0,1024
869,1024,1024,1.0000,28.139,35.538,1,0.000,0,1024
870,1024,1024,1.0000,28.188,35.476,1,0.000,0,1024
871,1024,1024,1.0000,27.909,35.831,1,0.000,0,1024
872,1024,1024,1.0000,28.598,34.967,1,0.000,0,1024
873,1024,1024,1.0000,28.161,35.510,1,0.000,0,1024
874,1024,1024,1.0000,28.235,35.417,1,0.000,0,1024
875,1024,1024,1.0000,27.825,35.939,1,0.000,0,1024
876,1024,1024,1.0000,28.281,35.359,1,0.000,0,1024
877,1024,1024,1.0000,27.720,36.075,1,0.000,0,1024
878,1024,1024,1.0000,28.016,35.694,1,0.000,0,1024
879,1024,1024,1.0000,28.192,35.471,1,0.000,0,1024
880,1024,1024,1.0000,27.707,36.092,1,0.000,0,1024
881,1024,1024,1.0000,28.075,35.619,1,0.000,0,1024
882,1024,1024,1.0000,28.257,35.389,1,0.000,0,1024
883,1024,1024,1.0000,27.218,36.740,1,0.000,0,1024
884,1024,1024,1.0000,28.415,35.193,1,0.000,0,1024
885,1024,1024,1.0000,28.230,35.423,1,0.000,0,1024
886,1024,1024,1.0000,28.223,35.432,1,0.000,0,1024
887,1024,1024,1.0000,28.231,35.422,1,0.000,0,1024
