step,kv_used,kv_total,kv_ratio,ttft_ms,tok_per_sec,shift_events,alpha,n_spilled,n_kv
74,585,2048,0.2856,24.973,40.043,0,0.000,0,768
75,586,2048,0.2861,25.057,39.909,0,0.000,0,768
76,587,2048,0.2866,24.591,40.665,0,0.000,0,768
77,588,2048,0.2871,25.087,39.861,0,0.000,0,768
78,589,2048,0.2876,24.943,40.091,0,0.000,0,768
79,590,2048,0.2881,26.012,38.444,0,0.000,0,768
80,591,2048,0.2886,25.459,39.279,0,0.000,0,768
81,592,2048,0.2891,25.557,39.128,0,0.000,0,768
82,593,2048,0.2896,25.517,39.190,0,0.000,0,768
83,594,2048,0.2900,25.817,38.734,0,0.000,0,768
84,595,2048,0.2905,26.251,38.094,0,0.000,0,768
85,596,2048,0.2910,25.746,38.841,0,0.000,0,768
86,597,2048,0.2915,26.327,37.984,0,0.000,0,768
87,598,2048,0.2920,26.632,37.549,0,0.000,0,768
88,599,2048,0.2925,26.585,37.615,0,0.000,0,768
89,600,2048,0.2930,26.802,37.311,0,0.000,0,768
90,601,2048,0.2935,26.621,37.564,0,0.000,0,768
91,602,2048,0.2939,27.234,36.719,0,0.000,0,768
92,603,2048,0.2944,27.622,36.203,0,0.000,0,768
93,604,2048,0.2949,27.428,36.459,0,0.000,0,768
94,605,2048,0.2954,27.819,35.947,0,0.000,0,768
95,606,2048,0.2959,28.086,35.605,0,0.000,0,768
96,607,2048,0.2964,35.564,28.118,0,0.000,0,768
97,608,2048,0.2969,27.975,35.746,0,0.000,0,768
98,609,2048,0.2974,28.306,35.328,0,0.000,0,768
99,610,2048,0.2979,28.646,34.909,0,0.000,0,768
100,611,2048,0.2983,29.018,34.461,0,0.000,0,768
101,612,2048,0.2988,29.092,34.374,0,0.000,0,768
102,613,2048,0.2993,29.386,34.030,0,0.000,0,768
103,614,2048,0.2998,29.738,33.627,0,0.000,0,768
104,615,2048,0.3003,29.788,33.571,0,0.000,0,768
105,616,2048,0.3008,30.288,33.016,0,0.000,0,768
106,617,2048,0.3013,29.998,33.336,0,0.000,0,768
107,618,2048,0.3018,30.701,32.572,0,0.000,0,768
108,619,2048,0.3022,31.051,32.205,0,0.000,0,768
109,620,2048,0.3027,31.022,32.235,0,0.000,0,768
110,621,2048,0.3032,30.851,32.414,0,0.000,0,768
111,622,2048,0.3037,31.822,31.425,0,0.000,0,768
112,623,2048,0.3042,31.820,31.427,0,0.000,0,768
113,624,2048,0.3047,31.719,31.527,0,0.000,0,768
114,625,2048,0.3052,32.518,30.752,0,0.000,0,768
115,626,2048,0.3057,32.137,31.117,0,0.000,0,768
116,627,2048,0.3062,32.107,31.146,0,0.000,0,768
117,628,2048,0.3066,32.634,30.643,0,0.000,0,768
118,629,2048,0.3071,33.145,30.170,0,0.000,0,768
119,630,2048,0.3076,33.035,30.271,0,0.000,0,768
120,631,2048,0.3081,33.486,29.863,0,0.000,0,768
121,632,2048,0.3086,33.480,29.869,0,0.000,0,768
122,633,2048,0.3091,33.491,29.859,0,0.000,0,768
123,634,2048,0.3096,33.331,30.002,0,0.000,0,768
124,635,2048,0.3101,34.020,29.394,0,0.000,0,768
125,636,2048,0.3105,33.888,29.509,0,0.000,0,768
126,637,2048,0.3110,33.556,29.801,0,0.000,0,768
127,638,2048,0.3115,34.426,29.048,0,0.000,0,768
128,639,2048,0.3120,34.184,29.253,0,0.000,0,768
129,640,2048,0.3125,34.212,29.230,0,0.000,0,768
130,641,2048,0.3130,34.127,29.302,0,0.000,0,768
131,642,2048,0.3135,34.848,28.696,0,0.000,0,768
132,643,2048,0.3140,34.449,29.028,0,0.000,0,768
133,644,2048,0.3145,34.184,29.253,0,0.000,0,768
134,645,2048,0.3149,34.178,29.259,0,0.000,0,768
135,646,2048,0.3154,34.235,29.210,0,0.000,0,768
136,647,2048,0.3159,34.296,29.158,0,0.000,0,768
137,648,2048,0.3164,34.340,29.121,0,0.000,0,768
138,649,2048,0.3169,34.279,29.172,0,0.000,0,768
139,650,2048,0.3174,33.837,29.553,0,0.000,0,768
140,651,2048,0.3179,33.788,29.596,0,0.000,0,768
141,652,2048,0.3184,33.339,29.995,0,0.000,0,768
142,653,2048,0.3188,33.012,30.292,0,0.000,0,768
143,654,2048,0.3193,33.644,29.723,0,0.000,0,768
144,655,2048,0.3198,34.065,29.356,0,0.000,0,768
145,656,2048,0.3203,33.390,29.949,0,0.000,0,768
146,657,2048,0.3208,31.639,31.607,0,0.000,0,768
147,658,2048,0.3213,33.239,30.085,0,0.000,0,768
148,659,2048,0.3218,32.734,30.549,0,0.000,0,768
149,660,2048,0.3223,32.652,30.626,0,0.000,0,768
150,661,2048,0.3228,32.700,30.581,0,0.000,0,768
151,662,2048,0.3232,32.642,30.635,0,0.000,0,768
152,663,2048,0.3237,32.071,31.181,0,0.000,0,768
153,664,2048,0.3242,32.569,30.704,0,0.000,0,768
154,665,2048,0.3247,32.425,30.840,0,0.000,0,768
155,666,2048,0.3252,32.100,31.153,0,0.000,0,768
156,667,2048,0.3257,40.900,24.450,0,0.000,0,768
157,668,2048,0.3262,44.535,22.454,0,0.000,0,768
158,669,2048,0.3267,40.650,24.600,0,0.000,0,768
159,670,2048,0.3271,51.482,19.424,0,0.000,0,768
160,671,2048,0.3276,31.378,31.869,0,0.000,0,768
161,672,2048,0.3281,31.495,31.751,0,0.000,0,768
162,673,2048,0.3286,31.120,32.134,0,0.000,0,768
163,674,2048,0.3291,30.582,32.699,0,0.000,0,768
164,675,2048,0.3296,30.813,32.454,0,0.000,0,768
165,676,2048,0.3301,30.992,32.266,0,0.000,0,768
166,677,2048,0.3306,30.621,32.657,0,0.000,0,768
167,678,2048,0.3311,30.470,32.819,0,0.000,0,768
168,679,2048,0.3315,30.478,32.811,0,0.000,0,768
169,680,2048,0.3320,30.403,32.891,0,0.000,0,768
170,681,2048,0.3325,30.118,33.203,0,0.000,0,768
171,682,2048,0.3330,30.617,32.662,0,0.000,0,768
172,683,2048,0.3335,29.616,33.766,0,0.000,0,768
173,684,2048,0.3340,29.708,33.661,0,0.000,0,768
174,685,2048,0.3345,30.649,32.627,0,0.000,0,768
175,686,2048,0.3350,29.325,34.101,0,0.000,0,768
176,687,2048,0.3354,29.768,33.593,0,0.000,0,768
177,688,2048,0.3359,29.503,33.895,0,0.000,0,768
178,689,2048,0.3364,29.681,33.692,0,0.000,0,768
179,690,2048,0.3369,29.138,34.319,0,0.000,0,768
180,691,2048,0.3374,28.931,34.565,0,0.000,0,768
181,692,2048,0.3379,29.850,33.501,0,0.000,0,768
182,693,2048,0.3384,29.446,33.960,0,0.000,0,768
183,694,2048,0.3389,29.367,34.052,0,0.000,0,768
184,695,2048,0.3394,28.640,34.916,0,0.000,0,768
185,696,2048,0.3398,28.938,34.557,0,0.000,0,768
186,697,2048,0.3403,29.091,34.375,0,0.000,0,768
187,698,2048,0.3408,29.089,34.377,0,0.000,0,768
188,699,2048,0.3413,29.101,34.363,0,0.000,0,768
189,700,2048,0.3418,29.472,33.931,0,0.000,0,768
190,701,2048,0.3423,28.491,35.099,0,0.000,0,768
191,702,2048,0.3428,28.010,35.702,0,0.000,0,768
192,703,2048,0.3433,28.643,34.913,0,0.000,0,768
193,704,2048,0.3438,29.034,34.442,0,0.000,0,768
194,705,2048,0.3442,28.770,34.758,0,0.000,0,768
195,706,2048,0.3447,28.730,34.807,0,0.000,0,768
196,707,2048,0.3452,28.742,34.792,0,0.000,0,768
197,708,2048,0.3457,28.834,34.681,0,0.000,0,768
198,709,2048,0.3462,28.777,34.750,0,0.000,0,768
199,710,2048,0.3467,28.318,35.313,0,0.000,0,768
200,711,2048,0.3472,28.705,34.837,0,0.000,0,768
201,712,2048,0.3477,31.104,32.150,0,0.000,0,768
202,713,2048,0.3481,28.570,35.002,0,0.000,0,768
203,714,2048,0.3486,28.261,35.384,0,0.000,0,768
204,715,2048,0.3491,29.534,33.859,0,0.000,0,768
205,716,2048,0.3496,28.394,35.219,0,0.000,0,768
206,717,2048,0.3501,28.520,35.063,0,0.000,0,768
207,718,2048,0.3506,28.058,35.640,0,0.000,0,768
208,719,2048,0.3511,28.191,35.472,0,0.000,0,768
209,720,2048,0.3516,28.703,34.840,0,0.000,0,768
210,721,2048,0.3521,28.171,35.497,0,0.000,0,768
211,722,2048,0.3525,36.668,27.272,0,0.000,0,768
212,723,2048,0.3530,32.554,30.718,0,0.000,0,768
213,724,2048,0.3535,27.952,35.776,0,0.000,0,768
214,725,2048,0.3540,28.091,35.599,0,0.000,0,768
215,726,2048,0.3545,28.585,34.983,0,0.000,0,768
216,727,2048,0.3550,27.229,36.726,0,0.000,0,768
217,728,2048,0.3555,29.209,34.236,0,0.000,0,768
218,729,2048,0.3560,30.295,33.009,0,0.000,0,768
219,730,2048,0.3564,28.353,35.270,0,0.000,0,768
220,731,2048,0.3569,29.706,33.663,0,0.000,0,768
221,732,2048,0.3574,28.100,35.587,0,0.000,0,768
222,733,2048,0.3579,27.182,36.789,0,0.000,0,768
223,734,2048,0.3584,27.149,36.834,0,0.000,0,768
224,735,2048,0.3589,29.308,34.120,0,0.000,0,768
225,736,2048,0.3594,28.546,35.031,0,0.000,0,768
226,737,2048,0.3599,27.834,35.927,0,0.000,0,768
227,738,2048,0.3604,28.268,35.376,0,0.000,0,768
228,739,2048,0.3608,29.895,33.450,0,0.000,0,768
229,740,2048,0.3613,27.638,36.182,0,0.000,0,768
230,741,2048,0.3618,28.279,35.362,0,0.000,0,768
231,742,2048,0.3623,28.424,35.182,0,0.000,0,768
232,743,2048,0.3628,27.755,36.030,0,0.000,0,768
233,744,2048,0.3633,28.548,35.029,0,0.000,0,768
234,745,2048,0.3638,27.850,35.907,0,0.000,0,768
235,746,2048,0.3643,27.948,35.781,0,0.000,0,768
236,747,2048,0.3647,28.986,34.499,0,0.000,0,768
237,748,2048,0.3652,27.400,36.496,0,0.000,0,768
238,749,2048,0.3657,29.710,33.659,0,0.000,0,768
239,750,2048,0.3662,33.012,30.292,0,0.000,0,768
240,751,2048,0.3667,27.860,35.894,0,0.000,0,768
241,752,2048,0.3672,28.214,35.443,0,0.000,0,768
242,753,2048,0.3677,28.157,35.515,0,0.000,0,768
243,754,2048,0.3682,28.104,35.582,0,0.000,0,768
244,755,2048,0.3687,28.163,35.508,0,0.000,0,768
245,756,2048,0.3691,27.962,35.763,0,0.000,0,768
246,757,2048,0.3696,28.119,35.563,0,0.000,0,768
247,758,2048,0.3701,28.971,34.517,0,0.000,0,768
248,759,2048,0.3706,28.177,35.490,0,0.000,0,768
249,760,2048,0.3711,28.253,35.394,0,0.000,0,768
250,761,2048,0.3716,28.629,34.930,0,0.000,0,768
251,762,2048,0.3721,29.533,33.860,0,0.000,0,768
252,763,2048,0.3726,27.837,35.923,0,0.000,0,768
253,764,2048,0.3730,29.871,33.477,0,0.000,0,768
254,765,2048,0.3735,28.196,35.466,0,0.000,0,768
255,766,2048,0.3740,30.254,33.053,0,0.000,0,768
256,767,2048,0.3745,28.157,35.515,0,0.000,0,768
257,768,2048,0.3750,28.372,35.246,0,0.000,0,768
258,769,2048,0.3755,30.395,32.900,0,0.000,0,1024
259,770,2048,0.3760,32.778,30.508,0,0.000,0,1024
260,771,2048,0.3765,31.893,31.355,0,0.000,0,1024
261,772,2048,0.3770,33.907,29.492,0,0.000,0,1024
262,773,2048,0.3774,33.196,30.124,0,0.000,0,1024
263,774,2048,0.3779,30.451,32.840,0,0.000,0,1024
264,775,2048,0.3784,27.671,36.139,0,0.000,0,1024
265,776,2048,0.3789,30.001,33.332,0,0.000,0,1024
266,777,2048,0.3794,30.156,33.161,0,0.000,0,1024
267,778,2048,0.3799,29.364,34.055,0,0.000,0,1024
268,779,2048,0.3804,28.651,34.903,0,0.000,0,1024
269,780,2048,0.3809,28.683,34.864,0,0.000,0,1024
270,781,2048,0.3813,32.197,31.059,0,0.000,0,1024
271,782,2048,0.3818,29.418,33.993,0,0.000,0,1024
272,783,2048,0.3823,28.914,34.585,0,0.000,0,1024
273,784,2048,0.3828,28.594,34.972,0,0.000,0,1024
274,785,2048,0.3833,29.042,34.433,0,0.000,0,1024
275,786,2048,0.3838,29.734,33.632,0,0.000,0,1024
276,787,2048,0.3843,29.114,34.348,0,0.000,0,1024
277,788,2048,0.3848,33.300,30.030,0,0.000,0,1024
278,789,2048,0.3853,28.861,34.649,0,0.000,0,1024
279,790,2048,0.3857,36.881,27.114,0,0.000,0,1024
280,791,2048,0.3862,33.391,29.948,0,0.000,0,1024
281,792,2048,0.3867,29.092,34.374,0,0.000,0,1024
282,793,2048,0.3872,28.738,34.797,0,0.000,0,1024
283,794,2048,0.3877,29.483,33.918,0,0.000,0,1024
284,795,2048,0.3882,28.864,34.645,0,0.000,0,1024
285,796,2048,0.3887,28.815,34.704,0,0.000,0,1024
286,797,2048,0.3892,29.353,34.068,0,0.000,0,1024
287,798,2048,0.3896,28.841,34.673,0,0.000,0,1024
288,799,2048,0.3901,29.299,34.131,0,0.000,0,1024
289,800,2048,0.3906,29.886,33.460,0,0.000,0,1024
290,801,2048,0.3911,28.589,34.978,0,0.000,0,1024
291,802,2048,0.3916,28.692,34.853,0,0.000,0,1024
292,803,2048,0.3921,29.058,34.414,0,0.000,0,1024
293,804,2048,0.3926,30.119,33.202,0,0.000,0,1024
294,805,2048,0.3931,28.908,34.593,0,0.000,0,1024
295,806,2048,0.3936,29.375,34.043,0,0.000,0,1024
296,807,2048,0.3940,29.804,33.553,0,0.000,0,1024
297,808,2048,0.3945,29.443,33.964,0,0.000,0,1024
298,809,2048,0.3950,29.359,34.061,0,0.000,0,1024
299,810,2048,0.3955,40.003,24.998,0,0.000,0,1024
300,811,2048,0.3960,37.828,26.435,0,0.000,0,1024
301,812,2048,0.3965,32.550,30.722,0,0.000,0,1024
302,813,2048,0.3970,31.127,32.126,0,0.000,0,1024
303,814,2048,0.3975,33.786,29.598,0,0.000,0,1024
304,815,2048,0.3979,32.656,30.622,0,0.000,0,1024
305,816,2048,0.3984,36.126,27.681,0,0.000,0,1024
306,817,2048,0.3989,29.432,33.977,0,0.000,0,1024
307,818,2048,0.3994,35.797,27.935,0,0.000,0,1024
308,819,2048,0.3999,30.887,32.376,0,0.000,0,1024
309,820,2048,0.4004,35.826,27.913,0,0.000,0,1024
310,821,2048,0.4009,30.184,33.130,0,0.000,0,1024
311,822,2048,0.4014,35.410,28.241,0,0.000,0,1024
312,823,2048,0.4019,31.133,32.120,0,0.000,0,1024
313,824,2048,0.4023,32.768,30.518,0,0.000,0,1024
314,825,2048,0.4028,35.711,28.003,0,0.000,0,1024
315,826,2048,0.4033,34.069,29.352,0,0.000,0,1024
316,827,2048,0.4038,35.805,27.929,0,0.000,0,1024
317,828,2048,0.4043,33.705,29.669,0,0.000,0,1024
318,829,2048,0.4048,35.342,28.295,0,0.000,0,1024
319,830,2048,0.4053,32.203,31.053,0,0.000,0,1024
320,831,2048,0.4058,35.357,28.283,0,0.000,0,1024
321,832,2048,0.4062,31.592,31.654,0,0.000,0,1024
322,833,2048,0.4067,35.705,28.007,0,0.000,0,1024
323,834,2048,0.4072,28.989,34.496,0,0.000,0,1024
324,835,2048,0.4077,34.458,29.021,0,0.000,0,1024
325,836,2048,0.4082,35.217,28.395,0,0.000,0,1024
326,837,2048,0.4087,34.712,28.808,0,0.000,0,1024
327,838,2048,0.4092,32.174,31.081,0,0.000,0,1024
328,839,2048,0.4097,34.410,29.061,0,0.000,0,1024
329,840,2048,0.4102,34.426,29.048,0,0.000,0,1024
330,841,2048,0.4106,29.912,33.431,0,0.000,0,1024
331,842,2048,0.4111,27.318,36.606,0,0.000,0,1024
332,843,2048,0.4116,26.148,38.244,0,0.000,0,1024
333,844,2048,0.4121,28.155,35.518,0,0.000,0,1024
334,845,2048,0.4126,26.203,38.164,0,0.000,0,1024
335,846,2048,0.4131,26.382,37.905,0,0.000,0,1024
336,847,2048,0.4136,33.992,29.419,0,0.000,0,1024
337,848,2048,0.4141,26.217,38.143,0,0.000,0,1024
338,849,2048,0.4146,34.369,29.096,0,0.000,0,1024
339,850,2048,0.4150,26.322,37.991,0,0.000,0,1024
340,851,2048,0.4155,26.340,37.965,0,0.000,0,1024
341,852,2048,0.4160,31.881,31.367,0,0.000,0,1024
342,853,2048,0.4165,30.509,32.777,0,0.000,0,1024
343,854,2048,0.4170,35.320,28.313,0,0.000,0,1024
344,855,2048,0.4175,30.147,33.171,0,0.000,0,1024
345,856,2048,0.4180,35.242,28.375,0,0.000,0,1024
346,857,2048,0.4185,34.789,28.745,0,0.000,0,1024
347,858,2048,0.4189,33.823,29.566,0,0.000,0,1024
348,859,2048,0.4194,26.487,37.754,0,0.000,0,1024
349,860,2048,0.4199,31.858,31.389,0,0.000,0,1024
350,861,2048,0.4204,26.184,38.191,0,0.000,0,1024
351,862,2048,0.4209,25.868,38.658,0,0.000,0,1024
352,863,2048,0.4214,34.764,28.765,0,0.000,0,1024
353,864,2048,0.4219,34.717,28.804,0,0.000,0,1024
354,865,2048,0.4224,27.306,36.622,0,0.000,0,1024
355,866,2048,0.4229,26.417,37.854,0,0.000,0,1024
356,867,2048,0.4233,33.949,29.456,0,0.000,0,1024
357,868,2048,0.4238,26.415,37.857,0,0.000,0,1024
358,869,2048,0.4243,26.641,37.536,0,0.000,0,1024
359,870,2048,0.4248,34.718,28.804,0,0.000,0,1024
360,871,2048,0.4253,27.134,36.854,0,0.000,0,1024
361,872,2048,0.4258,34.335,29.125,0,0.000,0,1024
362,873,2048,0.4263,28.563,35.010,0,0.000,0,1024
363,874,2048,0.4268,35.357,28.283,0,0.000,0,1024
364,875,2048,0.4272,27.043,36.978,0,0.000,0,1024
365,876,2048,0.4277,34.833,28.708,0,0.000,0,1024
366,877,2048,0.4282,27.526,36.329,0,0.000,0,1024
367,878,2048,0.4287,26.724,37.420,0,0.000,0,1024
368,879,2048,0.4292,31.295,31.954,0,0.000,0,1024
369,880,2048,0.4297,34.660,28.852,0,0.000,0,1024
370,881,2048,0.4302,26.571,37.635,0,0.000,0,1024
371,882,2048,0.4307,26.785,37.334,0,0.000,0,1024
372,883,2048,0.4312,30.955,32.305,0,0.000,0,1024
373,884,2048,0.4316,26.565,37.644,0,0.000,0,1024
374,885,2048,0.4321,34.881,28.669,0,0.000,0,1024
375,886,2048,0.4326,34.812,28.726,0,0.000,0,1024
376,887,2048,0.4331,35.594,28.095,0,0.000,0,1024
377,888,2048,0.4336,35.226,28.388,0,0.000,0,1024
378,889,2048,0.4341,34.717,28.804,0,0.000,0,1024
379,890,2048,0.4346,34.288,29.165,0,0.000,0,1024
380,891,2048,0.4351,35.528,28.147,0,0.000,0,1024
381,892,2048,0.4355,30.727,32.545,0,0.000,0,1024
382,893,2048,0.4360,35.514,28.158,0,0.000,0,1024
383,894,2048,0.4365,32.002,31.248,0,0.000,0,1024
384,895,2048,0.4370,27.538,36.313,0,0.000,0,1024
385,896,2048,0.4375,34.687,28.829,0,0.000,0,1024
386,897,2048,0.4380,32.643,30.634,0,0.000,0,1024
387,898,2048,0.4385,34.758,28.770,0,0.000,0,1024
388,899,2048,0.4390,34.855,28.690,0,0.000,0,1024
389,900,2048,0.4395,34.397,29.072,0,0.000,0,1024
390,901,2048,0.4399,34.550,28.944,0,0.000,0,1024
391,902,2048,0.4404,31.909,31.339,0,0.000,0,1024
392,903,2048,0.4409,27.019,37.011,0,0.000,0,1024
393,904,2048,0.4414,33.840,29.551,0,0.000,0,1024
394,905,2048,0.4419,34.040,29.377,0,0.000,0,1024
395,906,2048,0.4424,34.329,29.130,0,0.000,0,1024
396,907,2048,0.4429,34.229,29.215,0,0.000,0,1024
397,908,2048,0.4434,34.518,28.970,0,0.000,0,1024
398,909,2048,0.4438,34.412,29.060,0,0.000,0,1024
399,910,2048,0.4443,28.745,34.789,0,0.000,0,1024
400,911,2048,0.4448,33.341,29.993,0,0.000,0,1024
401,912,2048,0.4453,28.433,35.170,0,0.000,0,1024
402,913,2048,0.4458,34.106,29.320,0,0.000,0,1024
403,914,2048,0.4463,33.930,29.472,0,0.000,0,1024
404,915,2048,0.4468,26.382,37.905,0,0.000,0,1024
405,916,2048,0.4473,34.586,28.913,0,0.000,0,1024
406,917,2048,0.4478,33.596,29.765,0,0.000,0,1024
407,918,2048,0.4482,33.968,29.439,0,0.000,0,1024
408,919,2048,0.4487,33.992,29.419,0,0.000,0,1024
409,920,2048,0.4492,34.120,29.308,0,0.000,0,1024
410,921,2048,0.4497,34.370,29.095,0,0.000,0,1024
411,922,2048,0.4502,33.853,29.539,0,0.000,0,1024
412,923,2048,0.4507,33.817,29.571,0,0.000,0,1024
413,924,2048,0.4512,34.271,29.179,0,0.000,0,1024
414,925,2048,0.4517,34.467,29.013,0,0.000,0,1024
415,926,2048,0.4521,27.500,36.364,0,0.000,0,1024
416,927,2048,0.4526,33.614,29.750,0,0.000,0,1024
417,928,2048,0.4531,34.338,29.122,0,0.000,0,1024
418,929,2048,0.4536,34.166,29.269,0,0.000,0,1024
419,930,2048,0.4541,34.229,29.215,0,0.000,0,1024
420,931,2048,0.4546,35.437,28.219,0,0.000,0,1024
421,932,2048,0.4551,32.943,30.355,0,0.000,0,1024
422,933,2048,0.4556,33.119,30.194,0,0.000,0,1024
423,934,2048,0.4561,33.065,30.243,0,0.000,0,1024
424,935,2048,0.4565,34.810,28.727,0,0.000,0,1024
425,936,2048,0.4570,31.411,31.836,0,0.000,0,1024
426,937,2048,0.4575,25.417,39.344,0,0.000,0,1024
427,938,2048,0.4580,25.629,39.018,0,0.000,0,1024
428,939,2048,0.4585,26.147,38.245,0,0.000,0,1024
429,940,2048,0.4590,25.993,38.472,0,0.000,0,1024
430,941,2048,0.4595,26.892,37.186,0,0.000,0,1024
431,942,2048,0.4600,26.867,37.220,0,0.000,0,1024
432,943,2048,0.4604,27.271,36.669,0,0.000,0,1024
433,944,2048,0.4609,26.291,38.036,0,0.000,0,1024
434,945,2048,0.4614,27.202,36.762,0,0.000,0,1024
435,946,2048,0.4619,26.506,37.727,0,0.000,0,1024
436,947,2048,0.4624,26.254,38.089,0,0.000,0,1024
437,948,2048,0.4629,34.437,29.039,0,0.000,0,1024
438,949,2048,0.4634,26.885,37.195,0,0.000,0,1024
439,950,2048,0.4639,27.242,36.708,0,0.000,0,1024
440,951,2048,0.4644,30.975,32.284,0,0.000,0,1024
441,952,2048,0.4648,27.157,36.823,0,0.000,0,1024
442,953,2048,0.4653,26.946,37.111,0,0.000,0,1024
443,954,2048,0.4658,26.526,37.699,0,0.000,0,1024
444,955,2048,0.4663,27.370,36.536,0,0.000,0,1024
445,956,2048,0.4668,27.514,36.345,0,0.000,0,1024
446,957,2048,0.4673,27.353,36.559,0,0.000,0,1024
447,958,2048,0.4678,27.314,36.611,0,0.000,0,1024
448,959,2048,0.4683,29.809,33.547,0,0.000,0,1024
449,960,2048,0.4688,27.328,36.593,0,0.000,0,1024
450,961,2048,0.4692,35.348,28.290,0,0.000,0,1024
451,962,2048,0.4697,31.312,31.937,0,0.000,0,1024
452,963,2048,0.4702,36.066,27.727,0,0.000,0,1024
453,964,2048,0.4707,33.262,30.064,0,0.000,0,1024
454,965,2048,0.4712,33.511,29.841,0,0.000,0,1024
455,966,2048,0.4717,36.206,27.620,0,0.000,0,1024
456,967,2048,0.4722,29.533,33.860,0,0.000,0,1024
