step,kv_used,kv_total,kv_ratio,ttft_ms,tok_per_sec,shift_events,alpha,n_spilled,n_kv
92,603,1024,0.5889,23.447,42.649,0,0.000,0,768
93,604,1024,0.5898,23.508,42.539,0,0.000,0,768
94,605,1024,0.5908,23.417,42.704,0,0.000,0,768
95,606,1024,0.5918,23.672,42.244,0,0.000,0,768
96,607,1024,0.5928,23.449,42.646,0,0.000,0,768
97,608,1024,0.5938,23.123,43.247,0,0.000,0,768
98,609,1024,0.5947,23.761,42.086,0,0.000,0,768
99,610,1024,0.5957,23.571,42.425,0,0.000,0,768
100,611,1024,0.5967,23.592,42.387,0,0.000,0,768
101,612,1024,0.5977,22.955,43.563,0,0.000,0,768
102,613,1024,0.5986,24.103,41.489,0,0.000,0,768
103,614,1024,0.5996,23.707,42.182,0,0.000,0,768
104,615,1024,0.6006,23.048,43.388,0,0.000,0,768
105,616,1024,0.6016,23.506,42.542,0,0.000,0,768
106,617,1024,0.6025,23.459,42.628,0,0.000,0,768
107,618,1024,0.6035,23.967,41.724,0,0.000,0,768
108,619,1024,0.6045,23.127,43.240,0,0.000,0,768
109,620,1024,0.6055,23.442,42.658,0,0.000,0,768
110,621,1024,0.6064,23.462,42.622,0,0.000,0,768
111,622,1024,0.6074,23.412,42.713,0,0.000,0,768
112,623,1024,0.6084,23.581,42.407,0,0.000,0,768
113,624,1024,0.6094,23.615,42.346,0,0.000,0,768
114,625,1024,0.6104,23.261,42.990,0,0.000,0,768
115,626,1024,0.6113,23.430,42.680,0,0.000,0,768
116,627,1024,0.6123,23.493,42.566,0,0.000,0,768
117,628,1024,0.6133,24.301,41.151,0,0.000,0,768
118,629,1024,0.6143,23.226,43.055,0,0.000,0,768
119,630,1024,0.6152,23.819,41.983,0,0.000,0,768
120,631,1024,0.6162,23.651,42.282,0,0.000,0,768
121,632,1024,0.6172,23.144,43.208,0,0.000,0,768
122,633,1024,0.6182,23.474,42.600,0,0.000,0,768
123,634,1024,0.6191,23.662,42.262,0,0.000,0,768
124,635,1024,0.6201,23.680,42.230,0,0.000,0,768
125,636,1024,0.6211,23.247,43.016,0,0.000,0,768
126,637,1024,0.6221,23.583,42.403,0,0.000,0,768
127,638,1024,0.6230,23.541,42.479,0,0.000,0,768
128,639,1024,0.6240,23.092,43.305,0,0.000,0,768
129,640,1024,0.6250,24.437,40.922,0,0.000,0,768
130,641,1024,0.6260,23.642,42.298,0,0.000,0,768
131,642,1024,0.6270,23.455,42.635,0,0.000,0,768
132,643,1024,0.6279,23.554,42.456,0,0.000,0,768
133,644,1024,0.6289,23.485,42.580,0,0.000,0,768
134,645,1024,0.6299,23.381,42.770,0,0.000,0,768
135,646,1024,0.6309,23.137,43.221,0,0.000,0,768
136,647,1024,0.6318,23.796,42.024,0,0.000,0,768
137,648,1024,0.6328,23.587,42.396,0,0.000,0,768
138,649,1024,0.6338,23.585,42.400,0,0.000,0,768
139,650,1024,0.6348,23.270,42.974,0,0.000,0,768
140,651,1024,0.6357,23.622,42.333,0,0.000,0,768
141,652,1024,0.6367,23.547,42.468,0,0.000,0,768
142,653,1024,0.6377,23.737,42.128,0,0.000,0,768
143,654,1024,0.6387,23.611,42.353,0,0.000,0,768
144,655,1024,0.6396,23.606,42.362,0,0.000,0,768
145,656,1024,0.6406,23.762,42.084,0,0.000,0,768
146,657,1024,0.6416,23.077,43.333,0,0.000,0,768
147,658,1024,0.6426,23.386,42.761,0,0.000,0,768
148,659,1024,0.6436,23.445,42.653,0,0.000,0,768
149,660,1024,0.6445,23.420,42.699,0,0.000,0,768
150,661,1024,0.6455,23.624,42.330,0,0.000,0,768
151,662,1024,0.6465,23.552,42.459,0,0.000,0,768
152,663,1024,0.6475,23.176,43.148,0,0.000,0,768
153,664,1024,0.6484,23.691,42.210,0,0.000,0,768
154,665,1024,0.6494,23.522,42.513,0,0.000,0,768
155,666,1024,0.6504,23.515,42.526,0,0.000,0,768
156,667,1024,0.6514,23.843,41.941,0,0.000,0,768
157,668,1024,0.6523,26.605,37.587,0,0.000,0,768
158,669,1024,0.6533,23.447,42.649,0,0.000,0,768
159,670,1024,0.6543,23.389,42.755,0,0.000,0,768
160,671,1024,0.6553,23.140,43.215,0,0.000,0,768
161,672,1024,0.6562,23.757,42.093,0,0.000,0,768
162,673,1024,0.6572,23.590,42.391,0,0.000,0,768
163,674,1024,0.6582,23.344,42.838,0,0.000,0,768
164,675,1024,0.6592,23.589,42.393,0,0.000,0,768
165,676,1024,0.6602,23.525,42.508,0,0.000,0,768
166,677,1024,0.6611,23.390,42.753,0,0.000,0,768
167,678,1024,0.6621,23.293,42.931,0,0.000,0,768
168,679,1024,0.6631,23.776,42.059,0,0.000,0,768
169,680,1024,0.6641,23.886,41.866,0,0.000,0,768
170,681,1024,0.6650,23.500,42.553,0,0.000,0,768
171,682,1024,0.6660,23.628,42.323,0,0.000,0,768
172,683,1024,0.6670,23.388,42.757,0,0.000,0,768
173,684,1024,0.6680,23.572,42.423,0,0.000,0,768
174,685,1024,0.6689,24.669,40.537,0,0.000,0,768
175,686,1024,0.6699,23.582,42.405,0,0.000,0,768
176,687,1024,0.6709,23.721,42.157,0,0.000,0,768
177,688,1024,0.6719,23.267,42.979,0,0.000,0,768
178,689,1024,0.6729,23.767,42.075,0,0.000,0,768
179,690,1024,0.6738,23.471,42.606,0,0.000,0,768
180,691,1024,0.6748,23.170,43.159,0,0.000,0,768
181,692,1024,0.6758,23.757,42.093,0,0.000,0,768
182,693,1024,0.6768,24.250,41.237,0,0.000,0,768
183,694,1024,0.6777,23.543,42.475,0,0.000,0,768
184,695,1024,0.6787,23.147,43.202,0,0.000,0,768
185,696,1024,0.6797,23.458,42.629,0,0.000,0,768
186,697,1024,0.6807,23.765,42.079,0,0.000,0,768
187,698,1024,0.6816,23.568,42.430,0,0.000,0,768
188,699,1024,0.6826,24.229,41.273,0,0.000,0,768
189,700,1024,0.6836,24.272,41.200,0,0.000,0,768
190,701,1024,0.6846,24.176,41.363,0,0.000,0,768
191,702,1024,0.6855,23.097,43.296,0,0.000,0,768
192,703,1024,0.6865,23.532,42.495,0,0.000,0,768
193,704,1024,0.6875,23.462,42.622,0,0.000,0,768
194,705,1024,0.6885,23.151,43.195,0,0.000,0,768
195,706,1024,0.6895,23.702,42.191,0,0.000,0,768
196,707,1024,0.6904,24.033,41.609,0,0.000,0,768
197,708,1024,0.6914,23.528,42.503,0,0.000,0,768
198,709,1024,0.6924,23.198,43.107,0,0.000,0,768
199,710,1024,0.6934,23.464,42.618,0,0.000,0,768
200,711,1024,0.6943,23.485,42.580,0,0.000,0,768
201,712,1024,0.6953,25.069,39.890,0,0.000,0,768
202,713,1024,0.6963,26.482,37.761,0,0.000,0,768
203,714,1024,0.6973,27.621,36.204,0,0.000,0,768
204,715,1024,0.6982,27.466,36.409,0,0.000,0,768
205,716,1024,0.6992,27.329,36.591,0,0.000,0,768
206,717,1024,0.7002,30.688,32.586,0,0.000,0,768
207,718,1024,0.7012,32.455,30.812,0,0.000,0,768
208,719,1024,0.7021,23.216,43.074,0,0.000,0,768
209,720,1024,0.7031,23.450,42.644,0,0.000,0,768
210,721,1024,0.7041,23.436,42.669,0,0.000,0,768
211,722,1024,0.7051,22.918,43.634,0,0.000,0,768
212,723,1024,0.7061,23.491,42.569,0,0.000,0,768
213,724,1024,0.7070,23.440,42.662,0,0.000,0,768
214,725,1024,0.7080,23.395,42.744,0,0.000,0,768
215,726,1024,0.7090,23.521,42.515,0,0.000,0,768
216,727,1024,0.7100,23.437,42.668,0,0.000,0,768
217,728,1024,0.7109,23.429,42.682,0,0.000,0,768
218,729,1024,0.7119,23.177,43.146,0,0.000,0,768
219,730,1024,0.7129,24.211,41.304,0,0.000,0,768
220,731,1024,0.7139,23.452,42.640,0,0.000,0,768
221,732,1024,0.7148,23.546,42.470,0,0.000,0,768
222,733,1024,0.7158,23.109,43.273,0,0.000,0,768
223,734,1024,0.7168,23.408,42.720,0,0.000,0,768
224,735,1024,0.7178,23.460,42.626,0,0.000,0,768
225,736,1024,0.7188,23.296,42.926,0,0.000,0,768
226,737,1024,0.7197,23.453,42.638,0,0.000,0,768
227,738,1024,0.7207,23.466,42.615,0,0.000,0,768
228,739,1024,0.7217,23.106,43.279,0,0.000,0,768
229,740,1024,0.7227,23.349,42.828,0,0.000,0,768
230,741,1024,0.7236,23.475,42.599,0,0.000,0,768
231,742,1024,0.7246,23.391,42.751,0,0.000,0,768
232,743,1024,0.7256,23.132,43.230,0,0.000,0,768
233,744,1024,0.7266,23.888,41.862,0,0.000,0,768
234,745,1024,0.7275,23.665,42.256,0,0.000,0,768
235,746,1024,0.7285,23.130,43.234,0,0.000,0,768
236,747,1024,0.7295,23.461,42.624,0,0.000,0,768
237,748,1024,0.7305,23.441,42.660,0,0.000,0,768
238,749,1024,0.7314,23.463,42.620,0,0.000,0,768
239,750,1024,0.7324,23.166,43.167,0,0.000,0,768
240,751,1024,0.7334,23.467,42.613,0,0.000,0,768
241,752,1024,0.7344,23.522,42.513,0,0.000,0,768
242,753,1024,0.7354,23.181,43.139,0,0.000,0,768
243,754,1024,0.7363,23.485,42.580,0,0.000,0,768
244,755,1024,0.7373,23.537,42.486,0,0.000,0,768
245,756,1024,0.7383,23.139,43.217,0,0.000,0,768
246,757,1024,0.7393,23.700,42.194,0,0.000,0,768
247,758,1024,0.7402,23.882,41.873,0,0.000,0,768
248,759,1024,0.7412,23.447,42.649,0,0.000,0,768
249,760,1024,0.7422,23.135,43.225,0,0.000,0,768
250,761,1024,0.7432,23.443,42.657,0,0.000,0,768
251,762,1024,0.7441,23.368,42.794,0,0.000,0,768
252,763,1024,0.7451,23.017,43.446,0,0.000,0,768
253,764,1024,0.7461,23.633,42.314,0,0.000,0,768
254,765,1024,0.7471,23.429,42.682,0,0.000,0,768
255,766,1024,0.7480,23.336,42.852,0,0.000,0,768
256,767,1024,0.7490,23.072,43.343,0,0.000,0,768
257,768,1024,0.7500,23.361,42.806,0,0.000,0,768
258,769,1024,0.7510,25.013,39.979,0,0.000,0,1024
259,770,1024,0.7520,25.659,38.973,0,0.000,0,1024
260,771,1024,0.7529,24.061,41.561,0,0.000,0,1024
261,772,1024,0.7539,24.027,41.620,0,0.000,0,1024
262,773,1024,0.7549,23.960,41.736,0,0.000,0,1024
263,774,1024,0.7559,23.615,42.346,0,0.000,0,1024
264,775,1024,0.7568,23.606,42.362,0,0.000,0,1024
265,776,1024,0.7578,23.993,41.679,0,0.000,0,1024
266,777,1024,0.7588,24.027,41.620,0,0.000,0,1024
267,778,1024,0.7598,23.640,42.301,0,0.000,0,1024
268,779,1024,0.7607,24.016,41.639,0,0.000,0,1024
269,780,1024,0.7617,23.934,41.782,0,0.000,0,1024
270,781,1024,0.7627,23.573,42.421,0,0.000,0,1024
271,782,1024,0.7637,23.922,41.803,0,0.000,0,1024
272,783,1024,0.7646,23.853,41.923,0,0.000,0,1024
273,784,1024,0.7656,24.522,40.780,0,0.000,0,1024
274,785,1024,0.7666,23.580,42.409,0,0.000,0,1024
275,786,1024,0.7676,23.949,41.755,0,0.000,0,1024
276,787,1024,0.7686,23.841,41.945,0,0.000,0,1024
277,788,1024,0.7695,23.570,42.427,0,0.000,0,1024
278,789,1024,0.7705,23.932,41.785,0,0.000,0,1024
279,790,1024,0.7715,23.927,41.794,0,0.000,0,1024
280,791,1024,0.7725,23.981,41.700,0,0.000,0,1024
281,792,1024,0.7734,23.605,42.364,0,0.000,0,1024
282,793,1024,0.7744,23.919,41.808,0,0.000,0,1024
283,794,1024,0.7754,23.937,41.776,0,0.000,0,1024
284,795,1024,0.7764,23.577,42.414,0,0.000,0,1024
285,796,1024,0.7773,24.593,40.662,0,0.000,0,1024
286,797,1024,0.7783,23.941,41.769,0,0.000,0,1024
287,798,1024,0.7793,23.916,41.813,0,0.000,0,1024
288,799,1024,0.7803,23.537,42.486,0,0.000,0,1024
289,800,1024,0.7812,23.873,41.888,0,0.000,0,1024
290,801,1024,0.7822,23.911,41.822,0,0.000,0,1024
291,802,1024,0.7832,23.946,41.761,0,0.000,0,1024
292,803,1024,0.7842,23.605,42.364,0,0.000,0,1024
293,804,1024,0.7852,23.928,41.792,0,0.000,0,1024
294,805,1024,0.7861,23.891,41.857,0,0.000,0,1024
295,806,1024,0.7871,23.590,42.391,0,0.000,0,1024
296,807,1024,0.7881,23.958,41.740,0,0.000,0,1024
297,808,1024,0.7891,23.910,41.824,0,0.000,0,1024
298,809,1024,0.7900,24.617,40.622,0,0.000,0,1024
299,810,1024,0.7910,23.632,42.316,0,0.000,0,1024
300,811,1024,0.7920,24.168,41.377,0,0.000,0,1024
301,812,1024,0.7930,23.930,41.789,0,0.000,0,1024
302,813,1024,0.7939,23.616,42.344,0,0.000,0,1024
303,814,1024,0.7949,23.808,42.003,0,0.000,0,1024
304,815,1024,0.7959,23.902,41.838,0,0.000,0,1024
305,816,1024,0.7969,24.050,41.580,0,0.000,0,1024
306,817,1024,0.7979,23.580,42.409,0,0.000,0,1024
307,818,1024,0.7988,23.917,41.811,0,0.000,0,1024
308,819,1024,0.7998,23.884,41.869,0,0.000,0,1024
309,820,1024,0.8008,23.781,42.050,0,0.000,0,1024
310,821,1024,0.8018,23.525,42.508,0,0.000,0,1024
311,822,1024,0.8027,23.949,41.755,0,0.000,0,1024
312,823,1024,0.8037,24.488,40.836,0,0.000,0,1024
313,824,1024,0.8047,23.577,42.414,0,0.000,0,1024
314,825,1024,0.8057,23.885,41.867,0,0.000,0,1024
315,826,1024,0.8066,23.900,41.841,0,0.000,0,1024
316,827,1024,0.8076,23.845,41.938,0,0.000,0,1024
317,828,1024,0.8086,23.575,42.418,0,0.000,0,1024
318,829,1024,0.8096,23.856,41.918,0,0.000,0,1024
319,830,1024,0.8105,23.883,41.871,0,0.000,0,1024
320,831,1024,0.8115,23.576,42.416,0,0.000,0,1024
321,832,1024,0.8125,23.875,41.885,0,0.000,0,1024
322,833,1024,0.8135,23.892,41.855,0,0.000,0,1024
323,834,1024,0.8145,23.870,41.894,0,0.000,0,1024
324,835,1024,0.8154,27.244,36.705,0,0.000,0,1024
325,836,1024,0.8164,23.879,41.878,0,0.000,0,1024
326,837,1024,0.8174,23.894,41.852,0,0.000,0,1024
327,838,1024,0.8184,23.988,41.688,0,0.000,0,1024
328,839,1024,0.8193,23.725,42.150,0,0.000,0,1024
329,840,1024,0.8203,23.867,41.899,0,0.000,0,1024
330,841,1024,0.8213,23.872,41.890,0,0.000,0,1024
331,842,1024,0.8223,23.566,42.434,0,0.000,0,1024
332,843,1024,0.8232,23.917,41.811,0,0.000,0,1024
333,844,1024,0.8242,23.842,41.943,0,0.000,0,1024
334,845,1024,0.8252,23.891,41.857,0,0.000,0,1024
335,846,1024,0.8262,23.574,42.420,0,0.000,0,1024
336,847,1024,0.8271,24.525,40.775,0,0.000,0,1024
337,848,1024,0.8281,23.619,42.339,0,0.000,0,1024
338,849,1024,0.8291,23.601,42.371,0,0.000,0,1024
339,850,1024,0.8301,23.936,41.778,0,0.000,0,1024
340,851,1024,0.8311,23.993,41.679,0,0.000,0,1024
341,852,1024,0.8320,24.005,41.658,0,0.000,0,1024
342,853,1024,0.8330,23.498,42.557,0,0.000,0,1024
343,854,1024,0.8340,23.920,41.806,0,0.000,0,1024
344,855,1024,0.8350,25.010,39.984,0,0.000,0,1024
345,856,1024,0.8359,24.071,41.544,0,0.000,0,1024
346,857,1024,0.8369,23.574,42.420,0,0.000,0,1024
347,858,1024,0.8379,23.927,41.794,0,0.000,0,1024
348,859,1024,0.8389,23.953,41.748,0,0.000,0,1024
349,860,1024,0.8398,23.662,42.262,0,0.000,0,1024
350,861,1024,0.8408,24.409,40.968,0,0.000,0,1024
351,862,1024,0.8418,24.107,41.482,0,0.000,0,1024
352,863,1024,0.8428,23.909,41.825,0,0.000,0,1024
353,864,1024,0.8438,23.625,42.328,0,0.000,0,1024
354,865,1024,0.8447,23.931,41.787,0,0.000,0,1024
355,866,1024,0.8457,23.907,41.829,0,0.000,0,1024
356,867,1024,0.8467,23.568,42.430,0,0.000,0,1024
357,868,1024,0.8477,23.882,41.873,0,0.000,0,1024
358,869,1024,0.8486,23.901,41.839,0,0.000,0,1024
359,870,1024,0.8496,23.930,41.789,0,0.000,0,1024
360,871,1024,0.8506,23.592,42.387,0,0.000,0,1024
361,872,1024,0.8516,23.901,41.839,0,0.000,0,1024
362,873,1024,0.8525,24.212,41.302,0,0.000,0,1024
363,874,1024,0.8535,23.898,41.845,0,0.000,0,1024
364,875,1024,0.8545,23.790,42.034,0,0.000,0,1024
365,876,1024,0.8555,23.916,41.813,0,0.000,0,1024
366,877,1024,0.8564,23.949,41.755,0,0.000,0,1024
367,878,1024,0.8574,23.627,42.324,0,0.000,0,1024
368,879,1024,0.8584,23.953,41.748,0,0.000,0,1024
369,880,1024,0.8594,23.889,41.860,0,0.000,0,1024
370,881,1024,0.8604,24.006,41.656,0,0.000,0,1024
371,882,1024,0.8613,23.620,42.337,0,0.000,0,1024
372,883,1024,0.8623,24.037,41.603,0,0.000,0,1024
373,884,1024,0.8633,23.912,41.820,0,0.000,0,1024
374,885,1024,0.8643,23.614,42.348,0,0.000,0,1024
375,886,1024,0.8652,24.181,41.355,0,0.000,0,1024
376,887,1024,0.8662,24.468,40.870,0,0.000,0,1024
377,888,1024,0.8672,24.018,41.635,0,0.000,0,1024
378,889,1024,0.8682,23.683,42.224,0,0.000,0,1024
379,890,1024,0.8691,23.962,41.733,0,0.000,0,1024
380,891,1024,0.8701,23.922,41.803,0,0.000,0,1024
381,892,1024,0.8711,23.650,42.283,0,0.000,0,1024
382,893,1024,0.8721,23.896,41.848,0,0.000,0,1024
383,894,1024,0.8730,23.965,41.728,0,0.000,0,1024
384,895,1024,0.8740,24.064,41.556,0,0.000,0,1024
385,896,1024,0.8750,23.609,42.357,0,0.000,0,1024
386,897,1024,0.8760,24.325,41.110,0,0.000,0,1024
387,898,1024,0.8770,23.965,41.728,0,0.000,0,1024
388,899,1024,0.8779,23.954,41.747,0,0.000,0,1024
389,900,1024,0.8789,23.794,42.027,0,0.000,0,1024
390,901,1024,0.8799,24.331,41.100,0,0.000,0,1024
391,902,1024,0.8809,24.000,41.667,0,0.000,0,1024
392,903,1024,0.8818,23.718,42.162,0,0.000,0,1024
393,904,1024,0.8828,23.992,41.681,0,0.000,0,1024
394,905,1024,0.8838,24.012,41.646,0,0.000,0,1024
395,906,1024,0.8848,24.022,41.629,0,0.000,0,1024
396,907,1024,0.8857,23.628,42.323,0,0.000,0,1024
397,908,1024,0.8867,23.965,41.728,0,0.000,0,1024
398,909,1024,0.8877,24.048,41.583,0,0.000,0,1024
399,910,1024,0.8887,23.634,42.312,0,0.000,0,1024
400,911,1024,0.8896,23.982,41.698,0,0.000,0,1024
401,912,1024,0.8906,24.036,41.604,0,0.000,0,1024
402,913,1024,0.8916,24.572,40.697,0,0.000,0,1024
403,914,1024,0.8926,23.790,42.034,0,0.000,0,1024
404,915,1024,0.8936,24.013,41.644,0,0.000,0,1024
405,916,1024,0.8945,24.019,41.634,0,0.000,0,1024
406,917,1024,0.8955,23.990,41.684,0,0.000,0,1024
407,918,1024,0.8965,23.671,42.246,0,0.000,0,1024
408,919,1024,0.8975,23.988,41.688,0,0.000,0,1024
409,920,1024,0.8984,23.979,41.703,0,0.000,0,1024
410,921,1024,0.8994,23.640,42.301,0,0.000,0,1024
411,922,1024,0.9004,24.104,41.487,0,0.000,0,1024
412,923,1024,0.9014,24.029,41.616,0,0.000,0,1024
413,924,1024,0.9023,24.012,41.646,0,0.000,0,1024
414,925,1024,0.9033,24.361,41.049,0,0.000,0,1024
415,926,1024,0.9043,24.043,41.592,0,0.000,0,1024
416,927,1024,0.9053,24.043,41.592,0,0.000,0,1024
417,928,1024,0.9062,23.693,42.207,0,0.000,0,1024
418,929,1024,0.9072,23.766,42.077,0,0.000,0,1024
419,930,1024,0.9082,23.917,41.811,0,0.000,0,1024
420,931,1024,0.9092,23.806,42.006,0,0.000,0,1024
421,932,1024,0.9102,23.778,42.056,0,0.000,0,1024
422,933,1024,0.9111,24.074,41.539,0,0.000,0,1024
423,934,1024,0.9121,24.142,41.422,0,0.000,0,1024
424,935,1024,0.9131,24.052,41.577,0,0.000,0,1024
425,936,1024,0.9141,23.750,42.105,0,0.000,0,1024
426,937,1024,0.9150,24.062,41.559,0,0.000,0,1024
427,938,1024,0.9160,23.900,41.841,0,0.000,0,1024
428,939,1024,0.9170,24.157,41.396,0,0.000,0,1024
429,940,1024,0.9180,24.791,40.337,0,0.000,0,1024
430,941,1024,0.9189,24.975,40.040,0,0.000,0,1024
431,942,1024,0.9199,24.151,41.406,0,0.000,0,1024
432,943,1024,0.9209,23.751,42.103,0,0.000,0,1024
433,944,1024,0.9219,24.056,41.570,0,0.000,0,1024
434,945,1024,0.9229,24.094,41.504,0,0.000,0,1024
435,946,1024,0.9238,23.957,41.741,0,0.000,0,1024
436,947,1024,0.9248,23.820,41.982,0,0.000,0,1024
437,948,1024,0.9258,24.009,41.651,0,0.000,0,1024
438,949,1024,0.9268,24.079,41.530,0,0.000,0,1024
439,950,1024,0.9277,23.884,41.869,0,0.000,0,1024
440,951,1024,0.9287,24.628,40.604,0,0.000,0,1024
441,952,1024,0.9297,24.147,41.413,0,0.000,0,1024
442,953,1024,0.9307,24.174,41.367,0,0.000,0,1024
443,954,1024,0.9316,23.804,42.010,0,0.000,0,1024
444,955,1024,0.9326,24.149,41.410,0,0.000,0,1024
445,956,1024,0.9336,24.180,41.356,0,0.000,0,1024
446,957,1024,0.9346,24.206,41.312,0,0.000,0,1024
447,958,1024,0.9355,23.821,41.980,0,0.000,0,1024
448,959,1024,0.9365,24.139,41.427,0,0.000,0,1024
449,960,1024,0.9375,24.187,41.345,0,0.000,0,1024
450,961,1024,0.9385,23.833,41.959,0,0.000,0,1024
451,962,1024,0.9395,24.295,41.161,0,0.000,0,1024
452,963,1024,0.9404,24.176,41.363,0,0.000,0,1024
453,964,1024,0.9414,24.796,40.329,0,0.000,0,1024
454,965,1024,0.9424,23.857,41.916,0,0.000,0,1024
455,966,1024,0.9434,24.254,41.230,0,0.000,0,1024
456,967,1024,0.9443,24.128,41.446,0,0.000,0,1024
