step,kv_used,kv_total,kv_ratio,ttft_ms,tok_per_sec,shift_events,alpha,n_spilled,n_kv
123,634,2048,0.3096,23.707,42.182,0,0.000,0,768
124,635,2048,0.3101,23.476,42.597,0,0.000,0,768
125,636,2048,0.3105,23.777,42.057,0,0.000,0,768
126,637,2048,0.3110,23.241,43.027,0,0.000,0,768
127,638,2048,0.3115,23.526,42.506,0,0.000,0,768
128,639,2048,0.3120,23.527,42.504,0,0.000,0,768
129,640,2048,0.3125,23.514,42.528,0,0.000,0,768
130,641,2048,0.3130,23.304,42.911,0,0.000,0,768
131,642,2048,0.3135,23.474,42.600,0,0.000,0,768
132,643,2048,0.3140,23.358,42.812,0,0.000,0,768
133,644,2048,0.3145,23.105,43.281,0,0.000,0,768
134,645,2048,0.3149,23.859,41.913,0,0.000,0,768
135,646,2048,0.3154,23.330,42.863,0,0.000,0,768
136,647,2048,0.3159,23.112,43.268,0,0.000,0,768
137,648,2048,0.3164,24.058,41.566,0,0.000,0,768
138,649,2048,0.3169,23.628,42.323,0,0.000,0,768
139,650,2048,0.3174,23.487,42.577,0,0.000,0,768
140,651,2048,0.3179,23.154,43.189,0,0.000,0,768
141,652,2048,0.3184,23.500,42.553,0,0.000,0,768
142,653,2048,0.3188,23.493,42.566,0,0.000,0,768
143,654,2048,0.3193,23.299,42.920,0,0.000,0,768
144,655,2048,0.3198,23.426,42.688,0,0.000,0,768
145,656,2048,0.3203,23.473,42.602,0,0.000,0,768
146,657,2048,0.3208,23.511,42.533,0,0.000,0,768
147,658,2048,0.3213,23.473,42.602,0,0.000,0,768
148,659,2048,0.3218,23.757,42.093,0,0.000,0,768
149,660,2048,0.3223,23.402,42.731,0,0.000,0,768
150,661,2048,0.3228,23.636,42.308,0,0.000,0,768
151,662,2048,0.3232,23.681,42.228,0,0.000,0,768
152,663,2048,0.3237,23.525,42.508,0,0.000,0,768
153,664,2048,0.3242,23.526,42.506,0,0.000,0,768
154,665,2048,0.3247,23.258,42.996,0,0.000,0,768
155,666,2048,0.3252,23.685,42.221,0,0.000,0,768
156,667,2048,0.3257,23.433,42.675,0,0.000,0,768
157,668,2048,0.3262,23.174,43.152,0,0.000,0,768
158,669,2048,0.3267,23.402,42.731,0,0.000,0,768
159,670,2048,0.3271,23.634,42.312,0,0.000,0,768
160,671,2048,0.3276,23.215,43.076,0,0.000,0,768
161,672,2048,0.3281,23.301,42.917,0,0.000,0,768
162,673,2048,0.3286,23.743,42.118,0,0.000,0,768
163,674,2048,0.3291,24.098,41.497,0,0.000,0,768
164,675,2048,0.3296,23.243,43.024,0,0.000,0,768
165,676,2048,0.3301,23.569,42.429,0,0.000,0,768
166,677,2048,0.3306,23.595,42.382,0,0.000,0,768
167,678,2048,0.3311,23.287,42.942,0,0.000,0,768
168,679,2048,0.3315,23.762,42.084,0,0.000,0,768
169,680,2048,0.3320,23.417,42.704,0,0.000,0,768
170,681,2048,0.3325,23.476,42.597,0,0.000,0,768
171,682,2048,0.3330,23.360,42.808,0,0.000,0,768
172,683,2048,0.3335,23.595,42.382,0,0.000,0,768
173,684,2048,0.3340,23.552,42.459,0,0.000,0,768
174,685,2048,0.3345,23.069,43.348,0,0.000,0,768
175,686,2048,0.3350,23.364,42.801,0,0.000,0,768
176,687,2048,0.3354,23.659,42.267,0,0.000,0,768
177,688,2048,0.3359,23.620,42.337,0,0.000,0,768
178,689,2048,0.3364,23.394,42.746,0,0.000,0,768
179,690,2048,0.3369,23.496,42.560,0,0.000,0,768
180,691,2048,0.3374,23.401,42.733,0,0.000,0,768
181,692,2048,0.3379,23.134,43.226,0,0.000,0,768
182,693,2048,0.3384,23.787,42.040,0,0.000,0,768
183,694,2048,0.3389,23.434,42.673,0,0.000,0,768
184,695,2048,0.3394,23.126,43.241,0,0.000,0,768
185,696,2048,0.3398,23.661,42.264,0,0.000,0,768
186,697,2048,0.3403,23.876,41.883,0,0.000,0,768
187,698,2048,0.3408,23.443,42.657,0,0.000,0,768
188,699,2048,0.3413,23.095,43.299,0,0.000,0,768
189,700,2048,0.3418,23.637,42.307,0,0.000,0,768
190,701,2048,0.3423,24.314,41.129,0,0.000,0,768
191,702,2048,0.3428,23.118,43.256,0,0.000,0,768
192,703,2048,0.3433,23.929,41.790,0,0.000,0,768
193,704,2048,0.3438,24.762,40.384,0,0.000,0,768
194,705,2048,0.3442,24.080,41.528,0,0.000,0,768
195,706,2048,0.3447,23.271,42.972,0,0.000,0,768
196,707,2048,0.3452,23.665,42.256,0,0.000,0,768
197,708,2048,0.3457,23.529,42.501,0,0.000,0,768
198,709,2048,0.3462,23.677,42.235,0,0.000,0,768
199,710,2048,0.3467,23.536,42.488,0,0.000,0,768
200,711,2048,0.3472,23.546,42.470,0,0.000,0,768
201,712,2048,0.3477,23.548,42.466,0,0.000,0,768
202,713,2048,0.3481,24.162,41.387,0,0.000,0,768
203,714,2048,0.3486,23.621,42.335,0,0.000,0,768
204,715,2048,0.3491,23.933,41.783,0,0.000,0,768
205,716,2048,0.3496,23.611,42.353,0,0.000,0,768
206,717,2048,0.3501,23.941,41.769,0,0.000,0,768
207,718,2048,0.3506,23.957,41.741,0,0.000,0,768
208,719,2048,0.3511,24.001,41.665,0,0.000,0,768
209,720,2048,0.3516,23.756,42.095,0,0.000,0,768
210,721,2048,0.3521,23.781,42.050,0,0.000,0,768
211,722,2048,0.3525,23.671,42.246,0,0.000,0,768
212,723,2048,0.3530,23.184,43.133,0,0.000,0,768
213,724,2048,0.3535,23.583,42.403,0,0.000,0,768
214,725,2048,0.3540,23.711,42.175,0,0.000,0,768
215,726,2048,0.3545,23.619,42.339,0,0.000,0,768
216,727,2048,0.3550,23.974,41.712,0,0.000,0,768
217,728,2048,0.3555,23.697,42.199,0,0.000,0,768
218,729,2048,0.3560,23.748,42.109,0,0.000,0,768
219,730,2048,0.3564,23.444,42.655,0,0.000,0,768
220,731,2048,0.3569,23.858,41.915,0,0.000,0,768
221,732,2048,0.3574,23.786,42.042,0,0.000,0,768
222,733,2048,0.3579,23.749,42.107,0,0.000,0,768
223,734,2048,0.3584,26.836,37.263,0,0.000,0,768
224,735,2048,0.3589,26.566,37.642,0,0.000,0,768
225,736,2048,0.3594,27.399,36.498,0,0.000,0,768
226,737,2048,0.3599,27.548,36.300,0,0.000,0,768
227,738,2048,0.3604,26.319,37.995,0,0.000,0,768
228,739,2048,0.3608,23.942,41.768,0,0.000,0,768
229,740,2048,0.3613,36.173,27.645,0,0.000,0,768
230,741,2048,0.3618,27.262,36.681,0,0.000,0,768
231,742,2048,0.3623,23.706,42.183,0,0.000,0,768
232,743,2048,0.3628,23.601,42.371,0,0.000,0,768
233,744,2048,0.3633,23.311,42.898,0,0.000,0,768
234,745,2048,0.3638,24.102,41.490,0,0.000,0,768
235,746,2048,0.3643,23.645,42.292,0,0.000,0,768
236,747,2048,0.3647,23.695,42.203,0,0.000,0,768
237,748,2048,0.3652,23.670,42.248,0,0.000,0,768
238,749,2048,0.3657,23.858,41.915,0,0.000,0,768
239,750,2048,0.3662,23.845,41.938,0,0.000,0,768
240,751,2048,0.3667,24.179,41.358,0,0.000,0,768
241,752,2048,0.3672,23.977,41.707,0,0.000,0,768
242,753,2048,0.3677,23.786,42.042,0,0.000,0,768
243,754,2048,0.3682,24.163,41.386,0,0.000,0,768
244,755,2048,0.3687,23.775,42.061,0,0.000,0,768
245,756,2048,0.3691,23.990,41.684,0,0.000,0,768
246,757,2048,0.3696,23.848,41.932,0,0.000,0,768
247,758,2048,0.3701,23.477,42.595,0,0.000,0,768
248,759,2048,0.3706,24.203,41.317,0,0.000,0,768
249,760,2048,0.3711,23.840,41.946,0,0.000,0,768
250,761,2048,0.3716,23.793,42.029,0,0.000,0,768
251,762,2048,0.3721,23.474,42.600,0,0.000,0,768
252,763,2048,0.3726,23.866,41.901,0,0.000,0,768
253,764,2048,0.3730,23.734,42.134,0,0.000,0,768
254,765,2048,0.3735,23.504,42.546,0,0.000,0,768
255,766,2048,0.3740,23.405,42.726,0,0.000,0,768
256,767,2048,0.3745,23.531,42.497,0,0.000,0,768
257,768,2048,0.3750,23.423,42.693,0,0.000,0,768
258,769,2048,0.3755,24.178,41.360,0,0.000,0,1024
259,770,2048,0.3760,23.847,41.934,0,0.000,0,1024
260,771,2048,0.3765,23.901,41.839,0,0.000,0,1024
261,772,2048,0.3770,23.470,42.608,0,0.000,0,1024
262,773,2048,0.3774,23.779,42.054,0,0.000,0,1024
263,774,2048,0.3779,23.919,41.808,0,0.000,0,1024
264,775,2048,0.3784,24.014,41.642,0,0.000,0,1024
265,776,2048,0.3789,23.980,41.701,0,0.000,0,1024
266,777,2048,0.3794,24.547,40.738,0,0.000,0,1024
267,778,2048,0.3799,24.909,40.146,0,0.000,0,1024
268,779,2048,0.3804,24.484,40.843,0,0.000,0,1024
269,780,2048,0.3809,24.188,41.343,0,0.000,0,1024
270,781,2048,0.3813,24.489,40.835,0,0.000,0,1024
271,782,2048,0.3818,24.496,40.823,0,0.000,0,1024
272,783,2048,0.3823,24.625,40.609,0,0.000,0,1024
273,784,2048,0.3828,24.356,41.058,0,0.000,0,1024
274,785,2048,0.3833,24.385,41.009,0,0.000,0,1024
275,786,2048,0.3838,25.088,39.860,0,0.000,0,1024
276,787,2048,0.3843,24.168,41.377,0,0.000,0,1024
277,788,2048,0.3848,25.833,38.710,0,0.000,0,1024
278,789,2048,0.3853,25.608,39.050,0,0.000,0,1024
279,790,2048,0.3857,24.913,40.140,0,0.000,0,1024
280,791,2048,0.3862,24.212,41.302,0,0.000,0,1024
281,792,2048,0.3867,24.524,40.776,0,0.000,0,1024
282,793,2048,0.3872,24.574,40.693,0,0.000,0,1024
283,794,2048,0.3877,24.305,41.144,0,0.000,0,1024
284,795,2048,0.3882,24.182,41.353,0,0.000,0,1024
285,796,2048,0.3887,24.455,40.891,0,0.000,0,1024
286,797,2048,0.3892,24.430,40.933,0,0.000,0,1024
287,798,2048,0.3896,24.488,40.836,0,0.000,0,1024
288,799,2048,0.3901,24.135,41.434,0,0.000,0,1024
289,800,2048,0.3906,24.407,40.972,0,0.000,0,1024
290,801,2048,0.3911,24.430,40.933,0,0.000,0,1024
291,802,2048,0.3916,24.233,41.266,0,0.000,0,1024
292,803,2048,0.3921,24.953,40.075,0,0.000,0,1024
293,804,2048,0.3926,24.544,40.743,0,0.000,0,1024
294,805,2048,0.3931,24.481,40.848,0,0.000,0,1024
295,806,2048,0.3936,24.190,41.339,0,0.000,0,1024
296,807,2048,0.3940,24.470,40.866,0,0.000,0,1024
297,808,2048,0.3945,24.528,40.770,0,0.000,0,1024
298,809,2048,0.3950,24.479,40.851,0,0.000,0,1024
299,810,2048,0.3955,23.872,41.890,0,0.000,0,1024
300,811,2048,0.3960,24.284,41.179,0,0.000,0,1024
301,812,2048,0.3965,24.311,41.134,0,0.000,0,1024
302,813,2048,0.3970,24.253,41.232,0,0.000,0,1024
303,814,2048,0.3975,23.962,41.733,0,0.000,0,1024
304,815,2048,0.3979,24.381,41.016,0,0.000,0,1024
305,816,2048,0.3984,24.924,40.122,0,0.000,0,1024
306,817,2048,0.3989,24.107,41.482,0,0.000,0,1024
307,818,2048,0.3994,24.082,41.525,0,0.000,0,1024
308,819,2048,0.3999,24.368,41.037,0,0.000,0,1024
309,820,2048,0.4004,24.278,41.190,0,0.000,0,1024
310,821,2048,0.4009,24.000,41.667,0,0.000,0,1024
311,822,2048,0.4014,24.378,41.021,0,0.000,0,1024
312,823,2048,0.4019,24.364,41.044,0,0.000,0,1024
313,824,2048,0.4023,24.353,41.063,0,0.000,0,1024
314,825,2048,0.4028,24.109,41.478,0,0.000,0,1024
315,826,2048,0.4033,24.482,40.846,0,0.000,0,1024
316,827,2048,0.4038,24.619,40.619,0,0.000,0,1024
317,828,2048,0.4043,26.060,38.373,0,0.000,0,1024
318,829,2048,0.4048,24.543,40.745,0,0.000,0,1024
319,830,2048,0.4053,24.350,41.068,0,0.000,0,1024
320,831,2048,0.4058,24.241,41.252,0,0.000,0,1024
321,832,2048,0.4062,24.365,41.042,0,0.000,0,1024
322,833,2048,0.4067,23.960,41.736,0,0.000,0,1024
323,834,2048,0.4072,24.311,41.134,0,0.000,0,1024
324,835,2048,0.4077,24.052,41.577,0,0.000,0,1024
325,836,2048,0.4082,24.039,41.599,0,0.000,0,1024
326,837,2048,0.4087,24.367,41.039,0,0.000,0,1024
327,838,2048,0.4092,24.425,40.942,0,0.000,0,1024
328,839,2048,0.4097,24.392,40.997,0,0.000,0,1024
329,840,2048,0.4102,24.009,41.651,0,0.000,0,1024
330,841,2048,0.4106,24.897,40.165,0,0.000,0,1024
331,842,2048,0.4111,24.309,41.137,0,0.000,0,1024
332,843,2048,0.4116,24.357,41.056,0,0.000,0,1024
333,844,2048,0.4121,23.947,41.759,0,0.000,0,1024
334,845,2048,0.4126,24.347,41.073,0,0.000,0,1024
335,846,2048,0.4131,24.329,41.103,0,0.000,0,1024
336,847,2048,0.4136,24.336,41.091,0,0.000,0,1024
337,848,2048,0.4141,24.017,41.637,0,0.000,0,1024
338,849,2048,0.4146,24.278,41.190,0,0.000,0,1024
339,850,2048,0.4150,24.236,41.261,0,0.000,0,1024
340,851,2048,0.4155,24.049,41.582,0,0.000,0,1024
341,852,2048,0.4160,24.324,41.112,0,0.000,0,1024
342,853,2048,0.4165,24.312,41.132,0,0.000,0,1024
343,854,2048,0.4170,24.935,40.104,0,0.000,0,1024
344,855,2048,0.4175,23.952,41.750,0,0.000,0,1024
345,856,2048,0.4180,24.306,41.142,0,0.000,0,1024
346,857,2048,0.4185,24.307,41.140,0,0.000,0,1024
347,858,2048,0.4189,24.291,41.168,0,0.000,0,1024
348,859,2048,0.4194,24.017,41.637,0,0.000,0,1024
349,860,2048,0.4199,24.373,41.029,0,0.000,0,1024
350,861,2048,0.4204,24.366,41.041,0,0.000,0,1024
351,862,2048,0.4209,23.954,41.747,0,0.000,0,1024
352,863,2048,0.4214,24.276,41.193,0,0.000,0,1024
353,864,2048,0.4219,24.305,41.144,0,0.000,0,1024
354,865,2048,0.4224,24.395,40.992,0,0.000,0,1024
355,866,2048,0.4229,29.285,34.147,0,0.000,0,1024
356,867,2048,0.4233,24.062,41.559,0,0.000,0,1024
357,868,2048,0.4238,24.543,40.745,0,0.000,0,1024
358,869,2048,0.4243,24.381,41.016,0,0.000,0,1024
359,870,2048,0.4248,23.815,41.990,0,0.000,0,1024
360,871,2048,0.4253,24.398,40.987,0,0.000,0,1024
361,872,2048,0.4258,25.480,39.246,0,0.000,0,1024
362,873,2048,0.4263,24.415,40.958,0,0.000,0,1024
363,874,2048,0.4268,24.071,41.544,0,0.000,0,1024
364,875,2048,0.4272,24.463,40.878,0,0.000,0,1024
365,876,2048,0.4277,24.041,41.596,0,0.000,0,1024
366,877,2048,0.4282,24.292,41.166,0,0.000,0,1024
367,878,2048,0.4287,23.932,41.785,0,0.000,0,1024
368,879,2048,0.4292,24.456,40.890,0,0.000,0,1024
369,880,2048,0.4297,24.810,40.306,0,0.000,0,1024
370,881,2048,0.4302,24.336,41.091,0,0.000,0,1024
371,882,2048,0.4307,24.011,41.648,0,0.000,0,1024
372,883,2048,0.4312,24.389,41.002,0,0.000,0,1024
373,884,2048,0.4316,24.279,41.188,0,0.000,0,1024
374,885,2048,0.4321,23.917,41.811,0,0.000,0,1024
375,886,2048,0.4326,24.355,41.059,0,0.000,0,1024
376,887,2048,0.4331,24.338,41.088,0,0.000,0,1024
377,888,2048,0.4336,24.471,40.865,0,0.000,0,1024
378,889,2048,0.4341,23.987,41.689,0,0.000,0,1024
379,890,2048,0.4346,24.391,40.999,0,0.000,0,1024
380,891,2048,0.4351,24.312,41.132,0,0.000,0,1024
381,892,2048,0.4355,24.924,40.122,0,0.000,0,1024
382,893,2048,0.4360,24.007,41.655,0,0.000,0,1024
383,894,2048,0.4365,24.301,41.151,0,0.000,0,1024
384,895,2048,0.4370,24.334,41.095,0,0.000,0,1024
385,896,2048,0.4375,24.065,41.554,0,0.000,0,1024
386,897,2048,0.4380,24.109,41.478,0,0.000,0,1024
387,898,2048,0.4385,24.352,41.064,0,0.000,0,1024
388,899,2048,0.4390,24.290,41.169,0,0.000,0,1024
389,900,2048,0.4395,24.051,41.578,0,0.000,0,1024
390,901,2048,0.4399,24.488,40.836,0,0.000,0,1024
391,902,2048,0.4404,24.377,41.022,0,0.000,0,1024
392,903,2048,0.4409,24.361,41.049,0,0.000,0,1024
393,904,2048,0.4414,24.672,40.532,0,0.000,0,1024
394,905,2048,0.4419,24.290,41.169,0,0.000,0,1024
395,906,2048,0.4424,24.214,41.298,0,0.000,0,1024
396,907,2048,0.4429,24.341,41.083,0,0.000,0,1024
397,908,2048,0.4434,23.991,41.682,0,0.000,0,1024
398,909,2048,0.4438,24.335,41.093,0,0.000,0,1024
399,910,2048,0.4443,24.370,41.034,0,0.000,0,1024
400,911,2048,0.4448,24.026,41.622,0,0.000,0,1024
401,912,2048,0.4453,24.347,41.073,0,0.000,0,1024
402,913,2048,0.4458,24.632,40.598,0,0.000,0,1024
403,914,2048,0.4463,24.327,41.107,0,0.000,0,1024
404,915,2048,0.4468,24.049,41.582,0,0.000,0,1024
405,916,2048,0.4473,24.359,41.053,0,0.000,0,1024
406,917,2048,0.4478,24.356,41.058,0,0.000,0,1024
407,918,2048,0.4482,24.650,40.568,0,0.000,0,1024
408,919,2048,0.4487,23.900,41.841,0,0.000,0,1024
409,920,2048,0.4492,24.418,40.953,0,0.000,0,1024
410,921,2048,0.4497,24.133,41.437,0,0.000,0,1024
411,922,2048,0.4502,24.102,41.490,0,0.000,0,1024
412,923,2048,0.4507,24.014,41.642,0,0.000,0,1024
413,924,2048,0.4512,24.403,40.979,0,0.000,0,1024
414,925,2048,0.4517,24.276,41.193,0,0.000,0,1024
415,926,2048,0.4521,23.959,41.738,0,0.000,0,1024
416,927,2048,0.4526,24.254,41.230,0,0.000,0,1024
417,928,2048,0.4531,24.332,41.098,0,0.000,0,1024
418,929,2048,0.4536,24.327,41.107,0,0.000,0,1024
419,930,2048,0.4541,24.554,40.727,0,0.000,0,1024
420,931,2048,0.4546,24.361,41.049,0,0.000,0,1024
421,932,2048,0.4551,24.335,41.093,0,0.000,0,1024
422,933,2048,0.4556,24.310,41.135,0,0.000,0,1024
423,934,2048,0.4561,24.034,41.608,0,0.000,0,1024
424,935,2048,0.4565,24.292,41.166,0,0.000,0,1024
425,936,2048,0.4570,24.311,41.134,0,0.000,0,1024
426,937,2048,0.4575,23.995,41.675,0,0.000,0,1024
427,938,2048,0.4580,24.263,41.215,0,0.000,0,1024
428,939,2048,0.4585,24.236,41.261,0,0.000,0,1024
429,940,2048,0.4590,24.224,41.281,0,0.000,0,1024
430,941,2048,0.4595,23.977,41.707,0,0.000,0,1024
431,942,2048,0.4600,24.554,40.727,0,0.000,0,1024
432,943,2048,0.4604,24.721,40.451,0,0.000,0,1024
433,944,2048,0.4609,24.267,41.208,0,0.000,0,1024
434,945,2048,0.4614,23.956,41.743,0,0.000,0,1024
435,946,2048,0.4619,24.313,41.130,0,0.000,0,1024
436,947,2048,0.4624,24.427,40.938,0,0.000,0,1024
437,948,2048,0.4629,24.126,41.449,0,0.000,0,1024
438,949,2048,0.4634,24.170,41.374,0,0.000,0,1024
439,950,2048,0.4639,24.360,41.051,0,0.000,0,1024
440,951,2048,0.4644,24.383,41.012,0,0.000,0,1024
441,952,2048,0.4648,23.996,41.674,0,0.000,0,1024
442,953,2048,0.4653,24.430,40.933,0,0.000,0,1024
443,954,2048,0.4658,24.476,40.856,0,0.000,0,1024
444,955,2048,0.4663,24.237,41.259,0,0.000,0,1024
445,956,2048,0.4668,26.015,38.439,0,0.000,0,1024
446,957,2048,0.4673,24.502,40.813,0,0.000,0,1024
447,958,2048,0.4678,24.088,41.514,0,0.000,0,1024
448,959,2048,0.4683,24.224,41.281,0,0.000,0,1024
449,960,2048,0.4688,23.913,41.818,0,0.000,0,1024
450,961,2048,0.4692,24.419,40.952,0,0.000,0,1024
451,962,2048,0.4697,24.320,41.118,0,0.000,0,1024
452,963,2048,0.4702,24.045,41.589,0,0.000,0,1024
453,964,2048,0.4707,24.366,41.041,0,0.000,0,1024
454,965,2048,0.4712,24.389,41.002,0,0.000,0,1024
455,966,2048,0.4717,24.324,41.112,0,0.000,0,1024
456,967,2048,0.4722,24.021,41.630,0,0.000,0,1024
