step,kv_used,kv_total,kv_ratio,ttft_ms,tok_per_sec,shift_events,alpha,n_spilled,n_kv
105,616,2048,0.3008,23.823,41.976,0,0.000,0,768
106,617,2048,0.3013,24.071,41.544,0,0.000,0,768
107,618,2048,0.3018,23.004,43.471,0,0.000,0,768
108,619,2048,0.3022,23.480,42.589,0,0.000,0,768
109,620,2048,0.3027,23.361,42.806,0,0.000,0,768
110,621,2048,0.3032,23.506,42.542,0,0.000,0,768
111,622,2048,0.3037,23.367,42.795,0,0.000,0,768
112,623,2048,0.3042,23.320,42.882,0,0.000,0,768
113,624,2048,0.3047,23.048,43.388,0,0.000,0,768
114,625,2048,0.3052,23.442,42.658,0,0.000,0,768
115,626,2048,0.3057,23.485,42.580,0,0.000,0,768
116,627,2048,0.3062,23.420,42.699,0,0.000,0,768
117,628,2048,0.3066,23.164,43.170,0,0.000,0,768
118,629,2048,0.3071,23.687,42.217,0,0.000,0,768
119,630,2048,0.3076,23.949,41.755,0,0.000,0,768
120,631,2048,0.3081,23.092,43.305,0,0.000,0,768
121,632,2048,0.3086,23.357,42.814,0,0.000,0,768
122,633,2048,0.3091,23.547,42.468,0,0.000,0,768
123,634,2048,0.3096,23.625,42.328,0,0.000,0,768
124,635,2048,0.3101,23.056,43.373,0,0.000,0,768
125,636,2048,0.3105,23.392,42.750,0,0.000,0,768
126,637,2048,0.3110,23.330,42.863,0,0.000,0,768
127,638,2048,0.3115,23.329,42.865,0,0.000,0,768
128,639,2048,0.3120,23.406,42.724,0,0.000,0,768
129,640,2048,0.3125,23.423,42.693,0,0.000,0,768
130,641,2048,0.3130,23.145,43.206,0,0.000,0,768
131,642,2048,0.3135,23.786,42.042,0,0.000,0,768
132,643,2048,0.3140,24.005,41.658,0,0.000,0,768
133,644,2048,0.3145,24.843,40.253,0,0.000,0,768
134,645,2048,0.3149,23.213,43.079,0,0.000,0,768
135,646,2048,0.3154,23.939,41.773,0,0.000,0,768
136,647,2048,0.3159,23.410,42.717,0,0.000,0,768
137,648,2048,0.3164,23.101,43.288,0,0.000,0,768
138,649,2048,0.3169,23.250,43.011,0,0.000,0,768
139,650,2048,0.3174,23.711,42.175,0,0.000,0,768
140,651,2048,0.3179,23.467,42.613,0,0.000,0,768
141,652,2048,0.3184,23.178,43.144,0,0.000,0,768
142,653,2048,0.3188,23.541,42.479,0,0.000,0,768
143,654,2048,0.3193,23.440,42.662,0,0.000,0,768
144,655,2048,0.3198,23.410,42.717,0,0.000,0,768
145,656,2048,0.3203,23.842,41.943,0,0.000,0,768
146,657,2048,0.3208,23.667,42.253,0,0.000,0,768
147,658,2048,0.3213,23.430,42.680,0,0.000,0,768
148,659,2048,0.3218,23.698,42.198,0,0.000,0,768
149,660,2048,0.3223,23.404,42.728,0,0.000,0,768
150,661,2048,0.3228,23.496,42.560,0,0.000,0,768
151,662,2048,0.3232,23.015,43.450,0,0.000,0,768
152,663,2048,0.3237,23.731,42.139,0,0.000,0,768
153,664,2048,0.3242,23.457,42.631,0,0.000,0,768
154,665,2048,0.3247,23.471,42.606,0,0.000,0,768
155,666,2048,0.3252,23.338,42.849,0,0.000,0,768
156,667,2048,0.3257,23.567,42.432,0,0.000,0,768
157,668,2048,0.3262,23.622,42.333,0,0.000,0,768
158,669,2048,0.3267,23.691,42.210,0,0.000,0,768
159,670,2048,0.3271,23.482,42.586,0,0.000,0,768
160,671,2048,0.3276,23.616,42.344,0,0.000,0,768
161,672,2048,0.3281,23.870,41.894,0,0.000,0,768
162,673,2048,0.3286,23.068,43.350,0,0.000,0,768
163,674,2048,0.3291,23.497,42.559,0,0.000,0,768
164,675,2048,0.3296,23.422,42.695,0,0.000,0,768
165,676,2048,0.3301,23.394,42.746,0,0.000,0,768
166,677,2048,0.3306,23.674,42.240,0,0.000,0,768
167,678,2048,0.3311,23.542,42.477,0,0.000,0,768
168,679,2048,0.3315,23.255,43.002,0,0.000,0,768
169,680,2048,0.3320,23.477,42.595,0,0.000,0,768
170,681,2048,0.3325,23.769,42.072,0,0.000,0,768
171,682,2048,0.3330,23.966,41.726,0,0.000,0,768
172,683,2048,0.3335,23.137,43.221,0,0.000,0,768
173,684,2048,0.3340,23.406,42.724,0,0.000,0,768
174,685,2048,0.3345,23.689,42.214,0,0.000,0,768
175,686,2048,0.3350,23.706,42.183,0,0.000,0,768
176,687,2048,0.3354,23.476,42.597,0,0.000,0,768
177,688,2048,0.3359,23.437,42.668,0,0.000,0,768
178,689,2048,0.3364,23.414,42.709,0,0.000,0,768
179,690,2048,0.3369,23.472,42.604,0,0.000,0,768
180,691,2048,0.3374,23.446,42.651,0,0.000,0,768
181,692,2048,0.3379,23.639,42.303,0,0.000,0,768
182,693,2048,0.3384,23.319,42.883,0,0.000,0,768
183,694,2048,0.3389,23.722,42.155,0,0.000,0,768
184,695,2048,0.3394,23.599,42.375,0,0.000,0,768
185,696,2048,0.3398,23.864,41.904,0,0.000,0,768
186,697,2048,0.3403,23.148,43.200,0,0.000,0,768
187,698,2048,0.3408,23.687,42.217,0,0.000,0,768
188,699,2048,0.3413,23.587,42.396,0,0.000,0,768
189,700,2048,0.3418,23.126,43.241,0,0.000,0,768
190,701,2048,0.3423,23.426,42.688,0,0.000,0,768
191,702,2048,0.3428,23.456,42.633,0,0.000,0,768
192,703,2048,0.3433,23.288,42.941,0,0.000,0,768
193,704,2048,0.3438,23.783,42.047,0,0.000,0,768
194,705,2048,0.3442,23.807,42.004,0,0.000,0,768
195,706,2048,0.3447,23.924,41.799,0,0.000,0,768
196,707,2048,0.3452,23.410,42.717,0,0.000,0,768
197,708,2048,0.3457,24.233,41.266,0,0.000,0,768
198,709,2048,0.3462,24.100,41.494,0,0.000,0,768
199,710,2048,0.3467,23.187,43.128,0,0.000,0,768
200,711,2048,0.3472,22.924,43.622,0,0.000,0,768
201,712,2048,0.3477,23.460,42.626,0,0.000,0,768
202,713,2048,0.3481,23.424,42.691,0,0.000,0,768
203,714,2048,0.3486,23.197,43.109,0,0.000,0,768
204,715,2048,0.3491,23.462,42.622,0,0.000,0,768
205,716,2048,0.3496,23.477,42.595,0,0.000,0,768
206,717,2048,0.3501,23.057,43.371,0,0.000,0,768
207,718,2048,0.3506,23.445,42.653,0,0.000,0,768
208,719,2048,0.3511,23.434,42.673,0,0.000,0,768
209,720,2048,0.3516,23.442,42.658,0,0.000,0,768
210,721,2048,0.3521,25.455,39.285,0,0.000,0,768
211,722,2048,0.3525,26.631,37.550,0,0.000,0,768
212,723,2048,0.3530,26.885,37.195,0,0.000,0,768
213,724,2048,0.3535,27.534,36.319,0,0.000,0,768
214,725,2048,0.3540,27.064,36.949,0,0.000,0,768
215,726,2048,0.3545,23.131,43.232,0,0.000,0,768
216,727,2048,0.3550,23.597,42.378,0,0.000,0,768
217,728,2048,0.3555,35.039,28.540,0,0.000,0,768
218,729,2048,0.3560,28.100,35.587,0,0.000,0,768
219,730,2048,0.3564,24.294,41.162,0,0.000,0,768
220,731,2048,0.3569,23.191,43.120,0,0.000,0,768
221,732,2048,0.3574,23.417,42.704,0,0.000,0,768
222,733,2048,0.3579,23.526,42.506,0,0.000,0,768
223,734,2048,0.3584,23.717,42.164,0,0.000,0,768
224,735,2048,0.3589,23.435,42.671,0,0.000,0,768
225,736,2048,0.3594,23.469,42.609,0,0.000,0,768
226,737,2048,0.3599,23.467,42.613,0,0.000,0,768
227,738,2048,0.3604,23.049,43.386,0,0.000,0,768
228,739,2048,0.3608,23.500,42.553,0,0.000,0,768
229,740,2048,0.3613,23.366,42.797,0,0.000,0,768
230,741,2048,0.3618,23.105,43.281,0,0.000,0,768
231,742,2048,0.3623,23.497,42.559,0,0.000,0,768
232,743,2048,0.3628,23.415,42.708,0,0.000,0,768
233,744,2048,0.3633,23.065,43.356,0,0.000,0,768
234,745,2048,0.3638,23.437,42.668,0,0.000,0,768
235,746,2048,0.3643,23.424,42.691,0,0.000,0,768
236,747,2048,0.3647,24.017,41.637,0,0.000,0,768
237,748,2048,0.3652,23.078,43.331,0,0.000,0,768
238,749,2048,0.3657,23.430,42.680,0,0.000,0,768
239,750,2048,0.3662,23.422,42.695,0,0.000,0,768
240,751,2048,0.3667,23.075,43.337,0,0.000,0,768
241,752,2048,0.3672,23.509,42.537,0,0.000,0,768
242,753,2048,0.3677,23.492,42.568,0,0.000,0,768
243,754,2048,0.3682,23.438,42.666,0,0.000,0,768
244,755,2048,0.3687,23.116,43.260,0,0.000,0,768
245,756,2048,0.3691,23.426,42.688,0,0.000,0,768
246,757,2048,0.3696,23.481,42.588,0,0.000,0,768
247,758,2048,0.3701,23.118,43.256,0,0.000,0,768
248,759,2048,0.3706,23.969,41.721,0,0.000,0,768
249,760,2048,0.3711,23.648,42.287,0,0.000,0,768
250,761,2048,0.3716,23.079,43.329,0,0.000,0,768
251,762,2048,0.3721,23.565,42.436,0,0.000,0,768
252,763,2048,0.3726,23.437,42.668,0,0.000,0,768
253,764,2048,0.3730,23.423,42.693,0,0.000,0,768
254,765,2048,0.3735,23.070,43.346,0,0.000,0,768
255,766,2048,0.3740,23.388,42.757,0,0.000,0,768
256,767,2048,0.3745,23.455,42.635,0,0.000,0,768
257,768,2048,0.3750,23.155,43.187,0,0.000,0,768
258,769,2048,0.3755,25.099,39.842,0,0.000,0,1024
259,770,2048,0.3760,23.896,41.848,0,0.000,0,1024
260,771,2048,0.3765,23.876,41.883,0,0.000,0,1024
261,772,2048,0.3770,23.905,41.832,0,0.000,0,1024
262,773,2048,0.3774,24.503,40.811,0,0.000,0,1024
263,774,2048,0.3779,23.927,41.794,0,0.000,0,1024
264,775,2048,0.3784,23.648,42.287,0,0.000,0,1024
265,776,2048,0.3789,23.649,42.285,0,0.000,0,1024
266,777,2048,0.3794,23.898,41.845,0,0.000,0,1024
267,778,2048,0.3799,23.853,41.923,0,0.000,0,1024
268,779,2048,0.3804,23.727,42.146,0,0.000,0,1024
269,780,2048,0.3809,23.855,41.920,0,0.000,0,1024
270,781,2048,0.3813,23.826,41.971,0,0.000,0,1024
271,782,2048,0.3818,23.923,41.801,0,0.000,0,1024
272,783,2048,0.3823,23.701,42.192,0,0.000,0,1024
273,784,2048,0.3828,23.877,41.881,0,0.000,0,1024
274,785,2048,0.3833,23.816,41.989,0,0.000,0,1024
275,786,2048,0.3838,24.051,41.578,0,0.000,0,1024
276,787,2048,0.3843,24.134,41.435,0,0.000,0,1024
277,788,2048,0.3848,23.868,41.897,0,0.000,0,1024
278,789,2048,0.3853,23.877,41.881,0,0.000,0,1024
279,790,2048,0.3857,23.527,42.504,0,0.000,0,1024
280,791,2048,0.3862,23.827,41.969,0,0.000,0,1024
281,792,2048,0.3867,23.945,41.762,0,0.000,0,1024
282,793,2048,0.3872,23.532,42.495,0,0.000,0,1024
283,794,2048,0.3877,23.893,41.853,0,0.000,0,1024
284,795,2048,0.3882,23.969,41.721,0,0.000,0,1024
285,796,2048,0.3887,23.815,41.990,0,0.000,0,1024
286,797,2048,0.3892,23.565,42.436,0,0.000,0,1024
287,798,2048,0.3896,24.041,41.596,0,0.000,0,1024
288,799,2048,0.3901,24.441,40.915,0,0.000,0,1024
289,800,2048,0.3906,23.552,42.459,0,0.000,0,1024
290,801,2048,0.3911,23.926,41.796,0,0.000,0,1024
291,802,2048,0.3916,23.867,41.899,0,0.000,0,1024
292,803,2048,0.3921,23.863,41.906,0,0.000,0,1024
293,804,2048,0.3926,23.549,42.465,0,0.000,0,1024
294,805,2048,0.3931,23.868,41.897,0,0.000,0,1024
295,806,2048,0.3936,23.827,41.969,0,0.000,0,1024
296,807,2048,0.3940,23.500,42.553,0,0.000,0,1024
297,808,2048,0.3945,23.580,42.409,0,0.000,0,1024
298,809,2048,0.3950,23.907,41.829,0,0.000,0,1024
299,810,2048,0.3955,23.834,41.957,0,0.000,0,1024
300,811,2048,0.3960,23.607,42.360,0,0.000,0,1024
301,812,2048,0.3965,24.028,41.618,0,0.000,0,1024
302,813,2048,0.3970,24.151,41.406,0,0.000,0,1024
303,814,2048,0.3975,23.732,42.137,0,0.000,0,1024
304,815,2048,0.3979,23.937,41.776,0,0.000,0,1024
305,816,2048,0.3984,25.078,39.876,0,0.000,0,1024
306,817,2048,0.3989,24.009,41.651,0,0.000,0,1024
307,818,2048,0.3994,23.570,42.427,0,0.000,0,1024
308,819,2048,0.3999,24.020,41.632,0,0.000,0,1024
309,820,2048,0.4004,23.926,41.796,0,0.000,0,1024
310,821,2048,0.4009,23.908,41.827,0,0.000,0,1024
311,822,2048,0.4014,23.543,42.475,0,0.000,0,1024
312,823,2048,0.4019,23.888,41.862,0,0.000,0,1024
313,824,2048,0.4023,23.881,41.874,0,0.000,0,1024
314,825,2048,0.4028,24.205,41.314,0,0.000,0,1024
315,826,2048,0.4033,23.870,41.894,0,0.000,0,1024
316,827,2048,0.4038,23.947,41.759,0,0.000,0,1024
317,828,2048,0.4043,23.877,41.881,0,0.000,0,1024
318,829,2048,0.4048,23.632,42.316,0,0.000,0,1024
319,830,2048,0.4053,23.865,41.902,0,0.000,0,1024
320,831,2048,0.4058,23.894,41.852,0,0.000,0,1024
321,832,2048,0.4062,23.482,42.586,0,0.000,0,1024
322,833,2048,0.4067,23.648,42.287,0,0.000,0,1024
323,834,2048,0.4072,23.835,41.955,0,0.000,0,1024
324,835,2048,0.4077,23.817,41.987,0,0.000,0,1024
325,836,2048,0.4082,23.553,42.457,0,0.000,0,1024
326,837,2048,0.4087,24.594,40.660,0,0.000,0,1024
327,838,2048,0.4092,23.895,41.850,0,0.000,0,1024
328,839,2048,0.4097,23.947,41.759,0,0.000,0,1024
329,840,2048,0.4102,23.475,42.599,0,0.000,0,1024
330,841,2048,0.4106,23.835,41.955,0,0.000,0,1024
331,842,2048,0.4111,23.897,41.846,0,0.000,0,1024
332,843,2048,0.4116,23.585,42.400,0,0.000,0,1024
333,844,2048,0.4121,23.984,41.694,0,0.000,0,1024
334,845,2048,0.4126,23.887,41.864,0,0.000,0,1024
335,846,2048,0.4131,23.844,41.939,0,0.000,0,1024
336,847,2048,0.4136,23.555,42.454,0,0.000,0,1024
337,848,2048,0.4141,23.920,41.806,0,0.000,0,1024
338,849,2048,0.4146,23.871,41.892,0,0.000,0,1024
339,850,2048,0.4150,23.362,42.805,0,0.000,0,1024
340,851,2048,0.4155,24.630,40.601,0,0.000,0,1024
341,852,2048,0.4160,23.884,41.869,0,0.000,0,1024
342,853,2048,0.4165,23.893,41.853,0,0.000,0,1024
343,854,2048,0.4170,23.537,42.486,0,0.000,0,1024
344,855,2048,0.4175,23.908,41.827,0,0.000,0,1024
345,856,2048,0.4180,23.804,42.010,0,0.000,0,1024
346,857,2048,0.4185,23.485,42.580,0,0.000,0,1024
347,858,2048,0.4189,24.281,41.184,0,0.000,0,1024
348,859,2048,0.4194,23.922,41.803,0,0.000,0,1024
349,860,2048,0.4199,23.968,41.722,0,0.000,0,1024
350,861,2048,0.4204,23.541,42.479,0,0.000,0,1024
351,862,2048,0.4209,23.833,41.959,0,0.000,0,1024
352,863,2048,0.4214,23.814,41.992,0,0.000,0,1024
353,864,2048,0.4219,24.485,40.841,0,0.000,0,1024
354,865,2048,0.4224,23.594,42.384,0,0.000,0,1024
355,866,2048,0.4229,23.834,41.957,0,0.000,0,1024
356,867,2048,0.4233,23.863,41.906,0,0.000,0,1024
357,868,2048,0.4238,23.538,42.484,0,0.000,0,1024
358,869,2048,0.4243,23.900,41.841,0,0.000,0,1024
359,870,2048,0.4248,23.802,42.013,0,0.000,0,1024
360,871,2048,0.4253,23.914,41.817,0,0.000,0,1024
361,872,2048,0.4258,23.489,42.573,0,0.000,0,1024
362,873,2048,0.4263,23.837,41.952,0,0.000,0,1024
363,874,2048,0.4268,23.854,41.922,0,0.000,0,1024
364,875,2048,0.4272,23.613,42.350,0,0.000,0,1024
365,876,2048,0.4277,24.199,41.324,0,0.000,0,1024
366,877,2048,0.4282,24.319,41.120,0,0.000,0,1024
367,878,2048,0.4287,23.547,42.468,0,0.000,0,1024
368,879,2048,0.4292,23.606,42.362,0,0.000,0,1024
369,880,2048,0.4297,23.879,41.878,0,0.000,0,1024
370,881,2048,0.4302,23.873,41.888,0,0.000,0,1024
371,882,2048,0.4307,23.482,42.586,0,0.000,0,1024
372,883,2048,0.4312,23.887,41.864,0,0.000,0,1024
373,884,2048,0.4316,23.940,41.771,0,0.000,0,1024
374,885,2048,0.4321,23.950,41.754,0,0.000,0,1024
375,886,2048,0.4326,23.516,42.524,0,0.000,0,1024
376,887,2048,0.4331,23.997,41.672,0,0.000,0,1024
377,888,2048,0.4336,23.851,41.927,0,0.000,0,1024
378,889,2048,0.4341,23.526,42.506,0,0.000,0,1024
379,890,2048,0.4346,24.161,41.389,0,0.000,0,1024
380,891,2048,0.4351,24.127,41.447,0,0.000,0,1024
381,892,2048,0.4355,23.890,41.859,0,0.000,0,1024
382,893,2048,0.4360,23.539,42.483,0,0.000,0,1024
383,894,2048,0.4365,23.894,41.852,0,0.000,0,1024
384,895,2048,0.4370,23.892,41.855,0,0.000,0,1024
385,896,2048,0.4375,23.803,42.012,0,0.000,0,1024
386,897,2048,0.4380,23.536,42.488,0,0.000,0,1024
387,898,2048,0.4385,23.861,41.909,0,0.000,0,1024
388,899,2048,0.4390,23.877,41.881,0,0.000,0,1024
389,900,2048,0.4395,23.432,42.677,0,0.000,0,1024
390,901,2048,0.4399,24.675,40.527,0,0.000,0,1024
391,902,2048,0.4404,24.707,40.474,0,0.000,0,1024
392,903,2048,0.4409,24.473,40.861,0,0.000,0,1024
393,904,2048,0.4414,23.595,42.382,0,0.000,0,1024
394,905,2048,0.4419,23.906,41.831,0,0.000,0,1024
395,906,2048,0.4424,23.963,41.731,0,0.000,0,1024
396,907,2048,0.4429,23.588,42.394,0,0.000,0,1024
397,908,2048,0.4434,23.913,41.818,0,0.000,0,1024
398,909,2048,0.4438,23.890,41.859,0,0.000,0,1024
399,910,2048,0.4443,23.959,41.738,0,0.000,0,1024
400,911,2048,0.4448,23.615,42.346,0,0.000,0,1024
401,912,2048,0.4453,23.906,41.831,0,0.000,0,1024
402,913,2048,0.4458,23.887,41.864,0,0.000,0,1024
403,914,2048,0.4463,23.567,42.432,0,0.000,0,1024
404,915,2048,0.4468,24.392,40.997,0,0.000,0,1024
405,916,2048,0.4473,24.131,41.440,0,0.000,0,1024
406,917,2048,0.4478,23.908,41.827,0,0.000,0,1024
407,918,2048,0.4482,23.542,42.477,0,0.000,0,1024
408,919,2048,0.4487,23.968,41.722,0,0.000,0,1024
409,920,2048,0.4492,23.546,42.470,0,0.000,0,1024
410,921,2048,0.4497,23.856,41.918,0,0.000,0,1024
411,922,2048,0.4502,23.552,42.459,0,0.000,0,1024
412,923,2048,0.4507,23.885,41.867,0,0.000,0,1024
413,924,2048,0.4512,23.859,41.913,0,0.000,0,1024
414,925,2048,0.4517,23.609,42.357,0,0.000,0,1024
415,926,2048,0.4521,23.922,41.803,0,0.000,0,1024
416,927,2048,0.4526,23.904,41.834,0,0.000,0,1024
417,928,2048,0.4531,23.904,41.834,0,0.000,0,1024
418,929,2048,0.4536,24.211,41.304,0,0.000,0,1024
419,930,2048,0.4541,23.931,41.787,0,0.000,0,1024
420,931,2048,0.4546,24.158,41.394,0,0.000,0,1024
421,932,2048,0.4551,23.845,41.938,0,0.000,0,1024
422,933,2048,0.4556,24.228,41.275,0,0.000,0,1024
423,934,2048,0.4561,24.134,41.435,0,0.000,0,1024
424,935,2048,0.4565,24.287,41.174,0,0.000,0,1024
425,936,2048,0.4570,23.892,41.855,0,0.000,0,1024
426,937,2048,0.4575,24.060,41.563,0,0.000,0,1024
427,938,2048,0.4580,23.779,42.054,0,0.000,0,1024
428,939,2048,0.4585,23.877,41.881,0,0.000,0,1024
429,940,2048,0.4590,23.597,42.378,0,0.000,0,1024
430,941,2048,0.4595,24.252,41.234,0,0.000,0,1024
431,942,2048,0.4600,24.132,41.439,0,0.000,0,1024
432,943,2048,0.4604,23.915,41.815,0,0.000,0,1024
433,944,2048,0.4609,23.956,41.743,0,0.000,0,1024
434,945,2048,0.4614,23.939,41.773,0,0.000,0,1024
435,946,2048,0.4619,23.937,41.776,0,0.000,0,1024
436,947,2048,0.4624,23.541,42.479,0,0.000,0,1024
437,948,2048,0.4629,23.952,41.750,0,0.000,0,1024
438,949,2048,0.4634,23.901,41.839,0,0.000,0,1024
439,950,2048,0.4639,24.098,41.497,0,0.000,0,1024
440,951,2048,0.4644,23.840,41.946,0,0.000,0,1024
441,952,2048,0.4648,23.906,41.831,0,0.000,0,1024
442,953,2048,0.4653,23.875,41.885,0,0.000,0,1024
443,954,2048,0.4658,24.124,41.452,0,0.000,0,1024
444,955,2048,0.4663,24.074,41.539,0,0.000,0,1024
445,956,2048,0.4668,23.829,41.966,0,0.000,0,1024
446,957,2048,0.4673,23.885,41.867,0,0.000,0,1024
447,958,2048,0.4678,23.611,42.353,0,0.000,0,1024
448,959,2048,0.4683,23.949,41.755,0,0.000,0,1024
449,960,2048,0.4688,23.933,41.783,0,0.000,0,1024
450,961,2048,0.4692,23.587,42.396,0,0.000,0,1024
451,962,2048,0.4697,23.953,41.748,0,0.000,0,1024
452,963,2048,0.4702,23.904,41.834,0,0.000,0,1024
453,964,2048,0.4707,23.936,41.778,0,0.000,0,1024
454,965,2048,0.4712,23.551,42.461,0,0.000,0,1024
