step,kv_used,kv_total,kv_ratio,ttft_ms,tok_per_sec,shift_events,alpha,n_spilled,n_kv
120,631,2048,0.3081,31.216,32.035,0,0.000,0,768
121,632,2048,0.3086,30.925,32.336,0,0.000,0,768
122,633,2048,0.3091,31.667,31.579,0,0.000,0,768
123,634,2048,0.3096,31.223,32.028,0,0.000,0,768
124,635,2048,0.3101,31.372,31.876,0,0.000,0,768
125,636,2048,0.3105,31.702,31.544,0,0.000,0,768
126,637,2048,0.3110,31.849,31.398,0,0.000,0,768
127,638,2048,0.3115,31.956,31.293,0,0.000,0,768
128,639,2048,0.3120,31.746,31.500,0,0.000,0,768
129,640,2048,0.3125,31.809,31.438,0,0.000,0,768
130,641,2048,0.3130,31.777,31.469,0,0.000,0,768
131,642,2048,0.3135,32.022,31.229,0,0.000,0,768
132,643,2048,0.3140,31.821,31.426,0,0.000,0,768
133,644,2048,0.3145,31.981,31.269,0,0.000,0,768
134,645,2048,0.3149,31.501,31.745,0,0.000,0,768
135,646,2048,0.3154,31.832,31.415,0,0.000,0,768
136,647,2048,0.3159,31.841,31.406,0,0.000,0,768
137,648,2048,0.3164,31.629,31.617,0,0.000,0,768
138,649,2048,0.3169,31.952,31.297,0,0.000,0,768
139,650,2048,0.3174,31.457,31.789,0,0.000,0,768
140,651,2048,0.3179,31.274,31.975,0,0.000,0,768
141,652,2048,0.3184,31.112,32.142,0,0.000,0,768
142,653,2048,0.3188,32.276,30.983,0,0.000,0,768
143,654,2048,0.3193,32.042,31.209,0,0.000,0,768
144,655,2048,0.3198,31.303,31.946,0,0.000,0,768
145,656,2048,0.3203,31.573,31.673,0,0.000,0,768
146,657,2048,0.3208,30.908,32.354,0,0.000,0,768
147,658,2048,0.3213,30.884,32.379,0,0.000,0,768
148,659,2048,0.3218,30.969,32.290,0,0.000,0,768
149,660,2048,0.3223,31.192,32.060,0,0.000,0,768
150,661,2048,0.3228,30.736,32.535,0,0.000,0,768
151,662,2048,0.3232,30.748,32.522,0,0.000,0,768
152,663,2048,0.3237,30.655,32.621,0,0.000,0,768
153,664,2048,0.3242,29.545,33.847,0,0.000,0,768
154,665,2048,0.3247,30.978,32.281,0,0.000,0,768
155,666,2048,0.3252,30.472,32.817,0,0.000,0,768
156,667,2048,0.3257,30.106,33.216,0,0.000,0,768
157,668,2048,0.3262,29.894,33.452,0,0.000,0,768
158,669,2048,0.3267,29.683,33.689,0,0.000,0,768
159,670,2048,0.3271,30.231,33.079,0,0.000,0,768
160,671,2048,0.3276,30.118,33.203,0,0.000,0,768
161,672,2048,0.3281,36.646,27.288,0,0.000,0,768
162,673,2048,0.3286,37.932,26.363,0,0.000,0,768
163,674,2048,0.3291,37.803,26.453,0,0.000,0,768
164,675,2048,0.3296,35.092,28.497,0,0.000,0,768
165,676,2048,0.3301,48.541,20.601,0,0.000,0,768
166,677,2048,0.3306,30.013,33.319,0,0.000,0,768
167,678,2048,0.3311,33.699,29.674,0,0.000,0,768
168,679,2048,0.3315,29.221,34.222,0,0.000,0,768
169,680,2048,0.3320,28.769,34.760,0,0.000,0,768
170,681,2048,0.3325,30.923,32.338,0,0.000,0,768
171,682,2048,0.3330,28.903,34.598,0,0.000,0,768
172,683,2048,0.3335,28.572,34.999,0,0.000,0,768
173,684,2048,0.3340,28.768,34.761,0,0.000,0,768
174,685,2048,0.3345,29.100,34.364,0,0.000,0,768
175,686,2048,0.3350,29.209,34.236,0,0.000,0,768
176,687,2048,0.3354,28.924,34.573,0,0.000,0,768
177,688,2048,0.3359,31.175,32.077,0,0.000,0,768
178,689,2048,0.3364,28.540,35.039,0,0.000,0,768
179,690,2048,0.3369,28.028,35.679,0,0.000,0,768
180,691,2048,0.3374,27.468,36.406,0,0.000,0,768
181,692,2048,0.3379,28.379,35.237,0,0.000,0,768
182,693,2048,0.3384,27.803,35.967,0,0.000,0,768
183,694,2048,0.3389,27.814,35.953,0,0.000,0,768
184,695,2048,0.3394,28.189,35.475,0,0.000,0,768
185,696,2048,0.3398,29.720,33.647,0,0.000,0,768
186,697,2048,0.3403,30.163,33.153,0,0.000,0,768
187,698,2048,0.3408,28.345,35.280,0,0.000,0,768
188,699,2048,0.3413,27.674,36.135,0,0.000,0,768
189,700,2048,0.3418,29.119,34.342,0,0.000,0,768
190,701,2048,0.3423,27.976,35.745,0,0.000,0,768
191,702,2048,0.3428,28.046,35.656,0,0.000,0,768
192,703,2048,0.3433,27.449,36.431,0,0.000,0,768
193,704,2048,0.3438,27.019,37.011,0,0.000,0,768
194,705,2048,0.3442,31.269,31.981,0,0.000,0,768
195,706,2048,0.3447,33.974,29.434,0,0.000,0,768
196,707,2048,0.3452,28.122,35.559,0,0.000,0,768
197,708,2048,0.3457,27.684,36.122,0,0.000,0,768
198,709,2048,0.3462,26.621,37.564,0,0.000,0,768
199,710,2048,0.3467,26.426,37.842,0,0.000,0,768
200,711,2048,0.3472,26.745,37.390,0,0.000,0,768
201,712,2048,0.3477,27.119,36.875,0,0.000,0,768
202,713,2048,0.3481,26.528,37.696,0,0.000,0,768
203,714,2048,0.3486,28.113,35.571,0,0.000,0,768
204,715,2048,0.3491,26.740,37.397,0,0.000,0,768
205,716,2048,0.3496,26.822,37.283,0,0.000,0,768
206,717,2048,0.3501,26.583,37.618,0,0.000,0,768
207,718,2048,0.3506,26.270,38.066,0,0.000,0,768
208,719,2048,0.3511,27.089,36.915,0,0.000,0,768
209,720,2048,0.3516,27.521,36.336,0,0.000,0,768
210,721,2048,0.3521,27.450,36.430,0,0.000,0,768
211,722,2048,0.3525,26.641,37.536,0,0.000,0,768
212,723,2048,0.3530,27.246,36.703,0,0.000,0,768
213,724,2048,0.3535,27.505,36.357,0,0.000,0,768
214,725,2048,0.3540,26.531,37.692,0,0.000,0,768
215,726,2048,0.3545,26.538,37.682,0,0.000,0,768
216,727,2048,0.3550,26.499,37.737,0,0.000,0,768
217,728,2048,0.3555,27.954,35.773,0,0.000,0,768
218,729,2048,0.3560,26.731,37.410,0,0.000,0,768
219,730,2048,0.3564,26.483,37.760,0,0.000,0,768
220,731,2048,0.3569,27.417,36.474,0,0.000,0,768
221,732,2048,0.3574,26.474,37.773,0,0.000,0,768
222,733,2048,0.3579,31.663,31.583,0,0.000,0,768
223,734,2048,0.3584,27.119,36.875,0,0.000,0,768
224,735,2048,0.3589,26.159,38.228,0,0.000,0,768
225,736,2048,0.3594,26.700,37.453,0,0.000,0,768
226,737,2048,0.3599,26.782,37.339,0,0.000,0,768
227,738,2048,0.3604,26.646,37.529,0,0.000,0,768
228,739,2048,0.3608,27.986,35.732,0,0.000,0,768
229,740,2048,0.3613,34.779,28.753,0,0.000,0,768
230,741,2048,0.3618,28.576,34.994,0,0.000,0,768
231,742,2048,0.3623,27.163,36.815,0,0.000,0,768
232,743,2048,0.3628,26.160,38.226,0,0.000,0,768
233,744,2048,0.3633,29.022,34.457,0,0.000,0,768
234,745,2048,0.3638,27.194,36.773,0,0.000,0,768
235,746,2048,0.3643,26.251,38.094,0,0.000,0,768
236,747,2048,0.3647,26.588,37.611,0,0.000,0,768
237,748,2048,0.3652,28.461,35.136,0,0.000,0,768
238,749,2048,0.3657,26.258,38.084,0,0.000,0,768
239,750,2048,0.3662,26.980,37.064,0,0.000,0,768
240,751,2048,0.3667,26.226,38.130,0,0.000,0,768
241,752,2048,0.3672,26.789,37.329,0,0.000,0,768
242,753,2048,0.3677,27.401,36.495,0,0.000,0,768
243,754,2048,0.3682,26.528,37.696,0,0.000,0,768
244,755,2048,0.3687,26.612,37.577,0,0.000,0,768
245,756,2048,0.3691,26.426,37.842,0,0.000,0,768
246,757,2048,0.3696,27.592,36.242,0,0.000,0,768
247,758,2048,0.3701,27.305,36.623,0,0.000,0,768
248,759,2048,0.3706,26.655,37.516,0,0.000,0,768
249,760,2048,0.3711,27.832,35.930,0,0.000,0,768
250,761,2048,0.3716,26.991,37.049,0,0.000,0,768
251,762,2048,0.3721,26.785,37.334,0,0.000,0,768
252,763,2048,0.3726,26.584,37.617,0,0.000,0,768
253,764,2048,0.3730,28.372,35.246,0,0.000,0,768
254,765,2048,0.3735,28.477,35.116,0,0.000,0,768
255,766,2048,0.3740,26.777,37.345,0,0.000,0,768
256,767,2048,0.3745,26.949,37.107,0,0.000,0,768
257,768,2048,0.3750,26.992,37.048,0,0.000,0,768
258,769,2048,0.3755,29.685,33.687,0,0.000,0,1024
259,770,2048,0.3760,28.078,35.615,0,0.000,0,1024
260,771,2048,0.3765,27.302,36.627,0,0.000,0,1024
261,772,2048,0.3770,27.361,36.548,0,0.000,0,1024
262,773,2048,0.3774,28.282,35.358,0,0.000,0,1024
263,774,2048,0.3779,27.585,36.252,0,0.000,0,1024
264,775,2048,0.3784,27.395,36.503,0,0.000,0,1024
265,776,2048,0.3789,27.861,35.892,0,0.000,0,1024
266,777,2048,0.3794,27.573,36.267,0,0.000,0,1024
267,778,2048,0.3799,27.767,36.014,0,0.000,0,1024
268,779,2048,0.3804,28.220,35.436,0,0.000,0,1024
269,780,2048,0.3809,27.912,35.827,0,0.000,0,1024
270,781,2048,0.3813,28.860,34.650,0,0.000,0,1024
271,782,2048,0.3818,27.631,36.191,0,0.000,0,1024
272,783,2048,0.3823,27.939,35.792,0,0.000,0,1024
273,784,2048,0.3828,27.866,35.886,0,0.000,0,1024
274,785,2048,0.3833,28.994,34.490,0,0.000,0,1024
275,786,2048,0.3838,27.987,35.731,0,0.000,0,1024
276,787,2048,0.3843,33.063,30.245,0,0.000,0,1024
277,788,2048,0.3848,28.702,34.841,0,0.000,0,1024
278,789,2048,0.3853,27.688,36.117,0,0.000,0,1024
279,790,2048,0.3857,28.133,35.545,0,0.000,0,1024
280,791,2048,0.3862,27.839,35.921,0,0.000,0,1024
281,792,2048,0.3867,28.829,34.687,0,0.000,0,1024
282,793,2048,0.3872,28.296,35.341,0,0.000,0,1024
283,794,2048,0.3877,28.314,35.318,0,0.000,0,1024
284,795,2048,0.3882,28.409,35.200,0,0.000,0,1024
285,796,2048,0.3887,28.612,34.950,0,0.000,0,1024
286,797,2048,0.3892,29.047,34.427,0,0.000,0,1024
287,798,2048,0.3896,28.277,35.364,0,0.000,0,1024
288,799,2048,0.3901,28.356,35.266,0,0.000,0,1024
289,800,2048,0.3906,28.328,35.301,0,0.000,0,1024
290,801,2048,0.3911,30.112,33.209,0,0.000,0,1024
291,802,2048,0.3916,28.147,35.528,0,0.000,0,1024
292,803,2048,0.3921,28.911,34.589,0,0.000,0,1024
293,804,2048,0.3926,28.976,34.511,0,0.000,0,1024
294,805,2048,0.3931,28.492,35.098,0,0.000,0,1024
295,806,2048,0.3936,28.180,35.486,0,0.000,0,1024
296,807,2048,0.3940,28.348,35.276,0,0.000,0,1024
297,808,2048,0.3945,30.726,32.546,0,0.000,0,1024
298,809,2048,0.3950,29.008,34.473,0,0.000,0,1024
299,810,2048,0.3955,28.970,34.518,0,0.000,0,1024
300,811,2048,0.3960,30.259,33.048,0,0.000,0,1024
301,812,2048,0.3965,28.395,35.217,0,0.000,0,1024
302,813,2048,0.3970,29.747,33.617,0,0.000,0,1024
303,814,2048,0.3975,33.324,30.008,0,0.000,0,1024
304,815,2048,0.3979,29.143,34.314,0,0.000,0,1024
305,816,2048,0.3984,28.516,35.068,0,0.000,0,1024
306,817,2048,0.3989,28.192,35.471,0,0.000,0,1024
307,818,2048,0.3994,28.681,34.866,0,0.000,0,1024
308,819,2048,0.3999,28.385,35.230,0,0.000,0,1024
309,820,2048,0.4004,27.801,35.970,0,0.000,0,1024
310,821,2048,0.4009,28.863,34.646,0,0.000,0,1024
311,822,2048,0.4014,28.223,35.432,0,0.000,0,1024
312,823,2048,0.4019,29.392,34.023,0,0.000,0,1024
313,824,2048,0.4023,28.130,35.549,0,0.000,0,1024
314,825,2048,0.4028,29.186,34.263,0,0.000,0,1024
315,826,2048,0.4033,28.670,34.880,0,0.000,0,1024
316,827,2048,0.4038,30.776,32.493,0,0.000,0,1024
317,828,2048,0.4043,27.724,36.070,0,0.000,0,1024
318,829,2048,0.4048,35.765,27.960,0,0.000,0,1024
319,830,2048,0.4053,29.610,33.772,0,0.000,0,1024
320,831,2048,0.4058,28.258,35.388,0,0.000,0,1024
321,832,2048,0.4062,28.179,35.487,0,0.000,0,1024
322,833,2048,0.4067,27.922,35.814,0,0.000,0,1024
323,834,2048,0.4072,28.809,34.711,0,0.000,0,1024
324,835,2048,0.4077,27.832,35.930,0,0.000,0,1024
325,836,2048,0.4082,28.852,34.660,0,0.000,0,1024
326,837,2048,0.4087,27.517,36.341,0,0.000,0,1024
327,838,2048,0.4092,33.600,29.762,0,0.000,0,1024
328,839,2048,0.4097,31.991,31.259,0,0.000,0,1024
329,840,2048,0.4102,32.247,31.011,0,0.000,0,1024
330,841,2048,0.4106,32.494,30.775,0,0.000,0,1024
331,842,2048,0.4111,27.775,36.004,0,0.000,0,1024
332,843,2048,0.4116,36.223,27.607,0,0.000,0,1024
333,844,2048,0.4121,35.441,28.216,0,0.000,0,1024
334,845,2048,0.4126,34.611,28.893,0,0.000,0,1024
335,846,2048,0.4131,27.174,36.800,0,0.000,0,1024
336,847,2048,0.4136,28.085,35.606,0,0.000,0,1024
337,848,2048,0.4141,27.166,36.811,0,0.000,0,1024
338,849,2048,0.4146,27.380,36.523,0,0.000,0,1024
339,850,2048,0.4150,31.876,31.372,0,0.000,0,1024
340,851,2048,0.4155,33.069,30.240,0,0.000,0,1024
341,852,2048,0.4160,26.250,38.095,0,0.000,0,1024
342,853,2048,0.4165,27.858,35.896,0,0.000,0,1024
343,854,2048,0.4170,27.084,36.922,0,0.000,0,1024
344,855,2048,0.4175,27.041,36.981,0,0.000,0,1024
345,856,2048,0.4180,27.118,36.876,0,0.000,0,1024
346,857,2048,0.4185,31.870,31.377,0,0.000,0,1024
347,858,2048,0.4189,30.010,33.322,0,0.000,0,1024
348,859,2048,0.4194,27.333,36.586,0,0.000,0,1024
349,860,2048,0.4199,26.902,37.172,0,0.000,0,1024
350,861,2048,0.4204,28.327,35.302,0,0.000,0,1024
351,862,2048,0.4209,33.787,29.597,0,0.000,0,1024
352,863,2048,0.4214,33.616,29.748,0,0.000,0,1024
353,864,2048,0.4219,32.726,30.557,0,0.000,0,1024
354,865,2048,0.4224,26.799,37.315,0,0.000,0,1024
355,866,2048,0.4229,26.903,37.171,0,0.000,0,1024
356,867,2048,0.4233,27.398,36.499,0,0.000,0,1024
357,868,2048,0.4238,28.414,35.194,0,0.000,0,1024
358,869,2048,0.4243,27.708,36.091,0,0.000,0,1024
359,870,2048,0.4248,26.854,37.238,0,0.000,0,1024
360,871,2048,0.4253,34.927,28.631,0,0.000,0,1024
361,872,2048,0.4258,35.142,28.456,0,0.000,0,1024
362,873,2048,0.4263,31.747,31.499,0,0.000,0,1024
363,874,2048,0.4268,27.298,36.633,0,0.000,0,1024
364,875,2048,0.4272,27.211,36.750,0,0.000,0,1024
365,876,2048,0.4277,29.713,33.655,0,0.000,0,1024
366,877,2048,0.4282,31.861,31.386,0,0.000,0,1024
367,878,2048,0.4287,26.080,38.344,0,0.000,0,1024
368,879,2048,0.4292,28.091,35.599,0,0.000,0,1024
369,880,2048,0.4297,34.242,29.204,0,0.000,0,1024
370,881,2048,0.4302,34.234,29.211,0,0.000,0,1024
371,882,2048,0.4307,34.242,29.204,0,0.000,0,1024
372,883,2048,0.4312,34.088,29.336,0,0.000,0,1024
373,884,2048,0.4316,33.999,29.413,0,0.000,0,1024
374,885,2048,0.4321,34.400,29.070,0,0.000,0,1024
375,886,2048,0.4326,34.353,29.110,0,0.000,0,1024
376,887,2048,0.4331,33.829,29.560,0,0.000,0,1024
377,888,2048,0.4336,34.338,29.122,0,0.000,0,1024
378,889,2048,0.4341,26.332,37.977,0,0.000,0,1024
379,890,2048,0.4346,25.739,38.852,0,0.000,0,1024
380,891,2048,0.4351,30.480,32.808,0,0.000,0,1024
381,892,2048,0.4355,33.790,29.595,0,0.000,0,1024
382,893,2048,0.4360,34.609,28.894,0,0.000,0,1024
383,894,2048,0.4365,31.895,31.353,0,0.000,0,1024
384,895,2048,0.4370,31.392,31.855,0,0.000,0,1024
385,896,2048,0.4375,33.954,29.452,0,0.000,0,1024
386,897,2048,0.4380,31.743,31.503,0,0.000,0,1024
387,898,2048,0.4385,29.459,33.945,0,0.000,0,1024
388,899,2048,0.4390,32.286,30.973,0,0.000,0,1024
389,900,2048,0.4395,33.949,29.456,0,0.000,0,1024
390,901,2048,0.4399,28.521,35.062,0,0.000,0,1024
391,902,2048,0.4404,27.039,36.984,0,0.000,0,1024
392,903,2048,0.4409,31.780,31.466,0,0.000,0,1024
393,904,2048,0.4414,25.557,39.128,0,0.000,0,1024
394,905,2048,0.4419,25.446,39.299,0,0.000,0,1024
395,906,2048,0.4424,26.079,38.345,0,0.000,0,1024
396,907,2048,0.4429,24.962,40.061,0,0.000,0,1024
397,908,2048,0.4434,26.011,38.445,0,0.000,0,1024
398,909,2048,0.4438,30.572,32.710,0,0.000,0,1024
399,910,2048,0.4443,25.602,39.059,0,0.000,0,1024
400,911,2048,0.4448,25.370,39.417,0,0.000,0,1024
401,912,2048,0.4453,25.754,38.829,0,0.000,0,1024
402,913,2048,0.4458,25.377,39.406,0,0.000,0,1024
403,914,2048,0.4463,25.716,38.886,0,0.000,0,1024
404,915,2048,0.4468,26.487,37.754,0,0.000,0,1024
405,916,2048,0.4473,27.043,36.978,0,0.000,0,1024
406,917,2048,0.4478,26.322,37.991,0,0.000,0,1024
407,918,2048,0.4482,26.345,37.958,0,0.000,0,1024
408,919,2048,0.4487,26.633,37.547,0,0.000,0,1024
409,920,2048,0.4492,26.096,38.320,0,0.000,0,1024
410,921,2048,0.4497,27.687,36.118,0,0.000,0,1024
411,922,2048,0.4502,25.407,39.359,0,0.000,0,1024
412,923,2048,0.4507,26.658,37.512,0,0.000,0,1024
413,924,2048,0.4512,26.266,38.072,0,0.000,0,1024
414,925,2048,0.4517,30.562,32.720,0,0.000,0,1024
415,926,2048,0.4521,26.389,37.895,0,0.000,0,1024
416,927,2048,0.4526,27.434,36.451,0,0.000,0,1024
417,928,2048,0.4531,26.037,38.407,0,0.000,0,1024
418,929,2048,0.4536,29.025,34.453,0,0.000,0,1024
419,930,2048,0.4541,26.705,37.446,0,0.000,0,1024
420,931,2048,0.4546,26.862,37.227,0,0.000,0,1024
421,932,2048,0.4551,27.612,36.216,0,0.000,0,1024
422,933,2048,0.4556,27.576,36.263,0,0.000,0,1024
423,934,2048,0.4561,26.631,37.550,0,0.000,0,1024
424,935,2048,0.4565,27.202,36.762,0,0.000,0,1024
425,936,2048,0.4570,27.204,36.759,0,0.000,0,1024
426,937,2048,0.4575,35.779,27.949,0,0.000,0,1024
427,938,2048,0.4580,33.097,30.214,0,0.000,0,1024
428,939,2048,0.4585,34.935,28.625,0,0.000,0,1024
429,940,2048,0.4590,36.945,27.067,0,0.000,0,1024
430,941,2048,0.4595,27.814,35.953,0,0.000,0,1024
431,942,2048,0.4600,32.877,30.416,0,0.000,0,1024
432,943,2048,0.4604,27.289,36.645,0,0.000,0,1024
433,944,2048,0.4609,30.391,32.904,0,0.000,0,1024
434,945,2048,0.4614,27.747,36.040,0,0.000,0,1024
435,946,2048,0.4619,32.167,31.088,0,0.000,0,1024
436,947,2048,0.4624,28.868,34.640,0,0.000,0,1024
437,948,2048,0.4629,27.125,36.866,0,0.000,0,1024
438,949,2048,0.4634,34.885,28.666,0,0.000,0,1024
439,950,2048,0.4639,27.886,35.860,0,0.000,0,1024
440,951,2048,0.4644,27.762,36.020,0,0.000,0,1024
441,952,2048,0.4648,30.347,32.952,0,0.000,0,1024
442,953,2048,0.4653,30.146,33.172,0,0.000,0,1024
443,954,2048,0.4658,35.147,28.452,0,0.000,0,1024
444,955,2048,0.4663,35.600,28.090,0,0.000,0,1024
445,956,2048,0.4668,35.275,28.349,0,0.000,0,1024
446,957,2048,0.4673,33.309,30.022,0,0.000,0,1024
447,958,2048,0.4678,35.467,28.195,0,0.000,0,1024
448,959,2048,0.4683,30.588,32.693,0,0.000,0,1024
449,960,2048,0.4688,28.235,35.417,0,0.000,0,1024
450,961,2048,0.4692,35.083,28.504,0,0.000,0,1024
451,962,2048,0.4697,31.972,31.277,0,0.000,0,1024
452,963,2048,0.4702,26.206,38.159,0,0.000,0,1024
453,964,2048,0.4707,26.406,37.870,0,0.000,0,1024
454,965,2048,0.4712,26.646,37.529,0,0.000,0,1024
455,966,2048,0.4717,26.398,37.882,0,0.000,0,1024
456,967,2048,0.4722,26.365,37.929,0,0.000,0,1024
