step,kv_used,kv_total,kv_ratio,ttft_ms,tok_per_sec,shift_events,alpha,n_spilled,n_kv
442,953,1024,0.9307,34.836,28.706,0,0.000,0,1024
443,954,1024,0.9316,31.667,31.579,0,0.000,0,1024
444,955,1024,0.9326,33.170,30.148,0,0.000,0,1024
445,956,1024,0.9336,29.184,34.265,0,0.000,0,1024
446,957,1024,0.9346,34.383,29.084,0,0.000,0,1024
447,958,1024,0.9355,33.907,29.492,0,0.000,0,1024
448,959,1024,0.9365,34.423,29.050,0,0.000,0,1024
449,960,1024,0.9375,29.576,33.811,0,0.000,0,1024
450,961,1024,0.9385,28.963,34.527,0,0.000,0,1024
451,962,1024,0.9395,34.952,28.611,0,0.000,0,1024
452,963,1024,0.9404,31.560,31.686,0,0.000,0,1024
453,964,1024,0.9414,34.349,29.113,0,0.000,0,1024
454,965,1024,0.9424,34.794,28.741,0,0.000,0,1024
455,966,1024,0.9434,30.163,33.153,0,0.000,0,1024
456,967,1024,0.9443,29.041,34.434,0,0.000,0,1024
457,968,1024,0.9453,33.098,30.213,0,0.000,0,1024
458,969,1024,0.9463,34.663,28.849,0,0.000,0,1024
459,970,1024,0.9473,34.261,29.188,0,0.000,0,1024
460,971,1024,0.9482,34.697,28.821,0,0.000,0,1024
461,972,1024,0.9492,34.179,29.258,0,0.000,0,1024
462,973,1024,0.9502,33.870,29.525,0,0.000,0,1024
463,974,1024,0.9512,34.278,29.173,0,0.000,0,1024
464,975,1024,0.9521,33.778,29.605,0,0.000,0,1024
465,976,1024,0.9531,34.391,29.077,0,0.000,0,1024
466,977,1024,0.9541,34.129,29.301,0,0.000,0,1024
467,978,1024,0.9551,33.698,29.675,0,0.000,0,1024
468,979,1024,0.9561,33.961,29.446,0,0.000,0,1024
469,980,1024,0.9570,34.635,28.873,0,0.000,0,1024
470,981,1024,0.9580,26.381,37.906,0,0.000,0,1024
471,982,1024,0.9590,25.226,39.642,0,0.000,0,1024
472,983,1024,0.9600,31.837,31.410,0,0.000,0,1024
473,984,1024,0.9609,25.755,38.827,0,0.000,0,1024
474,985,1024,0.9619,28.317,35.314,0,0.000,0,1024
475,986,1024,0.9629,25.615,39.040,0,0.000,0,1024
476,987,1024,0.9639,30.183,33.131,0,0.000,0,1024
477,988,1024,0.9648,26.553,37.661,0,0.000,0,1024
478,989,1024,0.9658,25.419,39.341,0,0.000,0,1024
479,990,1024,0.9668,25.740,38.850,0,0.000,0,1024
480,991,1024,0.9678,29.605,33.778,0,0.000,0,1024
481,992,1024,0.9688,26.096,38.320,0,0.000,0,1024
482,993,1024,0.9697,26.014,38.441,0,0.000,0,1024
483,994,1024,0.9707,25.698,38.914,0,0.000,0,1024
484,995,1024,0.9717,26.317,37.998,0,0.000,0,1024
485,996,1024,0.9727,26.307,38.013,0,0.000,0,1024
486,997,1024,0.9736,26.301,38.021,0,0.000,0,1024
487,998,1024,0.9746,26.459,37.794,0,0.000,0,1024
488,999,1024,0.9756,26.931,37.132,0,0.000,0,1024
489,1000,1024,0.9766,27.525,36.331,0,0.000,0,1024
490,1001,1024,0.9775,26.683,37.477,0,0.000,0,1024
491,1002,1024,0.9785,26.944,37.114,0,0.000,0,1024
492,1003,1024,0.9795,28.352,35.271,0,0.000,0,1024
493,1004,1024,0.9805,26.734,37.406,0,0.000,0,1024
494,1005,1024,0.9814,27.782,35.995,0,0.000,0,1024
495,1006,1024,0.9824,27.966,35.758,0,0.000,0,1024
496,1007,1024,0.9834,27.475,36.397,0,0.000,0,1024
497,1008,1024,0.9844,27.656,36.159,0,0.000,0,1024
498,1009,1024,0.9854,27.386,36.515,0,0.000,0,1024
499,1010,1024,0.9863,27.393,36.506,0,0.000,0,1024
500,1011,1024,0.9873,28.456,35.142,0,0.000,0,1024
501,1012,1024,0.9883,27.683,36.123,0,0.000,0,1024
502,1013,1024,0.9893,28.038,35.666,0,0.000,0,1024
503,1014,1024,0.9902,28.707,34.835,0,0.000,0,1024
504,1015,1024,0.9912,34.835,28.707,0,0.000,0,1024
505,1016,1024,0.9922,31.665,31.581,0,0.000,0,1024
506,1017,1024,0.9932,28.959,34.532,0,0.000,0,1024
507,1018,1024,0.9941,33.246,30.079,0,0.000,0,1024
508,1019,1024,0.9951,32.213,31.043,0,0.000,0,1024
509,1020,1024,0.9961,28.058,35.640,0,0.000,0,1024
510,1021,1024,0.9971,27.788,35.987,0,0.000,0,1024
511,1022,1024,0.9980,28.085,35.606,0,0.000,0,1024
512,1023,1024,0.9990,28.795,34.728,0,0.000,0,1024
513,1024,1024,1.0000,28.396,35.216,0,0.000,0,1024
514,1024,1024,1.0000,29.363,34.056,1,0.000,0,1024
515,1024,1024,1.0000,34.102,29.324,1,0.000,0,1024
516,1024,1024,1.0000,33.038,30.268,1,0.000,0,1024
517,1024,1024,1.0000,33.334,29.999,1,0.000,0,1024
518,1024,1024,1.0000,31.944,31.305,1,0.000,0,1024
519,1024,1024,1.0000,36.857,27.132,1,0.000,0,1024
520,1024,1024,1.0000,34.666,28.847,1,0.000,0,1024
521,1024,1024,1.0000,29.668,33.706,1,0.000,0,1024
522,1024,1024,1.0000,37.018,27.014,1,0.000,0,1024
523,1024,1024,1.0000,32.913,30.383,1,0.000,0,1024
524,1024,1024,1.0000,32.877,30.416,1,0.000,0,1024
525,1024,1024,1.0000,32.850,30.441,1,0.000,0,1024
526,1024,1024,1.0000,36.494,27.402,1,0.000,0,1024
527,1024,1024,1.0000,33.864,29.530,1,0.000,0,1024
528,1024,1024,1.0000,35.704,28.008,1,0.000,0,1024
529,1024,1024,1.0000,27.699,36.102,1,0.000,0,1024
530,1024,1024,1.0000,27.442,36.440,1,0.000,0,1024
531,1024,1024,1.0000,27.585,36.252,1,0.000,0,1024
532,1024,1024,1.0000,27.956,35.770,1,0.000,0,1024
533,1024,1024,1.0000,27.374,36.531,1,0.000,0,1024
534,1024,1024,1.0000,28.675,34.874,1,0.000,0,1024
535,1024,1024,1.0000,27.703,36.097,1,0.000,0,1024
536,1024,1024,1.0000,36.525,27.379,1,0.000,0,1024
537,1024,1024,1.0000,31.915,31.333,1,0.000,0,1024
538,1024,1024,1.0000,27.729,36.063,1,0.000,0,1024
539,1024,1024,1.0000,29.941,33.399,1,0.000,0,1024
540,1024,1024,1.0000,36.189,27.633,1,0.000,0,1024
541,1024,1024,1.0000,35.555,28.125,1,0.000,0,1024
542,1024,1024,1.0000,35.789,27.942,1,0.000,0,1024
543,1024,1024,1.0000,33.016,30.288,1,0.000,0,1024
544,1024,1024,1.0000,33.597,29.765,1,0.000,0,1024
545,1024,1024,1.0000,27.350,36.563,1,0.000,0,1024
546,1024,1024,1.0000,32.186,31.069,1,0.000,0,1024
547,1024,1024,1.0000,35.838,27.903,1,0.000,0,1024
548,1024,1024,1.0000,27.214,36.746,1,0.000,0,1024
549,1024,1024,1.0000,27.299,36.631,1,0.000,0,1024
550,1024,1024,1.0000,27.239,36.712,1,0.000,0,1024
551,1024,1024,1.0000,28.281,35.359,1,0.000,0,1024
552,1024,1024,1.0000,27.825,35.939,1,0.000,0,1024
553,1024,1024,1.0000,35.697,28.014,1,0.000,0,1024
554,1024,1024,1.0000,27.540,36.311,1,0.000,0,1024
555,1024,1024,1.0000,27.507,36.354,1,0.000,0,1024
556,1024,1024,1.0000,30.169,33.147,1,0.000,0,1024
557,1024,1024,1.0000,27.434,36.451,1,0.000,0,1024
558,1024,1024,1.0000,30.942,32.319,1,0.000,0,1024
559,1024,1024,1.0000,27.276,36.662,1,0.000,0,1024
560,1024,1024,1.0000,27.848,35.909,1,0.000,0,1024
561,1024,1024,1.0000,27.868,35.883,1,0.000,0,1024
562,1024,1024,1.0000,29.027,34.451,1,0.000,0,1024
563,1024,1024,1.0000,28.806,34.715,1,0.000,0,1024
564,1024,1024,1.0000,35.653,28.048,1,0.000,0,1024
565,1024,1024,1.0000,27.718,36.078,1,0.000,0,1024
566,1024,1024,1.0000,36.624,27.304,1,0.000,0,1024
567,1024,1024,1.0000,30.855,32.410,1,0.000,0,1024
568,1024,1024,1.0000,27.408,36.486,1,0.000,0,1024
569,1024,1024,1.0000,36.633,27.298,1,0.000,0,1024
570,1024,1024,1.0000,31.686,31.560,1,0.000,0,1024
571,1024,1024,1.0000,36.366,27.498,1,0.000,0,1024
572,1024,1024,1.0000,36.147,27.665,1,0.000,0,1024
573,1024,1024,1.0000,35.800,27.933,1,0.000,0,1024
574,1024,1024,1.0000,35.108,28.484,1,0.000,0,1024
575,1024,1024,1.0000,33.777,29.606,1,0.000,0,1024
576,1024,1024,1.0000,35.395,28.253,1,0.000,0,1024
577,1024,1024,1.0000,30.941,32.320,1,0.000,0,1024
578,1024,1024,1.0000,34.512,28.975,1,0.000,0,1024
579,1024,1024,1.0000,34.951,28.611,1,0.000,0,1024
580,1024,1024,1.0000,33.813,29.574,1,0.000,0,1024
581,1024,1024,1.0000,34.478,29.004,1,0.000,0,1024
582,1024,1024,1.0000,31.367,31.881,1,0.000,0,1024
583,1024,1024,1.0000,33.476,29.872,1,0.000,0,1024
584,1024,1024,1.0000,32.819,30.470,1,0.000,0,1024
585,1024,1024,1.0000,34.969,28.597,1,0.000,0,1024
586,1024,1024,1.0000,34.815,28.723,1,0.000,0,1024
587,1024,1024,1.0000,29.858,33.492,1,0.000,0,1024
588,1024,1024,1.0000,33.320,30.012,1,0.000,0,1024
589,1024,1024,1.0000,31.138,32.115,1,0.000,0,1024
590,1024,1024,1.0000,34.433,29.042,1,0.000,0,1024
591,1024,1024,1.0000,29.979,33.357,1,0.000,0,1024
592,1024,1024,1.0000,27.761,36.022,1,0.000,0,1024
593,1024,1024,1.0000,26.065,38.366,1,0.000,0,1024
594,1024,1024,1.0000,25.807,38.749,1,0.000,0,1024
595,1024,1024,1.0000,26.881,37.201,1,0.000,0,1024
596,1024,1024,1.0000,26.757,37.373,1,0.000,0,1024
597,1024,1024,1.0000,27.644,36.174,1,0.000,0,1024
598,1024,1024,1.0000,26.307,38.013,1,0.000,0,1024
599,1024,1024,1.0000,25.616,39.038,1,0.000,0,1024
600,1024,1024,1.0000,34.213,29.229,1,0.000,0,1024
601,1024,1024,1.0000,26.673,37.491,1,0.000,0,1024
602,1024,1024,1.0000,32.776,30.510,1,0.000,0,1024
603,1024,1024,1.0000,26.513,37.717,1,0.000,0,1024
604,1024,1024,1.0000,26.964,37.086,1,0.000,0,1024
605,1024,1024,1.0000,32.832,30.458,1,0.000,0,1024
606,1024,1024,1.0000,32.140,31.114,1,0.000,0,1024
607,1024,1024,1.0000,30.542,32.742,1,0.000,0,1024
608,1024,1024,1.0000,35.065,28.518,1,0.000,0,1024
609,1024,1024,1.0000,26.470,37.779,1,0.000,0,1024
610,1024,1024,1.0000,26.031,38.416,1,0.000,0,1024
611,1024,1024,1.0000,26.287,38.042,1,0.000,0,1024
612,1024,1024,1.0000,34.475,29.007,1,0.000,0,1024
613,1024,1024,1.0000,31.647,31.599,1,0.000,0,1024
614,1024,1024,1.0000,26.814,37.294,1,0.000,0,1024
615,1024,1024,1.0000,27.554,36.292,1,0.000,0,1024
616,1024,1024,1.0000,31.156,32.097,1,0.000,0,1024
617,1024,1024,1.0000,34.673,28.841,1,0.000,0,1024
618,1024,1024,1.0000,26.654,37.518,1,0.000,0,1024
619,1024,1024,1.0000,26.085,38.336,1,0.000,0,1024
620,1024,1024,1.0000,28.036,35.668,1,0.000,0,1024
621,1024,1024,1.0000,35.456,28.204,1,0.000,0,1024
622,1024,1024,1.0000,26.780,37.341,1,0.000,0,1024
623,1024,1024,1.0000,27.354,36.558,1,0.000,0,1024
624,1024,1024,1.0000,28.008,35.704,1,0.000,0,1024
625,1024,1024,1.0000,31.996,31.254,1,0.000,0,1024
626,1024,1024,1.0000,29.044,34.431,1,0.000,0,1024
627,1024,1024,1.0000,27.187,36.782,1,0.000,0,1024
628,1024,1024,1.0000,35.330,28.305,1,0.000,0,1024
629,1024,1024,1.0000,32.555,30.717,1,0.000,0,1024
630,1024,1024,1.0000,35.409,28.241,1,0.000,0,1024
631,1024,1024,1.0000,30.940,32.321,1,0.000,0,1024
632,1024,1024,1.0000,35.416,28.236,1,0.000,0,1024
633,1024,1024,1.0000,35.422,28.231,1,0.000,0,1024
634,1024,1024,1.0000,32.458,30.809,1,0.000,0,1024
635,1024,1024,1.0000,32.384,30.879,1,0.000,0,1024
636,1024,1024,1.0000,34.068,29.353,1,0.000,0,1024
637,1024,1024,1.0000,31.799,31.448,1,0.000,0,1024
638,1024,1024,1.0000,29.919,33.424,1,0.000,0,1024
639,1024,1024,1.0000,31.714,31.532,1,0.000,0,1024
640,1024,1024,1.0000,34.689,28.828,1,0.000,0,1024
641,1024,1024,1.0000,33.821,29.567,1,0.000,0,1024
642,1024,1024,1.0000,35.346,28.292,1,0.000,0,1024
643,1024,1024,1.0000,34.610,28.893,1,0.000,0,1024
644,1024,1024,1.0000,34.944,28.617,1,0.000,0,1024
645,1024,1024,1.0000,31.207,32.044,1,0.000,0,1024
646,1024,1024,1.0000,32.926,30.371,1,0.000,0,1024
647,1024,1024,1.0000,33.065,30.243,1,0.000,0,1024
648,1024,1024,1.0000,31.892,31.356,1,0.000,0,1024
649,1024,1024,1.0000,34.463,29.017,1,0.000,0,1024
650,1024,1024,1.0000,28.688,34.858,1,0.000,0,1024
651,1024,1024,1.0000,34.367,29.098,1,0.000,0,1024
652,1024,1024,1.0000,26.816,37.291,1,0.000,0,1024
653,1024,1024,1.0000,29.739,33.626,1,0.000,0,1024
654,1024,1024,1.0000,33.834,29.556,1,0.000,0,1024
655,1024,1024,1.0000,27.944,35.786,1,0.000,0,1024
656,1024,1024,1.0000,26.872,37.213,1,0.000,0,1024
657,1024,1024,1.0000,34.051,29.368,1,0.000,0,1024
658,1024,1024,1.0000,26.399,37.880,1,0.000,0,1024
659,1024,1024,1.0000,34.403,29.067,1,0.000,0,1024
660,1024,1024,1.0000,25.947,38.540,1,0.000,0,1024
661,1024,1024,1.0000,26.802,37.311,1,0.000,0,1024
662,1024,1024,1.0000,29.039,34.436,1,0.000,0,1024
663,1024,1024,1.0000,27.210,36.751,1,0.000,0,1024
664,1024,1024,1.0000,31.873,31.375,1,0.000,0,1024
665,1024,1024,1.0000,34.890,28.662,1,0.000,0,1024
666,1024,1024,1.0000,26.461,37.791,1,0.000,0,1024
667,1024,1024,1.0000,26.307,38.013,1,0.000,0,1024
668,1024,1024,1.0000,34.473,29.008,1,0.000,0,1024
669,1024,1024,1.0000,34.307,29.149,1,0.000,0,1024
670,1024,1024,1.0000,27.028,36.999,1,0.000,0,1024
671,1024,1024,1.0000,26.592,37.605,1,0.000,0,1024
672,1024,1024,1.0000,34.900,28.653,1,0.000,0,1024
673,1024,1024,1.0000,30.358,32.940,1,0.000,0,1024
674,1024,1024,1.0000,27.192,36.776,1,0.000,0,1024
675,1024,1024,1.0000,26.372,37.919,1,0.000,0,1024
676,1024,1024,1.0000,33.585,29.775,1,0.000,0,1024
677,1024,1024,1.0000,27.495,36.370,1,0.000,0,1024
678,1024,1024,1.0000,34.802,28.734,1,0.000,0,1024
679,1024,1024,1.0000,26.787,37.332,1,0.000,0,1024
680,1024,1024,1.0000,33.552,29.804,1,0.000,0,1024
681,1024,1024,1.0000,26.348,37.954,1,0.000,0,1024
682,1024,1024,1.0000,28.142,35.534,1,0.000,0,1024
683,1024,1024,1.0000,26.987,37.055,1,0.000,0,1024
684,1024,1024,1.0000,27.593,36.241,1,0.000,0,1024
685,1024,1024,1.0000,35.407,28.243,1,0.000,0,1024
686,1024,1024,1.0000,35.094,28.495,1,0.000,0,1024
687,1024,1024,1.0000,27.745,36.043,1,0.000,0,1024
688,1024,1024,1.0000,27.367,36.540,1,0.000,0,1024
689,1024,1024,1.0000,32.785,30.502,1,0.000,0,1024
690,1024,1024,1.0000,27.304,36.625,1,0.000,0,1024
691,1024,1024,1.0000,27.666,36.145,1,0.000,0,1024
692,1024,1024,1.0000,32.408,30.857,1,0.000,0,1024
693,1024,1024,1.0000,28.111,35.573,1,0.000,0,1024
694,1024,1024,1.0000,36.584,27.334,1,0.000,0,1024
695,1024,1024,1.0000,27.313,36.613,1,0.000,0,1024
696,1024,1024,1.0000,27.175,36.799,1,0.000,0,1024
697,1024,1024,1.0000,27.044,36.977,1,0.000,0,1024
698,1024,1024,1.0000,27.939,35.792,1,0.000,0,1024
699,1024,1024,1.0000,35.883,27.868,1,0.000,0,1024
700,1024,1024,1.0000,31.388,31.859,1,0.000,0,1024
701,1024,1024,1.0000,33.048,30.259,1,0.000,0,1024
702,1024,1024,1.0000,34.588,28.912,1,0.000,0,1024
703,1024,1024,1.0000,35.720,27.996,1,0.000,0,1024
704,1024,1024,1.0000,30.530,32.755,1,0.000,0,1024
705,1024,1024,1.0000,35.082,28.505,1,0.000,0,1024
706,1024,1024,1.0000,36.018,27.764,1,0.000,0,1024
707,1024,1024,1.0000,32.465,30.802,1,0.000,0,1024
708,1024,1024,1.0000,30.722,32.550,1,0.000,0,1024
709,1024,1024,1.0000,35.097,28.492,1,0.000,0,1024
710,1024,1024,1.0000,35.219,28.394,1,0.000,0,1024
711,1024,1024,1.0000,35.713,28.001,1,0.000,0,1024
712,1024,1024,1.0000,33.089,30.222,1,0.000,0,1024
713,1024,1024,1.0000,35.502,28.167,1,0.000,0,1024
714,1024,1024,1.0000,35.121,28.473,1,0.000,0,1024
715,1024,1024,1.0000,32.426,30.839,1,0.000,0,1024
716,1024,1024,1.0000,28.755,34.777,1,0.000,0,1024
717,1024,1024,1.0000,26.731,37.410,1,0.000,0,1024
718,1024,1024,1.0000,31.923,31.325,1,0.000,0,1024
719,1024,1024,1.0000,33.904,29.495,1,0.000,0,1024
720,1024,1024,1.0000,26.460,37.793,1,0.000,0,1024
721,1024,1024,1.0000,27.398,36.499,1,0.000,0,1024
722,1024,1024,1.0000,27.442,36.440,1,0.000,0,1024
723,1024,1024,1.0000,35.688,28.021,1,0.000,0,1024
724,1024,1024,1.0000,29.318,34.109,1,0.000,0,1024
725,1024,1024,1.0000,26.700,37.453,1,0.000,0,1024
726,1024,1024,1.0000,35.304,28.325,1,0.000,0,1024
727,1024,1024,1.0000,28.779,34.748,1,0.000,0,1024
728,1024,1024,1.0000,26.607,37.584,1,0.000,0,1024
729,1024,1024,1.0000,33.747,29.632,1,0.000,0,1024
730,1024,1024,1.0000,31.902,31.346,1,0.000,0,1024
731,1024,1024,1.0000,26.371,37.920,1,0.000,0,1024
732,1024,1024,1.0000,35.095,28.494,1,0.000,0,1024
733,1024,1024,1.0000,26.776,37.347,1,0.000,0,1024
734,1024,1024,1.0000,26.592,37.605,1,0.000,0,1024
735,1024,1024,1.0000,31.748,31.498,1,0.000,0,1024
736,1024,1024,1.0000,33.106,30.206,1,0.000,0,1024
737,1024,1024,1.0000,26.863,37.226,1,0.000,0,1024
738,1024,1024,1.0000,34.819,28.720,1,0.000,0,1024
739,1024,1024,1.0000,31.638,31.608,1,0.000,0,1024
740,1024,1024,1.0000,27.340,36.576,1,0.000,0,1024
741,1024,1024,1.0000,26.444,37.816,1,0.000,0,1024
742,1024,1024,1.0000,32.116,31.137,1,0.000,0,1024
743,1024,1024,1.0000,27.385,36.516,1,0.000,0,1024
744,1024,1024,1.0000,36.026,27.758,1,0.000,0,1024
745,1024,1024,1.0000,29.583,33.803,1,0.000,0,1024
746,1024,1024,1.0000,27.040,36.982,1,0.000,0,1024
747,1024,1024,1.0000,32.452,30.815,1,0.000,0,1024
748,1024,1024,1.0000,33.425,29.918,1,0.000,0,1024
749,1024,1024,1.0000,35.405,28.245,1,0.000,0,1024
750,1024,1024,1.0000,27.741,36.048,1,0.000,0,1024
751,1024,1024,1.0000,27.944,35.786,1,0.000,0,1024
752,1024,1024,1.0000,26.783,37.337,1,0.000,0,1024
753,1024,1024,1.0000,27.017,37.014,1,0.000,0,1024
754,1024,1024,1.0000,35.367,28.275,1,0.000,0,1024
755,1024,1024,1.0000,28.427,35.178,1,0.000,0,1024
756,1024,1024,1.0000,27.976,35.745,1,0.000,0,1024
757,1024,1024,1.0000,32.663,30.616,1,0.000,0,1024
758,1024,1024,1.0000,27.054,36.963,1,0.000,0,1024
759,1024,1024,1.0000,27.691,36.113,1,0.000,0,1024
760,1024,1024,1.0000,33.128,30.186,1,0.000,0,1024
761,1024,1024,1.0000,32.122,31.131,1,0.000,0,1024
762,1024,1024,1.0000,35.410,28.241,1,0.000,0,1024
763,1024,1024,1.0000,36.029,27.755,1,0.000,0,1024
764,1024,1024,1.0000,29.571,33.817,1,0.000,0,1024
765,1024,1024,1.0000,27.191,36.777,1,0.000,0,1024
766,1024,1024,1.0000,33.640,29.727,1,0.000,0,1024
767,1024,1024,1.0000,30.874,32.390,1,0.000,0,1024
768,1024,1024,1.0000,26.500,37.736,1,0.000,0,1024
769,1024,1024,1.0000,34.778,28.754,1,0.000,0,1024
770,1024,1024,1.0000,26.856,37.236,1,0.000,0,1024
771,1024,1024,1.0000,28.344,35.281,1,0.000,0,1024
772,1024,1024,1.0000,30.673,32.602,1,0.000,0,1024
773,1024,1024,1.0000,34.965,28.600,1,0.000,0,1024
774,1024,1024,1.0000,27.842,35.917,1,0.000,0,1024
775,1024,1024,1.0000,27.278,36.660,1,0.000,0,1024
776,1024,1024,1.0000,35.344,28.293,1,0.000,0,1024
777,1024,1024,1.0000,35.111,28.481,1,0.000,0,1024
778,1024,1024,1.0000,35.240,28.377,1,0.000,0,1024
779,1024,1024,1.0000,36.997,27.029,1,0.000,0,1024
780,1024,1024,1.0000,34.407,29.064,1,0.000,0,1024
781,1024,1024,1.0000,35.984,27.790,1,0.000,0,1024
782,1024,1024,1.0000,35.792,27.939,1,0.000,0,1024
783,1024,1024,1.0000,35.287,28.339,1,0.000,0,1024
784,1024,1024,1.0000,34.197,29.242,1,0.000,0,1024
785,1024,1024,1.0000,32.556,30.716,1,0.000,0,1024
786,1024,1024,1.0000,34.734,28.790,1,0.000,0,1024
787,1024,1024,1.0000,29.467,33.936,1,0.000,0,1024
788,1024,1024,1.0000,32.585,30.689,1,0.000,0,1024
789,1024,1024,1.0000,27.152,36.830,1,0.000,0,1024
790,1024,1024,1.0000,27.403,36.492,1,0.000,0,1024
791,1024,1024,1.0000,26.954,37.100,1,0.000,0,1024
792,1024,1024,1.0000,27.706,36.093,1,0.000,0,1024
793,1024,1024,1.0000,28.350,35.273,1,0.000,0,1024
794,1024,1024,1.0000,34.748,28.779,1,0.000,0,1024
795,1024,1024,1.0000,30.645,32.632,1,0.000,0,1024
796,1024,1024,1.0000,29.951,33.388,1,0.000,0,1024
797,1024,1024,1.0000,33.262,30.064,1,0.000,0,1024
798,1024,1024,1.0000,26.657,37.514,1,0.000,0,1024
799,1024,1024,1.0000,26.548,37.668,1,0.000,0,1024
800,1024,1024,1.0000,29.558,33.832,1,0.000,0,1024
801,1024,1024,1.0000,34.659,28.853,1,0.000,0,1024
802,1024,1024,1.0000,31.547,31.699,1,0.000,0,1024
803,1024,1024,1.0000,35.530,28.145,1,0.000,0,1024
804,1024,1024,1.0000,27.195,36.771,1,0.000,0,1024
805,1024,1024,1.0000,26.022,38.429,1,0.000,0,1024
806,1024,1024,1.0000,30.356,32.942,1,0.000,0,1024
807,1024,1024,1.0000,26.708,37.442,1,0.000,0,1024
808,1024,1024,1.0000,35.481,28.184,1,0.000,0,1024
809,1024,1024,1.0000,30.772,32.497,1,0.000,0,1024
810,1024,1024,1.0000,26.672,37.493,1,0.000,0,1024
811,1024,1024,1.0000,26.755,37.376,1,0.000,0,1024
812,1024,1024,1.0000,34.785,28.748,1,0.000,0,1024
813,1024,1024,1.0000,30.253,33.055,1,0.000,0,1024
814,1024,1024,1.0000,28.741,34.794,1,0.000,0,1024
815,1024,1024,1.0000,34.962,28.602,1,0.000,0,1024
816,1024,1024,1.0000,26.458,37.796,1,0.000,0,1024
817,1024,1024,1.0000,27.844,35.914,1,0.000,0,1024
818,1024,1024,1.0000,33.125,30.189,1,0.000,0,1024
819,1024,1024,1.0000,30.523,32.762,1,0.000,0,1024
820,1024,1024,1.0000,26.986,37.056,1,0.000,0,1024
821,1024,1024,1.0000,29.506,33.891,1,0.000,0,1024
822,1024,1024,1.0000,33.070,30.239,1,0.000,0,1024
823,1024,1024,1.0000,29.188,34.261,1,0.000,0,1024
824,1024,1024,1.0000,28.118,35.564,1,0.000,0,1024
825,1024,1024,1.0000,37.694,26.529,1,0.000,0,1024
826,1024,1024,1.0000,29.883,33.464,1,0.000,0,1024
827,1024,1024,1.0000,26.972,37.075,1,0.000,0,1024
828,1024,1024,1.0000,35.158,28.443,1,0.000,0,1024
829,1024,1024,1.0000,29.482,33.919,1,0.000,0,1024
830,1024,1024,1.0000,35.277,28.347,1,0.000,0,1024
831,1024,1024,1.0000,31.033,32.224,1,0.000,0,1024
832,1024,1024,1.0000,35.186,28.420,1,0.000,0,1024
833,1024,1024,1.0000,30.565,32.717,1,0.000,0,1024
834,1024,1024,1.0000,34.876,28.673,1,0.000,0,1024
835,1024,1024,1.0000,31.991,31.259,1,0.000,0,1024
836,1024,1024,1.0000,31.863,31.384,1,0.000,0,1024
837,1024,1024,1.0000,34.641,28.868,1,0.000,0,1024
838,1024,1024,1.0000,32.326,30.935,1,0.000,0,1024
839,1024,1024,1.0000,34.489,28.995,1,0.000,0,1024
840,1024,1024,1.0000,34.838,28.704,1,0.000,0,1024
841,1024,1024,1.0000,29.565,33.824,1,0.000,0,1024
842,1024,1024,1.0000,34.706,28.813,1,0.000,0,1024
843,1024,1024,1.0000,34.109,29.318,1,0.000,0,1024
844,1024,1024,1.0000,35.037,28.541,1,0.000,0,1024
845,1024,1024,1.0000,29.700,33.670,1,0.000,0,1024
846,1024,1024,1.0000,34.448,29.029,1,0.000,0,1024
847,1024,1024,1.0000,33.725,29.652,1,0.000,0,1024
848,1024,1024,1.0000,34.861,28.685,1,0.000,0,1024
849,1024,1024,1.0000,29.553,33.838,1,0.000,0,1024
850,1024,1024,1.0000,34.006,29.407,1,0.000,0,1024
851,1024,1024,1.0000,29.714,33.654,1,0.000,0,1024
852,1024,1024,1.0000,34.029,29.387,1,0.000,0,1024
853,1024,1024,1.0000,33.697,29.676,1,0.000,0,1024
854,1024,1024,1.0000,34.111,29.316,1,0.000,0,1024
855,1024,1024,1.0000,33.931,29.472,1,0.000,0,1024
856,1024,1024,1.0000,34.088,29.336,1,0.000,0,1024
857,1024,1024,1.0000,33.501,29.850,1,0.000,0,1024
858,1024,1024,1.0000,31.514,31.732,1,0.000,0,1024
859,1024,1024,1.0000,26.773,37.351,1,0.000,0,1024
860,1024,1024,1.0000,25.571,39.107,1,0.000,0,1024
861,1024,1024,1.0000,33.593,29.768,1,0.000,0,1024
862,1024,1024,1.0000,27.270,36.670,1,0.000,0,1024
863,1024,1024,1.0000,26.096,38.320,1,0.000,0,1024
864,1024,1024,1.0000,25.962,38.518,1,0.000,0,1024
865,1024,1024,1.0000,27.302,36.627,1,0.000,0,1024
866,1024,1024,1.0000,26.326,37.985,1,0.000,0,1024
867,1024,1024,1.0000,28.542,35.036,1,0.000,0,1024
868,1024,1024,1.0000,30.431,32.861,1,0.000,0,1024
869,1024,1024,1.0000,33.130,30.184,1,0.000,0,1024
870,1024,1024,1.0000,33.554,29.803,1,0.000,0,1024
871,1024,1024,1.0000,26.253,38.091,1,0.000,0,1024
872,1024,1024,1.0000,27.016,37.015,1,0.000,0,1024
873,1024,1024,1.0000,34.378,29.088,1,0.000,0,1024
874,1024,1024,1.0000,34.775,28.756,1,0.000,0,1024
875,1024,1024,1.0000,26.809,37.301,1,0.000,0,1024
876,1024,1024,1.0000,34.498,28.987,1,0.000,0,1024
877,1024,1024,1.0000,26.347,37.955,1,0.000,0,1024
878,1024,1024,1.0000,26.704,37.448,1,0.000,0,1024
