step,kv_used,kv_total,kv_ratio,ttft_ms,tok_per_sec,shift_events,alpha
1,512,1024,0.5000,1269.673,403.253,0,1.000
2,513,1024,0.5010,24.217,41.293,0,1.000
3,514,1024,0.5020,21.817,45.836,0,1.000
4,515,1024,0.5029,21.976,45.504,0,1.000
5,516,1024,0.5039,21.868,45.729,0,1.000
6,517,1024,0.5049,21.546,46.412,0,1.000
7,518,1024,0.5059,21.404,46.720,0,1.000
8,519,1024,0.5068,21.289,46.973,0,1.000
9,520,1024,0.5078,22.348,44.747,0,1.000
10,521,1024,0.5088,21.728,46.024,0,1.000
11,522,1024,0.5098,21.415,46.696,0,1.000
12,523,1024,0.5107,21.362,46.812,0,1.000
13,524,1024,0.5117,21.338,46.865,0,1.000
14,525,1024,0.5127,21.375,46.784,0,1.000
15,526,1024,0.5137,21.551,46.402,0,1.000
16,527,1024,0.5146,21.330,46.882,0,1.000
17,528,1024,0.5156,21.662,46.164,0,1.000
18,529,1024,0.5166,21.576,46.348,0,1.000
19,530,1024,0.5176,21.372,46.790,0,1.000
20,531,1024,0.5186,21.560,46.382,0,1.000
21,532,1024,0.5195,21.579,46.341,0,1.000
22,533,1024,0.5205,21.317,46.911,0,1.000
23,534,1024,0.5215,21.591,46.316,0,1.000
24,535,1024,0.5225,21.224,47.116,0,1.000
25,536,1024,0.5234,21.331,46.880,0,1.000
26,537,1024,0.5244,21.573,46.354,0,1.000
27,538,1024,0.5254,21.525,46.458,0,1.000
28,539,1024,0.5264,21.344,46.852,0,1.000
29,540,1024,0.5273,21.969,45.519,0,1.000
30,541,1024,0.5283,21.063,47.477,0,1.000
31,542,1024,0.5293,21.412,46.703,0,1.000
32,543,1024,0.5303,21.496,46.520,0,1.000
33,544,1024,0.5312,21.323,46.898,0,1.000
34,545,1024,0.5322,21.651,46.187,0,1.000
35,546,1024,0.5332,21.486,46.542,0,1.000
36,547,1024,0.5342,21.292,46.966,0,1.000
37,548,1024,0.5352,21.433,46.657,0,1.000
38,549,1024,0.5361,21.413,46.701,0,1.000
39,550,1024,0.5371,21.365,46.806,0,1.000
40,551,1024,0.5381,21.379,46.775,0,1.000
41,552,1024,0.5391,21.454,46.611,0,1.000
42,553,1024,0.5400,21.503,46.505,0,1.000
43,554,1024,0.5410,21.918,45.625,0,1.000
44,555,1024,0.5420,21.571,46.359,0,1.000
45,556,1024,0.5430,21.188,47.197,0,1.000
46,557,1024,0.5439,21.552,46.399,0,1.000
47,558,1024,0.5449,21.293,46.964,0,1.000
48,559,1024,0.5459,21.386,46.760,0,1.000
49,560,1024,0.5469,21.519,46.471,0,1.000
50,561,1024,0.5479,21.257,47.043,0,1.000
51,562,1024,0.5488,21.682,46.121,0,1.000
52,563,1024,0.5498,21.430,46.664,0,1.000
53,564,1024,0.5508,21.262,47.032,0,1.000
54,565,1024,0.5518,21.551,46.402,0,1.000
55,566,1024,0.5527,21.507,46.496,0,1.000
56,567,1024,0.5537,21.332,46.878,0,1.000
57,568,1024,0.5547,22.111,45.226,0,1.000
58,569,1024,0.5557,21.552,46.399,0,1.000
59,570,1024,0.5566,21.294,46.962,0,1.000
60,571,1024,0.5576,21.408,46.712,0,1.000
61,572,1024,0.5586,21.449,46.622,0,1.000
62,573,1024,0.5596,21.204,47.161,0,1.000
63,574,1024,0.5605,21.567,46.367,0,1.000
64,575,1024,0.5615,21.316,46.913,0,1.000
65,576,1024,0.5625,21.424,46.677,0,1.000
66,577,1024,0.5635,21.423,46.679,0,1.000
67,578,1024,0.5645,21.240,47.081,0,1.000
68,579,1024,0.5654,21.616,46.262,0,1.000
69,580,1024,0.5664,21.528,46.451,0,1.000
70,581,1024,0.5674,21.348,46.843,0,1.000
71,582,1024,0.5684,22.528,44.389,0,1.000
72,583,1024,0.5693,21.609,46.277,0,1.000
73,584,1024,0.5703,21.299,46.951,0,1.000
74,585,1024,0.5713,21.614,46.266,0,1.000
75,586,1024,0.5723,21.635,46.221,0,1.000
76,587,1024,0.5732,21.337,46.867,0,1.000
77,588,1024,0.5742,21.514,46.481,0,1.000
78,589,1024,0.5752,21.610,46.275,0,1.000
79,590,1024,0.5762,21.232,47.099,0,1.000
80,591,1024,0.5771,21.398,46.733,0,1.000
81,592,1024,0.5781,22.398,44.647,0,1.000
82,593,1024,0.5791,21.405,46.718,0,1.000
83,594,1024,0.5801,22.114,45.220,0,1.000
84,595,1024,0.5811,21.760,45.956,0,1.000
85,596,1024,0.5820,21.548,46.408,0,1.000
86,597,1024,0.5830,22.117,45.214,0,1.000
87,598,1024,0.5840,21.488,46.538,0,1.000
88,599,1024,0.5850,21.469,46.579,0,1.000
89,600,1024,0.5859,21.389,46.753,0,1.000
90,601,1024,0.5869,21.352,46.834,0,1.000
91,602,1024,0.5879,21.827,45.815,0,1.000
92,603,1024,0.5889,21.693,46.098,0,1.000
93,604,1024,0.5898,21.518,46.473,0,1.000
94,605,1024,0.5908,21.759,45.958,0,1.000
95,606,1024,0.5918,21.667,46.153,0,1.000
96,607,1024,0.5928,21.531,46.445,0,1.000
97,608,1024,0.5938,21.797,45.878,0,1.000
98,609,1024,0.5947,21.789,45.895,0,1.000
99,610,1024,0.5957,21.518,46.473,0,1.000
100,611,1024,0.5967,22.223,44.998,0,1.000
101,612,1024,0.5977,21.932,45.595,0,1.000
102,613,1024,0.5986,21.503,46.505,0,1.000
103,614,1024,0.5996,21.638,46.215,0,1.000
104,615,1024,0.6006,21.657,46.174,0,1.000
105,616,1024,0.6016,21.560,46.382,0,1.000
106,617,1024,0.6025,21.754,45.969,0,1.000
107,618,1024,0.6035,21.816,45.838,0,1.000
108,619,1024,0.6045,21.567,46.367,0,1.000
109,620,1024,0.6055,21.858,45.750,0,1.000
110,621,1024,0.6064,21.886,45.691,0,1.000
111,622,1024,0.6074,21.446,46.629,0,1.000
112,623,1024,0.6084,21.788,45.897,0,1.000
113,624,1024,0.6094,21.477,46.561,0,1.000
114,625,1024,0.6104,22.339,44.765,0,1.000
115,626,1024,0.6113,21.939,45.581,0,1.000
116,627,1024,0.6123,21.622,46.249,0,1.000
117,628,1024,0.6133,22.008,45.438,0,1.000
118,629,1024,0.6143,21.976,45.504,0,1.000
119,630,1024,0.6152,21.665,46.157,0,1.000
120,631,1024,0.6162,22.019,45.415,0,1.000
121,632,1024,0.6172,21.935,45.589,0,1.000
122,633,1024,0.6182,21.682,46.121,0,1.000
123,634,1024,0.6191,21.917,45.627,0,1.000
124,635,1024,0.6201,21.963,45.531,0,1.000
125,636,1024,0.6211,21.742,45.994,0,1.000
126,637,1024,0.6221,21.968,45.521,0,1.000
127,638,1024,0.6230,22.049,45.354,0,1.000
128,639,1024,0.6240,22.066,45.319,0,1.000
129,640,1024,0.6250,22.319,44.805,0,1.000
130,641,1024,0.6260,21.912,45.637,0,1.000
131,642,1024,0.6270,21.738,46.002,0,1.000
132,643,1024,0.6279,22.186,45.073,0,1.000
133,644,1024,0.6289,22.208,45.029,0,1.000
134,645,1024,0.6299,21.735,46.009,0,1.000
135,646,1024,0.6309,22.195,45.055,0,1.000
136,647,1024,0.6318,22.139,45.169,0,1.000
137,648,1024,0.6328,21.826,45.817,0,1.000
138,649,1024,0.6338,22.505,44.435,0,1.000
139,650,1024,0.6348,22.282,44.879,0,1.000
140,651,1024,0.6357,21.995,45.465,0,1.000
141,652,1024,0.6367,22.323,44.797,0,1.000
142,653,1024,0.6377,22.406,44.631,0,1.000
143,654,1024,0.6387,22.433,44.577,0,1.000
144,655,1024,0.6396,22.510,44.425,0,1.000
145,656,1024,0.6406,22.473,44.498,0,1.000
146,657,1024,0.6416,22.068,45.314,0,1.000
147,658,1024,0.6426,22.464,44.516,0,1.000
148,659,1024,0.6436,22.433,44.577,0,1.000
149,660,1024,0.6445,22.193,45.059,0,1.000
