step,kv_used,kv_total,kv_ratio,ttft_ms,tok_per_sec,shift_events,alpha
1,512,1024,0.5000,1224.719,418.055,0,1.500
2,513,1024,0.5010,23.229,43.050,0,1.500
3,514,1024,0.5020,20.911,47.822,0,1.500
4,515,1024,0.5029,20.963,47.703,0,1.500
5,516,1024,0.5039,21.241,47.079,0,1.500
6,517,1024,0.5049,23.936,41.778,0,1.500
7,518,1024,0.5059,21.251,47.057,0,1.500
8,519,1024,0.5068,21.248,47.063,0,1.500
9,520,1024,0.5078,21.394,46.742,0,1.500
10,521,1024,0.5088,21.424,46.677,0,1.500
11,522,1024,0.5098,21.860,45.746,0,1.500
12,523,1024,0.5107,21.179,47.217,0,1.500
13,524,1024,0.5117,21.241,47.079,0,1.500
14,525,1024,0.5127,21.009,47.599,0,1.500
15,526,1024,0.5137,21.182,47.210,0,1.500
16,527,1024,0.5146,21.213,47.141,0,1.500
17,528,1024,0.5156,21.046,47.515,0,1.500
18,529,1024,0.5166,21.260,47.037,0,1.500
19,530,1024,0.5176,21.044,47.519,0,1.500
20,531,1024,0.5186,21.330,46.882,0,1.500
21,532,1024,0.5195,21.270,47.015,0,1.500
22,533,1024,0.5205,21.038,47.533,0,1.500
23,534,1024,0.5215,21.291,46.968,0,1.500
24,535,1024,0.5225,21.245,47.070,0,1.500
25,536,1024,0.5234,21.736,46.007,0,1.500
26,537,1024,0.5244,21.155,47.270,0,1.500
27,538,1024,0.5254,21.316,46.913,0,1.500
28,539,1024,0.5264,21.112,47.366,0,1.500
29,540,1024,0.5273,21.350,46.838,0,1.500
30,541,1024,0.5283,21.300,46.948,0,1.500
31,542,1024,0.5293,21.006,47.605,0,1.500
32,543,1024,0.5303,21.258,47.041,0,1.500
33,544,1024,0.5312,21.045,47.517,0,1.500
34,545,1024,0.5322,21.342,46.856,0,1.500
35,546,1024,0.5332,21.255,47.048,0,1.500
36,547,1024,0.5342,21.038,47.533,0,1.500
37,548,1024,0.5352,21.329,46.885,0,1.500
38,549,1024,0.5361,21.302,46.944,0,1.500
39,550,1024,0.5371,21.089,47.418,0,1.500
40,551,1024,0.5381,21.393,46.744,0,1.500
41,552,1024,0.5391,21.892,45.679,0,1.500
42,553,1024,0.5400,21.080,47.438,0,1.500
43,554,1024,0.5410,21.316,46.913,0,1.500
44,555,1024,0.5420,21.097,47.400,0,1.500
45,556,1024,0.5430,21.172,47.232,0,1.500
46,557,1024,0.5439,21.243,47.074,0,1.500
47,558,1024,0.5449,21.079,47.441,0,1.500
48,559,1024,0.5459,21.336,46.869,0,1.500
49,560,1024,0.5469,21.313,46.920,0,1.500
50,561,1024,0.5479,21.051,47.504,0,1.500
51,562,1024,0.5488,21.348,46.843,0,1.500
52,563,1024,0.5498,21.329,46.885,0,1.500
53,564,1024,0.5508,21.093,47.409,0,1.500
54,565,1024,0.5518,21.316,46.913,0,1.500
55,566,1024,0.5527,21.970,45.517,0,1.500
56,567,1024,0.5537,21.077,47.445,0,1.500
57,568,1024,0.5547,21.173,47.230,0,1.500
58,569,1024,0.5557,21.142,47.299,0,1.500
59,570,1024,0.5566,21.391,46.749,0,1.500
60,571,1024,0.5576,21.293,46.964,0,1.500
61,572,1024,0.5586,21.077,47.445,0,1.500
62,573,1024,0.5596,21.214,47.139,0,1.500
63,574,1024,0.5605,21.269,47.017,0,1.500
64,575,1024,0.5615,21.045,47.517,0,1.500
65,576,1024,0.5625,21.335,46.871,0,1.500
66,577,1024,0.5635,21.326,46.891,0,1.500
67,578,1024,0.5645,21.091,47.414,0,1.500
68,579,1024,0.5654,21.309,46.929,0,1.500
69,580,1024,0.5664,21.818,45.834,0,1.500
70,581,1024,0.5674,21.000,47.619,0,1.500
71,582,1024,0.5684,21.341,46.858,0,1.500
72,583,1024,0.5693,21.092,47.411,0,1.500
73,584,1024,0.5703,21.359,46.819,0,1.500
74,585,1024,0.5713,21.308,46.931,0,1.500
75,586,1024,0.5723,21.077,47.445,0,1.500
76,587,1024,0.5732,21.318,46.909,0,1.500
77,588,1024,0.5742,21.330,46.882,0,1.500
78,589,1024,0.5752,21.083,47.432,0,1.500
79,590,1024,0.5762,21.379,46.775,0,1.500
80,591,1024,0.5771,21.299,46.951,0,1.500
81,592,1024,0.5781,21.099,47.396,0,1.500
82,593,1024,0.5791,21.323,46.898,0,1.500
83,594,1024,0.5801,21.080,47.438,0,1.500
84,595,1024,0.5811,21.124,47.340,0,1.500
85,596,1024,0.5820,21.068,47.465,0,1.500
86,597,1024,0.5830,22.225,44.994,0,1.500
87,598,1024,0.5840,21.461,46.596,0,1.500
88,599,1024,0.5850,21.152,47.277,0,1.500
89,600,1024,0.5859,21.077,47.445,0,1.500
90,601,1024,0.5869,21.076,47.447,0,1.500
91,602,1024,0.5879,21.035,47.540,0,1.500
92,603,1024,0.5889,21.407,46.714,0,1.500
93,604,1024,0.5898,21.001,47.617,0,1.500
94,605,1024,0.5908,21.288,46.975,0,1.500
95,606,1024,0.5918,21.380,46.773,0,1.500
96,607,1024,0.5928,21.114,47.362,0,1.500
97,608,1024,0.5938,21.343,46.854,0,1.500
98,609,1024,0.5947,21.411,46.705,0,1.500
99,610,1024,0.5957,21.124,47.340,0,1.500
100,611,1024,0.5967,21.219,47.128,0,1.500
101,612,1024,0.5977,21.334,46.874,0,1.500
102,613,1024,0.5986,21.140,47.304,0,1.500
103,614,1024,0.5996,21.368,46.799,0,1.500
104,615,1024,0.6006,21.065,47.472,0,1.500
105,616,1024,0.6016,22.099,45.251,0,1.500
106,617,1024,0.6025,21.380,46.773,0,1.500
107,618,1024,0.6035,21.268,47.019,0,1.500
108,619,1024,0.6045,21.494,46.525,0,1.500
109,620,1024,0.6055,21.382,46.768,0,1.500
110,621,1024,0.6064,21.260,47.037,0,1.500
111,622,1024,0.6074,21.458,46.603,0,1.500
112,623,1024,0.6084,21.509,46.492,0,1.500
113,624,1024,0.6094,21.261,47.034,0,1.500
114,625,1024,0.6104,21.514,46.481,0,1.500
115,626,1024,0.6113,21.503,46.505,0,1.500
116,627,1024,0.6123,21.279,46.995,0,1.500
117,628,1024,0.6133,21.403,46.722,0,1.500
118,629,1024,0.6143,21.417,46.692,0,1.500
119,630,1024,0.6152,21.864,45.737,0,1.500
120,631,1024,0.6162,21.565,46.371,0,1.500
121,632,1024,0.6172,21.317,46.911,0,1.500
122,633,1024,0.6182,21.572,46.356,0,1.500
123,634,1024,0.6191,21.506,46.499,0,1.500
124,635,1024,0.6201,21.275,47.004,0,1.500
125,636,1024,0.6211,21.529,46.449,0,1.500
