step,kv_used,kv_total,kv_ratio,ttft_ms,tok_per_sec,shift_events,alpha
1,512,1024,0.5000,1282.829,399.118,0,0.500
2,513,1024,0.5010,28.018,35.691,0,0.500
3,514,1024,0.5020,22.601,44.246,0,0.500
4,515,1024,0.5029,22.357,44.729,0,0.500
5,516,1024,0.5039,22.366,44.711,0,0.500
6,517,1024,0.5049,22.446,44.551,0,0.500
7,518,1024,0.5059,22.462,44.520,0,0.500
8,519,1024,0.5068,22.205,45.035,0,0.500
9,520,1024,0.5078,21.649,46.192,0,0.500
10,521,1024,0.5088,22.002,45.450,0,0.500
11,522,1024,0.5098,21.284,46.984,0,0.500
12,523,1024,0.5107,21.326,46.891,0,0.500
13,524,1024,0.5117,21.053,47.499,0,0.500
14,525,1024,0.5127,21.289,46.973,0,0.500
15,526,1024,0.5137,21.094,47.407,0,0.500
16,527,1024,0.5146,21.369,46.797,0,0.500
17,528,1024,0.5156,21.308,46.931,0,0.500
18,529,1024,0.5166,21.152,47.277,0,0.500
19,530,1024,0.5176,21.288,46.975,0,0.500
20,531,1024,0.5186,21.378,46.777,0,0.500
21,532,1024,0.5195,21.646,46.198,0,0.500
22,533,1024,0.5205,21.329,46.885,0,0.500
23,534,1024,0.5215,21.311,46.924,0,0.500
24,535,1024,0.5225,20.950,47.733,0,0.500
25,536,1024,0.5234,21.166,47.246,0,0.500
26,537,1024,0.5244,21.173,47.230,0,0.500
27,538,1024,0.5254,21.148,47.286,0,0.500
28,539,1024,0.5264,21.197,47.176,0,0.500
29,540,1024,0.5273,20.793,48.093,0,0.500
30,541,1024,0.5283,21.359,46.819,0,0.500
31,542,1024,0.5293,21.204,47.161,0,0.500
32,543,1024,0.5303,21.004,47.610,0,0.500
33,544,1024,0.5312,21.293,46.964,0,0.500
34,545,1024,0.5322,21.253,47.052,0,0.500
35,546,1024,0.5332,21.491,46.531,0,0.500
36,547,1024,0.5342,21.416,46.694,0,0.500
37,548,1024,0.5352,21.215,47.136,0,0.500
38,549,1024,0.5361,20.992,47.637,0,0.500
39,550,1024,0.5371,21.234,47.094,0,0.500
40,551,1024,0.5381,21.053,47.499,0,0.500
41,552,1024,0.5391,21.279,46.995,0,0.500
42,553,1024,0.5400,21.192,47.188,0,0.500
43,554,1024,0.5410,20.997,47.626,0,0.500
44,555,1024,0.5420,21.283,46.986,0,0.500
45,556,1024,0.5430,21.123,47.342,0,0.500
46,557,1024,0.5439,20.958,47.714,0,0.500
47,558,1024,0.5449,21.191,47.190,0,0.500
