step,kv_used,kv_total,kv_ratio,ttft_ms,tok_per_sec,shift_events,alpha
1,512,1024,0.5000,1287.948,397.532,0,2.000
2,513,1024,0.5010,27.051,36.967,0,2.000
3,514,1024,0.5020,22.157,45.132,0,2.000
4,515,1024,0.5029,22.610,44.228,0,2.000
5,516,1024,0.5039,22.490,44.464,0,2.000
6,517,1024,0.5049,22.241,44.962,0,2.000
7,518,1024,0.5059,22.646,44.158,0,2.000
8,519,1024,0.5068,22.039,45.374,0,2.000
9,520,1024,0.5078,21.600,46.296,0,2.000
10,521,1024,0.5088,21.446,46.629,0,2.000
11,522,1024,0.5098,21.243,47.074,0,2.000
12,523,1024,0.5107,21.455,46.609,0,2.000
13,524,1024,0.5117,21.434,46.655,0,2.000
14,525,1024,0.5127,20.946,47.742,0,2.000
15,526,1024,0.5137,21.382,46.768,0,2.000
16,527,1024,0.5146,21.406,46.716,0,2.000
17,528,1024,0.5156,20.948,47.737,0,2.000
18,529,1024,0.5166,21.175,47.226,0,2.000
19,530,1024,0.5176,21.351,46.836,0,2.000
20,531,1024,0.5186,20.928,47.783,0,2.000
21,532,1024,0.5195,21.673,46.140,0,2.000
22,533,1024,0.5205,21.602,46.292,0,2.000
23,534,1024,0.5215,21.128,47.331,0,2.000
24,535,1024,0.5225,21.253,47.052,0,2.000
25,536,1024,0.5234,21.038,47.533,0,2.000
26,537,1024,0.5244,21.375,46.784,0,2.000
27,538,1024,0.5254,21.223,47.119,0,2.000
28,539,1024,0.5264,21.096,47.402,0,2.000
29,540,1024,0.5273,21.270,47.015,0,2.000
30,541,1024,0.5283,21.189,47.194,0,2.000
31,542,1024,0.5293,21.060,47.483,0,2.000
32,543,1024,0.5303,21.259,47.039,0,2.000
33,544,1024,0.5312,21.212,47.143,0,2.000
34,545,1024,0.5322,21.028,47.556,0,2.000
35,546,1024,0.5332,21.220,47.125,0,2.000
36,547,1024,0.5342,21.137,47.310,0,2.000
37,548,1024,0.5352,21.602,46.292,0,2.000
38,549,1024,0.5361,21.344,46.852,0,2.000
39,550,1024,0.5371,21.090,47.416,0,2.000
40,551,1024,0.5381,21.362,46.812,0,2.000
41,552,1024,0.5391,21.238,47.085,0,2.000
42,553,1024,0.5400,20.935,47.767,0,2.000
43,554,1024,0.5410,21.246,47.068,0,2.000
44,555,1024,0.5420,21.363,46.810,0,2.000
45,556,1024,0.5430,20.932,47.774,0,2.000
46,557,1024,0.5439,21.197,47.176,0,2.000
47,558,1024,0.5449,21.243,47.074,0,2.000
48,559,1024,0.5459,21.145,47.293,0,2.000
49,560,1024,0.5469,21.250,47.059,0,2.000
50,561,1024,0.5479,21.067,47.468,0,2.000
51,562,1024,0.5488,21.856,45.754,0,2.000
52,563,1024,0.5498,21.310,46.926,0,2.000
53,564,1024,0.5508,21.101,47.391,0,2.000
54,565,1024,0.5518,21.304,46.940,0,2.000
55,566,1024,0.5527,21.316,46.913,0,2.000
56,567,1024,0.5537,21.110,47.371,0,2.000
57,568,1024,0.5547,21.383,46.766,0,2.000
58,569,1024,0.5557,21.297,46.955,0,2.000
59,570,1024,0.5566,21.103,47.387,0,2.000
60,571,1024,0.5576,21.260,47.037,0,2.000
61,572,1024,0.5586,21.295,46.959,0,2.000
62,573,1024,0.5596,21.083,47.432,0,2.000
63,574,1024,0.5605,21.295,46.959,0,2.000
64,575,1024,0.5615,21.085,47.427,0,2.000
65,576,1024,0.5625,21.931,45.598,0,2.000
66,577,1024,0.5635,21.468,46.581,0,2.000
67,578,1024,0.5645,21.154,47.272,0,2.000
68,579,1024,0.5654,21.714,46.053,0,2.000
69,580,1024,0.5664,21.267,47.021,0,2.000
70,581,1024,0.5674,21.102,47.389,0,2.000
71,582,1024,0.5684,21.475,46.566,0,2.000
72,583,1024,0.5693,21.416,46.694,0,2.000
73,584,1024,0.5703,21.239,47.083,0,2.000
74,585,1024,0.5713,21.437,46.648,0,2.000
75,586,1024,0.5723,21.456,46.607,0,2.000
76,587,1024,0.5732,21.220,47.125,0,2.000
77,588,1024,0.5742,21.468,46.581,0,2.000
78,589,1024,0.5752,21.262,47.032,0,2.000
79,590,1024,0.5762,21.245,47.070,0,2.000
80,591,1024,0.5771,21.511,46.488,0,2.000
81,592,1024,0.5781,21.906,45.650,0,2.000
82,593,1024,0.5791,21.621,46.251,0,2.000
83,594,1024,0.5801,21.553,46.397,0,2.000
84,595,1024,0.5811,21.363,46.810,0,2.000
85,596,1024,0.5820,21.639,46.213,0,2.000
86,597,1024,0.5830,21.572,46.356,0,2.000
87,598,1024,0.5840,21.445,46.631,0,2.000
88,599,1024,0.5850,21.636,46.219,0,2.000
89,600,1024,0.5859,21.665,46.157,0,2.000
90,601,1024,0.5869,21.457,46.605,0,2.000
91,602,1024,0.5879,21.631,46.230,0,2.000
92,603,1024,0.5889,21.676,46.134,0,2.000
93,604,1024,0.5898,21.379,46.775,0,2.000
94,605,1024,0.5908,21.888,45.687,0,2.000
95,606,1024,0.5918,22.304,44.835,0,2.000
96,607,1024,0.5928,21.670,46.147,0,2.000
97,608,1024,0.5938,21.853,45.760,0,2.000
98,609,1024,0.5947,21.991,45.473,0,2.000
99,610,1024,0.5957,21.832,45.804,0,2.000
100,611,1024,0.5967,22.096,45.257,0,2.000
101,612,1024,0.5977,22.254,44.936,0,2.000
102,613,1024,0.5986,21.960,45.537,0,2.000
103,614,1024,0.5996,22.353,44.737,0,2.000
