step,kv_used,kv_total,kv_ratio,ttft_ms,tok_per_sec,shift_events,alpha
1,512,1024,0.5000,1266.140,404.379,0,0.000
2,513,1024,0.5010,27.040,36.982,0,0.000
3,514,1024,0.5020,22.229,44.986,0,0.000
4,515,1024,0.5029,22.227,44.990,0,0.000
5,516,1024,0.5039,22.021,45.411,0,0.000
6,517,1024,0.5049,22.309,44.825,0,0.000
7,518,1024,0.5059,22.074,45.302,0,0.000
8,519,1024,0.5068,21.978,45.500,0,0.000
9,520,1024,0.5078,22.364,44.715,0,0.000
10,521,1024,0.5088,22.070,45.310,0,0.000
11,522,1024,0.5098,21.529,46.449,0,0.000
12,523,1024,0.5107,21.984,45.488,0,0.000
13,524,1024,0.5117,21.526,46.455,0,0.000
14,525,1024,0.5127,21.240,47.081,0,0.000
15,526,1024,0.5137,21.391,46.749,0,0.000
16,527,1024,0.5146,21.319,46.907,0,0.000
17,528,1024,0.5156,21.078,47.443,0,0.000
18,529,1024,0.5166,21.369,46.797,0,0.000
19,530,1024,0.5176,21.072,47.456,0,0.000
20,531,1024,0.5186,21.207,47.154,0,0.000
21,532,1024,0.5195,21.276,47.001,0,0.000
22,533,1024,0.5205,21.041,47.526,0,0.000
23,534,1024,0.5215,21.514,46.481,0,0.000
24,535,1024,0.5225,21.747,45.983,0,0.000
25,536,1024,0.5234,21.084,47.429,0,0.000
26,537,1024,0.5244,21.246,47.068,0,0.000
27,538,1024,0.5254,21.291,46.968,0,0.000
28,539,1024,0.5264,21.005,47.608,0,0.000
29,540,1024,0.5273,21.153,47.275,0,0.000
30,541,1024,0.5283,21.277,46.999,0,0.000
31,542,1024,0.5293,20.745,48.204,0,0.000
32,543,1024,0.5303,21.259,47.039,0,0.000
33,544,1024,0.5312,21.037,47.535,0,0.000
34,545,1024,0.5322,21.338,46.865,0,0.000
35,546,1024,0.5332,21.294,46.962,0,0.000
36,547,1024,0.5342,21.069,47.463,0,0.000
37,548,1024,0.5352,21.879,45.706,0,0.000
38,549,1024,0.5361,21.217,47.132,0,0.000
39,550,1024,0.5371,21.021,47.571,0,0.000
40,551,1024,0.5381,21.352,46.834,0,0.000
41,552,1024,0.5391,21.259,47.039,0,0.000
42,553,1024,0.5400,21.035,47.540,0,0.000
43,554,1024,0.5410,21.287,46.977,0,0.000
44,555,1024,0.5420,21.030,47.551,0,0.000
45,556,1024,0.5430,21.039,47.531,0,0.000
46,557,1024,0.5439,21.256,47.046,0,0.000
47,558,1024,0.5449,21.019,47.576,0,0.000
48,559,1024,0.5459,21.350,46.838,0,0.000
49,560,1024,0.5469,21.294,46.962,0,0.000
50,561,1024,0.5479,21.013,47.590,0,0.000
51,562,1024,0.5488,21.284,46.984,0,0.000
52,563,1024,0.5498,21.225,47.114,0,0.000
53,564,1024,0.5508,21.627,46.238,0,0.000
54,565,1024,0.5518,21.221,47.123,0,0.000
55,566,1024,0.5527,21.160,47.259,0,0.000
56,567,1024,0.5537,20.832,48.003,0,0.000
57,568,1024,0.5547,21.265,47.026,0,0.000
58,569,1024,0.5557,21.032,47.547,0,0.000
59,570,1024,0.5566,21.282,46.988,0,0.000
60,571,1024,0.5576,21.259,47.039,0,0.000
61,572,1024,0.5586,21.018,47.578,0,0.000
62,573,1024,0.5596,21.292,46.966,0,0.000
63,574,1024,0.5605,21.289,46.973,0,0.000
64,575,1024,0.5615,21.050,47.506,0,0.000
65,576,1024,0.5625,21.239,47.083,0,0.000
66,577,1024,0.5635,21.405,46.718,0,0.000
67,578,1024,0.5645,21.408,46.712,0,0.000
68,579,1024,0.5654,21.648,46.194,0,0.000
69,580,1024,0.5664,21.342,46.856,0,0.000
70,581,1024,0.5674,21.092,47.411,0,0.000
71,582,1024,0.5684,21.358,46.821,0,0.000
72,583,1024,0.5693,21.141,47.301,0,0.000
73,584,1024,0.5703,21.404,46.720,0,0.000
74,585,1024,0.5713,21.270,47.015,0,0.000
75,586,1024,0.5723,21.127,47.333,0,0.000
76,587,1024,0.5732,21.416,46.694,0,0.000
77,588,1024,0.5742,21.393,46.744,0,0.000
78,589,1024,0.5752,20.987,47.649,0,0.000
79,590,1024,0.5762,21.088,47.420,0,0.000
80,591,1024,0.5771,21.081,47.436,0,0.000
81,592,1024,0.5781,22.461,44.522,0,0.000
82,593,1024,0.5791,21.481,46.553,0,0.000
83,594,1024,0.5801,21.603,46.290,0,0.000
84,595,1024,0.5811,21.205,47.159,0,0.000
85,596,1024,0.5820,21.459,46.600,0,0.000
86,597,1024,0.5830,21.215,47.136,0,0.000
87,598,1024,0.5840,21.542,46.421,0,0.000
88,599,1024,0.5850,21.366,46.803,0,0.000
89,600,1024,0.5859,21.157,47.266,0,0.000
90,601,1024,0.5869,21.431,46.661,0,0.000
91,602,1024,0.5879,21.501,46.509,0,0.000
92,603,1024,0.5889,21.320,46.904,0,0.000
93,604,1024,0.5898,21.621,46.251,0,0.000
94,605,1024,0.5908,21.621,46.251,0,0.000
95,606,1024,0.5918,21.447,46.627,0,0.000
96,607,1024,0.5928,21.941,45.577,0,0.000
97,608,1024,0.5938,21.930,45.600,0,0.000
98,609,1024,0.5947,21.542,46.421,0,0.000
99,610,1024,0.5957,21.726,46.028,0,0.000
100,611,1024,0.5967,21.809,45.853,0,0.000
101,612,1024,0.5977,21.428,46.668,0,0.000
102,613,1024,0.5986,21.818,45.834,0,0.000
103,614,1024,0.5996,21.793,45.886,0,0.000
104,615,1024,0.6006,21.582,46.335,0,0.000
105,616,1024,0.6016,21.932,45.595,0,0.000
106,617,1024,0.6025,22.107,45.235,0,0.000
107,618,1024,0.6035,21.825,45.819,0,0.000
108,619,1024,0.6045,22.159,45.128,0,0.000
109,620,1024,0.6055,22.304,44.835,0,0.000
110,621,1024,0.6064,22.181,45.084,0,0.000
111,622,1024,0.6074,22.641,44.168,0,0.000
112,623,1024,0.6084,22.596,44.256,0,0.000
113,624,1024,0.6094,22.131,45.185,0,0.000
114,625,1024,0.6104,22.679,44.094,0,0.000
115,626,1024,0.6113,22.743,43.970,0,0.000
116,627,1024,0.6123,22.468,44.508,0,0.000
117,628,1024,0.6133,22.688,44.076,0,0.000
118,629,1024,0.6143,22.978,43.520,0,0.000
119,630,1024,0.6152,22.779,43.900,0,0.000
120,631,1024,0.6162,22.983,43.510,0,0.000
121,632,1024,0.6172,23.100,43.290,0,0.000
122,633,1024,0.6182,22.936,43.600,0,0.000
123,634,1024,0.6191,23.353,42.821,0,0.000
124,635,1024,0.6201,23.195,43.113,0,0.000
125,636,1024,0.6211,22.898,43.672,0,0.000
126,637,1024,0.6221,22.714,44.026,0,0.000
127,638,1024,0.6230,24.199,41.324,0,0.000
128,639,1024,0.6240,24.256,41.227,0,0.000
129,640,1024,0.6250,23.718,42.162,0,0.000
130,641,1024,0.6260,24.124,41.452,0,0.000
131,642,1024,0.6270,24.196,41.329,0,0.000
132,643,1024,0.6279,24.232,41.268,0,0.000
133,644,1024,0.6289,24.150,41.408,0,0.000
134,645,1024,0.6299,24.337,41.090,0,0.000
135,646,1024,0.6309,24.461,40.881,0,0.000
136,647,1024,0.6318,24.375,41.026,0,0.000
137,648,1024,0.6328,24.742,40.417,0,0.000
138,649,1024,0.6338,24.945,40.088,0,0.000
139,650,1024,0.6348,24.906,40.151,0,0.000
140,651,1024,0.6357,24.833,40.269,0,0.000
141,652,1024,0.6367,25.202,39.679,0,0.000
142,653,1024,0.6377,25.196,39.689,0,0.000
143,654,1024,0.6387,25.428,39.327,0,0.000
144,655,1024,0.6396,25.490,39.231,0,0.000
145,656,1024,0.6406,24.855,40.233,0,0.000
146,657,1024,0.6416,25.613,39.043,0,0.000
147,658,1024,0.6426,25.710,38.895,0,0.000
148,659,1024,0.6436,25.801,38.758,0,0.000
149,660,1024,0.6445,25.417,39.344,0,0.000
150,661,1024,0.6455,26.110,38.300,0,0.000
151,662,1024,0.6465,26.081,38.342,0,0.000
152,663,1024,0.6475,26.099,38.316,0,0.000
153,664,1024,0.6484,26.286,38.043,0,0.000
154,665,1024,0.6494,26.162,38.223,0,0.000
155,666,1024,0.6504,26.455,37.800,0,0.000
156,667,1024,0.6514,26.305,38.016,0,0.000
157,668,1024,0.6523,26.414,37.859,0,0.000
158,669,1024,0.6533,26.161,38.225,0,0.000
159,670,1024,0.6543,26.129,38.272,0,0.000
160,671,1024,0.6553,26.847,37.248,0,0.000
161,672,1024,0.6562,26.850,37.244,0,0.000
162,673,1024,0.6572,26.886,37.194,0,0.000
163,674,1024,0.6582,26.968,37.081,0,0.000
164,675,1024,0.6592,26.366,37.928,0,0.000
165,676,1024,0.6602,26.742,37.394,0,0.000
166,677,1024,0.6611,26.727,37.415,0,0.000
167,678,1024,0.6621,27.628,36.195,0,0.000
168,679,1024,0.6631,26.309,38.010,0,0.000
169,680,1024,0.6641,26.636,37.543,0,0.000
170,681,1024,0.6650,26.890,37.189,0,0.000
171,682,1024,0.6660,26.939,37.121,0,0.000
172,683,1024,0.6670,26.871,37.215,0,0.000
173,684,1024,0.6680,26.875,37.209,0,0.000
174,685,1024,0.6689,26.475,37.771,0,0.000
175,686,1024,0.6699,26.914,37.155,0,0.000
176,687,1024,0.6709,26.953,37.102,0,0.000
177,688,1024,0.6719,28.524,35.058,0,0.000
178,689,1024,0.6729,26.802,37.311,0,0.000
179,690,1024,0.6738,27.043,36.978,0,0.000
180,691,1024,0.6748,26.629,37.553,0,0.000
181,692,1024,0.6758,26.434,37.830,0,0.000
182,693,1024,0.6768,26.320,37.994,0,0.000
183,694,1024,0.6777,26.371,37.920,0,0.000
184,695,1024,0.6787,26.033,38.413,0,0.000
185,696,1024,0.6797,26.348,37.954,0,0.000
186,697,1024,0.6807,26.530,37.693,0,0.000
187,698,1024,0.6816,26.484,37.759,0,0.000
188,699,1024,0.6826,26.409,37.866,0,0.000
189,700,1024,0.6836,26.234,38.118,0,0.000
190,701,1024,0.6846,26.354,37.945,0,0.000
191,702,1024,0.6855,26.048,38.391,0,0.000
192,703,1024,0.6865,25.990,38.476,0,0.000
193,704,1024,0.6875,26.036,38.408,0,0.000
194,705,1024,0.6885,25.838,38.703,0,0.000
195,706,1024,0.6895,26.090,38.329,0,0.000
196,707,1024,0.6904,26.093,38.324,0,0.000
