step,kv_used,kv_total,kv_ratio,ttft_ms,tok_per_sec,shift_events,alpha
1,512,1024,0.5000,1228.193,416.873,0,0.500
2,513,1024,0.5010,25.245,39.612,0,0.500
3,514,1024,0.5020,21.385,46.762,0,0.500
4,515,1024,0.5029,21.648,46.194,0,0.500
5,516,1024,0.5039,21.962,45.533,0,0.500
6,517,1024,0.5049,21.689,46.106,0,0.500
7,518,1024,0.5059,21.927,45.606,0,0.500
8,519,1024,0.5068,21.828,45.813,0,0.500
9,520,1024,0.5078,21.834,45.800,0,0.500
10,521,1024,0.5088,21.934,45.591,0,0.500
11,522,1024,0.5098,21.372,46.790,0,0.500
12,523,1024,0.5107,21.186,47.201,0,0.500
13,524,1024,0.5117,21.273,47.008,0,0.500
14,525,1024,0.5127,21.283,46.986,0,0.500
15,526,1024,0.5137,20.993,47.635,0,0.500
16,527,1024,0.5146,21.206,47.156,0,0.500
17,528,1024,0.5156,21.300,46.948,0,0.500
18,529,1024,0.5166,21.021,47.571,0,0.500
19,530,1024,0.5176,21.261,47.034,0,0.500
20,531,1024,0.5186,20.968,47.692,0,0.500
21,532,1024,0.5195,21.214,47.139,0,0.500
22,533,1024,0.5205,21.082,47.434,0,0.500
23,534,1024,0.5215,21.528,46.451,0,0.500
24,535,1024,0.5225,21.211,47.145,0,0.500
25,536,1024,0.5234,21.229,47.105,0,0.500
26,537,1024,0.5244,20.806,48.063,0,0.500
27,538,1024,0.5254,21.069,47.463,0,0.500
28,539,1024,0.5264,21.079,47.441,0,0.500
29,540,1024,0.5273,20.810,48.054,0,0.500
30,541,1024,0.5283,21.043,47.522,0,0.500
31,542,1024,0.5293,20.801,48.075,0,0.500
32,543,1024,0.5303,20.957,47.717,0,0.500
33,544,1024,0.5312,21.116,47.357,0,0.500
34,545,1024,0.5322,20.778,48.128,0,0.500
35,546,1024,0.5332,20.967,47.694,0,0.500
36,547,1024,0.5342,21.179,47.217,0,0.500
37,548,1024,0.5352,20.864,47.929,0,0.500
38,549,1024,0.5361,21.198,47.174,0,0.500
39,550,1024,0.5371,21.440,46.642,0,0.500
40,551,1024,0.5381,21.080,47.438,0,0.500
41,552,1024,0.5391,21.073,47.454,0,0.500
42,553,1024,0.5400,20.858,47.943,0,0.500
43,554,1024,0.5410,21.121,47.346,0,0.500
44,555,1024,0.5420,21.072,47.456,0,0.500
45,556,1024,0.5430,20.902,47.842,0,0.500
46,557,1024,0.5439,21.163,47.252,0,0.500
47,558,1024,0.5449,21.099,47.396,0,0.500
48,559,1024,0.5459,20.853,47.955,0,0.500
49,560,1024,0.5469,21.096,47.402,0,0.500
50,561,1024,0.5479,20.855,47.950,0,0.500
51,562,1024,0.5488,21.059,47.486,0,0.500
52,563,1024,0.5498,21.363,46.810,0,0.500
53,564,1024,0.5508,21.195,47.181,0,0.500
