step,kv_used,kv_total,kv_ratio,ttft_ms,tok_per_sec,shift_events,alpha
1,512,1024,0.5000,1223.677,418.411,0,0.750
2,513,1024,0.5010,24.348,41.071,0,0.750
3,514,1024,0.5020,22.093,45.263,0,0.750
4,515,1024,0.5029,21.963,45.531,0,0.750
5,516,1024,0.5039,21.627,46.238,0,0.750
6,517,1024,0.5049,21.882,45.700,0,0.750
7,518,1024,0.5059,21.864,45.737,0,0.750
8,519,1024,0.5068,21.631,46.230,0,0.750
9,520,1024,0.5078,21.864,45.737,0,0.750
10,521,1024,0.5088,21.553,46.397,0,0.750
11,522,1024,0.5098,21.016,47.583,0,0.750
12,523,1024,0.5107,21.346,46.847,0,0.750
13,524,1024,0.5117,21.223,47.119,0,0.750
14,525,1024,0.5127,21.439,46.644,0,0.750
15,526,1024,0.5137,21.559,46.384,0,0.750
16,527,1024,0.5146,21.318,46.909,0,0.750
17,528,1024,0.5156,21.058,47.488,0,0.750
18,529,1024,0.5166,21.294,46.962,0,0.750
19,530,1024,0.5176,21.283,46.986,0,0.750
20,531,1024,0.5186,21.027,47.558,0,0.750
21,532,1024,0.5195,21.296,46.957,0,0.750
22,533,1024,0.5205,20.999,47.621,0,0.750
23,534,1024,0.5215,21.342,46.856,0,0.750
24,535,1024,0.5225,21.232,47.099,0,0.750
25,536,1024,0.5234,20.993,47.635,0,0.750
26,537,1024,0.5244,21.296,46.957,0,0.750
27,538,1024,0.5254,21.209,47.150,0,0.750
28,539,1024,0.5264,21.527,46.453,0,0.750
29,540,1024,0.5273,21.207,47.154,0,0.750
30,541,1024,0.5283,21.142,47.299,0,0.750
31,542,1024,0.5293,20.958,47.714,0,0.750
32,543,1024,0.5303,21.131,47.324,0,0.750
33,544,1024,0.5312,20.944,47.746,0,0.750
34,545,1024,0.5322,21.171,47.234,0,0.750
35,546,1024,0.5332,21.078,47.443,0,0.750
36,547,1024,0.5342,20.858,47.943,0,0.750
37,548,1024,0.5352,21.154,47.272,0,0.750
38,549,1024,0.5361,21.085,47.427,0,0.750
39,550,1024,0.5371,20.830,48.008,0,0.750
40,551,1024,0.5381,21.099,47.396,0,0.750
41,552,1024,0.5391,21.024,47.565,0,0.750
42,553,1024,0.5400,21.610,46.275,0,0.750
43,554,1024,0.5410,21.346,46.847,0,0.750
44,555,1024,0.5420,21.007,47.603,0,0.750
45,556,1024,0.5430,21.215,47.136,0,0.750
46,557,1024,0.5439,21.163,47.252,0,0.750
47,558,1024,0.5449,21.128,47.331,0,0.750
48,559,1024,0.5459,21.307,46.933,0,0.750
49,560,1024,0.5469,21.179,47.217,0,0.750
50,561,1024,0.5479,21.020,47.574,0,0.750
51,562,1024,0.5488,21.251,47.057,0,0.750
52,563,1024,0.5498,21.129,47.328,0,0.750
53,564,1024,0.5508,21.013,47.590,0,0.750
54,565,1024,0.5518,21.308,46.931,0,0.750
55,566,1024,0.5527,21.058,47.488,0,0.750
56,567,1024,0.5537,21.299,46.951,0,0.750
57,568,1024,0.5547,21.475,46.566,0,0.750
58,569,1024,0.5557,21.396,46.738,0,0.750
59,570,1024,0.5566,21.218,47.130,0,0.750
60,571,1024,0.5576,21.184,47.205,0,0.750
61,572,1024,0.5586,21.081,47.436,0,0.750
62,573,1024,0.5596,21.268,47.019,0,0.750
63,574,1024,0.5605,21.293,46.964,0,0.750
64,575,1024,0.5615,21.055,47.495,0,0.750
65,576,1024,0.5625,21.309,46.929,0,0.750
66,577,1024,0.5635,21.337,46.867,0,0.750
67,578,1024,0.5645,21.134,47.317,0,0.750
68,579,1024,0.5654,21.456,46.607,0,0.750
69,580,1024,0.5664,20.952,47.728,0,0.750
70,581,1024,0.5674,21.414,46.698,0,0.750
71,582,1024,0.5684,21.382,46.768,0,0.750
72,583,1024,0.5693,21.668,46.151,0,0.750
73,584,1024,0.5703,21.465,46.587,0,0.750
74,585,1024,0.5713,21.408,46.712,0,0.750
75,586,1024,0.5723,21.113,47.364,0,0.750
76,587,1024,0.5732,21.429,46.666,0,0.750
77,588,1024,0.5742,21.286,46.979,0,0.750
78,589,1024,0.5752,21.149,47.284,0,0.750
79,590,1024,0.5762,21.339,46.863,0,0.750
80,591,1024,0.5771,21.415,46.696,0,0.750
81,592,1024,0.5781,21.041,47.526,0,0.750
82,593,1024,0.5791,21.297,46.955,0,0.750
83,594,1024,0.5801,21.108,47.375,0,0.750
84,595,1024,0.5811,21.491,46.531,0,0.750
85,596,1024,0.5820,21.495,46.522,0,0.750
86,597,1024,0.5830,21.823,45.823,0,0.750
87,598,1024,0.5840,21.546,46.412,0,0.750
88,599,1024,0.5850,21.518,46.473,0,0.750
89,600,1024,0.5859,21.296,46.957,0,0.750
90,601,1024,0.5869,21.746,45.985,0,0.750
91,602,1024,0.5879,21.498,46.516,0,0.750
92,603,1024,0.5889,21.354,46.830,0,0.750
93,604,1024,0.5898,21.604,46.288,0,0.750
94,605,1024,0.5908,21.593,46.311,0,0.750
95,606,1024,0.5918,21.388,46.755,0,0.750
96,607,1024,0.5928,21.643,46.204,0,0.750
97,608,1024,0.5938,21.644,46.202,0,0.750
98,609,1024,0.5947,21.466,46.585,0,0.750
99,610,1024,0.5957,21.688,46.108,0,0.750
100,611,1024,0.5967,21.796,45.880,0,0.750
101,612,1024,0.5977,21.891,45.681,0,0.750
102,613,1024,0.5986,22.005,45.444,0,0.750
103,614,1024,0.5996,21.873,45.718,0,0.750
104,615,1024,0.6006,21.524,46.460,0,0.750
105,616,1024,0.6016,21.780,45.914,0,0.750
106,617,1024,0.6025,21.547,46.410,0,0.750
107,618,1024,0.6035,22.018,45.417,0,0.750
108,619,1024,0.6045,22.116,45.216,0,0.750
109,620,1024,0.6055,21.908,45.645,0,0.750
110,621,1024,0.6064,22.248,44.948,0,0.750
111,622,1024,0.6074,22.424,44.595,0,0.750
112,623,1024,0.6084,22.084,45.282,0,0.750
113,624,1024,0.6094,22.499,44.446,0,0.750
114,625,1024,0.6104,22.663,44.125,0,0.750
115,626,1024,0.6113,22.872,43.722,0,0.750
116,627,1024,0.6123,22.322,44.799,0,0.750
117,628,1024,0.6133,22.891,43.685,0,0.750
118,629,1024,0.6143,22.965,43.545,0,0.750
119,630,1024,0.6152,22.721,44.012,0,0.750
120,631,1024,0.6162,22.984,43.509,0,0.750
121,632,1024,0.6172,23.278,42.959,0,0.750
122,633,1024,0.6182,22.898,43.672,0,0.750
123,634,1024,0.6191,23.238,43.033,0,0.750
