step,kv_used,kv_total,kv_ratio,ttft_ms,tok_per_sec,shift_events,alpha
1,512,1024,0.5000,1238.340,413.457,0,1.000
2,513,1024,0.5010,25.974,38.500,0,1.000
3,514,1024,0.5020,22.261,44.922,0,1.000
4,515,1024,0.5029,21.822,45.825,0,1.000
5,516,1024,0.5039,22.148,45.151,0,1.000
6,517,1024,0.5049,22.048,45.356,0,1.000
7,518,1024,0.5059,21.800,45.872,0,1.000
8,519,1024,0.5068,22.207,45.031,0,1.000
9,520,1024,0.5078,21.940,45.579,0,1.000
10,521,1024,0.5088,21.681,46.123,0,1.000
11,522,1024,0.5098,21.922,45.616,0,1.000
12,523,1024,0.5107,21.695,46.094,0,1.000
13,524,1024,0.5117,21.112,47.366,0,1.000
14,525,1024,0.5127,21.696,46.091,0,1.000
15,526,1024,0.5137,21.523,46.462,0,1.000
16,527,1024,0.5146,21.094,47.407,0,1.000
17,528,1024,0.5156,21.315,46.915,0,1.000
18,529,1024,0.5166,21.183,47.208,0,1.000
19,530,1024,0.5176,20.883,47.886,0,1.000
20,531,1024,0.5186,21.267,47.021,0,1.000
21,532,1024,0.5195,20.986,47.651,0,1.000
22,533,1024,0.5205,21.192,47.188,0,1.000
23,534,1024,0.5215,21.167,47.243,0,1.000
24,535,1024,0.5225,20.790,48.100,0,1.000
25,536,1024,0.5234,21.330,46.882,0,1.000
26,537,1024,0.5244,21.242,47.077,0,1.000
27,538,1024,0.5254,20.833,48.001,0,1.000
28,539,1024,0.5264,21.102,47.389,0,1.000
29,540,1024,0.5273,22.014,45.426,0,1.000
30,541,1024,0.5283,20.904,47.838,0,1.000
31,542,1024,0.5293,21.165,47.248,0,1.000
32,543,1024,0.5303,21.272,47.010,0,1.000
33,544,1024,0.5312,21.056,47.492,0,1.000
34,545,1024,0.5322,21.244,47.072,0,1.000
35,546,1024,0.5332,21.028,47.556,0,1.000
36,547,1024,0.5342,21.200,47.170,0,1.000
37,548,1024,0.5352,21.267,47.021,0,1.000
38,549,1024,0.5361,21.028,47.556,0,1.000
39,550,1024,0.5371,21.289,46.973,0,1.000
40,551,1024,0.5381,21.230,47.103,0,1.000
41,552,1024,0.5391,21.036,47.538,0,1.000
42,553,1024,0.5400,21.097,47.400,0,1.000
43,554,1024,0.5410,21.901,45.660,0,1.000
44,555,1024,0.5420,21.008,47.601,0,1.000
45,556,1024,0.5430,21.225,47.114,0,1.000
46,557,1024,0.5439,21.056,47.492,0,1.000
47,558,1024,0.5449,21.269,47.017,0,1.000
48,559,1024,0.5459,21.221,47.123,0,1.000
49,560,1024,0.5469,20.952,47.728,0,1.000
50,561,1024,0.5479,21.271,47.012,0,1.000
51,562,1024,0.5488,21.191,47.190,0,1.000
52,563,1024,0.5498,20.944,47.746,0,1.000
53,564,1024,0.5508,21.221,47.123,0,1.000
54,565,1024,0.5518,21.256,47.046,0,1.000
55,566,1024,0.5527,21.023,47.567,0,1.000
56,567,1024,0.5537,21.214,47.139,0,1.000
57,568,1024,0.5547,21.037,47.535,0,1.000
58,569,1024,0.5557,21.651,46.187,0,1.000
59,570,1024,0.5566,21.563,46.376,0,1.000
60,571,1024,0.5576,21.073,47.454,0,1.000
61,572,1024,0.5586,21.273,47.008,0,1.000
62,573,1024,0.5596,21.275,47.004,0,1.000
63,574,1024,0.5605,21.098,47.398,0,1.000
64,575,1024,0.5615,21.350,46.838,0,1.000
65,576,1024,0.5625,21.191,47.190,0,1.000
