step,kv_used,kv_total,kv_ratio,ttft_ms,tok_per_sec,shift_events,alpha
1,512,1024,0.5000,1212.683,422.204,0,0.000
2,513,1024,0.5010,27.183,36.788,0,0.000
3,514,1024,0.5020,21.726,46.028,0,0.000
4,515,1024,0.5029,22.236,44.972,0,0.000
5,516,1024,0.5039,21.725,46.030,0,0.000
6,517,1024,0.5049,21.584,46.331,0,0.000
7,518,1024,0.5059,21.854,45.758,0,0.000
8,519,1024,0.5068,21.723,46.034,0,0.000
9,520,1024,0.5078,21.275,47.004,0,0.000
10,521,1024,0.5088,21.326,46.891,0,0.000
11,522,1024,0.5098,21.355,46.827,0,0.000
12,523,1024,0.5107,21.035,47.540,0,0.000
13,524,1024,0.5117,21.312,46.922,0,0.000
14,525,1024,0.5127,21.049,47.508,0,0.000
15,526,1024,0.5137,21.149,47.284,0,0.000
16,527,1024,0.5146,21.248,47.063,0,0.000
17,528,1024,0.5156,20.990,47.642,0,0.000
18,529,1024,0.5166,21.138,47.308,0,0.000
19,530,1024,0.5176,21.102,47.389,0,0.000
20,531,1024,0.5186,21.088,47.420,0,0.000
21,532,1024,0.5195,21.660,46.168,0,0.000
22,533,1024,0.5205,21.189,47.194,0,0.000
23,534,1024,0.5215,21.000,47.619,0,0.000
24,535,1024,0.5225,21.143,47.297,0,0.000
25,536,1024,0.5234,21.170,47.237,0,0.000
26,537,1024,0.5244,20.964,47.701,0,0.000
27,538,1024,0.5254,21.093,47.409,0,0.000
28,539,1024,0.5264,20.857,47.946,0,0.000
29,540,1024,0.5273,21.128,47.331,0,0.000
30,541,1024,0.5283,21.049,47.508,0,0.000
31,542,1024,0.5293,20.795,48.088,0,0.000
32,543,1024,0.5303,21.009,47.599,0,0.000
33,544,1024,0.5312,21.008,47.601,0,0.000
34,545,1024,0.5322,21.364,46.808,0,0.000
35,546,1024,0.5332,21.253,47.052,0,0.000
36,547,1024,0.5342,21.083,47.432,0,0.000
37,548,1024,0.5352,20.889,47.872,0,0.000
38,549,1024,0.5361,21.084,47.429,0,0.000
39,550,1024,0.5371,20.834,47.998,0,0.000
40,551,1024,0.5381,21.139,47.306,0,0.000
41,552,1024,0.5391,21.019,47.576,0,0.000
42,553,1024,0.5400,20.894,47.861,0,0.000
43,554,1024,0.5410,21.094,47.407,0,0.000
44,555,1024,0.5420,20.979,47.667,0,0.000
45,556,1024,0.5430,20.801,48.075,0,0.000
46,557,1024,0.5439,21.032,47.547,0,0.000
47,558,1024,0.5449,20.827,48.015,0,0.000
48,559,1024,0.5459,21.856,45.754,0,0.000
49,560,1024,0.5469,21.058,47.488,0,0.000
50,561,1024,0.5479,20.849,47.964,0,0.000
51,562,1024,0.5488,21.120,47.348,0,0.000
52,563,1024,0.5498,21.094,47.407,0,0.000
53,564,1024,0.5508,20.710,48.286,0,0.000
54,565,1024,0.5518,21.052,47.501,0,0.000
55,566,1024,0.5527,21.071,47.459,0,0.000
56,567,1024,0.5537,21.052,47.501,0,0.000
57,568,1024,0.5547,21.189,47.194,0,0.000
58,569,1024,0.5557,20.996,47.628,0,0.000
59,570,1024,0.5566,21.244,47.072,0,0.000
60,571,1024,0.5576,21.189,47.194,0,0.000
61,572,1024,0.5586,20.988,47.646,0,0.000
62,573,1024,0.5596,21.197,47.176,0,0.000
63,574,1024,0.5605,21.155,47.270,0,0.000
64,575,1024,0.5615,21.637,46.217,0,0.000
