step,kv_used,kv_total,kv_ratio,ttft_ms,tok_per_sec,shift_events,alpha
1,512,1024,0.5000,1268.848,403.516,0,2.000
2,513,1024,0.5010,23.210,43.085,0,2.000
3,514,1024,0.5020,22.305,44.833,0,2.000
4,515,1024,0.5029,21.999,45.457,0,2.000
5,516,1024,0.5039,22.109,45.230,0,2.000
6,517,1024,0.5049,22.207,45.031,0,2.000
7,518,1024,0.5059,22.235,44.974,0,2.000
8,519,1024,0.5068,22.082,45.286,0,2.000
9,520,1024,0.5078,21.726,46.028,0,2.000
10,521,1024,0.5088,21.652,46.185,0,2.000
11,522,1024,0.5098,21.384,46.764,0,2.000
12,523,1024,0.5107,21.155,47.270,0,2.000
13,524,1024,0.5117,21.086,47.425,0,2.000
14,525,1024,0.5127,21.264,47.028,0,2.000
15,526,1024,0.5137,20.961,47.708,0,2.000
16,527,1024,0.5146,21.281,46.990,0,2.000
17,528,1024,0.5156,21.245,47.070,0,2.000
18,529,1024,0.5166,20.897,47.854,0,2.000
19,530,1024,0.5176,21.156,47.268,0,2.000
20,531,1024,0.5186,21.281,46.990,0,2.000
21,532,1024,0.5195,21.578,46.343,0,2.000
22,533,1024,0.5205,21.321,46.902,0,2.000
23,534,1024,0.5215,21.353,46.832,0,2.000
24,535,1024,0.5225,20.981,47.662,0,2.000
25,536,1024,0.5234,21.167,47.243,0,2.000
26,537,1024,0.5244,20.912,47.819,0,2.000
27,538,1024,0.5254,21.439,46.644,0,2.000
28,539,1024,0.5264,21.239,47.083,0,2.000
29,540,1024,0.5273,21.010,47.596,0,2.000
30,541,1024,0.5283,21.252,47.054,0,2.000
31,542,1024,0.5293,21.259,47.039,0,2.000
32,543,1024,0.5303,21.000,47.619,0,2.000
33,544,1024,0.5312,21.208,47.152,0,2.000
34,545,1024,0.5322,21.277,46.999,0,2.000
35,546,1024,0.5332,21.704,46.074,0,2.000
36,547,1024,0.5342,21.206,47.156,0,2.000
37,548,1024,0.5352,21.037,47.535,0,2.000
38,549,1024,0.5361,21.135,47.315,0,2.000
39,550,1024,0.5371,21.196,47.179,0,2.000
40,551,1024,0.5381,20.959,47.712,0,2.000
41,552,1024,0.5391,21.230,47.103,0,2.000
42,553,1024,0.5400,21.151,47.279,0,2.000
43,554,1024,0.5410,20.986,47.651,0,2.000
44,555,1024,0.5420,21.194,47.183,0,2.000
45,556,1024,0.5430,21.141,47.301,0,2.000
46,557,1024,0.5439,21.007,47.603,0,2.000
47,558,1024,0.5449,21.294,46.962,0,2.000
48,559,1024,0.5459,21.039,47.531,0,2.000
49,560,1024,0.5469,21.007,47.603,0,2.000
50,561,1024,0.5479,21.544,46.417,0,2.000
51,562,1024,0.5488,21.378,46.777,0,2.000
52,563,1024,0.5498,21.326,46.891,0,2.000
53,564,1024,0.5508,21.243,47.074,0,2.000
54,565,1024,0.5518,20.985,47.653,0,2.000
55,566,1024,0.5527,21.269,47.017,0,2.000
56,567,1024,0.5537,24.436,40.923,0,2.000
57,568,1024,0.5547,20.964,47.701,0,2.000
58,569,1024,0.5557,21.229,47.105,0,2.000
59,570,1024,0.5566,21.315,46.915,0,2.000
60,571,1024,0.5576,20.937,47.762,0,2.000
61,572,1024,0.5586,21.264,47.028,0,2.000
62,573,1024,0.5596,21.334,46.874,0,2.000
63,574,1024,0.5605,21.039,47.531,0,2.000
64,575,1024,0.5615,21.334,46.874,0,2.000
65,576,1024,0.5625,22.272,44.899,0,2.000
66,577,1024,0.5635,21.128,47.331,0,2.000
67,578,1024,0.5645,21.332,46.878,0,2.000
68,579,1024,0.5654,21.028,47.556,0,2.000
69,580,1024,0.5664,21.274,47.006,0,2.000
70,581,1024,0.5674,21.317,46.911,0,2.000
71,582,1024,0.5684,21.095,47.405,0,2.000
72,583,1024,0.5693,21.363,46.810,0,2.000
73,584,1024,0.5703,21.268,47.019,0,2.000
74,585,1024,0.5713,21.165,47.248,0,2.000
75,586,1024,0.5723,21.328,46.887,0,2.000
76,587,1024,0.5732,21.381,46.770,0,2.000
77,588,1024,0.5742,21.154,47.272,0,2.000
78,589,1024,0.5752,21.366,46.803,0,2.000
79,590,1024,0.5762,21.741,45.996,0,2.000
80,591,1024,0.5771,21.262,47.032,0,2.000
81,592,1024,0.5781,21.373,46.788,0,2.000
82,593,1024,0.5791,21.125,47.337,0,2.000
83,594,1024,0.5801,21.387,46.757,0,2.000
84,595,1024,0.5811,21.348,46.843,0,2.000
85,596,1024,0.5820,21.112,47.366,0,2.000
86,597,1024,0.5830,21.553,46.397,0,2.000
87,598,1024,0.5840,21.457,46.605,0,2.000
88,599,1024,0.5850,21.195,47.181,0,2.000
89,600,1024,0.5859,21.464,46.590,0,2.000
90,601,1024,0.5869,21.404,46.720,0,2.000
91,602,1024,0.5879,21.019,47.576,0,2.000
92,603,1024,0.5889,21.528,46.451,0,2.000
93,604,1024,0.5898,21.313,46.920,0,2.000
94,605,1024,0.5908,21.910,45.641,0,2.000
95,606,1024,0.5918,21.608,46.279,0,2.000
96,607,1024,0.5928,21.341,46.858,0,2.000
97,608,1024,0.5938,21.673,46.140,0,2.000
98,609,1024,0.5947,21.630,46.232,0,2.000
99,610,1024,0.5957,21.320,46.904,0,2.000
100,611,1024,0.5967,21.702,46.079,0,2.000
101,612,1024,0.5977,21.619,46.256,0,2.000
102,613,1024,0.5986,21.546,46.412,0,2.000
103,614,1024,0.5996,21.862,45.741,0,2.000
104,615,1024,0.6006,21.767,45.941,0,2.000
105,616,1024,0.6016,21.648,46.194,0,2.000
106,617,1024,0.6025,21.859,45.748,0,2.000
107,618,1024,0.6035,21.931,45.598,0,2.000
108,619,1024,0.6045,22.036,45.380,0,2.000
109,620,1024,0.6055,22.003,45.448,0,2.000
110,621,1024,0.6064,21.943,45.573,0,2.000
111,622,1024,0.6074,21.923,45.614,0,2.000
112,623,1024,0.6084,22.694,44.065,0,2.000
113,624,1024,0.6094,22.075,45.300,0,2.000
114,625,1024,0.6104,21.941,45.577,0,2.000
115,626,1024,0.6113,22.347,44.749,0,2.000
116,627,1024,0.6123,22.287,44.869,0,2.000
117,628,1024,0.6133,22.337,44.769,0,2.000
118,629,1024,0.6143,22.667,44.117,0,2.000
119,630,1024,0.6152,22.576,44.295,0,2.000
120,631,1024,0.6162,22.510,44.425,0,2.000
121,632,1024,0.6172,22.843,43.777,0,2.000
122,633,1024,0.6182,23.186,43.129,0,2.000
123,634,1024,0.6191,22.681,44.090,0,2.000
124,635,1024,0.6201,22.835,43.792,0,2.000
125,636,1024,0.6211,23.179,43.142,0,2.000
126,637,1024,0.6221,23.177,43.146,0,2.000
127,638,1024,0.6230,22.969,43.537,0,2.000
128,639,1024,0.6240,23.332,42.860,0,2.000
129,640,1024,0.6250,23.334,42.856,0,2.000
130,641,1024,0.6260,23.095,43.299,0,2.000
131,642,1024,0.6270,23.506,42.542,0,2.000
132,643,1024,0.6279,23.651,42.282,0,2.000
133,644,1024,0.6289,23.512,42.531,0,2.000
134,645,1024,0.6299,23.803,42.012,0,2.000
135,646,1024,0.6309,23.815,41.990,0,2.000
136,647,1024,0.6318,24.131,41.440,0,2.000
137,648,1024,0.6328,23.910,41.824,0,2.000
138,649,1024,0.6338,24.066,41.552,0,2.000
139,650,1024,0.6348,23.985,41.693,0,2.000
140,651,1024,0.6357,23.994,41.677,0,2.000
141,652,1024,0.6367,24.290,41.169,0,2.000
142,653,1024,0.6377,25.843,38.695,0,2.000
143,654,1024,0.6387,26.485,37.757,0,2.000
144,655,1024,0.6396,25.273,39.568,0,2.000
145,656,1024,0.6406,24.748,40.407,0,2.000
146,657,1024,0.6416,24.928,40.116,0,2.000
147,658,1024,0.6426,25.439,39.310,0,2.000
148,659,1024,0.6436,25.482,39.243,0,2.000
149,660,1024,0.6445,25.197,39.687,0,2.000
150,661,1024,0.6455,25.405,39.362,0,2.000
151,662,1024,0.6465,25.604,39.056,0,2.000
152,663,1024,0.6475,25.697,38.915,0,2.000
153,664,1024,0.6484,24.927,40.117,0,2.000
154,665,1024,0.6494,25.172,39.727,0,2.000
155,666,1024,0.6504,26.236,38.116,0,2.000
156,667,1024,0.6514,26.647,37.528,0,2.000
157,668,1024,0.6523,26.075,38.351,0,2.000
158,669,1024,0.6533,25.792,38.772,0,2.000
159,670,1024,0.6543,26.030,38.417,0,2.000
160,671,1024,0.6553,26.235,38.117,0,2.000
161,672,1024,0.6562,26.507,37.726,0,2.000
162,673,1024,0.6572,26.412,37.862,0,2.000
163,674,1024,0.6582,25.899,38.612,0,2.000
164,675,1024,0.6592,26.133,38.266,0,2.000
165,676,1024,0.6602,26.191,38.181,0,2.000
166,677,1024,0.6611,26.194,38.177,0,2.000
167,678,1024,0.6621,26.117,38.289,0,2.000
168,679,1024,0.6631,26.493,37.746,0,2.000
169,680,1024,0.6641,26.448,37.810,0,2.000
170,681,1024,0.6650,26.415,37.857,0,2.000
171,682,1024,0.6660,26.501,37.734,0,2.000
172,683,1024,0.6670,26.096,38.320,0,2.000
173,684,1024,0.6680,26.672,37.493,0,2.000
174,685,1024,0.6689,26.441,37.820,0,2.000
175,686,1024,0.6699,26.328,37.982,0,2.000
