step,kv_used,kv_total,kv_ratio,ttft_ms,tok_per_sec,shift_events,alpha
1,512,1024,0.5000,1305.200,392.277,0,0.000
2,513,1024,0.5010,24.870,40.209,0,0.000
3,514,1024,0.5020,26.812,37.297,0,0.000
4,515,1024,0.5029,22.682,44.088,0,0.000
5,516,1024,0.5039,22.673,44.105,0,0.000
6,517,1024,0.5049,22.668,44.115,0,0.000
7,518,1024,0.5059,22.907,43.655,0,0.000
8,519,1024,0.5068,22.464,44.516,0,0.000
9,520,1024,0.5078,22.408,44.627,0,0.000
10,521,1024,0.5088,21.633,46.226,0,0.000
11,522,1024,0.5098,21.478,46.559,0,0.000
12,523,1024,0.5107,21.173,47.230,0,0.000
13,524,1024,0.5117,21.901,45.660,0,0.000
14,525,1024,0.5127,21.515,46.479,0,0.000
15,526,1024,0.5137,21.175,47.226,0,0.000
16,527,1024,0.5146,21.388,46.755,0,0.000
17,528,1024,0.5156,21.336,46.869,0,0.000
18,529,1024,0.5166,21.136,47.313,0,0.000
19,530,1024,0.5176,21.219,47.128,0,0.000
20,531,1024,0.5186,21.269,47.017,0,0.000
21,532,1024,0.5195,21.117,47.355,0,0.000
22,533,1024,0.5205,21.265,47.026,0,0.000
23,534,1024,0.5215,21.017,47.581,0,0.000
24,535,1024,0.5225,21.333,46.876,0,0.000
25,536,1024,0.5234,21.261,47.034,0,0.000
26,537,1024,0.5244,21.035,47.540,0,0.000
27,538,1024,0.5254,21.343,46.854,0,0.000
28,539,1024,0.5264,22.008,45.438,0,0.000
29,540,1024,0.5273,21.013,47.590,0,0.000
30,541,1024,0.5283,21.279,46.995,0,0.000
31,542,1024,0.5293,21.277,46.999,0,0.000
32,543,1024,0.5303,21.056,47.492,0,0.000
33,544,1024,0.5312,21.210,47.148,0,0.000
34,545,1024,0.5322,21.019,47.576,0,0.000
35,546,1024,0.5332,21.088,47.420,0,0.000
36,547,1024,0.5342,21.184,47.205,0,0.000
37,548,1024,0.5352,21.079,47.441,0,0.000
38,549,1024,0.5361,21.344,46.852,0,0.000
39,550,1024,0.5371,21.326,46.891,0,0.000
40,551,1024,0.5381,21.059,47.486,0,0.000
41,552,1024,0.5391,21.289,46.973,0,0.000
42,553,1024,0.5400,21.280,46.992,0,0.000
43,554,1024,0.5410,21.576,46.348,0,0.000
44,555,1024,0.5420,21.354,46.830,0,0.000
45,556,1024,0.5430,21.294,46.962,0,0.000
46,557,1024,0.5439,21.085,47.427,0,0.000
47,558,1024,0.5449,21.367,46.801,0,0.000
48,559,1024,0.5459,21.002,47.615,0,0.000
49,560,1024,0.5469,21.332,46.878,0,0.000
50,561,1024,0.5479,21.337,46.867,0,0.000
51,562,1024,0.5488,21.063,47.477,0,0.000
52,563,1024,0.5498,21.312,46.922,0,0.000
53,564,1024,0.5508,21.308,46.931,0,0.000
54,565,1024,0.5518,21.067,47.468,0,0.000
55,566,1024,0.5527,21.342,46.856,0,0.000
56,567,1024,0.5537,21.427,46.670,0,0.000
57,568,1024,0.5547,21.609,46.277,0,0.000
58,569,1024,0.5557,21.126,47.335,0,0.000
59,570,1024,0.5566,21.253,47.052,0,0.000
60,571,1024,0.5576,21.051,47.504,0,0.000
61,572,1024,0.5586,21.325,46.893,0,0.000
62,573,1024,0.5596,21.102,47.389,0,0.000
63,574,1024,0.5605,21.492,46.529,0,0.000
64,575,1024,0.5615,21.377,46.779,0,0.000
65,576,1024,0.5625,21.113,47.364,0,0.000
66,577,1024,0.5635,21.216,47.134,0,0.000
67,578,1024,0.5645,21.609,46.277,0,0.000
68,579,1024,0.5654,21.119,47.351,0,0.000
69,580,1024,0.5664,21.390,46.751,0,0.000
70,581,1024,0.5674,21.451,46.618,0,0.000
71,582,1024,0.5684,21.783,45.907,0,0.000
72,583,1024,0.5693,21.587,46.324,0,0.000
73,584,1024,0.5703,21.191,47.190,0,0.000
74,585,1024,0.5713,22.019,45.415,0,0.000
75,586,1024,0.5723,25.777,38.794,0,0.000
76,587,1024,0.5732,21.282,46.988,0,0.000
77,588,1024,0.5742,21.816,45.838,0,0.000
78,589,1024,0.5752,22.031,45.391,0,0.000
79,590,1024,0.5762,21.723,46.034,0,0.000
80,591,1024,0.5771,21.419,46.688,0,0.000
81,592,1024,0.5781,21.499,46.514,0,0.000
82,593,1024,0.5791,21.359,46.819,0,0.000
83,594,1024,0.5801,21.523,46.462,0,0.000
84,595,1024,0.5811,21.726,46.028,0,0.000
85,596,1024,0.5820,21.548,46.408,0,0.000
86,597,1024,0.5830,22.110,45.228,0,0.000
87,598,1024,0.5840,21.866,45.733,0,0.000
88,599,1024,0.5850,21.646,46.198,0,0.000
89,600,1024,0.5859,21.916,45.629,0,0.000
90,601,1024,0.5869,21.860,45.746,0,0.000
91,602,1024,0.5879,21.711,46.060,0,0.000
92,603,1024,0.5889,22.105,45.239,0,0.000
93,604,1024,0.5898,22.184,45.078,0,0.000
94,605,1024,0.5908,21.977,45.502,0,0.000
95,606,1024,0.5918,22.372,44.699,0,0.000
96,607,1024,0.5928,22.459,44.526,0,0.000
97,608,1024,0.5938,22.167,45.112,0,0.000
98,609,1024,0.5947,22.608,44.232,0,0.000
99,610,1024,0.5957,22.833,43.796,0,0.000
100,611,1024,0.5967,23.049,43.386,0,0.000
101,612,1024,0.5977,22.587,44.273,0,0.000
102,613,1024,0.5986,23.035,43.412,0,0.000
103,614,1024,0.5996,23.036,43.410,0,0.000
104,615,1024,0.6006,22.762,43.933,0,0.000
105,616,1024,0.6016,23.160,43.178,0,0.000
106,617,1024,0.6025,23.411,42.715,0,0.000
107,618,1024,0.6035,22.839,43.785,0,0.000
108,619,1024,0.6045,23.707,42.182,0,0.000
109,620,1024,0.6055,23.817,41.987,0,0.000
110,621,1024,0.6064,24.032,41.611,0,0.000
111,622,1024,0.6074,23.878,41.880,0,0.000
112,623,1024,0.6084,24.029,41.616,0,0.000
113,624,1024,0.6094,24.373,41.029,0,0.000
114,625,1024,0.6104,24.187,41.345,0,0.000
115,626,1024,0.6113,24.694,40.496,0,0.000
116,627,1024,0.6123,24.871,40.207,0,0.000
