step,kv_used,kv_total,kv_ratio,ttft_ms,tok_per_sec,shift_events,alpha
1,512,1024,0.5000,1184.106,432.394,0,1.500
2,513,1024,0.5010,23.470,42.608,0,1.500
3,514,1024,0.5020,21.399,46.731,0,1.500
4,515,1024,0.5029,21.843,45.781,0,1.500
5,516,1024,0.5039,21.497,46.518,0,1.500
6,517,1024,0.5049,21.544,46.417,0,1.500
7,518,1024,0.5059,21.575,46.350,0,1.500
8,519,1024,0.5068,21.434,46.655,0,1.500
9,520,1024,0.5078,21.765,45.945,0,1.500
10,521,1024,0.5088,21.685,46.115,0,1.500
11,522,1024,0.5098,21.788,45.897,0,1.500
12,523,1024,0.5107,21.328,46.887,0,1.500
13,524,1024,0.5117,21.214,47.139,0,1.500
14,525,1024,0.5127,20.922,47.797,0,1.500
15,526,1024,0.5137,21.275,47.004,0,1.500
16,527,1024,0.5146,21.135,47.315,0,1.500
17,528,1024,0.5156,20.965,47.699,0,1.500
18,529,1024,0.5166,21.128,47.331,0,1.500
19,530,1024,0.5176,21.209,47.150,0,1.500
20,531,1024,0.5186,20.983,47.658,0,1.500
21,532,1024,0.5195,21.171,47.234,0,1.500
22,533,1024,0.5205,20.942,47.751,0,1.500
23,534,1024,0.5215,21.221,47.123,0,1.500
24,535,1024,0.5225,21.227,47.110,0,1.500
25,536,1024,0.5234,21.550,46.404,0,1.500
26,537,1024,0.5244,21.202,47.165,0,1.500
27,538,1024,0.5254,21.015,47.585,0,1.500
28,539,1024,0.5264,20.814,48.045,0,1.500
29,540,1024,0.5273,21.037,47.535,0,1.500
30,541,1024,0.5283,21.018,47.578,0,1.500
31,542,1024,0.5293,20.824,48.022,0,1.500
32,543,1024,0.5303,20.984,47.655,0,1.500
33,544,1024,0.5312,20.664,48.393,0,1.500
34,545,1024,0.5322,21.050,47.506,0,1.500
35,546,1024,0.5332,21.040,47.529,0,1.500
36,547,1024,0.5342,20.897,47.854,0,1.500
37,548,1024,0.5352,21.065,47.472,0,1.500
38,549,1024,0.5361,21.042,47.524,0,1.500
39,550,1024,0.5371,21.068,47.465,0,1.500
40,551,1024,0.5381,21.532,46.443,0,1.500
41,552,1024,0.5391,20.869,47.918,0,1.500
42,553,1024,0.5400,21.022,47.569,0,1.500
43,554,1024,0.5410,21.080,47.438,0,1.500
44,555,1024,0.5420,20.773,48.139,0,1.500
45,556,1024,0.5430,21.116,47.357,0,1.500
46,557,1024,0.5439,21.345,46.849,0,1.500
