step,kv_used,kv_total,kv_ratio,ttft_ms,tok_per_sec,shift_events,alpha
1,512,1024,0.5000,1253.322,408.514,0,0.250
2,513,1024,0.5010,26.408,37.867,0,0.250
3,514,1024,0.5020,22.178,45.090,0,0.250
4,515,1024,0.5029,22.166,45.114,0,0.250
5,516,1024,0.5039,22.000,45.455,0,0.250
6,517,1024,0.5049,22.107,45.235,0,0.250
7,518,1024,0.5059,21.912,45.637,0,0.250
8,519,1024,0.5068,20.996,47.628,0,0.250
9,520,1024,0.5078,21.576,46.348,0,0.250
10,521,1024,0.5088,21.787,45.899,0,0.250
11,522,1024,0.5098,21.599,46.298,0,0.250
12,523,1024,0.5107,21.847,45.773,0,0.250
13,524,1024,0.5117,21.316,46.913,0,0.250
14,525,1024,0.5127,21.454,46.611,0,0.250
15,526,1024,0.5137,21.401,46.727,0,0.250
16,527,1024,0.5146,21.044,47.519,0,0.250
17,528,1024,0.5156,21.296,46.957,0,0.250
18,529,1024,0.5166,21.286,46.979,0,0.250
19,530,1024,0.5176,21.062,47.479,0,0.250
20,531,1024,0.5186,21.345,46.849,0,0.250
21,532,1024,0.5195,21.258,47.041,0,0.250
22,533,1024,0.5205,20.936,47.765,0,0.250
23,534,1024,0.5215,21.316,46.913,0,0.250
24,535,1024,0.5225,21.280,46.992,0,0.250
25,536,1024,0.5234,20.949,47.735,0,0.250
26,537,1024,0.5244,21.322,46.900,0,0.250
27,538,1024,0.5254,20.970,47.687,0,0.250
28,539,1024,0.5264,21.932,45.595,0,0.250
29,540,1024,0.5273,21.037,47.535,0,0.250
30,541,1024,0.5283,20.758,48.174,0,0.250
31,542,1024,0.5293,21.295,46.959,0,0.250
32,543,1024,0.5303,21.245,47.070,0,0.250
33,544,1024,0.5312,20.989,47.644,0,0.250
34,545,1024,0.5322,21.204,47.161,0,0.250
35,546,1024,0.5332,21.265,47.026,0,0.250
36,547,1024,0.5342,20.991,47.639,0,0.250
37,548,1024,0.5352,20.988,47.646,0,0.250
38,549,1024,0.5361,21.098,47.398,0,0.250
39,550,1024,0.5371,21.261,47.034,0,0.250
40,551,1024,0.5381,21.190,47.192,0,0.250
41,552,1024,0.5391,21.023,47.567,0,0.250
42,553,1024,0.5400,21.442,46.637,0,0.250
43,554,1024,0.5410,21.637,46.217,0,0.250
44,555,1024,0.5420,21.092,47.411,0,0.250
45,556,1024,0.5430,21.220,47.125,0,0.250
46,557,1024,0.5439,21.216,47.134,0,0.250
47,558,1024,0.5449,21.030,47.551,0,0.250
48,559,1024,0.5459,21.204,47.161,0,0.250
49,560,1024,0.5469,20.930,47.778,0,0.250
50,561,1024,0.5479,20.803,48.070,0,0.250
51,562,1024,0.5488,21.104,47.384,0,0.250
52,563,1024,0.5498,21.187,47.199,0,0.250
53,564,1024,0.5508,21.363,46.810,0,0.250
54,565,1024,0.5518,21.297,46.955,0,0.250
55,566,1024,0.5527,20.980,47.664,0,0.250
56,567,1024,0.5537,21.518,46.473,0,0.250
57,568,1024,0.5547,21.605,46.286,0,0.250
58,569,1024,0.5557,21.093,47.409,0,0.250
59,570,1024,0.5566,21.330,46.882,0,0.250
60,571,1024,0.5576,21.329,46.885,0,0.250
61,572,1024,0.5586,21.060,47.483,0,0.250
62,573,1024,0.5596,21.295,46.959,0,0.250
63,574,1024,0.5605,21.064,47.474,0,0.250
64,575,1024,0.5615,21.357,46.823,0,0.250
65,576,1024,0.5625,21.282,46.988,0,0.250
66,577,1024,0.5635,21.081,47.436,0,0.250
67,578,1024,0.5645,21.387,46.757,0,0.250
68,579,1024,0.5654,21.311,46.924,0,0.250
69,580,1024,0.5664,21.122,47.344,0,0.250
70,581,1024,0.5674,21.321,46.902,0,0.250
