step,kv_used,kv_total,kv_ratio,ttft_ms,tok_per_sec,shift_events,alpha
1,512,1024,0.5000,1264.831,404.797,0,0.000
2,513,1024,0.5010,26.173,38.207,0,0.000
3,514,1024,0.5020,26.661,37.508,0,0.000
4,515,1024,0.5029,25.140,39.777,0,0.000
5,516,1024,0.5039,25.869,38.656,0,0.000
6,517,1024,0.5049,21.906,45.650,0,0.000
7,518,1024,0.5059,22.207,45.031,0,0.000
8,519,1024,0.5068,21.183,47.208,0,0.000
9,520,1024,0.5078,21.594,46.309,0,0.000
10,521,1024,0.5088,21.171,47.234,0,0.000
11,522,1024,0.5098,21.067,47.468,0,0.000
12,523,1024,0.5107,21.285,46.981,0,0.000
13,524,1024,0.5117,21.123,47.342,0,0.000
14,525,1024,0.5127,21.167,47.243,0,0.000
15,526,1024,0.5137,21.106,47.380,0,0.000
16,527,1024,0.5146,21.310,46.926,0,0.000
17,528,1024,0.5156,21.279,46.995,0,0.000
18,529,1024,0.5166,21.170,47.237,0,0.000
19,530,1024,0.5176,20.888,47.874,0,0.000
20,531,1024,0.5186,21.275,47.004,0,0.000
21,532,1024,0.5195,21.187,47.199,0,0.000
22,533,1024,0.5205,21.417,46.692,0,0.000
23,534,1024,0.5215,21.365,46.806,0,0.000
24,535,1024,0.5225,21.013,47.590,0,0.000
25,536,1024,0.5234,21.259,47.039,0,0.000
26,537,1024,0.5244,21.206,47.156,0,0.000
27,538,1024,0.5254,20.982,47.660,0,0.000
28,539,1024,0.5264,21.217,47.132,0,0.000
29,540,1024,0.5273,21.217,47.132,0,0.000
30,541,1024,0.5283,20.986,47.651,0,0.000
31,542,1024,0.5293,21.156,47.268,0,0.000
32,543,1024,0.5303,21.161,47.257,0,0.000
33,544,1024,0.5312,20.990,47.642,0,0.000
34,545,1024,0.5322,21.225,47.114,0,0.000
35,546,1024,0.5332,20.989,47.644,0,0.000
36,547,1024,0.5342,21.235,47.092,0,0.000
37,548,1024,0.5352,22.129,45.190,0,0.000
38,549,1024,0.5361,21.020,47.574,0,0.000
39,550,1024,0.5371,21.331,46.880,0,0.000
40,551,1024,0.5381,21.165,47.248,0,0.000
41,552,1024,0.5391,21.028,47.556,0,0.000
42,553,1024,0.5400,21.183,47.208,0,0.000
43,554,1024,0.5410,21.136,47.313,0,0.000
44,555,1024,0.5420,20.857,47.946,0,0.000
45,556,1024,0.5430,21.138,47.308,0,0.000
46,557,1024,0.5439,21.015,47.585,0,0.000
47,558,1024,0.5449,21.041,47.526,0,0.000
48,559,1024,0.5459,21.229,47.105,0,0.000
49,560,1024,0.5469,20.991,47.639,0,0.000
50,561,1024,0.5479,21.259,47.039,0,0.000
51,562,1024,0.5488,21.224,47.116,0,0.000
52,563,1024,0.5498,21.087,47.423,0,0.000
53,564,1024,0.5508,21.796,45.880,0,0.000
54,565,1024,0.5518,21.057,47.490,0,0.000
55,566,1024,0.5527,21.049,47.508,0,0.000
56,567,1024,0.5537,21.247,47.065,0,0.000
57,568,1024,0.5547,21.310,46.926,0,0.000
58,569,1024,0.5557,20.922,47.797,0,0.000
59,570,1024,0.5566,23.109,43.273,0,0.000
60,571,1024,0.5576,21.024,47.565,0,0.000
61,572,1024,0.5586,21.141,47.301,0,0.000
62,573,1024,0.5596,21.204,47.161,0,0.000
63,574,1024,0.5605,21.067,47.468,0,0.000
64,575,1024,0.5615,21.328,46.887,0,0.000
65,576,1024,0.5625,21.384,46.764,0,0.000
66,577,1024,0.5635,20.934,47.769,0,0.000
67,578,1024,0.5645,21.232,47.099,0,0.000
68,579,1024,0.5654,21.868,45.729,0,0.000
69,580,1024,0.5664,21.073,47.454,0,0.000
70,581,1024,0.5674,21.581,46.337,0,0.000
71,582,1024,0.5684,21.289,46.973,0,0.000
72,583,1024,0.5693,21.097,47.400,0,0.000
73,584,1024,0.5703,21.328,46.887,0,0.000
74,585,1024,0.5713,21.113,47.364,0,0.000
75,586,1024,0.5723,21.363,46.810,0,0.000
