step,kv_used,kv_total,kv_ratio,ttft_ms,tok_per_sec,shift_events,alpha
1,512,1024,0.5000,1288.108,397.482,0,1.500
2,513,1024,0.5010,28.175,35.492,0,1.500
3,514,1024,0.5020,23.070,43.346,0,1.500
4,515,1024,0.5029,22.957,43.560,0,1.500
5,516,1024,0.5039,22.673,44.105,0,1.500
6,517,1024,0.5049,23.005,43.469,0,1.500
7,518,1024,0.5059,22.062,45.327,0,1.500
8,519,1024,0.5068,22.102,45.245,0,1.500
9,520,1024,0.5078,21.744,45.990,0,1.500
10,521,1024,0.5088,21.540,46.425,0,1.500
11,522,1024,0.5098,21.174,47.228,0,1.500
12,523,1024,0.5107,21.301,46.946,0,1.500
13,524,1024,0.5117,21.302,46.944,0,1.500
14,525,1024,0.5127,21.184,47.205,0,1.500
15,526,1024,0.5137,21.409,46.709,0,1.500
16,527,1024,0.5146,21.326,46.891,0,1.500
17,528,1024,0.5156,21.094,47.407,0,1.500
18,529,1024,0.5166,21.372,46.790,0,1.500
19,530,1024,0.5176,21.364,46.808,0,1.500
20,531,1024,0.5186,21.609,46.277,0,1.500
21,532,1024,0.5195,21.433,46.657,0,1.500
22,533,1024,0.5205,21.357,46.823,0,1.500
23,534,1024,0.5215,21.088,47.420,0,1.500
24,535,1024,0.5225,21.306,46.935,0,1.500
25,536,1024,0.5234,20.966,47.696,0,1.500
26,537,1024,0.5244,21.358,46.821,0,1.500
27,538,1024,0.5254,21.230,47.103,0,1.500
28,539,1024,0.5264,20.975,47.676,0,1.500
29,540,1024,0.5273,21.339,46.863,0,1.500
30,541,1024,0.5283,21.263,47.030,0,1.500
31,542,1024,0.5293,21.005,47.608,0,1.500
32,543,1024,0.5303,21.224,47.116,0,1.500
33,544,1024,0.5312,21.264,47.028,0,1.500
34,545,1024,0.5322,21.359,46.819,0,1.500
35,546,1024,0.5332,21.654,46.181,0,1.500
36,547,1024,0.5342,20.950,47.733,0,1.500
37,548,1024,0.5352,21.028,47.556,0,1.500
38,549,1024,0.5361,21.277,46.999,0,1.500
39,550,1024,0.5371,21.055,47.495,0,1.500
40,551,1024,0.5381,21.319,46.907,0,1.500
41,552,1024,0.5391,21.265,47.026,0,1.500
42,553,1024,0.5400,21.069,47.463,0,1.500
43,554,1024,0.5410,21.320,46.904,0,1.500
44,555,1024,0.5420,21.334,46.874,0,1.500
45,556,1024,0.5430,21.028,47.556,0,1.500
46,557,1024,0.5439,21.343,46.854,0,1.500
47,558,1024,0.5449,21.312,46.922,0,1.500
48,559,1024,0.5459,21.115,47.360,0,1.500
49,560,1024,0.5469,21.341,46.858,0,1.500
50,561,1024,0.5479,21.699,46.085,0,1.500
51,562,1024,0.5488,21.415,46.696,0,1.500
52,563,1024,0.5498,21.362,46.812,0,1.500
53,564,1024,0.5508,21.103,47.387,0,1.500
54,565,1024,0.5518,21.366,46.803,0,1.500
55,566,1024,0.5527,21.301,46.946,0,1.500
56,567,1024,0.5537,21.063,47.477,0,1.500
57,568,1024,0.5547,21.371,46.792,0,1.500
58,569,1024,0.5557,21.197,47.176,0,1.500
59,570,1024,0.5566,21.008,47.601,0,1.500
60,571,1024,0.5576,21.164,47.250,0,1.500
61,572,1024,0.5586,21.361,46.814,0,1.500
62,573,1024,0.5596,21.114,47.362,0,1.500
63,574,1024,0.5605,21.399,46.731,0,1.500
64,575,1024,0.5615,21.606,46.283,0,1.500
65,576,1024,0.5625,21.426,46.672,0,1.500
66,577,1024,0.5635,21.403,46.722,0,1.500
67,578,1024,0.5645,21.139,47.306,0,1.500
68,579,1024,0.5654,21.797,45.878,0,1.500
69,580,1024,0.5664,21.462,46.594,0,1.500
70,581,1024,0.5674,21.249,47.061,0,1.500
71,582,1024,0.5684,21.510,46.490,0,1.500
72,583,1024,0.5693,21.435,46.653,0,1.500
73,584,1024,0.5703,21.259,47.039,0,1.500
74,585,1024,0.5713,21.426,46.672,0,1.500
75,586,1024,0.5723,21.489,46.535,0,1.500
76,587,1024,0.5732,21.316,46.913,0,1.500
77,588,1024,0.5742,21.487,46.540,0,1.500
78,589,1024,0.5752,22.105,45.239,0,1.500
79,590,1024,0.5762,21.328,46.887,0,1.500
80,591,1024,0.5771,21.549,46.406,0,1.500
81,592,1024,0.5781,21.301,46.946,0,1.500
82,593,1024,0.5791,21.469,46.579,0,1.500
83,594,1024,0.5801,21.557,46.389,0,1.500
84,595,1024,0.5811,21.399,46.731,0,1.500
85,596,1024,0.5820,21.788,45.897,0,1.500
86,597,1024,0.5830,21.662,46.164,0,1.500
87,598,1024,0.5840,21.528,46.451,0,1.500
88,599,1024,0.5850,21.632,46.228,0,1.500
89,600,1024,0.5859,21.669,46.149,0,1.500
