step,kv_used,kv_total,kv_ratio,ttft_ms,tok_per_sec,shift_events,alpha
1,512,1024,0.5000,1207.464,424.029,0,1.000
2,513,1024,0.5010,24.634,40.594,0,1.000
3,514,1024,0.5020,21.441,46.640,0,1.000
4,515,1024,0.5029,21.641,46.209,0,1.000
5,516,1024,0.5039,21.512,46.486,0,1.000
6,517,1024,0.5049,21.603,46.290,0,1.000
7,518,1024,0.5059,21.810,45.851,0,1.000
8,519,1024,0.5068,21.679,46.128,0,1.000
9,520,1024,0.5078,21.527,46.453,0,1.000
10,521,1024,0.5088,21.737,46.005,0,1.000
11,522,1024,0.5098,21.492,46.529,0,1.000
12,523,1024,0.5107,21.538,46.430,0,1.000
13,524,1024,0.5117,21.344,46.852,0,1.000
14,525,1024,0.5127,21.042,47.524,0,1.000
15,526,1024,0.5137,21.308,46.931,0,1.000
16,527,1024,0.5146,21.292,46.966,0,1.000
17,528,1024,0.5156,21.644,46.202,0,1.000
18,529,1024,0.5166,21.212,47.143,0,1.000
19,530,1024,0.5176,21.298,46.953,0,1.000
20,531,1024,0.5186,20.919,47.803,0,1.000
21,532,1024,0.5195,21.216,47.134,0,1.000
22,533,1024,0.5205,21.221,47.123,0,1.000
23,534,1024,0.5215,20.990,47.642,0,1.000
24,535,1024,0.5225,21.081,47.436,0,1.000
25,536,1024,0.5234,20.981,47.662,0,1.000
26,537,1024,0.5244,21.209,47.150,0,1.000
27,538,1024,0.5254,21.071,47.459,0,1.000
28,539,1024,0.5264,20.843,47.978,0,1.000
29,540,1024,0.5273,21.115,47.360,0,1.000
30,541,1024,0.5283,21.014,47.587,0,1.000
31,542,1024,0.5293,21.525,46.458,0,1.000
32,543,1024,0.5303,21.061,47.481,0,1.000
33,544,1024,0.5312,20.951,47.730,0,1.000
34,545,1024,0.5322,20.867,47.923,0,1.000
35,546,1024,0.5332,21.088,47.420,0,1.000
36,547,1024,0.5342,20.825,48.019,0,1.000
37,548,1024,0.5352,21.178,47.219,0,1.000
38,549,1024,0.5361,21.144,47.295,0,1.000
39,550,1024,0.5371,20.781,48.121,0,1.000
40,551,1024,0.5381,21.114,47.362,0,1.000
41,552,1024,0.5391,21.052,47.501,0,1.000
42,553,1024,0.5400,20.854,47.952,0,1.000
43,554,1024,0.5410,21.061,47.481,0,1.000
44,555,1024,0.5420,20.846,47.971,0,1.000
45,556,1024,0.5430,21.322,46.900,0,1.000
46,557,1024,0.5439,21.383,46.766,0,1.000
47,558,1024,0.5449,20.836,47.994,0,1.000
48,559,1024,0.5459,21.130,47.326,0,1.000
49,560,1024,0.5469,21.041,47.526,0,1.000
50,561,1024,0.5479,20.821,48.028,0,1.000
51,562,1024,0.5488,21.074,47.452,0,1.000
52,563,1024,0.5498,21.060,47.483,0,1.000
53,564,1024,0.5508,20.874,47.906,0,1.000
54,565,1024,0.5518,21.043,47.522,0,1.000
55,566,1024,0.5527,20.856,47.948,0,1.000
56,567,1024,0.5537,21.093,47.409,0,1.000
57,568,1024,0.5547,21.055,47.495,0,1.000
58,569,1024,0.5557,20.830,48.008,0,1.000
59,570,1024,0.5566,21.097,47.400,0,1.000
60,571,1024,0.5576,21.204,47.161,0,1.000
61,572,1024,0.5586,21.365,46.806,0,1.000
62,573,1024,0.5596,21.372,46.790,0,1.000
63,574,1024,0.5605,21.214,47.139,0,1.000
64,575,1024,0.5615,21.001,47.617,0,1.000
65,576,1024,0.5625,21.317,46.911,0,1.000
66,577,1024,0.5635,20.993,47.635,0,1.000
67,578,1024,0.5645,21.074,47.452,0,1.000
68,579,1024,0.5654,21.225,47.114,0,1.000
69,580,1024,0.5664,20.974,47.678,0,1.000
70,581,1024,0.5674,21.339,46.863,0,1.000
71,582,1024,0.5684,21.253,47.052,0,1.000
72,583,1024,0.5693,20.921,47.799,0,1.000
73,584,1024,0.5703,21.508,46.494,0,1.000
74,585,1024,0.5713,23.097,43.296,0,1.000
75,586,1024,0.5723,21.641,46.209,0,1.000
76,587,1024,0.5732,21.338,46.865,0,1.000
77,588,1024,0.5742,21.147,47.288,0,1.000
78,589,1024,0.5752,21.038,47.533,0,1.000
79,590,1024,0.5762,21.275,47.004,0,1.000
80,591,1024,0.5771,21.287,46.977,0,1.000
81,592,1024,0.5781,21.030,47.551,0,1.000
82,593,1024,0.5791,21.327,46.889,0,1.000
83,594,1024,0.5801,21.067,47.468,0,1.000
84,595,1024,0.5811,21.363,46.810,0,1.000
85,596,1024,0.5820,21.314,46.918,0,1.000
86,597,1024,0.5830,21.050,47.506,0,1.000
87,598,1024,0.5840,21.316,46.913,0,1.000
88,599,1024,0.5850,21.301,46.946,0,1.000
89,600,1024,0.5859,21.324,46.896,0,1.000
90,601,1024,0.5869,21.746,45.985,0,1.000
91,602,1024,0.5879,21.332,46.878,0,1.000
92,603,1024,0.5889,21.048,47.510,0,1.000
93,604,1024,0.5898,21.309,46.929,0,1.000
94,605,1024,0.5908,21.321,46.902,0,1.000
95,606,1024,0.5918,21.131,47.324,0,1.000
96,607,1024,0.5928,21.278,46.997,0,1.000
97,608,1024,0.5938,20.922,47.797,0,1.000
98,609,1024,0.5947,21.272,47.010,0,1.000
99,610,1024,0.5957,21.490,46.533,0,1.000
100,611,1024,0.5967,20.996,47.628,0,1.000
101,612,1024,0.5977,21.251,47.057,0,1.000
102,613,1024,0.5986,21.594,46.309,0,1.000
103,614,1024,0.5996,21.920,45.620,0,1.000
104,615,1024,0.6006,22.568,44.311,0,1.000
105,616,1024,0.6016,21.589,46.320,0,1.000
106,617,1024,0.6025,21.332,46.878,0,1.000
107,618,1024,0.6035,21.580,46.339,0,1.000
108,619,1024,0.6045,21.552,46.399,0,1.000
109,620,1024,0.6055,21.325,46.893,0,1.000
110,621,1024,0.6064,21.546,46.412,0,1.000
111,622,1024,0.6074,21.560,46.382,0,1.000
112,623,1024,0.6084,21.206,47.156,0,1.000
113,624,1024,0.6094,21.609,46.277,0,1.000
114,625,1024,0.6104,21.413,46.701,0,1.000
115,626,1024,0.6113,21.731,46.017,0,1.000
116,627,1024,0.6123,21.666,46.155,0,1.000
117,628,1024,0.6133,21.492,46.529,0,1.000
118,629,1024,0.6143,21.840,45.788,0,1.000
119,630,1024,0.6152,22.274,44.895,0,1.000
120,631,1024,0.6162,21.420,46.685,0,1.000
121,632,1024,0.6172,21.691,46.102,0,1.000
122,633,1024,0.6182,21.796,45.880,0,1.000
123,634,1024,0.6191,21.655,46.179,0,1.000
124,635,1024,0.6201,21.846,45.775,0,1.000
125,636,1024,0.6211,21.870,45.725,0,1.000
126,637,1024,0.6221,21.610,46.275,0,1.000
127,638,1024,0.6230,22.027,45.399,0,1.000
128,639,1024,0.6240,21.904,45.654,0,1.000
129,640,1024,0.6250,21.849,45.769,0,1.000
130,641,1024,0.6260,22.217,45.011,0,1.000
131,642,1024,0.6270,22.186,45.073,0,1.000
132,643,1024,0.6279,22.491,44.462,0,1.000
133,644,1024,0.6289,22.492,44.460,0,1.000
134,645,1024,0.6299,22.239,44.966,0,1.000
135,646,1024,0.6309,22.322,44.799,0,1.000
136,647,1024,0.6318,22.574,44.299,0,1.000
137,648,1024,0.6328,22.488,44.468,0,1.000
138,649,1024,0.6338,22.333,44.777,0,1.000
139,650,1024,0.6348,22.768,43.921,0,1.000
140,651,1024,0.6357,22.724,44.006,0,1.000
141,652,1024,0.6367,22.433,44.577,0,1.000
142,653,1024,0.6377,22.989,43.499,0,1.000
143,654,1024,0.6387,22.756,43.944,0,1.000
144,655,1024,0.6396,22.570,44.307,0,1.000
145,656,1024,0.6406,23.005,43.469,0,1.000
146,657,1024,0.6416,23.285,42.946,0,1.000
147,658,1024,0.6426,23.115,43.262,0,1.000
148,659,1024,0.6436,22.914,43.641,0,1.000
149,660,1024,0.6445,23.555,42.454,0,1.000
150,661,1024,0.6455,23.279,42.957,0,1.000
151,662,1024,0.6465,23.138,43.219,0,1.000
152,663,1024,0.6475,23.315,42.891,0,1.000
153,664,1024,0.6484,23.447,42.649,0,1.000
154,665,1024,0.6494,23.451,42.642,0,1.000
155,666,1024,0.6504,23.269,42.976,0,1.000
156,667,1024,0.6514,23.486,42.579,0,1.000
157,668,1024,0.6523,23.485,42.580,0,1.000
158,669,1024,0.6533,23.493,42.566,0,1.000
159,670,1024,0.6543,23.822,41.978,0,1.000
160,671,1024,0.6553,23.977,41.707,0,1.000
161,672,1024,0.6562,23.685,42.221,0,1.000
162,673,1024,0.6572,23.683,42.224,0,1.000
163,674,1024,0.6582,23.971,41.717,0,1.000
164,675,1024,0.6592,24.099,41.495,0,1.000
165,676,1024,0.6602,23.778,42.056,0,1.000
166,677,1024,0.6611,24.177,41.362,0,1.000
167,678,1024,0.6621,24.233,41.266,0,1.000
168,679,1024,0.6631,24.264,41.213,0,1.000
169,680,1024,0.6641,24.169,41.375,0,1.000
170,681,1024,0.6650,24.459,40.885,0,1.000
171,682,1024,0.6660,24.395,40.992,0,1.000
172,683,1024,0.6670,24.246,41.244,0,1.000
173,684,1024,0.6680,24.380,41.017,0,1.000
174,685,1024,0.6689,24.398,40.987,0,1.000
175,686,1024,0.6699,24.613,40.629,0,1.000
176,687,1024,0.6709,24.409,40.968,0,1.000
177,688,1024,0.6719,24.727,40.442,0,1.000
178,689,1024,0.6729,24.723,40.448,0,1.000
179,690,1024,0.6738,24.702,40.483,0,1.000
180,691,1024,0.6748,24.436,40.923,0,1.000
181,692,1024,0.6758,24.693,40.497,0,1.000
182,693,1024,0.6768,24.714,40.463,0,1.000
183,694,1024,0.6777,24.652,40.565,0,1.000
184,695,1024,0.6787,24.401,40.982,0,1.000
185,696,1024,0.6797,24.745,40.412,0,1.000
186,697,1024,0.6807,24.962,40.061,0,1.000
187,698,1024,0.6816,24.960,40.064,0,1.000
188,699,1024,0.6826,24.698,40.489,0,1.000
189,700,1024,0.6836,24.481,40.848,0,1.000
190,701,1024,0.6846,24.495,40.825,0,1.000
191,702,1024,0.6855,25.167,39.735,0,1.000
192,703,1024,0.6865,24.760,40.388,0,1.000
193,704,1024,0.6875,25.486,39.237,0,1.000
194,705,1024,0.6885,24.983,40.027,0,1.000
195,706,1024,0.6895,24.919,40.130,0,1.000
196,707,1024,0.6904,24.726,40.443,0,1.000
197,708,1024,0.6914,24.751,40.402,0,1.000
198,709,1024,0.6924,25.073,39.884,0,1.000
199,710,1024,0.6934,25.037,39.941,0,1.000
200,711,1024,0.6943,24.680,40.519,0,1.000
201,712,1024,0.6953,25.009,39.986,0,1.000
202,713,1024,0.6963,24.986,40.022,0,1.000
203,714,1024,0.6973,24.975,40.040,0,1.000
204,715,1024,0.6982,24.744,40.414,0,1.000
205,716,1024,0.6992,24.938,40.099,0,1.000
206,717,1024,0.7002,24.871,40.207,0,1.000
207,718,1024,0.7012,24.931,40.111,0,1.000
208,719,1024,0.7021,24.528,40.770,0,1.000
209,720,1024,0.7031,24.621,40.616,0,1.000
210,721,1024,0.7041,24.531,40.765,0,1.000
211,722,1024,0.7051,24.648,40.571,0,1.000
212,723,1024,0.7061,24.529,40.768,0,1.000
213,724,1024,0.7070,24.725,40.445,0,1.000
214,725,1024,0.7080,24.724,40.447,0,1.000
215,726,1024,0.7090,24.754,40.398,0,1.000
216,727,1024,0.7100,24.431,40.932,0,1.000
217,728,1024,0.7109,24.678,40.522,0,1.000
218,729,1024,0.7119,24.615,40.626,0,1.000
219,730,1024,0.7129,24.668,40.538,0,1.000
220,731,1024,0.7139,24.347,41.073,0,1.000
221,732,1024,0.7148,24.709,40.471,0,1.000
222,733,1024,0.7158,24.376,41.024,0,1.000
223,734,1024,0.7168,24.198,41.326,0,1.000
224,735,1024,0.7178,24.346,41.075,0,1.000
225,736,1024,0.7188,24.254,41.230,0,1.000
226,737,1024,0.7197,24.318,41.122,0,1.000
227,738,1024,0.7207,24.094,41.504,0,1.000
228,739,1024,0.7217,24.189,41.341,0,1.000
229,740,1024,0.7227,24.277,41.191,0,1.000
230,741,1024,0.7236,24.458,40.886,0,1.000
231,742,1024,0.7246,24.312,41.132,0,1.000
232,743,1024,0.7256,24.166,41.380,0,1.000
233,744,1024,0.7266,24.632,40.598,0,1.000
234,745,1024,0.7275,24.268,41.207,0,1.000
235,746,1024,0.7285,23.992,41.681,0,1.000
236,747,1024,0.7295,24.180,41.356,0,1.000
237,748,1024,0.7305,24.135,41.434,0,1.000
238,749,1024,0.7314,23.838,41.950,0,1.000
239,750,1024,0.7324,24.273,41.198,0,1.000
240,751,1024,0.7334,24.282,41.183,0,1.000
241,752,1024,0.7344,24.236,41.261,0,1.000
242,753,1024,0.7354,23.933,41.783,0,1.000
243,754,1024,0.7363,23.998,41.670,0,1.000
244,755,1024,0.7373,23.972,41.715,0,1.000
245,756,1024,0.7383,24.029,41.616,0,1.000
246,757,1024,0.7393,23.640,42.301,0,1.000
247,758,1024,0.7402,23.713,42.171,0,1.000
248,759,1024,0.7412,24.011,41.648,0,1.000
249,760,1024,0.7422,23.753,42.100,0,1.000
250,761,1024,0.7432,23.953,41.748,0,1.000
251,762,1024,0.7441,23.796,42.024,0,1.000
252,763,1024,0.7451,23.924,41.799,0,1.000
253,764,1024,0.7461,23.764,42.080,0,1.000
254,765,1024,0.7471,24.036,41.604,0,1.000
255,766,1024,0.7480,23.747,42.111,0,1.000
256,767,1024,0.7490,23.461,42.624,0,1.000
257,768,1024,0.7500,23.778,42.056,0,1.000
258,769,1024,0.7510,24.755,40.396,0,1.000
259,770,1024,0.7520,23.769,42.072,0,1.000
260,771,1024,0.7529,23.494,42.564,0,1.000
261,772,1024,0.7539,23.812,41.996,0,1.000
262,773,1024,0.7549,23.878,41.880,0,1.000
263,774,1024,0.7559,23.478,42.593,0,1.000
264,775,1024,0.7568,23.740,42.123,0,1.000
265,776,1024,0.7578,23.761,42.086,0,1.000
266,777,1024,0.7588,23.732,42.137,0,1.000
267,778,1024,0.7598,23.505,42.544,0,1.000
268,779,1024,0.7607,23.469,42.609,0,1.000
269,780,1024,0.7617,23.425,42.689,0,1.000
270,781,1024,0.7627,23.149,43.198,0,1.000
271,782,1024,0.7637,23.522,42.513,0,1.000
272,783,1024,0.7646,23.384,42.764,0,1.000
273,784,1024,0.7656,23.205,43.094,0,1.000
274,785,1024,0.7666,22.907,43.655,0,1.000
275,786,1024,0.7676,23.206,43.092,0,1.000
276,787,1024,0.7686,23.778,42.056,0,1.000
277,788,1024,0.7695,23.084,43.320,0,1.000
278,789,1024,0.7705,24.006,41.656,0,1.000
279,790,1024,0.7715,23.542,42.477,0,1.000
280,791,1024,0.7725,23.299,42.920,0,1.000
281,792,1024,0.7734,23.529,42.501,0,1.000
282,793,1024,0.7744,23.534,42.492,0,1.000
283,794,1024,0.7754,23.540,42.481,0,1.000
284,795,1024,0.7764,23.342,42.841,0,1.000
285,796,1024,0.7773,23.566,42.434,0,1.000
286,797,1024,0.7783,23.496,42.560,0,1.000
