step,kv_used,kv_total,kv_ratio,ttft_ms,tok_per_sec,shift_events,alpha
1,512,1024,0.5000,1274.576,401.702,0,0.750
2,513,1024,0.5010,24.059,41.564,0,0.750
3,514,1024,0.5020,22.424,44.595,0,0.750
4,515,1024,0.5029,22.444,44.555,0,0.750
5,516,1024,0.5039,21.991,45.473,0,0.750
6,517,1024,0.5049,22.650,44.150,0,0.750
7,518,1024,0.5059,22.558,44.330,0,0.750
8,519,1024,0.5068,21.739,46.000,0,0.750
9,520,1024,0.5078,21.910,45.641,0,0.750
10,521,1024,0.5088,22.078,45.294,0,0.750
11,522,1024,0.5098,21.129,47.328,0,0.750
12,523,1024,0.5107,21.450,46.620,0,0.750
13,524,1024,0.5117,21.267,47.021,0,0.750
14,525,1024,0.5127,21.065,47.472,0,0.750
15,526,1024,0.5137,21.396,46.738,0,0.750
16,527,1024,0.5146,21.229,47.105,0,0.750
17,528,1024,0.5156,20.990,47.642,0,0.750
18,529,1024,0.5166,21.327,46.889,0,0.750
19,530,1024,0.5176,21.317,46.911,0,0.750
20,531,1024,0.5186,21.645,46.200,0,0.750
21,532,1024,0.5195,21.073,47.454,0,0.750
22,533,1024,0.5205,20.979,47.667,0,0.750
23,534,1024,0.5215,21.344,46.852,0,0.750
24,535,1024,0.5225,21.231,47.101,0,0.750
25,536,1024,0.5234,20.995,47.630,0,0.750
26,537,1024,0.5244,21.279,46.995,0,0.750
27,538,1024,0.5254,21.123,47.342,0,0.750
28,539,1024,0.5264,20.916,47.810,0,0.750
29,540,1024,0.5273,21.113,47.364,0,0.750
30,541,1024,0.5283,21.016,47.583,0,0.750
31,542,1024,0.5293,20.855,47.950,0,0.750
32,543,1024,0.5303,21.479,46.557,0,0.750
33,544,1024,0.5312,21.095,47.405,0,0.750
34,545,1024,0.5322,21.839,45.790,0,0.750
35,546,1024,0.5332,21.291,46.968,0,0.750
36,547,1024,0.5342,21.044,47.519,0,0.750
37,548,1024,0.5352,21.306,46.935,0,0.750
38,549,1024,0.5361,21.239,47.083,0,0.750
39,550,1024,0.5371,21.019,47.576,0,0.750
40,551,1024,0.5381,21.275,47.004,0,0.750
41,552,1024,0.5391,21.188,47.197,0,0.750
42,553,1024,0.5400,21.020,47.574,0,0.750
43,554,1024,0.5410,21.257,47.043,0,0.750
44,555,1024,0.5420,21.309,46.929,0,0.750
45,556,1024,0.5430,21.058,47.488,0,0.750
46,557,1024,0.5439,21.404,46.720,0,0.750
47,558,1024,0.5449,21.017,47.581,0,0.750
48,559,1024,0.5459,21.211,47.145,0,0.750
49,560,1024,0.5469,21.187,47.199,0,0.750
50,561,1024,0.5479,21.637,46.217,0,0.750
51,562,1024,0.5488,21.209,47.150,0,0.750
52,563,1024,0.5498,21.252,47.054,0,0.750
53,564,1024,0.5508,21.012,47.592,0,0.750
54,565,1024,0.5518,21.255,47.048,0,0.750
55,566,1024,0.5527,21.204,47.161,0,0.750
56,567,1024,0.5537,21.074,47.452,0,0.750
57,568,1024,0.5547,21.277,46.999,0,0.750
58,569,1024,0.5557,21.286,46.979,0,0.750
59,570,1024,0.5566,21.071,47.459,0,0.750
60,571,1024,0.5576,21.180,47.214,0,0.750
61,572,1024,0.5586,21.037,47.535,0,0.750
62,573,1024,0.5596,21.346,46.847,0,0.750
63,574,1024,0.5605,21.308,46.931,0,0.750
64,575,1024,0.5615,21.627,46.238,0,0.750
65,576,1024,0.5625,21.341,46.858,0,0.750
66,577,1024,0.5635,21.326,46.891,0,0.750
67,578,1024,0.5645,21.117,47.355,0,0.750
68,579,1024,0.5654,21.356,46.825,0,0.750
69,580,1024,0.5664,21.384,46.764,0,0.750
70,581,1024,0.5674,21.137,47.310,0,0.750
71,582,1024,0.5684,21.328,46.887,0,0.750
72,583,1024,0.5693,21.206,47.156,0,0.750
73,584,1024,0.5703,21.158,47.263,0,0.750
74,585,1024,0.5713,21.309,46.929,0,0.750
75,586,1024,0.5723,21.054,47.497,0,0.750
76,587,1024,0.5732,21.379,46.775,0,0.750
77,588,1024,0.5742,21.321,46.902,0,0.750
78,589,1024,0.5752,21.855,45.756,0,0.750
79,590,1024,0.5762,21.839,45.790,0,0.750
80,591,1024,0.5771,21.472,46.572,0,0.750
81,592,1024,0.5781,21.241,47.079,0,0.750
82,593,1024,0.5791,21.570,46.361,0,0.750
83,594,1024,0.5801,21.518,46.473,0,0.750
84,595,1024,0.5811,21.323,46.898,0,0.750
85,596,1024,0.5820,21.501,46.509,0,0.750
86,597,1024,0.5830,21.542,46.421,0,0.750
87,598,1024,0.5840,21.359,46.819,0,0.750
88,599,1024,0.5850,21.661,46.166,0,0.750
89,600,1024,0.5859,21.404,46.720,0,0.750
90,601,1024,0.5869,21.462,46.594,0,0.750
91,602,1024,0.5879,21.692,46.100,0,0.750
92,603,1024,0.5889,21.497,46.518,0,0.750
93,604,1024,0.5898,22.257,44.930,0,0.750
94,605,1024,0.5908,21.834,45.800,0,0.750
95,606,1024,0.5918,21.521,46.466,0,0.750
96,607,1024,0.5928,21.793,45.886,0,0.750
97,608,1024,0.5938,21.701,46.081,0,0.750
98,609,1024,0.5947,21.618,46.258,0,0.750
99,610,1024,0.5957,22.081,45.288,0,0.750
100,611,1024,0.5967,22.139,45.169,0,0.750
101,612,1024,0.5977,21.893,45.677,0,0.750
102,613,1024,0.5986,22.378,44.687,0,0.750
103,614,1024,0.5996,22.291,44.861,0,0.750
104,615,1024,0.6006,22.186,45.073,0,0.750
105,616,1024,0.6016,22.646,44.158,0,0.750
106,617,1024,0.6025,22.567,44.312,0,0.750
107,618,1024,0.6035,22.726,44.002,0,0.750
108,619,1024,0.6045,22.833,43.796,0,0.750
109,620,1024,0.6055,22.883,43.701,0,0.750
110,621,1024,0.6064,22.922,43.626,0,0.750
111,622,1024,0.6074,22.724,44.006,0,0.750
112,623,1024,0.6084,23.099,43.292,0,0.750
113,624,1024,0.6094,23.072,43.343,0,0.750
114,625,1024,0.6104,22.772,43.914,0,0.750
115,626,1024,0.6113,22.991,43.495,0,0.750
116,627,1024,0.6123,23.439,42.664,0,0.750
117,628,1024,0.6133,23.314,42.893,0,0.750
118,629,1024,0.6143,23.563,42.439,0,0.750
119,630,1024,0.6152,23.663,42.260,0,0.750
120,631,1024,0.6162,23.992,41.681,0,0.750
121,632,1024,0.6172,23.664,42.258,0,0.750
122,633,1024,0.6182,23.926,41.796,0,0.750
123,634,1024,0.6191,23.781,42.050,0,0.750
124,635,1024,0.6201,23.745,42.114,0,0.750
125,636,1024,0.6211,24.152,41.404,0,0.750
126,637,1024,0.6221,24.477,40.855,0,0.750
127,638,1024,0.6230,26.125,38.278,0,0.750
128,639,1024,0.6240,24.768,40.375,0,0.750
129,640,1024,0.6250,25.078,39.876,0,0.750
130,641,1024,0.6260,25.152,39.758,0,0.750
131,642,1024,0.6270,25.198,39.686,0,0.750
132,643,1024,0.6279,25.181,39.712,0,0.750
133,644,1024,0.6289,25.528,39.173,0,0.750
134,645,1024,0.6299,25.585,39.085,0,0.750
135,646,1024,0.6309,25.770,38.805,0,0.750
136,647,1024,0.6318,25.760,38.820,0,0.750
137,648,1024,0.6328,25.668,38.959,0,0.750
138,649,1024,0.6338,26.089,38.330,0,0.750
139,650,1024,0.6348,26.172,38.209,0,0.750
140,651,1024,0.6357,26.222,38.136,0,0.750
141,652,1024,0.6367,26.104,38.308,0,0.750
142,653,1024,0.6377,26.574,37.631,0,0.750
143,654,1024,0.6387,26.903,37.171,0,0.750
144,655,1024,0.6396,26.712,37.436,0,0.750
145,656,1024,0.6406,26.732,37.408,0,0.750
146,657,1024,0.6416,26.669,37.497,0,0.750
147,658,1024,0.6426,27.058,36.958,0,0.750
148,659,1024,0.6436,27.020,37.010,0,0.750
149,660,1024,0.6445,27.072,36.939,0,0.750
150,661,1024,0.6455,27.287,36.647,0,0.750
151,662,1024,0.6465,27.056,36.960,0,0.750
152,663,1024,0.6475,27.005,37.030,0,0.750
153,664,1024,0.6484,27.563,36.281,0,0.750
154,665,1024,0.6494,27.668,36.143,0,0.750
155,666,1024,0.6504,27.432,36.454,0,0.750
156,667,1024,0.6514,27.517,36.341,0,0.750
157,668,1024,0.6523,27.715,36.082,0,0.750
158,669,1024,0.6533,26.963,37.088,0,0.750
159,670,1024,0.6543,27.321,36.602,0,0.750
160,671,1024,0.6553,27.716,36.080,0,0.750
161,672,1024,0.6562,27.527,36.328,0,0.750
162,673,1024,0.6572,27.491,36.376,0,0.750
163,674,1024,0.6582,27.550,36.298,0,0.750
164,675,1024,0.6592,27.304,36.625,0,0.750
165,676,1024,0.6602,27.869,35.882,0,0.750
166,677,1024,0.6611,27.699,36.102,0,0.750
167,678,1024,0.6621,27.474,36.398,0,0.750
168,679,1024,0.6631,27.388,36.512,0,0.750
169,680,1024,0.6641,27.725,36.069,0,0.750
170,681,1024,0.6650,27.243,36.707,0,0.750
171,682,1024,0.6660,27.409,36.484,0,0.750
172,683,1024,0.6670,27.458,36.419,0,0.750
173,684,1024,0.6680,27.634,36.187,0,0.750
174,685,1024,0.6689,27.370,36.536,0,0.750
175,686,1024,0.6699,27.166,36.811,0,0.750
176,687,1024,0.6709,27.564,36.279,0,0.750
177,688,1024,0.6719,27.305,36.623,0,0.750
178,689,1024,0.6729,27.084,36.922,0,0.750
179,690,1024,0.6738,27.268,36.673,0,0.750
180,691,1024,0.6748,27.149,36.834,0,0.750
181,692,1024,0.6758,26.817,37.290,0,0.750
182,693,1024,0.6768,27.160,36.819,0,0.750
183,694,1024,0.6777,27.402,36.494,0,0.750
184,695,1024,0.6787,27.150,36.832,0,0.750
185,696,1024,0.6797,26.872,37.213,0,0.750
186,697,1024,0.6807,26.525,37.700,0,0.750
187,698,1024,0.6816,26.879,37.204,0,0.750
188,699,1024,0.6826,26.861,37.229,0,0.750
189,700,1024,0.6836,27.005,37.030,0,0.750
190,701,1024,0.6846,26.815,37.293,0,0.750
191,702,1024,0.6855,26.337,37.969,0,0.750
192,703,1024,0.6865,26.120,38.285,0,0.750
193,704,1024,0.6875,26.416,37.856,0,0.750
194,705,1024,0.6885,26.294,38.031,0,0.750
195,706,1024,0.6895,26.116,38.291,0,0.750
196,707,1024,0.6904,26.041,38.401,0,0.750
197,708,1024,0.6914,26.084,38.338,0,0.750
198,709,1024,0.6924,26.044,38.397,0,0.750
199,710,1024,0.6934,25.949,38.537,0,0.750
200,711,1024,0.6943,25.728,38.868,0,0.750
201,712,1024,0.6953,29.218,34.225,0,0.750
202,713,1024,0.6963,27.070,36.941,0,0.750
203,714,1024,0.6973,26.456,37.799,0,0.750
204,715,1024,0.6982,27.070,36.941,0,0.750
205,716,1024,0.6992,26.380,37.908,0,0.750
206,717,1024,0.7002,25.221,39.649,0,0.750
207,718,1024,0.7012,26.294,38.031,0,0.750
208,719,1024,0.7021,26.069,38.360,0,0.750
209,720,1024,0.7031,25.421,39.338,0,0.750
210,721,1024,0.7041,25.418,39.342,0,0.750
211,722,1024,0.7051,25.054,39.914,0,0.750
212,723,1024,0.7061,25.491,39.230,0,0.750
213,724,1024,0.7070,25.153,39.757,0,0.750
214,725,1024,0.7080,25.964,38.515,0,0.750
215,726,1024,0.7090,24.798,40.326,0,0.750
216,727,1024,0.7100,25.176,39.720,0,0.750
217,728,1024,0.7109,25.815,38.737,0,0.750
218,729,1024,0.7119,25.251,39.602,0,0.750
219,730,1024,0.7129,24.803,40.318,0,0.750
220,731,1024,0.7139,25.607,39.052,0,0.750
221,732,1024,0.7148,24.813,40.301,0,0.750
222,733,1024,0.7158,24.899,40.162,0,0.750
223,734,1024,0.7168,24.560,40.717,0,0.750
224,735,1024,0.7178,24.902,40.157,0,0.750
225,736,1024,0.7188,24.820,40.290,0,0.750
226,737,1024,0.7197,25.589,39.079,0,0.750
227,738,1024,0.7207,24.633,40.596,0,0.750
228,739,1024,0.7217,25.516,39.191,0,0.750
229,740,1024,0.7227,24.953,40.075,0,0.750
230,741,1024,0.7236,24.671,40.533,0,0.750
231,742,1024,0.7246,24.359,41.053,0,0.750
232,743,1024,0.7256,24.670,40.535,0,0.750
233,744,1024,0.7266,24.618,40.621,0,0.750
234,745,1024,0.7275,24.606,40.640,0,0.750
235,746,1024,0.7285,24.271,41.201,0,0.750
236,747,1024,0.7295,24.599,40.652,0,0.750
237,748,1024,0.7305,24.684,40.512,0,0.750
238,749,1024,0.7314,24.657,40.556,0,0.750
239,750,1024,0.7324,24.498,40.820,0,0.750
240,751,1024,0.7334,24.718,40.456,0,0.750
241,752,1024,0.7344,25.335,39.471,0,0.750
242,753,1024,0.7354,24.670,40.535,0,0.750
243,754,1024,0.7363,24.431,40.932,0,0.750
244,755,1024,0.7373,25.110,39.825,0,0.750
245,756,1024,0.7383,24.655,40.560,0,0.750
246,757,1024,0.7393,24.620,40.617,0,0.750
247,758,1024,0.7402,24.804,40.316,0,0.750
248,759,1024,0.7412,24.430,40.933,0,0.750
249,760,1024,0.7422,24.386,41.007,0,0.750
250,761,1024,0.7432,24.370,41.034,0,0.750
251,762,1024,0.7441,24.058,41.566,0,0.750
252,763,1024,0.7451,25.157,39.750,0,0.750
253,764,1024,0.7461,24.441,40.915,0,0.750
254,765,1024,0.7471,24.366,41.041,0,0.750
255,766,1024,0.7480,24.055,41.571,0,0.750
256,767,1024,0.7490,24.269,41.205,0,0.750
257,768,1024,0.7500,24.180,41.356,0,0.750
258,769,1024,0.7510,25.309,39.512,0,0.750
259,770,1024,0.7520,24.142,41.422,0,0.750
260,771,1024,0.7529,24.299,41.154,0,0.750
261,772,1024,0.7539,24.309,41.137,0,0.750
262,773,1024,0.7549,24.170,41.374,0,0.750
263,774,1024,0.7559,24.705,40.478,0,0.750
264,775,1024,0.7568,24.479,40.851,0,0.750
265,776,1024,0.7578,24.403,40.979,0,0.750
266,777,1024,0.7588,24.182,41.353,0,0.750
267,778,1024,0.7598,24.408,40.970,0,0.750
268,779,1024,0.7607,25.064,39.898,0,0.750
269,780,1024,0.7617,24.428,40.937,0,0.750
270,781,1024,0.7627,24.248,41.241,0,0.750
271,782,1024,0.7637,24.494,40.826,0,0.750
272,783,1024,0.7646,25.083,39.868,0,0.750
273,784,1024,0.7656,24.361,41.049,0,0.750
274,785,1024,0.7666,24.253,41.232,0,0.750
275,786,1024,0.7676,24.435,40.925,0,0.750
276,787,1024,0.7686,24.903,40.156,0,0.750
277,788,1024,0.7695,25.063,39.899,0,0.750
278,789,1024,0.7705,24.174,41.367,0,0.750
279,790,1024,0.7715,23.972,41.715,0,0.750
280,791,1024,0.7725,24.635,40.593,0,0.750
281,792,1024,0.7734,24.392,40.997,0,0.750
282,793,1024,0.7744,25.176,39.720,0,0.750
283,794,1024,0.7754,24.477,40.855,0,0.750
284,795,1024,0.7764,25.679,38.942,0,0.750
285,796,1024,0.7773,24.543,40.745,0,0.750
286,797,1024,0.7783,29.159,34.295,0,0.750
287,798,1024,0.7793,26.640,37.538,0,0.750
288,799,1024,0.7803,25.507,39.205,0,0.750
289,800,1024,0.7812,25.272,39.569,0,0.750
290,801,1024,0.7822,24.698,40.489,0,0.750
291,802,1024,0.7832,24.390,41.000,0,0.750
292,803,1024,0.7842,24.709,40.471,0,0.750
293,804,1024,0.7852,24.374,41.027,0,0.750
294,805,1024,0.7861,24.189,41.341,0,0.750
