step,kv_used,kv_total,kv_ratio,ttft_ms,tok_per_sec,shift_events,alpha
1,512,1024,0.5000,1272.745,402.280,0,0.250
2,513,1024,0.5010,26.482,37.761,0,0.250
3,514,1024,0.5020,26.196,38.174,0,0.250
4,515,1024,0.5029,22.274,44.895,0,0.250
5,516,1024,0.5039,21.913,45.635,0,0.250
6,517,1024,0.5049,21.894,45.675,0,0.250
7,518,1024,0.5059,22.618,44.213,0,0.250
8,519,1024,0.5068,22.233,44.978,0,0.250
9,520,1024,0.5078,22.237,44.970,0,0.250
10,521,1024,0.5088,22.308,44.827,0,0.250
11,522,1024,0.5098,22.356,44.731,0,0.250
12,523,1024,0.5107,21.899,45.664,0,0.250
13,524,1024,0.5117,21.464,46.590,0,0.250
14,525,1024,0.5127,21.263,47.030,0,0.250
15,526,1024,0.5137,21.412,46.703,0,0.250
16,527,1024,0.5146,21.421,46.683,0,0.250
17,528,1024,0.5156,20.999,47.621,0,0.250
18,529,1024,0.5166,21.231,47.101,0,0.250
19,530,1024,0.5176,20.997,47.626,0,0.250
20,531,1024,0.5186,21.419,46.688,0,0.250
21,532,1024,0.5195,21.365,46.806,0,0.250
22,533,1024,0.5205,21.123,47.342,0,0.250
23,534,1024,0.5215,21.429,46.666,0,0.250
24,535,1024,0.5225,21.267,47.021,0,0.250
25,536,1024,0.5234,21.112,47.366,0,0.250
26,537,1024,0.5244,21.266,47.023,0,0.250
27,538,1024,0.5254,21.838,45.792,0,0.250
28,539,1024,0.5264,21.020,47.574,0,0.250
29,540,1024,0.5273,21.272,47.010,0,0.250
30,541,1024,0.5283,21.299,46.951,0,0.250
31,542,1024,0.5293,21.036,47.538,0,0.250
32,543,1024,0.5303,21.232,47.099,0,0.250
33,544,1024,0.5312,21.053,47.499,0,0.250
34,545,1024,0.5322,21.305,46.937,0,0.250
35,546,1024,0.5332,21.310,46.926,0,0.250
36,547,1024,0.5342,21.040,47.529,0,0.250
37,548,1024,0.5352,21.264,47.028,0,0.250
38,549,1024,0.5361,21.274,47.006,0,0.250
39,550,1024,0.5371,21.060,47.483,0,0.250
40,551,1024,0.5381,21.817,45.836,0,0.250
41,552,1024,0.5391,21.208,47.152,0,0.250
42,553,1024,0.5400,20.960,47.710,0,0.250
43,554,1024,0.5410,21.218,47.130,0,0.250
44,555,1024,0.5420,21.064,47.474,0,0.250
45,556,1024,0.5430,21.307,46.933,0,0.250
46,557,1024,0.5439,21.256,47.046,0,0.250
47,558,1024,0.5449,21.062,47.479,0,0.250
48,559,1024,0.5459,21.360,46.816,0,0.250
49,560,1024,0.5469,21.264,47.028,0,0.250
50,561,1024,0.5479,20.976,47.674,0,0.250
51,562,1024,0.5488,21.098,47.398,0,0.250
52,563,1024,0.5498,21.342,46.856,0,0.250
53,564,1024,0.5508,21.100,47.393,0,0.250
54,565,1024,0.5518,21.696,46.091,0,0.250
55,566,1024,0.5527,21.667,46.153,0,0.250
56,567,1024,0.5537,21.075,47.450,0,0.250
57,568,1024,0.5547,21.466,46.585,0,0.250
58,569,1024,0.5557,21.081,47.436,0,0.250
59,570,1024,0.5566,21.357,46.823,0,0.250
60,571,1024,0.5576,21.306,46.935,0,0.250
61,572,1024,0.5586,21.082,47.434,0,0.250
62,573,1024,0.5596,21.355,46.827,0,0.250
63,574,1024,0.5605,21.365,46.806,0,0.250
64,575,1024,0.5615,21.099,47.396,0,0.250
65,576,1024,0.5625,21.195,47.181,0,0.250
66,577,1024,0.5635,21.191,47.190,0,0.250
67,578,1024,0.5645,21.030,47.551,0,0.250
68,579,1024,0.5654,21.689,46.106,0,0.250
69,580,1024,0.5664,21.385,46.762,0,0.250
70,581,1024,0.5674,21.736,46.007,0,0.250
71,582,1024,0.5684,21.242,47.077,0,0.250
72,583,1024,0.5693,21.037,47.535,0,0.250
73,584,1024,0.5703,21.410,46.707,0,0.250
74,585,1024,0.5713,21.391,46.749,0,0.250
75,586,1024,0.5723,21.162,47.255,0,0.250
76,587,1024,0.5732,21.497,46.518,0,0.250
77,588,1024,0.5742,21.433,46.657,0,0.250
78,589,1024,0.5752,21.225,47.114,0,0.250
79,590,1024,0.5762,21.431,46.661,0,0.250
80,591,1024,0.5771,21.458,46.603,0,0.250
81,592,1024,0.5781,21.220,47.125,0,0.250
82,593,1024,0.5791,21.459,46.600,0,0.250
83,594,1024,0.5801,21.488,46.538,0,0.250
84,595,1024,0.5811,21.770,45.935,0,0.250
85,596,1024,0.5820,21.445,46.631,0,0.250
86,597,1024,0.5830,21.455,46.609,0,0.250
87,598,1024,0.5840,21.257,47.043,0,0.250
88,599,1024,0.5850,21.388,46.755,0,0.250
89,600,1024,0.5859,21.195,47.181,0,0.250
90,601,1024,0.5869,21.718,46.045,0,0.250
91,602,1024,0.5879,21.638,46.215,0,0.250
92,603,1024,0.5889,21.421,46.683,0,0.250
93,604,1024,0.5898,21.721,46.038,0,0.250
94,605,1024,0.5908,21.649,46.192,0,0.250
95,606,1024,0.5918,21.534,46.438,0,0.250
96,607,1024,0.5928,21.762,45.952,0,0.250
97,608,1024,0.5938,21.815,45.840,0,0.250
98,609,1024,0.5947,22.137,45.173,0,0.250
99,610,1024,0.5957,21.881,45.702,0,0.250
100,611,1024,0.5967,21.696,46.091,0,0.250
101,612,1024,0.5977,21.464,46.590,0,0.250
102,613,1024,0.5986,21.710,46.062,0,0.250
103,614,1024,0.5996,21.929,45.602,0,0.250
104,615,1024,0.6006,22.639,44.172,0,0.250
105,616,1024,0.6016,22.732,43.991,0,0.250
106,617,1024,0.6025,22.388,44.667,0,0.250
107,618,1024,0.6035,22.314,44.815,0,0.250
108,619,1024,0.6045,22.563,44.320,0,0.250
109,620,1024,0.6055,22.426,44.591,0,0.250
110,621,1024,0.6064,22.420,44.603,0,0.250
111,622,1024,0.6074,22.702,44.049,0,0.250
112,623,1024,0.6084,22.659,44.133,0,0.250
113,624,1024,0.6094,22.838,43.787,0,0.250
114,625,1024,0.6104,23.128,43.238,0,0.250
115,626,1024,0.6113,23.047,43.390,0,0.250
116,627,1024,0.6123,22.960,43.554,0,0.250
117,628,1024,0.6133,22.867,43.731,0,0.250
118,629,1024,0.6143,23.160,43.178,0,0.250
119,630,1024,0.6152,23.349,42.828,0,0.250
120,631,1024,0.6162,23.151,43.195,0,0.250
121,632,1024,0.6172,23.568,42.430,0,0.250
122,633,1024,0.6182,23.697,42.199,0,0.250
123,634,1024,0.6191,23.472,42.604,0,0.250
124,635,1024,0.6201,23.910,41.824,0,0.250
125,636,1024,0.6211,23.912,41.820,0,0.250
126,637,1024,0.6221,24.204,41.315,0,0.250
127,638,1024,0.6230,23.928,41.792,0,0.250
128,639,1024,0.6240,24.404,40.977,0,0.250
129,640,1024,0.6250,24.457,40.888,0,0.250
130,641,1024,0.6260,24.536,40.756,0,0.250
131,642,1024,0.6270,24.402,40.980,0,0.250
132,643,1024,0.6279,24.506,40.806,0,0.250
133,644,1024,0.6289,24.829,40.275,0,0.250
134,645,1024,0.6299,24.883,40.188,0,0.250
135,646,1024,0.6309,24.823,40.285,0,0.250
136,647,1024,0.6318,25.186,39.705,0,0.250
137,648,1024,0.6328,25.114,39.818,0,0.250
138,649,1024,0.6338,25.462,39.274,0,0.250
139,650,1024,0.6348,25.203,39.678,0,0.250
140,651,1024,0.6357,25.560,39.124,0,0.250
141,652,1024,0.6367,25.720,38.880,0,0.250
142,653,1024,0.6377,25.577,39.098,0,0.250
143,654,1024,0.6387,25.451,39.291,0,0.250
144,655,1024,0.6396,26.048,38.391,0,0.250
145,656,1024,0.6406,25.518,39.188,0,0.250
146,657,1024,0.6416,26.378,37.910,0,0.250
147,658,1024,0.6426,26.313,38.004,0,0.250
148,659,1024,0.6436,26.157,38.231,0,0.250
149,660,1024,0.6445,26.328,37.982,0,0.250
150,661,1024,0.6455,26.238,38.113,0,0.250
151,662,1024,0.6465,26.676,37.487,0,0.250
152,663,1024,0.6475,26.732,37.408,0,0.250
153,664,1024,0.6484,26.416,37.856,0,0.250
154,665,1024,0.6494,26.925,37.140,0,0.250
155,666,1024,0.6504,26.902,37.172,0,0.250
156,667,1024,0.6514,27.114,36.881,0,0.250
157,668,1024,0.6523,26.869,37.218,0,0.250
158,669,1024,0.6533,26.808,37.302,0,0.250
159,670,1024,0.6543,27.156,36.824,0,0.250
160,671,1024,0.6553,27.239,36.712,0,0.250
161,672,1024,0.6562,27.064,36.949,0,0.250
162,673,1024,0.6572,27.071,36.940,0,0.250
163,674,1024,0.6582,27.016,37.015,0,0.250
164,675,1024,0.6592,27.071,36.940,0,0.250
165,676,1024,0.6602,28.757,34.774,0,0.250
166,677,1024,0.6611,27.204,36.759,0,0.250
167,678,1024,0.6621,27.161,36.817,0,0.250
168,679,1024,0.6631,27.312,36.614,0,0.250
169,680,1024,0.6641,26.683,37.477,0,0.250
170,681,1024,0.6650,27.212,36.748,0,0.250
171,682,1024,0.6660,27.114,36.881,0,0.250
