step,kv_used,kv_total,kv_ratio,ttft_ms,tok_per_sec,shift_events,alpha
1,512,1024,0.5000,1252.481,408.789,0,0.250
2,513,1024,0.5010,24.135,41.434,0,0.250
3,514,1024,0.5020,20.732,48.235,0,0.250
4,515,1024,0.5029,21.339,46.863,0,0.250
5,516,1024,0.5039,21.267,47.021,0,0.250
6,517,1024,0.5049,21.353,46.832,0,0.250
7,518,1024,0.5059,21.359,46.819,0,0.250
8,519,1024,0.5068,21.000,47.619,0,0.250
9,520,1024,0.5078,21.408,46.712,0,0.250
10,521,1024,0.5088,21.320,46.904,0,0.250
11,522,1024,0.5098,21.048,47.510,0,0.250
12,523,1024,0.5107,21.272,47.010,0,0.250
13,524,1024,0.5117,21.275,47.004,0,0.250
14,525,1024,0.5127,21.095,47.405,0,0.250
15,526,1024,0.5137,20.921,47.799,0,0.250
16,527,1024,0.5146,21.131,47.324,0,0.250
17,528,1024,0.5156,21.244,47.072,0,0.250
18,529,1024,0.5166,22.122,45.204,0,0.250
19,530,1024,0.5176,21.312,46.922,0,0.250
20,531,1024,0.5186,21.076,47.447,0,0.250
21,532,1024,0.5195,21.011,47.594,0,0.250
22,533,1024,0.5205,20.984,47.655,0,0.250
23,534,1024,0.5215,21.028,47.556,0,0.250
24,535,1024,0.5225,21.328,46.887,0,0.250
25,536,1024,0.5234,21.165,47.248,0,0.250
26,537,1024,0.5244,21.076,47.447,0,0.250
27,538,1024,0.5254,21.320,46.904,0,0.250
28,539,1024,0.5264,21.263,47.030,0,0.250
29,540,1024,0.5273,20.994,47.633,0,0.250
30,541,1024,0.5283,21.274,47.006,0,0.250
31,542,1024,0.5293,21.268,47.019,0,0.250
32,543,1024,0.5303,21.007,47.603,0,0.250
33,544,1024,0.5312,21.294,46.962,0,0.250
34,545,1024,0.5322,21.104,47.384,0,0.250
35,546,1024,0.5332,21.203,47.163,0,0.250
36,547,1024,0.5342,21.480,46.555,0,0.250
37,548,1024,0.5352,21.629,46.234,0,0.250
38,549,1024,0.5361,21.162,47.255,0,0.250
39,550,1024,0.5371,21.375,46.784,0,0.250
40,551,1024,0.5381,21.066,47.470,0,0.250
41,552,1024,0.5391,21.345,46.849,0,0.250
42,553,1024,0.5400,21.362,46.812,0,0.250
43,554,1024,0.5410,21.069,47.463,0,0.250
44,555,1024,0.5420,21.273,47.008,0,0.250
45,556,1024,0.5430,21.323,46.898,0,0.250
46,557,1024,0.5439,21.138,47.308,0,0.250
47,558,1024,0.5449,21.338,46.865,0,0.250
48,559,1024,0.5459,21.145,47.293,0,0.250
49,560,1024,0.5469,21.182,47.210,0,0.250
50,561,1024,0.5479,21.315,46.915,0,0.250
51,562,1024,0.5488,21.701,46.081,0,0.250
52,563,1024,0.5498,21.606,46.283,0,0.250
53,564,1024,0.5508,21.334,46.874,0,0.250
54,565,1024,0.5518,21.084,47.429,0,0.250
55,566,1024,0.5527,21.422,46.681,0,0.250
56,567,1024,0.5537,21.222,47.121,0,0.250
57,568,1024,0.5547,20.908,47.829,0,0.250
58,569,1024,0.5557,21.327,46.889,0,0.250
59,570,1024,0.5566,21.448,46.624,0,0.250
60,571,1024,0.5576,21.119,47.351,0,0.250
61,572,1024,0.5586,21.376,46.781,0,0.250
62,573,1024,0.5596,21.052,47.501,0,0.250
63,574,1024,0.5605,21.448,46.624,0,0.250
64,575,1024,0.5615,21.328,46.887,0,0.250
65,576,1024,0.5625,21.176,47.223,0,0.250
66,577,1024,0.5635,22.040,45.372,0,0.250
67,578,1024,0.5645,21.340,46.860,0,0.250
