step,kv_used,kv_total,kv_ratio,ttft_ms,tok_per_sec,shift_events,alpha
1,512,1024,0.5000,1207.171,424.132,0,0.250
2,513,1024,0.5010,22.964,43.546,0,0.250
3,514,1024,0.5020,21.992,45.471,0,0.250
4,515,1024,0.5029,26.098,38.317,0,0.250
5,516,1024,0.5039,21.859,45.748,0,0.250
6,517,1024,0.5049,21.455,46.609,0,0.250
7,518,1024,0.5059,21.906,45.650,0,0.250
8,519,1024,0.5068,21.975,45.506,0,0.250
9,520,1024,0.5078,21.011,47.594,0,0.250
10,521,1024,0.5088,21.148,47.286,0,0.250
11,522,1024,0.5098,21.061,47.481,0,0.250
12,523,1024,0.5107,21.436,46.650,0,0.250
13,524,1024,0.5117,21.272,47.010,0,0.250
14,525,1024,0.5127,21.012,47.592,0,0.250
15,526,1024,0.5137,21.254,47.050,0,0.250
16,527,1024,0.5146,21.242,47.077,0,0.250
17,528,1024,0.5156,20.917,47.808,0,0.250
18,529,1024,0.5166,21.027,47.558,0,0.250
19,530,1024,0.5176,21.224,47.116,0,0.250
20,531,1024,0.5186,20.973,47.680,0,0.250
21,532,1024,0.5195,21.445,46.631,0,0.250
22,533,1024,0.5205,21.315,46.915,0,0.250
23,534,1024,0.5215,21.100,47.393,0,0.250
24,535,1024,0.5225,21.100,47.393,0,0.250
25,536,1024,0.5234,21.001,47.617,0,0.250
26,537,1024,0.5244,21.193,47.185,0,0.250
27,538,1024,0.5254,21.076,47.447,0,0.250
28,539,1024,0.5264,20.761,48.167,0,0.250
29,540,1024,0.5273,21.041,47.526,0,0.250
30,541,1024,0.5283,21.027,47.558,0,0.250
31,542,1024,0.5293,20.843,47.978,0,0.250
32,543,1024,0.5303,21.030,47.551,0,0.250
33,544,1024,0.5312,20.821,48.028,0,0.250
34,545,1024,0.5322,21.118,47.353,0,0.250
35,546,1024,0.5332,21.015,47.585,0,0.250
36,547,1024,0.5342,20.809,48.056,0,0.250
37,548,1024,0.5352,21.070,47.461,0,0.250
38,549,1024,0.5361,21.765,45.945,0,0.250
39,550,1024,0.5371,20.851,47.959,0,0.250
40,551,1024,0.5381,21.025,47.562,0,0.250
41,552,1024,0.5391,21.102,47.389,0,0.250
42,553,1024,0.5400,20.822,48.026,0,0.250
43,554,1024,0.5410,20.988,47.646,0,0.250
44,555,1024,0.5420,20.810,48.054,0,0.250
45,556,1024,0.5430,21.106,47.380,0,0.250
46,557,1024,0.5439,21.041,47.526,0,0.250
47,558,1024,0.5449,20.810,48.054,0,0.250
48,559,1024,0.5459,21.168,47.241,0,0.250
49,560,1024,0.5469,21.064,47.474,0,0.250
50,561,1024,0.5479,20.904,47.838,0,0.250
51,562,1024,0.5488,21.100,47.393,0,0.250
52,563,1024,0.5498,21.588,46.322,0,0.250
53,564,1024,0.5508,21.078,47.443,0,0.250
54,565,1024,0.5518,21.210,47.148,0,0.250
55,566,1024,0.5527,20.955,47.721,0,0.250
56,567,1024,0.5537,21.246,47.068,0,0.250
57,568,1024,0.5547,21.222,47.121,0,0.250
58,569,1024,0.5557,20.894,47.861,0,0.250
59,570,1024,0.5566,21.232,47.099,0,0.250
60,571,1024,0.5576,21.200,47.170,0,0.250
61,572,1024,0.5586,21.027,47.558,0,0.250
62,573,1024,0.5596,21.196,47.179,0,0.250
63,574,1024,0.5605,21.218,47.130,0,0.250
64,575,1024,0.5615,20.907,47.831,0,0.250
65,576,1024,0.5625,21.080,47.438,0,0.250
66,577,1024,0.5635,21.759,45.958,0,0.250
67,578,1024,0.5645,21.362,46.812,0,0.250
68,579,1024,0.5654,21.258,47.041,0,0.250
69,580,1024,0.5664,20.792,48.095,0,0.250
70,581,1024,0.5674,21.279,46.995,0,0.250
71,582,1024,0.5684,21.481,46.553,0,0.250
72,583,1024,0.5693,21.161,47.257,0,0.250
73,584,1024,0.5703,21.330,46.882,0,0.250
74,585,1024,0.5713,21.398,46.733,0,0.250
75,586,1024,0.5723,21.125,47.337,0,0.250
76,587,1024,0.5732,21.362,46.812,0,0.250
77,588,1024,0.5742,21.105,47.382,0,0.250
78,589,1024,0.5752,21.400,46.729,0,0.250
79,590,1024,0.5762,21.235,47.092,0,0.250
80,591,1024,0.5771,21.053,47.499,0,0.250
81,592,1024,0.5781,21.721,46.038,0,0.250
82,593,1024,0.5791,21.555,46.393,0,0.250
83,594,1024,0.5801,21.124,47.340,0,0.250
84,595,1024,0.5811,21.387,46.757,0,0.250
85,596,1024,0.5820,21.341,46.858,0,0.250
86,597,1024,0.5830,21.116,47.357,0,0.250
87,598,1024,0.5840,21.247,47.065,0,0.250
88,599,1024,0.5850,21.335,46.871,0,0.250
89,600,1024,0.5859,21.157,47.266,0,0.250
90,601,1024,0.5869,21.428,46.668,0,0.250
91,602,1024,0.5879,21.217,47.132,0,0.250
92,603,1024,0.5889,21.473,46.570,0,0.250
93,604,1024,0.5898,21.437,46.648,0,0.250
94,605,1024,0.5908,21.254,47.050,0,0.250
95,606,1024,0.5918,22.008,45.438,0,0.250
96,607,1024,0.5928,21.642,46.206,0,0.250
97,608,1024,0.5938,21.290,46.970,0,0.250
98,609,1024,0.5947,21.591,46.316,0,0.250
99,610,1024,0.5957,21.548,46.408,0,0.250
100,611,1024,0.5967,21.319,46.907,0,0.250
101,612,1024,0.5977,21.610,46.275,0,0.250
102,613,1024,0.5986,21.567,46.367,0,0.250
103,614,1024,0.5996,21.487,46.540,0,0.250
104,615,1024,0.6006,21.658,46.172,0,0.250
105,616,1024,0.6016,21.746,45.985,0,0.250
106,617,1024,0.6025,21.555,46.393,0,0.250
107,618,1024,0.6035,21.789,45.895,0,0.250
108,619,1024,0.6045,21.805,45.861,0,0.250
109,620,1024,0.6055,22.128,45.192,0,0.250
110,621,1024,0.6064,21.787,45.899,0,0.250
111,622,1024,0.6074,21.783,45.907,0,0.250
112,623,1024,0.6084,21.583,46.333,0,0.250
113,624,1024,0.6094,21.931,45.598,0,0.250
114,625,1024,0.6104,21.816,45.838,0,0.250
115,626,1024,0.6113,21.842,45.783,0,0.250
116,627,1024,0.6123,22.164,45.118,0,0.250
117,628,1024,0.6133,22.072,45.306,0,0.250
118,629,1024,0.6143,22.596,44.256,0,0.250
119,630,1024,0.6152,22.357,44.729,0,0.250
120,631,1024,0.6162,22.441,44.561,0,0.250
121,632,1024,0.6172,22.181,45.084,0,0.250
122,633,1024,0.6182,22.637,44.175,0,0.250
123,634,1024,0.6191,22.721,44.012,0,0.250
124,635,1024,0.6201,22.740,43.975,0,0.250
125,636,1024,0.6211,22.729,43.997,0,0.250
126,637,1024,0.6221,22.866,43.733,0,0.250
127,638,1024,0.6230,22.684,44.084,0,0.250
128,639,1024,0.6240,23.031,43.420,0,0.250
129,640,1024,0.6250,22.987,43.503,0,0.250
130,641,1024,0.6260,22.963,43.548,0,0.250
131,642,1024,0.6270,23.180,43.141,0,0.250
132,643,1024,0.6279,23.016,43.448,0,0.250
133,644,1024,0.6289,22.899,43.670,0,0.250
134,645,1024,0.6299,23.376,42.779,0,0.250
135,646,1024,0.6309,23.473,42.602,0,0.250
136,647,1024,0.6318,23.443,42.657,0,0.250
137,648,1024,0.6328,23.477,42.595,0,0.250
