step,kv_used,kv_total,kv_ratio,ttft_ms,tok_per_sec,shift_events,alpha
1,512,1024,0.5000,1209.286,423.390,0,2.000
2,513,1024,0.5010,22.397,44.649,0,2.000
3,514,1024,0.5020,20.799,48.079,0,2.000
4,515,1024,0.5029,20.923,47.794,0,2.000
5,516,1024,0.5039,20.690,48.333,0,2.000
6,517,1024,0.5049,20.984,47.655,0,2.000
7,518,1024,0.5059,20.962,47.705,0,2.000
8,519,1024,0.5068,21.035,47.540,0,2.000
9,520,1024,0.5078,21.031,47.549,0,2.000
10,521,1024,0.5088,20.902,47.842,0,2.000
11,522,1024,0.5098,20.993,47.635,0,2.000
12,523,1024,0.5107,21.033,47.544,0,2.000
13,524,1024,0.5117,20.842,47.980,0,2.000
14,525,1024,0.5127,21.057,47.490,0,2.000
15,526,1024,0.5137,21.006,47.605,0,2.000
16,527,1024,0.5146,20.920,47.801,0,2.000
17,528,1024,0.5156,20.882,47.888,0,2.000
18,529,1024,0.5166,20.941,47.753,0,2.000
19,530,1024,0.5176,20.942,47.751,0,2.000
20,531,1024,0.5186,20.928,47.783,0,2.000
21,532,1024,0.5195,20.928,47.783,0,2.000
22,533,1024,0.5205,20.919,47.803,0,2.000
23,534,1024,0.5215,20.929,47.781,0,2.000
24,535,1024,0.5225,20.924,47.792,0,2.000
25,536,1024,0.5234,20.968,47.692,0,2.000
26,537,1024,0.5244,20.930,47.778,0,2.000
27,538,1024,0.5254,20.877,47.900,0,2.000
28,539,1024,0.5264,20.924,47.792,0,2.000
29,540,1024,0.5273,20.836,47.994,0,2.000
30,541,1024,0.5283,20.944,47.746,0,2.000
31,542,1024,0.5293,20.914,47.815,0,2.000
32,543,1024,0.5303,20.894,47.861,0,2.000
33,544,1024,0.5312,20.982,47.660,0,2.000
34,545,1024,0.5322,20.990,47.642,0,2.000
35,546,1024,0.5332,21.003,47.612,0,2.000
36,547,1024,0.5342,20.950,47.733,0,2.000
37,548,1024,0.5352,21.000,47.619,0,2.000
38,549,1024,0.5361,20.824,48.022,0,2.000
39,550,1024,0.5371,20.881,47.890,0,2.000
40,551,1024,0.5381,20.946,47.742,0,2.000
41,552,1024,0.5391,21.007,47.603,0,2.000
42,553,1024,0.5400,21.025,47.562,0,2.000
43,554,1024,0.5410,21.018,47.578,0,2.000
44,555,1024,0.5420,21.057,47.490,0,2.000
45,556,1024,0.5430,20.903,47.840,0,2.000
46,557,1024,0.5439,20.979,47.667,0,2.000
47,558,1024,0.5449,20.969,47.689,0,2.000
48,559,1024,0.5459,20.996,47.628,0,2.000
49,560,1024,0.5469,20.978,47.669,0,2.000
50,561,1024,0.5479,20.973,47.680,0,2.000
51,562,1024,0.5488,20.914,47.815,0,2.000
52,563,1024,0.5498,20.994,47.633,0,2.000
53,564,1024,0.5508,20.936,47.765,0,2.000
54,565,1024,0.5518,21.033,47.544,0,2.000
55,566,1024,0.5527,20.829,48.010,0,2.000
56,567,1024,0.5537,21.031,47.549,0,2.000
57,568,1024,0.5547,21.141,47.301,0,2.000
58,569,1024,0.5557,20.996,47.628,0,2.000
59,570,1024,0.5566,21.174,47.228,0,2.000
60,571,1024,0.5576,21.106,47.380,0,2.000
61,572,1024,0.5586,21.025,47.562,0,2.000
62,573,1024,0.5596,21.026,47.560,0,2.000
63,574,1024,0.5605,21.043,47.522,0,2.000
64,575,1024,0.5615,21.071,47.459,0,2.000
65,576,1024,0.5625,21.039,47.531,0,2.000
66,577,1024,0.5635,20.965,47.699,0,2.000
67,578,1024,0.5645,21.046,47.515,0,2.000
68,579,1024,0.5654,21.059,47.486,0,2.000
69,580,1024,0.5664,21.046,47.515,0,2.000
70,581,1024,0.5674,21.085,47.427,0,2.000
71,582,1024,0.5684,21.033,47.544,0,2.000
72,583,1024,0.5693,20.985,47.653,0,2.000
73,584,1024,0.5703,21.096,47.402,0,2.000
74,585,1024,0.5713,21.014,47.587,0,2.000
75,586,1024,0.5723,21.038,47.533,0,2.000
76,587,1024,0.5732,21.040,47.529,0,2.000
77,588,1024,0.5742,21.044,47.519,0,2.000
78,589,1024,0.5752,21.111,47.369,0,2.000
79,590,1024,0.5762,21.055,47.495,0,2.000
80,591,1024,0.5771,21.037,47.535,0,2.000
81,592,1024,0.5781,21.077,47.445,0,2.000
82,593,1024,0.5791,21.078,47.443,0,2.000
83,594,1024,0.5801,21.067,47.468,0,2.000
84,595,1024,0.5811,21.067,47.468,0,2.000
85,596,1024,0.5820,21.050,47.506,0,2.000
86,597,1024,0.5830,21.080,47.438,0,2.000
87,598,1024,0.5840,21.082,47.434,0,2.000
88,599,1024,0.5850,21.064,47.474,0,2.000
89,600,1024,0.5859,21.092,47.411,0,2.000
