step,kv_used,kv_total,kv_ratio,ttft_ms,tok_per_sec,shift_events,alpha
1,512,1024,0.5000,1218.207,420.290,0,0.000
2,513,1024,0.5010,24.111,41.475,0,0.000
3,514,1024,0.5020,21.418,46.690,0,0.000
4,515,1024,0.5029,21.130,47.326,0,0.000
5,516,1024,0.5039,22.246,44.952,0,0.000
6,517,1024,0.5049,24.056,41.570,0,0.000
7,518,1024,0.5059,21.198,47.174,0,0.000
8,519,1024,0.5068,21.708,46.066,0,0.000
9,520,1024,0.5078,21.354,46.830,0,0.000
10,521,1024,0.5088,22.052,45.347,0,0.000
11,522,1024,0.5098,21.780,45.914,0,0.000
12,523,1024,0.5107,21.154,47.272,0,0.000
13,524,1024,0.5117,21.582,46.335,0,0.000
14,525,1024,0.5127,21.604,46.288,0,0.000
15,526,1024,0.5137,21.176,47.223,0,0.000
16,527,1024,0.5146,22.240,44.964,0,0.000
17,528,1024,0.5156,21.651,46.187,0,0.000
18,529,1024,0.5166,21.187,47.199,0,0.000
19,530,1024,0.5176,21.655,46.179,0,0.000
20,531,1024,0.5186,21.581,46.337,0,0.000
21,532,1024,0.5195,21.204,47.161,0,0.000
22,533,1024,0.5205,21.654,46.181,0,0.000
23,534,1024,0.5215,21.657,46.174,0,0.000
24,535,1024,0.5225,21.216,47.134,0,0.000
25,536,1024,0.5234,21.591,46.316,0,0.000
26,537,1024,0.5244,21.587,46.324,0,0.000
27,538,1024,0.5254,21.175,47.226,0,0.000
28,539,1024,0.5264,21.622,46.249,0,0.000
29,540,1024,0.5273,21.260,47.037,0,0.000
30,541,1024,0.5283,22.306,44.831,0,0.000
31,542,1024,0.5293,21.567,46.367,0,0.000
32,543,1024,0.5303,21.127,47.333,0,0.000
33,544,1024,0.5312,21.675,46.136,0,0.000
34,545,1024,0.5322,21.591,46.316,0,0.000
35,546,1024,0.5332,21.254,47.050,0,0.000
36,547,1024,0.5342,21.670,46.147,0,0.000
37,548,1024,0.5352,21.612,46.271,0,0.000
38,549,1024,0.5361,21.264,47.028,0,0.000
39,550,1024,0.5371,21.726,46.028,0,0.000
40,551,1024,0.5381,21.710,46.062,0,0.000
41,552,1024,0.5391,21.267,47.021,0,0.000
42,553,1024,0.5400,21.659,46.170,0,0.000
43,554,1024,0.5410,21.649,46.192,0,0.000
44,555,1024,0.5420,22.042,45.368,0,0.000
45,556,1024,0.5430,21.738,46.002,0,0.000
46,557,1024,0.5439,21.689,46.106,0,0.000
47,558,1024,0.5449,21.316,46.913,0,0.000
48,559,1024,0.5459,21.687,46.111,0,0.000
49,560,1024,0.5469,21.292,46.966,0,0.000
50,561,1024,0.5479,21.459,46.600,0,0.000
51,562,1024,0.5488,21.874,45.716,0,0.000
52,563,1024,0.5498,21.417,46.692,0,0.000
53,564,1024,0.5508,22.017,45.419,0,0.000
54,565,1024,0.5518,21.759,45.958,0,0.000
55,566,1024,0.5527,21.352,46.834,0,0.000
56,567,1024,0.5537,21.883,45.698,0,0.000
57,568,1024,0.5547,49.594,20.164,0,0.000
58,569,1024,0.5557,33.393,29.946,0,0.000
59,570,1024,0.5566,25.779,38.791,0,0.000
60,571,1024,0.5576,30.076,33.249,0,0.000
61,572,1024,0.5586,34.828,28.713,0,0.000
62,573,1024,0.5596,21.853,45.760,0,0.000
63,574,1024,0.5605,22.543,44.360,0,0.000
64,575,1024,0.5615,23.217,43.072,0,0.000
65,576,1024,0.5625,22.696,44.061,0,0.000
66,577,1024,0.5635,21.514,46.481,0,0.000
67,578,1024,0.5645,21.559,46.384,0,0.000
68,579,1024,0.5654,21.620,46.253,0,0.000
69,580,1024,0.5664,21.432,46.659,0,0.000
70,581,1024,0.5674,21.068,47.465,0,0.000
71,582,1024,0.5684,21.350,46.838,0,0.000
72,583,1024,0.5693,21.252,47.054,0,0.000
73,584,1024,0.5703,21.466,46.585,0,0.000
74,585,1024,0.5713,21.714,46.053,0,0.000
75,586,1024,0.5723,21.790,45.893,0,0.000
76,587,1024,0.5732,21.550,46.404,0,0.000
77,588,1024,0.5742,21.671,46.145,0,0.000
78,589,1024,0.5752,21.360,46.816,0,0.000
79,590,1024,0.5762,21.561,46.380,0,0.000
80,591,1024,0.5771,21.494,46.525,0,0.000
