step,kv_used,kv_total,kv_ratio,ttft_ms,tok_per_sec,shift_events,alpha
1,512,1024,0.5000,1247.808,410.320,0,0.500
2,513,1024,0.5010,26.919,37.148,0,0.500
3,514,1024,0.5020,24.722,40.450,0,0.500
4,515,1024,0.5029,22.776,43.906,0,0.500
5,516,1024,0.5039,22.200,45.045,0,0.500
6,517,1024,0.5049,22.277,44.889,0,0.500
7,518,1024,0.5059,22.126,45.196,0,0.500
8,519,1024,0.5068,22.220,45.005,0,0.500
9,520,1024,0.5078,21.807,45.857,0,0.500
10,521,1024,0.5088,21.774,45.926,0,0.500
11,522,1024,0.5098,21.659,46.170,0,0.500
12,523,1024,0.5107,21.581,46.337,0,0.500
13,524,1024,0.5117,21.384,46.764,0,0.500
14,525,1024,0.5127,21.047,47.513,0,0.500
15,526,1024,0.5137,21.200,47.170,0,0.500
16,527,1024,0.5146,21.257,47.043,0,0.500
17,528,1024,0.5156,21.068,47.465,0,0.500
18,529,1024,0.5166,21.334,46.874,0,0.500
19,530,1024,0.5176,21.085,47.427,0,0.500
20,531,1024,0.5186,21.334,46.874,0,0.500
21,532,1024,0.5195,21.272,47.010,0,0.500
22,533,1024,0.5205,21.546,46.412,0,0.500
23,534,1024,0.5215,21.269,47.017,0,0.500
24,535,1024,0.5225,21.304,46.940,0,0.500
25,536,1024,0.5234,21.021,47.571,0,0.500
26,537,1024,0.5244,21.250,47.059,0,0.500
27,538,1024,0.5254,21.238,47.085,0,0.500
28,539,1024,0.5264,21.013,47.590,0,0.500
29,540,1024,0.5273,21.279,46.995,0,0.500
30,541,1024,0.5283,20.970,47.687,0,0.500
31,542,1024,0.5293,21.015,47.585,0,0.500
32,543,1024,0.5303,21.248,47.063,0,0.500
33,544,1024,0.5312,21.012,47.592,0,0.500
34,545,1024,0.5322,21.240,47.081,0,0.500
35,546,1024,0.5332,21.254,47.050,0,0.500
36,547,1024,0.5342,21.029,47.553,0,0.500
37,548,1024,0.5352,21.427,46.670,0,0.500
38,549,1024,0.5361,21.510,46.490,0,0.500
39,550,1024,0.5371,20.907,47.831,0,0.500
40,551,1024,0.5381,21.195,47.181,0,0.500
41,552,1024,0.5391,21.270,47.015,0,0.500
42,553,1024,0.5400,20.983,47.658,0,0.500
43,554,1024,0.5410,21.206,47.156,0,0.500
44,555,1024,0.5420,20.999,47.621,0,0.500
45,556,1024,0.5430,21.290,46.970,0,0.500
46,557,1024,0.5439,21.232,47.099,0,0.500
47,558,1024,0.5449,20.962,47.705,0,0.500
48,559,1024,0.5459,21.378,46.777,0,0.500
49,560,1024,0.5469,21.250,47.059,0,0.500
50,561,1024,0.5479,21.004,47.610,0,0.500
51,562,1024,0.5488,21.263,47.030,0,0.500
52,563,1024,0.5498,21.884,45.695,0,0.500
53,564,1024,0.5508,21.074,47.452,0,0.500
54,565,1024,0.5518,21.298,46.953,0,0.500
55,566,1024,0.5527,20.984,47.655,0,0.500
56,567,1024,0.5537,21.304,46.940,0,0.500
57,568,1024,0.5547,21.323,46.898,0,0.500
58,569,1024,0.5557,21.051,47.504,0,0.500
59,570,1024,0.5566,21.330,46.882,0,0.500
60,571,1024,0.5576,21.278,46.997,0,0.500
61,572,1024,0.5586,20.999,47.621,0,0.500
62,573,1024,0.5596,21.209,47.150,0,0.500
63,574,1024,0.5605,21.231,47.101,0,0.500
64,575,1024,0.5615,21.066,47.470,0,0.500
65,576,1024,0.5625,21.425,46.674,0,0.500
66,577,1024,0.5635,21.865,45.735,0,0.500
67,578,1024,0.5645,21.111,47.369,0,0.500
68,579,1024,0.5654,21.397,46.736,0,0.500
69,580,1024,0.5664,21.045,47.517,0,0.500
70,581,1024,0.5674,21.691,46.102,0,0.500
71,582,1024,0.5684,21.359,46.819,0,0.500
72,583,1024,0.5693,21.135,47.315,0,0.500
73,584,1024,0.5703,21.399,46.731,0,0.500
74,585,1024,0.5713,21.289,46.973,0,0.500
75,586,1024,0.5723,21.073,47.454,0,0.500
76,587,1024,0.5732,21.434,46.655,0,0.500
77,588,1024,0.5742,21.423,46.679,0,0.500
78,589,1024,0.5752,21.156,47.268,0,0.500
79,590,1024,0.5762,21.425,46.674,0,0.500
80,591,1024,0.5771,21.436,46.650,0,0.500
81,592,1024,0.5781,21.772,45.931,0,0.500
82,593,1024,0.5791,21.522,46.464,0,0.500
83,594,1024,0.5801,21.216,47.134,0,0.500
84,595,1024,0.5811,21.150,47.281,0,0.500
