step,kv_used,kv_total,kv_ratio,ttft_ms,tok_per_sec,shift_events,alpha
1,512,1024,0.5000,1284.314,398.656,0,0.500
2,513,1024,0.5010,27.177,36.796,0,0.500
3,514,1024,0.5020,22.370,44.703,0,0.500
4,515,1024,0.5029,22.377,44.689,0,0.500
5,516,1024,0.5039,22.843,43.777,0,0.500
6,517,1024,0.5049,22.232,44.980,0,0.500
7,518,1024,0.5059,22.468,44.508,0,0.500
8,519,1024,0.5068,22.622,44.205,0,0.500
9,520,1024,0.5078,22.350,44.743,0,0.500
10,521,1024,0.5088,22.380,44.683,0,0.500
11,522,1024,0.5098,22.396,44.651,0,0.500
12,523,1024,0.5107,21.226,47.112,0,0.500
13,524,1024,0.5117,21.633,46.226,0,0.500
14,525,1024,0.5127,21.838,45.792,0,0.500
15,526,1024,0.5137,21.156,47.268,0,0.500
16,527,1024,0.5146,21.314,46.918,0,0.500
17,528,1024,0.5156,21.343,46.854,0,0.500
18,529,1024,0.5166,21.070,47.461,0,0.500
19,530,1024,0.5176,21.507,46.496,0,0.500
20,531,1024,0.5186,21.171,47.234,0,0.500
21,532,1024,0.5195,21.282,46.988,0,0.500
22,533,1024,0.5205,21.162,47.255,0,0.500
23,534,1024,0.5215,20.940,47.755,0,0.500
24,535,1024,0.5225,21.227,47.110,0,0.500
25,536,1024,0.5234,21.237,47.088,0,0.500
26,537,1024,0.5244,20.921,47.799,0,0.500
27,538,1024,0.5254,21.115,47.360,0,0.500
28,539,1024,0.5264,21.207,47.154,0,0.500
29,540,1024,0.5273,21.604,46.288,0,0.500
30,541,1024,0.5283,21.213,47.141,0,0.500
31,542,1024,0.5293,20.983,47.658,0,0.500
32,543,1024,0.5303,21.263,47.030,0,0.500
33,544,1024,0.5312,21.197,47.176,0,0.500
34,545,1024,0.5322,21.012,47.592,0,0.500
35,546,1024,0.5332,21.330,46.882,0,0.500
36,547,1024,0.5342,21.269,47.017,0,0.500
37,548,1024,0.5352,21.084,47.429,0,0.500
38,549,1024,0.5361,21.253,47.052,0,0.500
39,550,1024,0.5371,21.252,47.054,0,0.500
40,551,1024,0.5381,21.040,47.529,0,0.500
41,552,1024,0.5391,21.196,47.179,0,0.500
42,553,1024,0.5400,21.291,46.968,0,0.500
43,554,1024,0.5410,21.041,47.526,0,0.500
44,555,1024,0.5420,21.815,45.840,0,0.500
45,556,1024,0.5430,21.011,47.594,0,0.500
46,557,1024,0.5439,21.319,46.907,0,0.500
47,558,1024,0.5449,21.268,47.019,0,0.500
48,559,1024,0.5459,21.027,47.558,0,0.500
49,560,1024,0.5469,21.261,47.034,0,0.500
50,561,1024,0.5479,21.136,47.313,0,0.500
51,562,1024,0.5488,21.000,47.619,0,0.500
52,563,1024,0.5498,21.236,47.090,0,0.500
53,564,1024,0.5508,21.275,47.004,0,0.500
54,565,1024,0.5518,21.064,47.474,0,0.500
55,566,1024,0.5527,21.261,47.034,0,0.500
56,567,1024,0.5537,21.027,47.558,0,0.500
57,568,1024,0.5547,21.732,46.015,0,0.500
58,569,1024,0.5557,21.478,46.559,0,0.500
59,570,1024,0.5566,20.893,47.863,0,0.500
60,571,1024,0.5576,21.231,47.101,0,0.500
61,572,1024,0.5586,21.302,46.944,0,0.500
62,573,1024,0.5596,20.998,47.624,0,0.500
63,574,1024,0.5605,21.295,46.959,0,0.500
64,575,1024,0.5615,21.291,46.968,0,0.500
65,576,1024,0.5625,21.064,47.474,0,0.500
66,577,1024,0.5635,21.337,46.867,0,0.500
67,578,1024,0.5645,21.308,46.931,0,0.500
68,579,1024,0.5654,21.100,47.393,0,0.500
69,580,1024,0.5664,21.567,46.367,0,0.500
70,581,1024,0.5674,21.110,47.371,0,0.500
71,582,1024,0.5684,21.367,46.801,0,0.500
72,583,1024,0.5693,21.321,46.902,0,0.500
73,584,1024,0.5703,21.724,46.032,0,0.500
74,585,1024,0.5713,21.064,47.474,0,0.500
75,586,1024,0.5723,21.402,46.725,0,0.500
76,587,1024,0.5732,21.107,47.378,0,0.500
77,588,1024,0.5742,21.373,46.788,0,0.500
78,589,1024,0.5752,21.237,47.088,0,0.500
79,590,1024,0.5762,21.185,47.203,0,0.500
80,591,1024,0.5771,21.377,46.779,0,0.500
81,592,1024,0.5781,21.405,46.718,0,0.500
82,593,1024,0.5791,21.054,47.497,0,0.500
83,594,1024,0.5801,21.283,46.986,0,0.500
84,595,1024,0.5811,21.212,47.143,0,0.500
85,596,1024,0.5820,21.506,46.499,0,0.500
86,597,1024,0.5830,21.682,46.121,0,0.500
87,598,1024,0.5840,21.585,46.328,0,0.500
88,599,1024,0.5850,21.506,46.499,0,0.500
89,600,1024,0.5859,21.544,46.417,0,0.500
90,601,1024,0.5869,21.291,46.968,0,0.500
91,602,1024,0.5879,21.510,46.490,0,0.500
92,603,1024,0.5889,21.552,46.399,0,0.500
93,604,1024,0.5898,21.274,47.006,0,0.500
94,605,1024,0.5908,21.550,46.404,0,0.500
95,606,1024,0.5918,21.672,46.142,0,0.500
96,607,1024,0.5928,21.398,46.733,0,0.500
97,608,1024,0.5938,21.609,46.277,0,0.500
98,609,1024,0.5947,21.535,46.436,0,0.500
99,610,1024,0.5957,21.215,47.136,0,0.500
100,611,1024,0.5967,22.562,44.322,0,0.500
101,612,1024,0.5977,22.125,45.198,0,0.500
102,613,1024,0.5986,22.215,45.015,0,0.500
103,614,1024,0.5996,22.015,45.424,0,0.500
104,615,1024,0.6006,21.675,46.136,0,0.500
105,616,1024,0.6016,21.654,46.181,0,0.500
106,617,1024,0.6025,21.829,45.811,0,0.500
107,618,1024,0.6035,21.762,45.952,0,0.500
108,619,1024,0.6045,22.030,45.393,0,0.500
109,620,1024,0.6055,22.238,44.968,0,0.500
110,621,1024,0.6064,21.955,45.548,0,0.500
111,622,1024,0.6074,22.245,44.954,0,0.500
112,623,1024,0.6084,22.477,44.490,0,0.500
113,624,1024,0.6094,22.250,44.944,0,0.500
114,625,1024,0.6104,22.212,45.021,0,0.500
115,626,1024,0.6113,22.540,44.366,0,0.500
116,627,1024,0.6123,22.597,44.254,0,0.500
117,628,1024,0.6133,22.481,44.482,0,0.500
118,629,1024,0.6143,22.956,43.562,0,0.500
119,630,1024,0.6152,22.943,43.586,0,0.500
