step,kv_used,kv_total,kv_ratio,ttft_ms,tok_per_sec,shift_events,alpha
284,795,1024,0.7764,23.420,42.699,0,0.000
285,796,1024,0.7773,23.314,42.893,0,0.000
286,797,1024,0.7783,23.058,43.369,0,0.000
287,798,1024,0.7793,23.639,42.303,0,0.000
288,799,1024,0.7803,23.623,42.332,0,0.000
289,800,1024,0.7812,23.558,42.448,0,0.000
290,801,1024,0.7822,23.180,43.141,0,0.000
291,802,1024,0.7832,23.570,42.427,0,0.000
292,803,1024,0.7842,23.607,42.360,0,0.000
293,804,1024,0.7852,23.359,42.810,0,0.000
294,805,1024,0.7861,23.593,42.385,0,0.000
295,806,1024,0.7871,23.554,42.456,0,0.000
296,807,1024,0.7881,23.578,42.412,0,0.000
297,808,1024,0.7891,23.291,42.935,0,0.000
298,809,1024,0.7900,23.508,42.539,0,0.000
299,810,1024,0.7910,23.596,42.380,0,0.000
300,811,1024,0.7920,23.368,42.794,0,0.000
301,812,1024,0.7930,23.573,42.421,0,0.000
302,813,1024,0.7939,23.561,42.443,0,0.000
303,814,1024,0.7949,23.373,42.784,0,0.000
304,815,1024,0.7959,23.569,42.429,0,0.000
305,816,1024,0.7969,23.559,42.447,0,0.000
306,817,1024,0.7979,23.503,42.548,0,0.000
307,818,1024,0.7988,23.207,43.090,0,0.000
308,819,1024,0.7998,23.454,42.637,0,0.000
309,820,1024,0.8008,23.487,42.577,0,0.000
310,821,1024,0.8018,23.319,42.883,0,0.000
311,822,1024,0.8027,23.593,42.385,0,0.000
312,823,1024,0.8037,23.383,42.766,0,0.000
313,824,1024,0.8047,23.073,43.341,0,0.000
314,825,1024,0.8057,22.988,43.501,0,0.000
315,826,1024,0.8066,24.051,41.578,0,0.000
316,827,1024,0.8076,24.055,41.571,0,0.000
317,828,1024,0.8086,23.486,42.579,0,0.000
318,829,1024,0.8096,23.896,41.848,0,0.000
319,830,1024,0.8105,23.764,42.080,0,0.000
320,831,1024,0.8115,23.883,41.871,0,0.000
321,832,1024,0.8125,23.586,42.398,0,0.000
322,833,1024,0.8135,23.770,42.070,0,0.000
323,834,1024,0.8145,23.554,42.456,0,0.000
324,835,1024,0.8154,23.629,42.321,0,0.000
325,836,1024,0.8164,23.843,41.941,0,0.000
326,837,1024,0.8174,23.789,42.036,0,0.000
327,838,1024,0.8184,24.010,41.649,0,0.000
328,839,1024,0.8193,23.496,42.560,0,0.000
329,840,1024,0.8203,23.675,42.239,0,0.000
330,841,1024,0.8213,23.713,42.171,0,0.000
331,842,1024,0.8223,23.568,42.430,0,0.000
332,843,1024,0.8232,23.772,42.066,0,0.000
333,844,1024,0.8242,23.841,41.945,0,0.000
334,845,1024,0.8252,23.783,42.047,0,0.000
335,846,1024,0.8262,23.549,42.465,0,0.000
336,847,1024,0.8271,23.885,41.867,0,0.000
337,848,1024,0.8281,23.706,42.183,0,0.000
338,849,1024,0.8291,23.301,42.917,0,0.000
339,850,1024,0.8301,23.933,41.783,0,0.000
340,851,1024,0.8311,23.774,42.063,0,0.000
341,852,1024,0.8320,23.843,41.941,0,0.000
342,853,1024,0.8330,23.607,42.360,0,0.000
343,854,1024,0.8340,23.781,42.050,0,0.000
344,855,1024,0.8350,23.765,42.079,0,0.000
345,856,1024,0.8359,23.557,42.450,0,0.000
346,857,1024,0.8369,23.850,41.929,0,0.000
347,858,1024,0.8379,23.802,42.013,0,0.000
348,859,1024,0.8389,23.777,42.057,0,0.000
349,860,1024,0.8398,23.465,42.617,0,0.000
350,861,1024,0.8408,23.682,42.226,0,0.000
351,862,1024,0.8418,23.782,42.049,0,0.000
352,863,1024,0.8428,23.497,42.559,0,0.000
353,864,1024,0.8438,23.869,41.895,0,0.000
354,865,1024,0.8447,23.878,41.880,0,0.000
355,866,1024,0.8457,23.794,42.027,0,0.000
356,867,1024,0.8467,23.599,42.375,0,0.000
357,868,1024,0.8477,23.839,41.948,0,0.000
358,869,1024,0.8486,24.186,41.346,0,0.000
