step,kv_used,kv_total,kv_ratio,ttft_ms,tok_per_sec,shift_events,alpha
1,256,1024,0.2500,584.505,437.977,0,0.000
2,512,1024,0.5000,588.537,434.977,0,0.000
3,768,1024,0.7500,650.582,393.494,0,0.000
4,1024,1024,1.0000,602.723,424.739,0,0.000
5,1024,1024,1.0000,1031.620,248.153,1,0.000
6,1024,1024,1.0000,1101.976,232.310,1,0.000
7,1024,1024,1.0000,1225.248,208.937,1,0.000
8,1024,1024,1.0000,1309.456,195.501,1,0.000
9,1024,1024,1.0000,1445.843,177.059,1,0.000
10,1024,1024,1.0000,1588.925,161.115,1,0.000
11,1024,1024,1.0000,1754.886,145.878,1,0.000
12,1024,1024,1.0000,1907.583,134.201,1,0.000
13,1024,1024,1.0000,2032.500,125.953,1,0.000
14,1024,1024,1.0000,2203.240,116.193,1,0.000
15,1024,1024,1.0000,2249.558,111.133,1,0.000
16,1024,1024,1.0000,44.964,22.240,1,0.000
17,1024,1024,1.0000,43.501,22.988,1,0.000
18,1024,1024,1.0000,41.422,24.142,1,0.000
19,1024,1024,1.0000,44.570,22.437,1,0.000
20,1024,1024,1.0000,46.589,21.464,1,0.000
21,1024,1024,1.0000,44.523,22.460,1,0.000
22,1024,1024,1.0000,47.377,21.107,1,0.000
23,1024,1024,1.0000,50.071,19.972,1,0.000
24,1024,1024,1.0000,46.048,21.716,1,0.000
25,1024,1024,1.0000,48.450,20.640,1,0.000
26,1024,1024,1.0000,44.423,22.511,1,0.000
27,1024,1024,1.0000,46.243,21.625,1,0.000
28,1024,1024,1.0000,51.990,19.234,1,0.000
29,1024,1024,1.0000,49.139,20.350,1,0.000
30,1024,1024,1.0000,45.737,21.864,1,0.000
31,1024,1024,1.0000,51.010,19.604,1,0.000
32,1024,1024,1.0000,43.796,22.833,1,0.000
33,1024,1024,1.0000,44.077,22.688,1,0.000
34,1024,1024,1.0000,59.383,16.840,1,0.000
35,1024,1024,1.0000,47.009,21.273,1,0.000
36,1024,1024,1.0000,46.648,21.437,1,0.000
37,1024,1024,1.0000,43.392,23.046,1,0.000
38,1024,1024,1.0000,43.918,22.770,1,0.000
39,1024,1024,1.0000,42.232,23.679,1,0.000
40,1024,1024,1.0000,46.126,21.680,1,0.000
41,1024,1024,1.0000,42.813,23.357,1,0.000
42,1024,1024,1.0000,50.550,19.782,1,0.000
43,1024,1024,1.0000,45.298,22.076,1,0.000
44,1024,1024,1.0000,41.732,23.962,1,0.000
45,1024,1024,1.0000,51.522,19.409,1,0.000
46,1024,1024,1.0000,44.044,22.705,1,0.000
