step,kv_used,kv_total,kv_ratio,ttft_ms,tok_per_sec,shift_events,alpha
1,512,2048,0.2500,1317.087,388.737,0,0.000
2,513,2048,0.2505,26.362,37.933,0,0.000
3,514,2048,0.2510,23.167,43.165,0,0.000
4,515,2048,0.2515,23.739,42.125,0,0.000
5,516,2048,0.2520,24.677,40.524,0,0.000
6,517,2048,0.2524,24.369,41.036,0,0.000
7,518,2048,0.2529,23.179,43.142,0,0.000
8,519,2048,0.2534,24.016,41.639,0,0.000
9,520,2048,0.2539,23.824,41.974,0,0.000
10,521,2048,0.2544,23.206,43.092,0,0.000
11,522,2048,0.2549,23.850,41.929,0,0.000
12,523,2048,0.2554,23.706,42.183,0,0.000
13,524,2048,0.2559,23.703,42.189,0,0.000
14,525,2048,0.2563,23.415,42.708,0,0.000
15,526,2048,0.2568,23.803,42.012,0,0.000
16,527,2048,0.2573,23.676,42.237,0,0.000
17,528,2048,0.2578,23.777,42.057,0,0.000
18,529,2048,0.2583,23.704,42.187,0,0.000
19,530,2048,0.2588,23.795,42.026,0,0.000
20,531,2048,0.2593,23.970,41.719,0,0.000
21,532,2048,0.2598,22.944,43.584,0,0.000
22,533,2048,0.2603,23.504,42.546,0,0.000
23,534,2048,0.2607,23.608,42.359,0,0.000
24,535,2048,0.2612,23.872,41.890,0,0.000
25,536,2048,0.2617,23.500,42.553,0,0.000
26,537,2048,0.2622,23.631,42.317,0,0.000
27,538,2048,0.2627,23.324,42.874,0,0.000
28,539,2048,0.2632,23.456,42.633,0,0.000
29,540,2048,0.2637,23.570,42.427,0,0.000
30,541,2048,0.2642,24.133,41.437,0,0.000
31,542,2048,0.2646,23.191,43.120,0,0.000
32,543,2048,0.2651,23.566,42.434,0,0.000
33,544,2048,0.2656,23.651,42.282,0,0.000
34,545,2048,0.2661,23.851,41.927,0,0.000
35,546,2048,0.2666,23.633,42.314,0,0.000
36,547,2048,0.2671,23.595,42.382,0,0.000
37,548,2048,0.2676,23.712,42.173,0,0.000
38,549,2048,0.2681,23.530,42.499,0,0.000
39,550,2048,0.2686,23.398,42.739,0,0.000
40,551,2048,0.2690,23.581,42.407,0,0.000
41,552,2048,0.2695,23.252,43.007,0,0.000
42,553,2048,0.2700,22.884,43.699,0,0.000
43,554,2048,0.2705,23.504,42.546,0,0.000
44,555,2048,0.2710,24.096,41.501,0,0.000
45,556,2048,0.2715,23.368,42.794,0,0.000
46,557,2048,0.2720,23.393,42.748,0,0.000
47,558,2048,0.2725,23.668,42.251,0,0.000
48,559,2048,0.2729,23.673,42.242,0,0.000
49,560,2048,0.2734,23.153,43.191,0,0.000
50,561,2048,0.2739,23.532,42.495,0,0.000
51,562,2048,0.2744,23.811,41.997,0,0.000
52,563,2048,0.2749,23.705,42.185,0,0.000
53,564,2048,0.2754,23.642,42.298,0,0.000
54,565,2048,0.2759,23.518,42.521,0,0.000
55,566,2048,0.2764,23.593,42.385,0,0.000
56,567,2048,0.2769,23.908,41.827,0,0.000
57,568,2048,0.2773,23.992,41.681,0,0.000
58,569,2048,0.2778,23.546,42.470,0,0.000
59,570,2048,0.2783,23.128,43.238,0,0.000
60,571,2048,0.2788,23.721,42.157,0,0.000
61,572,2048,0.2793,23.651,42.282,0,0.000
62,573,2048,0.2798,23.707,42.182,0,0.000
63,574,2048,0.2803,23.929,41.790,0,0.000
64,575,2048,0.2808,23.913,41.818,0,0.000
65,576,2048,0.2812,23.622,42.333,0,0.000
66,577,2048,0.2817,23.171,43.157,0,0.000
67,578,2048,0.2822,23.654,42.276,0,0.000
68,579,2048,0.2827,23.231,43.046,0,0.000
69,580,2048,0.2832,23.998,41.670,0,0.000
70,581,2048,0.2837,23.423,42.693,0,0.000
71,582,2048,0.2842,23.764,42.080,0,0.000
72,583,2048,0.2847,23.651,42.282,0,0.000
73,584,2048,0.2852,22.963,43.548,0,0.000
74,585,2048,0.2856,23.425,42.689,0,0.000
75,586,2048,0.2861,23.782,42.049,0,0.000
76,587,2048,0.2866,23.532,42.495,0,0.000
77,588,2048,0.2871,23.402,42.731,0,0.000
78,589,2048,0.2876,23.400,42.735,0,0.000
79,590,2048,0.2881,23.347,42.832,0,0.000
80,591,2048,0.2886,23.625,42.328,0,0.000
81,592,2048,0.2891,23.532,42.495,0,0.000
82,593,2048,0.2896,23.670,42.248,0,0.000
83,594,2048,0.2900,23.729,42.143,0,0.000
84,595,2048,0.2905,23.782,42.049,0,0.000
85,596,2048,0.2910,23.856,41.918,0,0.000
86,597,2048,0.2915,23.451,42.642,0,0.000
87,598,2048,0.2920,23.252,43.007,0,0.000
88,599,2048,0.2925,23.780,42.052,0,0.000
89,600,2048,0.2930,23.187,43.128,0,0.000
90,601,2048,0.2935,23.228,43.051,0,0.000
91,602,2048,0.2939,23.355,42.817,0,0.000
92,603,2048,0.2944,23.870,41.894,0,0.000
93,604,2048,0.2949,23.160,43.178,0,0.000
94,605,2048,0.2954,23.778,42.056,0,0.000
95,606,2048,0.2959,23.858,41.915,0,0.000
96,607,2048,0.2964,23.965,41.728,0,0.000
97,608,2048,0.2969,23.203,43.098,0,0.000
98,609,2048,0.2974,23.518,42.521,0,0.000
99,610,2048,0.2979,23.586,42.398,0,0.000
100,611,2048,0.2983,23.544,42.474,0,0.000
101,612,2048,0.2988,23.609,42.357,0,0.000
102,613,2048,0.2993,23.490,42.571,0,0.000
103,614,2048,0.2998,23.440,42.662,0,0.000
104,615,2048,0.3003,23.896,41.848,0,0.000
105,616,2048,0.3008,23.882,41.873,0,0.000
106,617,2048,0.3013,23.631,42.317,0,0.000
107,618,2048,0.3018,23.098,43.294,0,0.000
108,619,2048,0.3022,24.285,41.178,0,0.000
109,620,2048,0.3027,23.825,41.973,0,0.000
110,621,2048,0.3032,23.485,42.580,0,0.000
111,622,2048,0.3037,23.258,42.996,0,0.000
112,623,2048,0.3042,23.806,42.006,0,0.000
113,624,2048,0.3047,23.444,42.655,0,0.000
114,625,2048,0.3052,22.964,43.546,0,0.000
115,626,2048,0.3057,23.400,42.735,0,0.000
116,627,2048,0.3062,23.639,42.303,0,0.000
117,628,2048,0.3066,23.582,42.405,0,0.000
118,629,2048,0.3071,23.126,43.241,0,0.000
119,630,2048,0.3076,23.625,42.328,0,0.000
120,631,2048,0.3081,23.566,42.434,0,0.000
121,632,2048,0.3086,23.206,43.092,0,0.000
122,633,2048,0.3091,23.958,41.740,0,0.000
123,634,2048,0.3096,23.660,42.265,0,0.000
124,635,2048,0.3101,23.713,42.171,0,0.000
125,636,2048,0.3105,23.381,42.770,0,0.000
126,637,2048,0.3110,23.402,42.731,0,0.000
127,638,2048,0.3115,23.413,42.711,0,0.000
128,639,2048,0.3120,23.690,42.212,0,0.000
129,640,2048,0.3125,23.502,42.550,0,0.000
130,641,2048,0.3130,23.410,42.717,0,0.000
131,642,2048,0.3135,23.410,42.717,0,0.000
132,643,2048,0.3140,25.224,39.645,0,0.000
133,644,2048,0.3145,24.108,41.480,0,0.000
134,645,2048,0.3149,23.689,42.214,0,0.000
135,646,2048,0.3154,23.430,42.680,0,0.000
136,647,2048,0.3159,23.908,41.827,0,0.000
137,648,2048,0.3164,24.012,41.646,0,0.000
138,649,2048,0.3169,23.413,42.711,0,0.000
139,650,2048,0.3174,23.449,42.646,0,0.000
140,651,2048,0.3179,23.634,42.312,0,0.000
141,652,2048,0.3184,23.551,42.461,0,0.000
142,653,2048,0.3188,23.584,42.402,0,0.000
143,654,2048,0.3193,23.616,42.344,0,0.000
144,655,2048,0.3198,23.590,42.391,0,0.000
145,656,2048,0.3203,23.399,42.737,0,0.000
146,657,2048,0.3208,23.731,42.139,0,0.000
147,658,2048,0.3213,23.735,42.132,0,0.000
148,659,2048,0.3218,23.923,41.801,0,0.000
149,660,2048,0.3223,23.131,43.232,0,0.000
150,661,2048,0.3228,23.159,43.180,0,0.000
151,662,2048,0.3232,23.367,42.795,0,0.000
152,663,2048,0.3237,24.398,40.987,0,0.000
153,664,2048,0.3242,23.418,42.702,0,0.000
154,665,2048,0.3247,23.600,42.373,0,0.000
155,666,2048,0.3252,23.252,43.007,0,0.000
156,667,2048,0.3257,23.506,42.542,0,0.000
157,668,2048,0.3262,23.702,42.191,0,0.000
158,669,2048,0.3267,23.330,42.863,0,0.000
159,670,2048,0.3271,23.372,42.786,0,0.000
160,671,2048,0.3276,23.616,42.344,0,0.000
