step,kv_used,kv_total,kv_ratio,ttft_ms,tok_per_sec,shift_events,alpha
1,512,4096,0.1250,1277.123,400.901,0,0.000
2,513,4096,0.1252,25.666,38.962,0,0.000
3,514,4096,0.1255,23.347,42.832,0,0.000
4,515,4096,0.1257,23.725,42.150,0,0.000
5,516,4096,0.1260,24.025,41.623,0,0.000
6,517,4096,0.1262,23.700,42.194,0,0.000
7,518,4096,0.1265,23.376,42.779,0,0.000
8,519,4096,0.1267,23.672,42.244,0,0.000
9,520,4096,0.1270,23.782,42.049,0,0.000
10,521,4096,0.1272,24.164,41.384,0,0.000
11,522,4096,0.1274,23.605,42.364,0,0.000
12,523,4096,0.1277,23.979,41.703,0,0.000
13,524,4096,0.1279,23.626,42.326,0,0.000
14,525,4096,0.1282,23.684,42.223,0,0.000
15,526,4096,0.1284,23.578,42.412,0,0.000
16,527,4096,0.1287,23.638,42.305,0,0.000
17,528,4096,0.1289,23.228,43.051,0,0.000
18,529,4096,0.1292,23.782,42.049,0,0.000
19,530,4096,0.1294,23.891,41.857,0,0.000
20,531,4096,0.1296,23.552,42.459,0,0.000
21,532,4096,0.1299,23.374,42.783,0,0.000
22,533,4096,0.1301,23.842,41.943,0,0.000
23,534,4096,0.1304,23.948,41.757,0,0.000
24,535,4096,0.1306,24.256,41.227,0,0.000
25,536,4096,0.1309,23.684,42.223,0,0.000
26,537,4096,0.1311,23.481,42.588,0,0.000
27,538,4096,0.1313,23.388,42.757,0,0.000
28,539,4096,0.1316,23.596,42.380,0,0.000
29,540,4096,0.1318,23.659,42.267,0,0.000
30,541,4096,0.1321,23.578,42.412,0,0.000
31,542,4096,0.1323,23.266,42.981,0,0.000
32,543,4096,0.1326,23.647,42.289,0,0.000
33,544,4096,0.1328,23.947,41.759,0,0.000
34,545,4096,0.1331,23.699,42.196,0,0.000
35,546,4096,0.1333,23.222,43.063,0,0.000
36,547,4096,0.1335,23.685,42.221,0,0.000
37,548,4096,0.1338,24.008,41.653,0,0.000
38,549,4096,0.1340,23.604,42.366,0,0.000
39,550,4096,0.1343,23.611,42.353,0,0.000
40,551,4096,0.1345,23.954,41.747,0,0.000
41,552,4096,0.1348,23.104,43.283,0,0.000
42,553,4096,0.1350,23.424,42.691,0,0.000
43,554,4096,0.1353,23.566,42.434,0,0.000
44,555,4096,0.1355,23.912,41.820,0,0.000
45,556,4096,0.1357,23.241,43.027,0,0.000
46,557,4096,0.1360,23.413,42.711,0,0.000
47,558,4096,0.1362,23.660,42.265,0,0.000
48,559,4096,0.1365,23.828,41.967,0,0.000
49,560,4096,0.1367,23.793,42.029,0,0.000
50,561,4096,0.1370,23.840,41.946,0,0.000
51,562,4096,0.1372,23.489,42.573,0,0.000
52,563,4096,0.1375,24.022,41.629,0,0.000
53,564,4096,0.1377,23.551,42.461,0,0.000
54,565,4096,0.1379,23.295,42.928,0,0.000
55,566,4096,0.1382,23.193,43.116,0,0.000
56,567,4096,0.1384,23.740,42.123,0,0.000
57,568,4096,0.1387,23.553,42.457,0,0.000
58,569,4096,0.1389,23.573,42.421,0,0.000
59,570,4096,0.1392,23.206,43.092,0,0.000
60,571,4096,0.1394,23.574,42.420,0,0.000
61,572,4096,0.1396,23.925,41.797,0,0.000
62,573,4096,0.1399,23.072,43.343,0,0.000
63,574,4096,0.1401,24.289,41.171,0,0.000
64,575,4096,0.1404,23.520,42.517,0,0.000
65,576,4096,0.1406,23.907,41.829,0,0.000
66,577,4096,0.1409,23.876,41.883,0,0.000
67,578,4096,0.1411,23.752,42.102,0,0.000
