step,kv_used,kv_total,kv_ratio,ttft_ms,tok_per_sec,shift_events,alpha
1,512,1024,0.5000,1189.817,430.318,0,0.000
2,513,1024,0.5010,24.226,41.278,0,0.000
3,514,1024,0.5020,23.028,43.425,0,0.000
4,515,1024,0.5029,23.305,42.909,0,0.000
5,516,1024,0.5039,22.883,43.701,0,0.000
6,517,1024,0.5049,23.043,43.397,0,0.000
7,518,1024,0.5059,23.960,41.736,0,0.000
8,519,1024,0.5068,23.203,43.098,0,0.000
9,520,1024,0.5078,23.323,42.876,0,0.000
10,521,1024,0.5088,23.367,42.795,0,0.000
11,522,1024,0.5098,23.637,42.307,0,0.000
12,523,1024,0.5107,22.921,43.628,0,0.000
13,524,1024,0.5117,23.105,43.281,0,0.000
14,525,1024,0.5127,23.125,43.243,0,0.000
15,526,1024,0.5137,22.913,43.643,0,0.000
16,527,1024,0.5146,23.286,42.944,0,0.000
17,528,1024,0.5156,23.110,43.271,0,0.000
18,529,1024,0.5166,22.671,44.109,0,0.000
19,530,1024,0.5176,23.428,42.684,0,0.000
20,531,1024,0.5186,23.059,43.367,0,0.000
21,532,1024,0.5195,23.183,43.135,0,0.000
22,533,1024,0.5205,22.739,43.977,0,0.000
23,534,1024,0.5215,23.104,43.283,0,0.000
24,535,1024,0.5225,23.378,42.775,0,0.000
25,536,1024,0.5234,24.047,41.585,0,0.000
26,537,1024,0.5244,23.780,42.052,0,0.000
27,538,1024,0.5254,23.218,43.070,0,0.000
28,539,1024,0.5264,23.132,43.230,0,0.000
29,540,1024,0.5273,22.931,43.609,0,0.000
30,541,1024,0.5283,23.274,42.966,0,0.000
31,542,1024,0.5293,23.224,43.059,0,0.000
32,543,1024,0.5303,22.795,43.869,0,0.000
33,544,1024,0.5312,22.955,43.563,0,0.000
34,545,1024,0.5322,23.075,43.337,0,0.000
35,546,1024,0.5332,22.949,43.575,0,0.000
36,547,1024,0.5342,23.047,43.390,0,0.000
37,548,1024,0.5352,22.959,43.556,0,0.000
38,549,1024,0.5361,23.485,42.580,0,0.000
39,550,1024,0.5371,24.181,41.355,0,0.000
40,551,1024,0.5381,27.008,37.026,0,0.000
41,552,1024,0.5391,26.840,37.258,0,0.000
42,553,1024,0.5400,26.755,37.376,0,0.000
43,554,1024,0.5410,26.244,38.104,0,0.000
44,555,1024,0.5420,28.601,34.964,0,0.000
45,556,1024,0.5430,32.721,30.561,0,0.000
46,557,1024,0.5439,22.996,43.486,0,0.000
47,558,1024,0.5449,22.886,43.695,0,0.000
48,559,1024,0.5459,22.674,44.103,0,0.000
49,560,1024,0.5469,23.154,43.189,0,0.000
50,561,1024,0.5479,23.643,42.296,0,0.000
51,562,1024,0.5488,22.928,43.615,0,0.000
52,563,1024,0.5498,23.037,43.408,0,0.000
53,564,1024,0.5508,23.360,42.808,0,0.000
54,565,1024,0.5518,22.768,43.921,0,0.000
55,566,1024,0.5527,23.182,43.137,0,0.000
56,567,1024,0.5537,22.972,43.531,0,0.000
57,568,1024,0.5547,23.790,42.034,0,0.000
