step,kv_used,kv_total,kv_ratio,ttft_ms,tok_per_sec,shift_events,alpha
1,512,4096,0.1250,1298.681,394.246,0,0.000
2,513,4096,0.1252,26.303,38.018,0,0.000
3,514,4096,0.1255,24.019,41.634,0,0.000
4,515,4096,0.1257,23.765,42.079,0,0.000
5,516,4096,0.1260,23.363,42.803,0,0.000
6,517,4096,0.1262,23.445,42.653,0,0.000
7,518,4096,0.1265,23.709,42.178,0,0.000
8,519,4096,0.1267,23.107,43.277,0,0.000
9,520,4096,0.1270,23.661,42.264,0,0.000
10,521,4096,0.1272,23.330,42.863,0,0.000
11,522,4096,0.1274,23.678,42.233,0,0.000
12,523,4096,0.1277,23.218,43.070,0,0.000
13,524,4096,0.1279,23.349,42.828,0,0.000
14,525,4096,0.1282,23.687,42.217,0,0.000
15,526,4096,0.1284,23.233,43.042,0,0.000
16,527,4096,0.1287,23.312,42.896,0,0.000
17,528,4096,0.1289,23.412,42.713,0,0.000
18,529,4096,0.1292,23.388,42.757,0,0.000
19,530,4096,0.1294,23.965,41.728,0,0.000
20,531,4096,0.1296,23.501,42.551,0,0.000
21,532,4096,0.1299,23.153,43.191,0,0.000
22,533,4096,0.1301,23.017,43.446,0,0.000
23,534,4096,0.1304,23.869,41.895,0,0.000
24,535,4096,0.1306,23.403,42.730,0,0.000
25,536,4096,0.1309,23.035,43.412,0,0.000
26,537,4096,0.1311,23.432,42.677,0,0.000
27,538,4096,0.1313,23.520,42.517,0,0.000
28,539,4096,0.1316,23.469,42.609,0,0.000
29,540,4096,0.1318,23.182,43.137,0,0.000
30,541,4096,0.1321,23.732,42.137,0,0.000
31,542,4096,0.1323,23.916,41.813,0,0.000
32,543,4096,0.1326,22.889,43.689,0,0.000
33,544,4096,0.1328,23.433,42.675,0,0.000
34,545,4096,0.1331,23.195,43.113,0,0.000
35,546,4096,0.1333,23.223,43.061,0,0.000
36,547,4096,0.1335,23.260,42.992,0,0.000
37,548,4096,0.1338,23.250,43.011,0,0.000
38,549,4096,0.1340,23.536,42.488,0,0.000
39,550,4096,0.1343,23.273,42.968,0,0.000
40,551,4096,0.1345,23.260,42.992,0,0.000
41,552,4096,0.1348,23.455,42.635,0,0.000
42,553,4096,0.1350,23.318,42.885,0,0.000
43,554,4096,0.1353,24.565,40.708,0,0.000
44,555,4096,0.1355,23.344,42.838,0,0.000
45,556,4096,0.1357,23.338,42.849,0,0.000
46,557,4096,0.1360,23.138,43.219,0,0.000
47,558,4096,0.1362,23.679,42.232,0,0.000
48,559,4096,0.1365,23.869,41.895,0,0.000
49,560,4096,0.1367,23.025,43.431,0,0.000
50,561,4096,0.1370,23.619,42.339,0,0.000
51,562,4096,0.1372,23.594,42.384,0,0.000
52,563,4096,0.1375,23.523,42.512,0,0.000
53,564,4096,0.1377,22.865,43.735,0,0.000
54,565,4096,0.1379,23.556,42.452,0,0.000
55,566,4096,0.1382,23.810,41.999,0,0.000
56,567,4096,0.1384,23.443,42.657,0,0.000
57,568,4096,0.1387,23.718,42.162,0,0.000
58,569,4096,0.1389,23.375,42.781,0,0.000
59,570,4096,0.1392,23.257,42.998,0,0.000
60,571,4096,0.1394,23.451,42.642,0,0.000
61,572,4096,0.1396,23.622,42.333,0,0.000
62,573,4096,0.1399,23.573,42.421,0,0.000
63,574,4096,0.1401,23.276,42.963,0,0.000
64,575,4096,0.1404,23.238,43.033,0,0.000
65,576,4096,0.1406,23.288,42.941,0,0.000
66,577,4096,0.1409,23.255,43.002,0,0.000
67,578,4096,0.1411,23.937,41.776,0,0.000
68,579,4096,0.1414,23.444,42.655,0,0.000
69,580,4096,0.1416,23.395,42.744,0,0.000
70,581,4096,0.1418,24.209,41.307,0,0.000
71,582,4096,0.1421,23.788,42.038,0,0.000
72,583,4096,0.1423,23.767,42.075,0,0.000
73,584,4096,0.1426,23.402,42.731,0,0.000
74,585,4096,0.1428,23.591,42.389,0,0.000
75,586,4096,0.1431,23.801,42.015,0,0.000
76,587,4096,0.1433,23.739,42.125,0,0.000
77,588,4096,0.1436,23.077,43.333,0,0.000
78,589,4096,0.1438,23.358,42.812,0,0.000
79,590,4096,0.1440,23.945,41.762,0,0.000
80,591,4096,0.1443,23.579,42.411,0,0.000
81,592,4096,0.1445,23.602,42.369,0,0.000
82,593,4096,0.1448,23.881,41.874,0,0.000
83,594,4096,0.1450,24.275,41.195,0,0.000
84,595,4096,0.1453,23.871,41.892,0,0.000
85,596,4096,0.1455,23.810,41.999,0,0.000
86,597,4096,0.1458,23.617,42.342,0,0.000
87,598,4096,0.1460,23.307,42.906,0,0.000
88,599,4096,0.1462,23.201,43.102,0,0.000
89,600,4096,0.1465,23.306,42.907,0,0.000
90,601,4096,0.1467,23.800,42.017,0,0.000
91,602,4096,0.1470,23.681,42.228,0,0.000
92,603,4096,0.1472,23.309,42.902,0,0.000
93,604,4096,0.1475,23.589,42.393,0,0.000
94,605,4096,0.1477,23.386,42.761,0,0.000
95,606,4096,0.1479,23.840,41.946,0,0.000
96,607,4096,0.1482,23.969,41.721,0,0.000
97,608,4096,0.1484,23.662,42.262,0,0.000
98,609,4096,0.1487,23.643,42.296,0,0.000
99,610,4096,0.1489,23.747,42.111,0,0.000
100,611,4096,0.1492,23.630,42.319,0,0.000
101,612,4096,0.1494,23.371,42.788,0,0.000
102,613,4096,0.1497,23.776,42.059,0,0.000
103,614,4096,0.1499,24.131,41.440,0,0.000
104,615,4096,0.1501,23.607,42.360,0,0.000
105,616,4096,0.1504,23.574,42.420,0,0.000
106,617,4096,0.1506,23.661,42.264,0,0.000
107,618,4096,0.1509,23.781,42.050,0,0.000
108,619,4096,0.1511,23.414,42.709,0,0.000
109,620,4096,0.1514,24.492,40.830,0,0.000
110,621,4096,0.1516,23.935,41.780,0,0.000
111,622,4096,0.1519,23.849,41.930,0,0.000
112,623,4096,0.1521,23.207,43.090,0,0.000
113,624,4096,0.1523,23.938,41.775,0,0.000
114,625,4096,0.1526,24.280,41.186,0,0.000
115,626,4096,0.1528,23.616,42.344,0,0.000
116,627,4096,0.1531,23.867,41.899,0,0.000
117,628,4096,0.1533,23.750,42.105,0,0.000
