step,kv_used,kv_total,kv_ratio,ttft_ms,tok_per_sec,shift_events,alpha,n_spilled
45,1024,1024,1.0000,55.354,18.066,1,0.000,8219
46,1024,1024,1.0000,56.151,17.809,1,0.000,8220
47,1024,1024,1.0000,55.299,18.084,1,0.000,8221
48,1024,1024,1.0000,59.756,16.735,1,0.000,8222
49,1024,1024,1.0000,57.463,17.403,1,0.000,8223
50,1024,1024,1.0000,56.040,17.844,1,0.000,8224
51,1024,1024,1.0000,56.645,17.654,1,0.000,8225
52,1024,1024,1.0000,55.615,17.981,1,0.000,8226
53,1024,1024,1.0000,55.064,18.161,1,0.000,8227
54,1024,1024,1.0000,55.424,18.043,1,0.000,8228
55,1024,1024,1.0000,54.624,18.307,1,0.000,8229
56,1024,1024,1.0000,56.420,17.724,1,0.000,8230
57,1024,1024,1.0000,55.471,18.027,1,0.000,8231
58,1024,1024,1.0000,55.953,17.872,1,0.000,8232
59,1024,1024,1.0000,55.858,17.903,1,0.000,8233
60,1024,1024,1.0000,55.236,18.104,1,0.000,8234
61,1024,1024,1.0000,70.569,14.171,1,0.000,8235
62,1024,1024,1.0000,58.532,17.085,1,0.000,8236
63,1024,1024,1.0000,56.503,17.698,1,0.000,8237
64,1024,1024,1.0000,55.375,18.059,1,0.000,8238
65,1024,1024,1.0000,55.678,17.960,1,0.000,8239
66,1024,1024,1.0000,56.226,17.785,1,0.000,8240
67,1024,1024,1.0000,55.497,18.019,1,0.000,8241
68,1024,1024,1.0000,54.896,18.216,1,0.000,8242
69,1024,1024,1.0000,56.821,17.599,1,0.000,8243
70,1024,1024,1.0000,55.705,17.952,1,0.000,8244
71,1024,1024,1.0000,55.082,18.155,1,0.000,8245
72,1024,1024,1.0000,55.433,18.040,1,0.000,8246
73,1024,1024,1.0000,59.969,16.675,1,0.000,8247
74,1024,1024,1.0000,55.404,18.049,1,0.000,8248
75,1024,1024,1.0000,55.597,17.987,1,0.000,8249
76,1024,1024,1.0000,55.338,18.071,1,0.000,8250
77,1024,1024,1.0000,56.377,17.738,1,0.000,8251
78,1024,1024,1.0000,56.490,17.702,1,0.000,8252
79,1024,1024,1.0000,57.071,17.522,1,0.000,8253
80,1024,1024,1.0000,57.787,17.305,1,0.000,8254
81,1024,1024,1.0000,57.594,17.363,1,0.000,8255
82,1024,1024,1.0000,58.073,17.220,1,0.000,8256
83,1024,1024,1.0000,57.903,17.270,1,0.000,8257
84,1024,1024,1.0000,57.913,17.267,1,0.000,8258
85,1024,1024,1.0000,79.764,12.537,1,0.000,8259
86,1024,1024,1.0000,57.855,17.285,1,0.000,8260
87,1024,1024,1.0000,56.859,17.587,1,0.000,8261
88,1024,1024,1.0000,57.171,17.491,1,0.000,8262
89,1024,1024,1.0000,57.180,17.489,1,0.000,8263
90,1024,1024,1.0000,57.172,17.491,1,0.000,8264
91,1024,1024,1.0000,56.456,17.713,1,0.000,8265
92,1024,1024,1.0000,56.669,17.646,1,0.000,8266
93,1024,1024,1.0000,57.868,17.281,1,0.000,8267
94,1024,1024,1.0000,58.441,17.111,1,0.000,8268
95,1024,1024,1.0000,56.710,17.634,1,0.000,8269
96,1024,1024,1.0000,57.639,17.349,1,0.000,8270
97,1024,1024,1.0000,75.993,13.159,1,0.000,8271
98,1024,1024,1.0000,61.275,16.320,1,0.000,8272
99,1024,1024,1.0000,59.748,16.737,1,0.000,8273
100,1024,1024,1.0000,59.762,16.733,1,0.000,8274
101,1024,1024,1.0000,59.130,16.912,1,0.000,8275
102,1024,1024,1.0000,58.685,17.040,1,0.000,8276
103,1024,1024,1.0000,60.013,16.663,1,0.000,8277
104,1024,1024,1.0000,58.868,16.987,1,0.000,8278
105,1024,1024,1.0000,59.713,16.747,1,0.000,8279
106,1024,1024,1.0000,58.573,17.073,1,0.000,8280
107,1024,1024,1.0000,58.611,17.062,1,0.000,8281
108,1024,1024,1.0000,59.238,16.881,1,0.000,8282
109,1024,1024,1.0000,63.915,15.646,1,0.000,8283
110,1024,1024,1.0000,58.636,17.054,1,0.000,8284
111,1024,1024,1.0000,58.834,16.997,1,0.000,8285
112,1024,1024,1.0000,58.178,17.189,1,0.000,8286
113,1024,1024,1.0000,58.244,17.169,1,0.000,8287
114,1024,1024,1.0000,59.995,16.668,1,0.000,8288
115,1024,1024,1.0000,58.745,17.023,1,0.000,8289
116,1024,1024,1.0000,58.554,17.078,1,0.000,8290
117,1024,1024,1.0000,60.459,16.540,1,0.000,8291
118,1024,1024,1.0000,58.886,16.982,1,0.000,8292
119,1024,1024,1.0000,58.890,16.981,1,0.000,8293
120,1024,1024,1.0000,58.476,17.101,1,0.000,8294
121,1024,1024,1.0000,59.095,16.922,1,0.000,8295
122,1024,1024,1.0000,59.031,16.940,1,0.000,8296
123,1024,1024,1.0000,58.171,17.191,1,0.000,8297
124,1024,1024,1.0000,59.008,16.947,1,0.000,8298
125,1024,1024,1.0000,58.665,17.046,1,0.000,8299
126,1024,1024,1.0000,58.474,17.102,1,0.000,8300
127,1024,1024,1.0000,59.294,16.865,1,0.000,8301
128,1024,1024,1.0000,58.400,17.123,1,0.000,8302
129,1024,1024,1.0000,59.103,16.920,1,0.000,8303
130,1024,1024,1.0000,59.072,16.928,1,0.000,8304
131,1024,1024,1.0000,71.615,13.964,1,0.000,8305
132,1024,1024,1.0000,63.026,15.866,1,0.000,8306
133,1024,1024,1.0000,59.318,16.858,1,0.000,8307
134,1024,1024,1.0000,58.569,17.074,1,0.000,8308
135,1024,1024,1.0000,59.165,16.902,1,0.000,8309
136,1024,1024,1.0000,59.800,16.722,1,0.000,8310
137,1024,1024,1.0000,58.035,17.231,1,0.000,8311
138,1024,1024,1.0000,91.640,10.912,1,0.000,8312
139,1024,1024,1.0000,62.398,16.026,1,0.000,8313
140,1024,1024,1.0000,58.683,17.041,1,0.000,8314
141,1024,1024,1.0000,57.796,17.302,1,0.000,8315
142,1024,1024,1.0000,57.952,17.256,1,0.000,8316
143,1024,1024,1.0000,58.730,17.027,1,0.000,8317
144,1024,1024,1.0000,62.458,16.011,1,0.000,8318
145,1024,1024,1.0000,58.985,16.953,1,0.000,8319
