step,kv_used,kv_total,kv_ratio,ttft_ms,tok_per_sec,shift_events,alpha,n_spilled
52,563,1024,0.5498,23.898,41.845,0,0.000,0
53,564,1024,0.5508,23.436,42.669,0,0.000,0
54,565,1024,0.5518,23.457,42.631,0,0.000,0
55,566,1024,0.5527,23.613,42.350,0,0.000,0
56,567,1024,0.5537,23.902,41.838,0,0.000,0
57,568,1024,0.5547,23.563,42.439,0,0.000,0
58,569,1024,0.5557,23.485,42.580,0,0.000,0
59,570,1024,0.5566,23.601,42.371,0,0.000,0
60,571,1024,0.5576,23.754,42.098,0,0.000,0
61,572,1024,0.5586,23.647,42.289,0,0.000,0
62,573,1024,0.5596,23.622,42.333,0,0.000,0
63,574,1024,0.5605,23.657,42.271,0,0.000,0
64,575,1024,0.5615,23.945,41.762,0,0.000,0
65,576,1024,0.5625,23.497,42.559,0,0.000,0
66,577,1024,0.5635,23.627,42.324,0,0.000,0
67,578,1024,0.5645,23.293,42.931,0,0.000,0
68,579,1024,0.5654,23.997,41.672,0,0.000,0
69,580,1024,0.5664,24.223,41.283,0,0.000,0
70,581,1024,0.5674,23.631,42.317,0,0.000,0
71,582,1024,0.5684,23.883,41.871,0,0.000,0
72,583,1024,0.5693,23.585,42.400,0,0.000,0
73,584,1024,0.5703,23.753,42.100,0,0.000,0
74,585,1024,0.5713,23.580,42.409,0,0.000,0
75,586,1024,0.5723,23.833,41.959,0,0.000,0
76,587,1024,0.5732,23.701,42.192,0,0.000,0
77,588,1024,0.5742,23.713,42.171,0,0.000,0
78,589,1024,0.5752,23.859,41.913,0,0.000,0
79,590,1024,0.5762,23.567,42.432,0,0.000,0
80,591,1024,0.5771,24.029,41.616,0,0.000,0
81,592,1024,0.5781,23.571,42.425,0,0.000,0
82,593,1024,0.5791,23.541,42.479,0,0.000,0
83,594,1024,0.5801,23.694,42.205,0,0.000,0
84,595,1024,0.5811,23.823,41.976,0,0.000,0
85,596,1024,0.5820,23.716,42.166,0,0.000,0
86,597,1024,0.5830,23.775,42.061,0,0.000,0
87,598,1024,0.5840,23.775,42.061,0,0.000,0
88,599,1024,0.5850,23.774,42.063,0,0.000,0
89,600,1024,0.5859,23.780,42.052,0,0.000,0
90,601,1024,0.5869,23.651,42.282,0,0.000,0
91,602,1024,0.5879,23.642,42.298,0,0.000,0
92,603,1024,0.5889,23.981,41.700,0,0.000,0
93,604,1024,0.5898,23.708,42.180,0,0.000,0
94,605,1024,0.5908,23.707,42.182,0,0.000,0
95,606,1024,0.5918,23.627,42.324,0,0.000,0
96,607,1024,0.5928,23.974,41.712,0,0.000,0
97,608,1024,0.5938,24.014,41.642,0,0.000,0
98,609,1024,0.5947,23.917,41.811,0,0.000,0
99,610,1024,0.5957,23.913,41.818,0,0.000,0
100,611,1024,0.5967,23.863,41.906,0,0.000,0
101,612,1024,0.5977,24.041,41.596,0,0.000,0
102,613,1024,0.5986,23.768,42.073,0,0.000,0
103,614,1024,0.5996,23.938,41.775,0,0.000,0
104,615,1024,0.6006,23.778,42.056,0,0.000,0
105,616,1024,0.6016,24.106,41.483,0,0.000,0
106,617,1024,0.6025,23.810,41.999,0,0.000,0
107,618,1024,0.6035,23.800,42.017,0,0.000,0
108,619,1024,0.6045,23.994,41.677,0,0.000,0
109,620,1024,0.6055,24.050,41.580,0,0.000,0
110,621,1024,0.6064,23.922,41.803,0,0.000,0
111,622,1024,0.6074,24.040,41.597,0,0.000,0
112,623,1024,0.6084,24.161,41.389,0,0.000,0
113,624,1024,0.6094,24.124,41.452,0,0.000,0
114,625,1024,0.6104,24.094,41.504,0,0.000,0
115,626,1024,0.6113,23.932,41.785,0,0.000,0
116,627,1024,0.6123,23.893,41.853,0,0.000,0
117,628,1024,0.6133,24.241,41.252,0,0.000,0
118,629,1024,0.6143,23.873,41.888,0,0.000,0
119,630,1024,0.6152,24.126,41.449,0,0.000,0
120,631,1024,0.6162,24.119,41.461,0,0.000,0
121,632,1024,0.6172,24.491,40.831,0,0.000,0
122,633,1024,0.6182,24.097,41.499,0,0.000,0
123,634,1024,0.6191,24.209,41.307,0,0.000,0
124,635,1024,0.6201,24.093,41.506,0,0.000,0
125,636,1024,0.6211,24.371,41.032,0,0.000,0
126,637,1024,0.6221,23.975,41.710,0,0.000,0
127,638,1024,0.6230,24.025,41.623,0,0.000,0
128,639,1024,0.6240,25.642,38.999,0,0.000,0
