step,kv_used,kv_total,kv_ratio,ttft_ms,tok_per_sec,shift_events,alpha,n_spilled
41,1024,1024,1.0000,44.383,22.531,1,0.000,8215
42,1024,1024,1.0000,44.143,22.654,1,0.000,8216
43,1024,1024,1.0000,43.883,22.788,1,0.000,8217
44,1024,1024,1.0000,44.288,22.579,1,0.000,8218
45,1024,1024,1.0000,44.423,22.511,1,0.000,8219
46,1024,1024,1.0000,44.663,22.390,1,0.000,8220
47,1024,1024,1.0000,43.800,22.831,1,0.000,8221
48,1024,1024,1.0000,43.635,22.917,1,0.000,8222
49,1024,1024,1.0000,44.047,22.703,1,0.000,8223
50,1024,1024,1.0000,43.958,22.749,1,0.000,8224
51,1024,1024,1.0000,43.845,22.808,1,0.000,8225
52,1024,1024,1.0000,43.673,22.897,1,0.000,8226
53,1024,1024,1.0000,43.613,22.929,1,0.000,8227
54,1024,1024,1.0000,43.832,22.814,1,0.000,8228
55,1024,1024,1.0000,43.883,22.788,1,0.000,8229
56,1024,1024,1.0000,43.838,22.811,1,0.000,8230
57,1024,1024,1.0000,43.742,22.861,1,0.000,8231
58,1024,1024,1.0000,43.627,22.922,1,0.000,8232
59,1024,1024,1.0000,44.056,22.698,1,0.000,8233
60,1024,1024,1.0000,44.257,22.595,1,0.000,8234
61,1024,1024,1.0000,43.938,22.759,1,0.000,8235
62,1024,1024,1.0000,43.745,22.860,1,0.000,8236
63,1024,1024,1.0000,43.941,22.758,1,0.000,8237
64,1024,1024,1.0000,43.769,22.847,1,0.000,8238
65,1024,1024,1.0000,43.744,22.860,1,0.000,8239
66,1024,1024,1.0000,44.211,22.619,1,0.000,8240
67,1024,1024,1.0000,43.909,22.774,1,0.000,8241
68,1024,1024,1.0000,44.045,22.704,1,0.000,8242
69,1024,1024,1.0000,44.277,22.585,1,0.000,8243
70,1024,1024,1.0000,43.856,22.802,1,0.000,8244
71,1024,1024,1.0000,44.002,22.726,1,0.000,8245
72,1024,1024,1.0000,45.270,22.090,1,0.000,8246
73,1024,1024,1.0000,47.112,21.226,1,0.000,8247
74,1024,1024,1.0000,44.217,22.616,1,0.000,8248
75,1024,1024,1.0000,44.057,22.698,1,0.000,8249
76,1024,1024,1.0000,44.083,22.684,1,0.000,8250
77,1024,1024,1.0000,44.051,22.701,1,0.000,8251
78,1024,1024,1.0000,43.591,22.941,1,0.000,8252
79,1024,1024,1.0000,44.245,22.601,1,0.000,8253
80,1024,1024,1.0000,44.607,22.418,1,0.000,8254
81,1024,1024,1.0000,43.943,22.757,1,0.000,8255
82,1024,1024,1.0000,44.474,22.485,1,0.000,8256
83,1024,1024,1.0000,44.440,22.502,1,0.000,8257
84,1024,1024,1.0000,44.355,22.545,1,0.000,8258
85,1024,1024,1.0000,44.501,22.471,1,0.000,8259
86,1024,1024,1.0000,44.486,22.479,1,0.000,8260
87,1024,1024,1.0000,45.206,22.121,1,0.000,8261
88,1024,1024,1.0000,45.134,22.156,1,0.000,8262
89,1024,1024,1.0000,45.397,22.028,1,0.000,8263
90,1024,1024,1.0000,45.178,22.135,1,0.000,8264
91,1024,1024,1.0000,45.459,21.998,1,0.000,8265
92,1024,1024,1.0000,45.041,22.202,1,0.000,8266
93,1024,1024,1.0000,44.559,22.442,1,0.000,8267
94,1024,1024,1.0000,44.985,22.230,1,0.000,8268
95,1024,1024,1.0000,44.809,22.317,1,0.000,8269
96,1024,1024,1.0000,44.868,22.288,1,0.000,8270
97,1024,1024,1.0000,44.969,22.238,1,0.000,8271
98,1024,1024,1.0000,44.952,22.246,1,0.000,8272
99,1024,1024,1.0000,44.989,22.228,1,0.000,8273
100,1024,1024,1.0000,45.089,22.178,1,0.000,8274
101,1024,1024,1.0000,44.871,22.286,1,0.000,8275
102,1024,1024,1.0000,45.158,22.144,1,0.000,8276
103,1024,1024,1.0000,45.045,22.200,1,0.000,8277
104,1024,1024,1.0000,45.244,22.102,1,0.000,8278
105,1024,1024,1.0000,44.779,22.332,1,0.000,8279
106,1024,1024,1.0000,44.865,22.289,1,0.000,8280
107,1024,1024,1.0000,45.074,22.186,1,0.000,8281
108,1024,1024,1.0000,44.880,22.282,1,0.000,8282
109,1024,1024,1.0000,44.896,22.274,1,0.000,8283
110,1024,1024,1.0000,45.046,22.200,1,0.000,8284
111,1024,1024,1.0000,45.263,22.093,1,0.000,8285
112,1024,1024,1.0000,45.048,22.199,1,0.000,8286
113,1024,1024,1.0000,46.043,21.719,1,0.000,8287
114,1024,1024,1.0000,46.190,21.650,1,0.000,8288
115,1024,1024,1.0000,45.637,21.912,1,0.000,8289
116,1024,1024,1.0000,45.893,21.790,1,0.000,8290
117,1024,1024,1.0000,45.922,21.776,1,0.000,8291
118,1024,1024,1.0000,45.670,21.896,1,0.000,8292
119,1024,1024,1.0000,45.208,22.120,1,0.000,8293
120,1024,1024,1.0000,44.879,22.282,1,0.000,8294
121,1024,1024,1.0000,45.068,22.189,1,0.000,8295
122,1024,1024,1.0000,45.084,22.181,1,0.000,8296
123,1024,1024,1.0000,45.176,22.136,1,0.000,8297
124,1024,1024,1.0000,45.239,22.105,1,0.000,8298
125,1024,1024,1.0000,44.985,22.230,1,0.000,8299
126,1024,1024,1.0000,45.125,22.161,1,0.000,8300
127,1024,1024,1.0000,45.252,22.098,1,0.000,8301
128,1024,1024,1.0000,45.082,22.182,1,0.000,8302
129,1024,1024,1.0000,45.066,22.190,1,0.000,8303
130,1024,1024,1.0000,44.858,22.293,1,0.000,8304
131,1024,1024,1.0000,45.713,21.876,1,0.000,8305
132,1024,1024,1.0000,44.959,22.242,1,0.000,8306
133,1024,1024,1.0000,45.500,21.978,1,0.000,8307
134,1024,1024,1.0000,45.117,22.165,1,0.000,8308
135,1024,1024,1.0000,45.191,22.128,1,0.000,8309
136,1024,1024,1.0000,45.164,22.142,1,0.000,8310
137,1024,1024,1.0000,44.605,22.419,1,0.000,8311
138,1024,1024,1.0000,45.264,22.093,1,0.000,8312
139,1024,1024,1.0000,45.277,22.086,1,0.000,8313
140,1024,1024,1.0000,44.970,22.237,1,0.000,8314
141,1024,1024,1.0000,45.045,22.200,1,0.000,8315
142,1024,1024,1.0000,44.826,22.308,1,0.000,8316
143,1024,1024,1.0000,44.729,22.357,1,0.000,8317
144,1024,1024,1.0000,45.318,22.066,1,0.000,8318
145,1024,1024,1.0000,45.494,21.981,1,0.000,8319
