step,kv_used,kv_total,kv_ratio,ttft_ms,tok_per_sec,shift_events,alpha,n_spilled
45,1024,1024,1.0000,43.279,23.106,1,0.000,4131
46,1024,1024,1.0000,42.935,23.291,1,0.000,4132
47,1024,1024,1.0000,44.354,22.546,1,0.000,4133
48,1024,1024,1.0000,43.249,23.122,1,0.000,4134
49,1024,1024,1.0000,42.832,23.347,1,0.000,4135
50,1024,1024,1.0000,43.525,22.975,1,0.000,4136
51,1024,1024,1.0000,43.088,23.208,1,0.000,4137
52,1024,1024,1.0000,43.120,23.191,1,0.000,4138
53,1024,1024,1.0000,43.195,23.151,1,0.000,4139
54,1024,1024,1.0000,42.921,23.299,1,0.000,4140
55,1024,1024,1.0000,52.805,18.938,1,0.000,4141
56,1024,1024,1.0000,42.821,23.353,1,0.000,4142
57,1024,1024,1.0000,43.490,22.994,1,0.000,4143
58,1024,1024,1.0000,43.186,23.156,1,0.000,4144
59,1024,1024,1.0000,43.000,23.256,1,0.000,4145
60,1024,1024,1.0000,43.011,23.250,1,0.000,4146
61,1024,1024,1.0000,43.652,22.908,1,0.000,4147
62,1024,1024,1.0000,42.810,23.359,1,0.000,4148
63,1024,1024,1.0000,42.627,23.459,1,0.000,4149
64,1024,1024,1.0000,43.310,23.089,1,0.000,4150
65,1024,1024,1.0000,43.100,23.202,1,0.000,4151
66,1024,1024,1.0000,44.122,22.664,1,0.000,4152
67,1024,1024,1.0000,43.120,23.191,1,0.000,4153
68,1024,1024,1.0000,42.834,23.346,1,0.000,4154
69,1024,1024,1.0000,42.781,23.375,1,0.000,4155
70,1024,1024,1.0000,42.917,23.301,1,0.000,4156
71,1024,1024,1.0000,43.456,23.012,1,0.000,4157
72,1024,1024,1.0000,42.789,23.370,1,0.000,4158
73,1024,1024,1.0000,43.420,23.031,1,0.000,4159
74,1024,1024,1.0000,42.996,23.258,1,0.000,4160
75,1024,1024,1.0000,42.889,23.316,1,0.000,4161
76,1024,1024,1.0000,42.596,23.476,1,0.000,4162
77,1024,1024,1.0000,42.865,23.329,1,0.000,4163
78,1024,1024,1.0000,42.989,23.262,1,0.000,4164
79,1024,1024,1.0000,42.980,23.267,1,0.000,4165
80,1024,1024,1.0000,42.970,23.272,1,0.000,4166
81,1024,1024,1.0000,43.098,23.203,1,0.000,4167
82,1024,1024,1.0000,42.951,23.282,1,0.000,4168
83,1024,1024,1.0000,42.833,23.346,1,0.000,4169
84,1024,1024,1.0000,42.892,23.314,1,0.000,4170
85,1024,1024,1.0000,43.499,22.989,1,0.000,4171
86,1024,1024,1.0000,43.226,23.134,1,0.000,4172
87,1024,1024,1.0000,43.248,23.122,1,0.000,4173
88,1024,1024,1.0000,48.232,20.733,1,0.000,4174
89,1024,1024,1.0000,51.125,19.560,1,0.000,4175
90,1024,1024,1.0000,43.344,23.071,1,0.000,4176
91,1024,1024,1.0000,44.527,22.458,1,0.000,4177
92,1024,1024,1.0000,43.936,22.760,1,0.000,4178
93,1024,1024,1.0000,43.446,23.017,1,0.000,4179
94,1024,1024,1.0000,43.659,22.905,1,0.000,4180
95,1024,1024,1.0000,42.993,23.260,1,0.000,4181
96,1024,1024,1.0000,44.145,22.653,1,0.000,4182
97,1024,1024,1.0000,43.133,23.184,1,0.000,4183
98,1024,1024,1.0000,43.304,23.093,1,0.000,4184
99,1024,1024,1.0000,43.643,22.913,1,0.000,4185
100,1024,1024,1.0000,43.953,22.752,1,0.000,4186
101,1024,1024,1.0000,44.037,22.708,1,0.000,4187
102,1024,1024,1.0000,43.184,23.157,1,0.000,4188
103,1024,1024,1.0000,43.822,22.820,1,0.000,4189
104,1024,1024,1.0000,44.662,22.390,1,0.000,4190
105,1024,1024,1.0000,53.180,18.804,1,0.000,4191
106,1024,1024,1.0000,43.303,23.093,1,0.000,4192
107,1024,1024,1.0000,43.310,23.089,1,0.000,4193
108,1024,1024,1.0000,42.757,23.388,1,0.000,4194
109,1024,1024,1.0000,43.123,23.189,1,0.000,4195
110,1024,1024,1.0000,43.434,23.023,1,0.000,4196
111,1024,1024,1.0000,43.226,23.134,1,0.000,4197
112,1024,1024,1.0000,43.853,22.803,1,0.000,4198
113,1024,1024,1.0000,43.540,22.967,1,0.000,4199
114,1024,1024,1.0000,43.175,23.162,1,0.000,4200
115,1024,1024,1.0000,43.139,23.181,1,0.000,4201
116,1024,1024,1.0000,43.810,22.826,1,0.000,4202
117,1024,1024,1.0000,43.410,23.036,1,0.000,4203
118,1024,1024,1.0000,43.783,22.840,1,0.000,4204
119,1024,1024,1.0000,46.786,21.374,1,0.000,4205
120,1024,1024,1.0000,43.303,23.093,1,0.000,4206
121,1024,1024,1.0000,42.845,23.340,1,0.000,4207
122,1024,1024,1.0000,43.496,22.991,1,0.000,4208
123,1024,1024,1.0000,43.506,22.985,1,0.000,4209
124,1024,1024,1.0000,43.365,23.060,1,0.000,4210
125,1024,1024,1.0000,43.034,23.237,1,0.000,4211
126,1024,1024,1.0000,43.435,23.023,1,0.000,4212
127,1024,1024,1.0000,44.822,22.310,1,0.000,4213
128,1024,1024,1.0000,43.539,22.968,1,0.000,4214
129,1024,1024,1.0000,43.461,23.009,1,0.000,4215
130,1024,1024,1.0000,43.299,23.095,1,0.000,4216
131,1024,1024,1.0000,42.693,23.423,1,0.000,4217
132,1024,1024,1.0000,43.462,23.009,1,0.000,4218
133,1024,1024,1.0000,43.397,23.043,1,0.000,4219
134,1024,1024,1.0000,43.695,22.886,1,0.000,4220
135,1024,1024,1.0000,54.868,18.226,1,0.000,4221
136,1024,1024,1.0000,45.388,22.032,1,0.000,4222
137,1024,1024,1.0000,43.058,23.224,1,0.000,4223
