step,kv_used,kv_total,kv_ratio,ttft_ms,tok_per_sec,shift_events,alpha,n_spilled
38,1024,1024,1.0000,82.895,12.063,1,0.000,4124
39,1024,1024,1.0000,43.272,23.110,1,0.000,4125
40,1024,1024,1.0000,63.377,15.779,1,0.000,4126
41,1024,1024,1.0000,53.679,18.629,1,0.000,4127
42,1024,1024,1.0000,43.410,23.036,1,0.000,4128
43,1024,1024,1.0000,53.764,18.600,1,0.000,4129
44,1024,1024,1.0000,43.254,23.119,1,0.000,4130
45,1024,1024,1.0000,53.590,18.660,1,0.000,4131
46,1024,1024,1.0000,43.843,22.809,1,0.000,4132
47,1024,1024,1.0000,43.619,22.926,1,0.000,4133
48,1024,1024,1.0000,43.391,23.046,1,0.000,4134
49,1024,1024,1.0000,43.359,23.063,1,0.000,4135
50,1024,1024,1.0000,54.909,18.212,1,0.000,4136
51,1024,1024,1.0000,53.739,18.608,1,0.000,4137
52,1024,1024,1.0000,67.805,14.748,1,0.000,4138
53,1024,1024,1.0000,68.393,14.621,1,0.000,4139
54,1024,1024,1.0000,54.044,18.503,1,0.000,4140
55,1024,1024,1.0000,54.413,18.378,1,0.000,4141
56,1024,1024,1.0000,46.708,21.410,1,0.000,4142
57,1024,1024,1.0000,43.319,23.085,1,0.000,4143
58,1024,1024,1.0000,53.114,18.827,1,0.000,4144
59,1024,1024,1.0000,53.343,18.747,1,0.000,4145
60,1024,1024,1.0000,63.911,15.647,1,0.000,4146
61,1024,1024,1.0000,83.335,12.000,1,0.000,4147
62,1024,1024,1.0000,43.088,23.208,1,0.000,4148
63,1024,1024,1.0000,53.422,18.719,1,0.000,4149
64,1024,1024,1.0000,53.572,18.666,1,0.000,4150
65,1024,1024,1.0000,63.484,15.752,1,0.000,4151
66,1024,1024,1.0000,43.618,22.926,1,0.000,4152
67,1024,1024,1.0000,43.586,22.943,1,0.000,4153
68,1024,1024,1.0000,43.203,23.147,1,0.000,4154
69,1024,1024,1.0000,73.425,13.619,1,0.000,4155
70,1024,1024,1.0000,49.503,20.201,1,0.000,4156
71,1024,1024,1.0000,45.945,21.765,1,0.000,4157
72,1024,1024,1.0000,52.913,18.899,1,0.000,4158
73,1024,1024,1.0000,53.434,18.715,1,0.000,4159
74,1024,1024,1.0000,73.714,13.566,1,0.000,4160
75,1024,1024,1.0000,63.700,15.699,1,0.000,4161
76,1024,1024,1.0000,53.876,18.561,1,0.000,4162
77,1024,1024,1.0000,43.306,23.091,1,0.000,4163
78,1024,1024,1.0000,63.554,15.735,1,0.000,4164
79,1024,1024,1.0000,53.665,18.634,1,0.000,4165
80,1024,1024,1.0000,73.455,13.614,1,0.000,4166
81,1024,1024,1.0000,53.964,18.531,1,0.000,4167
82,1024,1024,1.0000,43.189,23.154,1,0.000,4168
83,1024,1024,1.0000,83.050,12.041,1,0.000,4169
84,1024,1024,1.0000,53.898,18.554,1,0.000,4170
85,1024,1024,1.0000,53.443,18.712,1,0.000,4171
86,1024,1024,1.0000,53.821,18.580,1,0.000,4172
87,1024,1024,1.0000,53.869,18.564,1,0.000,4173
88,1024,1024,1.0000,54.173,18.459,1,0.000,4174
89,1024,1024,1.0000,74.073,13.500,1,0.000,4175
90,1024,1024,1.0000,53.121,18.825,1,0.000,4176
91,1024,1024,1.0000,47.903,20.876,1,0.000,4177
92,1024,1024,1.0000,58.198,17.183,1,0.000,4178
93,1024,1024,1.0000,54.075,18.493,1,0.000,4179
94,1024,1024,1.0000,70.903,14.104,1,0.000,4180
95,1024,1024,1.0000,53.601,18.656,1,0.000,4181
96,1024,1024,1.0000,73.807,13.549,1,0.000,4182
97,1024,1024,1.0000,54.088,18.488,1,0.000,4183
98,1024,1024,1.0000,63.687,15.702,1,0.000,4184
99,1024,1024,1.0000,64.039,15.615,1,0.000,4185
100,1024,1024,1.0000,63.964,15.634,1,0.000,4186
101,1024,1024,1.0000,44.480,22.482,1,0.000,4187
102,1024,1024,1.0000,53.683,18.628,1,0.000,4188
103,1024,1024,1.0000,83.196,12.020,1,0.000,4189
104,1024,1024,1.0000,63.101,15.848,1,0.000,4190
105,1024,1024,1.0000,53.282,18.768,1,0.000,4191
106,1024,1024,1.0000,74.573,13.410,1,0.000,4192
107,1024,1024,1.0000,44.136,22.657,1,0.000,4193
108,1024,1024,1.0000,63.536,15.739,1,0.000,4194
109,1024,1024,1.0000,53.312,18.758,1,0.000,4195
110,1024,1024,1.0000,54.387,18.387,1,0.000,4196
111,1024,1024,1.0000,48.018,20.826,1,0.000,4197
112,1024,1024,1.0000,63.873,15.656,1,0.000,4198
113,1024,1024,1.0000,83.179,12.022,1,0.000,4199
114,1024,1024,1.0000,54.301,18.416,1,0.000,4200
115,1024,1024,1.0000,43.273,23.109,1,0.000,4201
116,1024,1024,1.0000,43.865,22.797,1,0.000,4202
117,1024,1024,1.0000,43.527,22.974,1,0.000,4203
118,1024,1024,1.0000,53.399,18.727,1,0.000,4204
119,1024,1024,1.0000,43.829,22.816,1,0.000,4205
120,1024,1024,1.0000,84.861,11.784,1,0.000,4206
121,1024,1024,1.0000,54.248,18.434,1,0.000,4207
122,1024,1024,1.0000,44.105,22.673,1,0.000,4208
123,1024,1024,1.0000,44.825,22.309,1,0.000,4209
124,1024,1024,1.0000,43.555,22.959,1,0.000,4210
125,1024,1024,1.0000,43.004,23.254,1,0.000,4211
126,1024,1024,1.0000,57.101,17.513,1,0.000,4212
127,1024,1024,1.0000,66.468,15.045,1,0.000,4213
128,1024,1024,1.0000,57.278,17.459,1,0.000,4214
129,1024,1024,1.0000,53.290,18.765,1,0.000,4215
130,1024,1024,1.0000,46.375,21.563,1,0.000,4216
131,1024,1024,1.0000,54.079,18.491,1,0.000,4217
132,1024,1024,1.0000,43.432,23.024,1,0.000,4218
133,1024,1024,1.0000,54.123,18.476,1,0.000,4219
134,1024,1024,1.0000,43.653,22.908,1,0.000,4220
135,1024,1024,1.0000,83.375,11.994,1,0.000,4221
136,1024,1024,1.0000,44.301,22.573,1,0.000,4222
137,1024,1024,1.0000,54.480,18.355,1,0.000,4223
