step,kv_used,kv_total,kv_ratio,ttft_ms,tok_per_sec,shift_events,alpha,n_spilled
49,1024,1024,1.0000,37.477,26.683,1,0.000,2091
50,1024,1024,1.0000,37.297,26.812,1,0.000,2092
51,1024,1024,1.0000,37.282,26.823,1,0.000,2093
52,1024,1024,1.0000,37.552,26.630,1,0.000,2094
53,1024,1024,1.0000,37.825,26.438,1,0.000,2095
54,1024,1024,1.0000,37.556,26.627,1,0.000,2096
55,1024,1024,1.0000,37.623,26.579,1,0.000,2097
56,1024,1024,1.0000,37.509,26.660,1,0.000,2098
57,1024,1024,1.0000,37.314,26.800,1,0.000,2099
58,1024,1024,1.0000,37.432,26.715,1,0.000,2100
59,1024,1024,1.0000,37.201,26.881,1,0.000,2101
60,1024,1024,1.0000,41.380,24.166,1,0.000,2102
61,1024,1024,1.0000,38.599,25.907,1,0.000,2103
62,1024,1024,1.0000,37.435,26.713,1,0.000,2104
63,1024,1024,1.0000,37.549,26.632,1,0.000,2105
64,1024,1024,1.0000,37.552,26.630,1,0.000,2106
65,1024,1024,1.0000,37.107,26.949,1,0.000,2107
66,1024,1024,1.0000,37.511,26.659,1,0.000,2108
67,1024,1024,1.0000,38.203,26.176,1,0.000,2109
68,1024,1024,1.0000,37.578,26.611,1,0.000,2110
69,1024,1024,1.0000,41.036,24.369,1,0.000,2111
70,1024,1024,1.0000,37.361,26.766,1,0.000,2112
71,1024,1024,1.0000,37.446,26.705,1,0.000,2113
72,1024,1024,1.0000,38.919,25.694,1,0.000,2114
73,1024,1024,1.0000,37.515,26.656,1,0.000,2115
74,1024,1024,1.0000,37.408,26.732,1,0.000,2116
75,1024,1024,1.0000,37.474,26.685,1,0.000,2117
76,1024,1024,1.0000,37.137,26.927,1,0.000,2118
77,1024,1024,1.0000,37.914,26.375,1,0.000,2119
78,1024,1024,1.0000,37.000,27.027,1,0.000,2120
79,1024,1024,1.0000,37.394,26.742,1,0.000,2121
80,1024,1024,1.0000,37.191,26.888,1,0.000,2122
81,1024,1024,1.0000,37.351,26.773,1,0.000,2123
82,1024,1024,1.0000,37.375,26.756,1,0.000,2124
83,1024,1024,1.0000,47.735,20.949,1,0.000,2125
84,1024,1024,1.0000,37.320,26.795,1,0.000,2126
85,1024,1024,1.0000,37.307,26.805,1,0.000,2127
86,1024,1024,1.0000,37.493,26.672,1,0.000,2128
87,1024,1024,1.0000,37.676,26.542,1,0.000,2129
88,1024,1024,1.0000,37.530,26.645,1,0.000,2130
89,1024,1024,1.0000,37.473,26.686,1,0.000,2131
90,1024,1024,1.0000,37.380,26.752,1,0.000,2132
91,1024,1024,1.0000,37.213,26.872,1,0.000,2133
92,1024,1024,1.0000,43.901,22.779,1,0.000,2134
93,1024,1024,1.0000,47.714,20.958,1,0.000,2135
94,1024,1024,1.0000,39.148,25.544,1,0.000,2136
95,1024,1024,1.0000,37.494,26.671,1,0.000,2137
96,1024,1024,1.0000,37.470,26.688,1,0.000,2138
97,1024,1024,1.0000,37.628,26.576,1,0.000,2139
98,1024,1024,1.0000,37.463,26.693,1,0.000,2140
99,1024,1024,1.0000,37.302,26.808,1,0.000,2141
100,1024,1024,1.0000,37.355,26.770,1,0.000,2142
101,1024,1024,1.0000,37.654,26.558,1,0.000,2143
102,1024,1024,1.0000,38.370,26.062,1,0.000,2144
103,1024,1024,1.0000,37.574,26.614,1,0.000,2145
104,1024,1024,1.0000,37.226,26.863,1,0.000,2146
105,1024,1024,1.0000,37.169,26.904,1,0.000,2147
106,1024,1024,1.0000,37.767,26.478,1,0.000,2148
107,1024,1024,1.0000,37.166,26.906,1,0.000,2149
108,1024,1024,1.0000,37.492,26.672,1,0.000,2150
109,1024,1024,1.0000,37.875,26.403,1,0.000,2151
110,1024,1024,1.0000,37.295,26.813,1,0.000,2152
111,1024,1024,1.0000,37.012,27.018,1,0.000,2153
112,1024,1024,1.0000,37.180,26.896,1,0.000,2154
113,1024,1024,1.0000,37.300,26.810,1,0.000,2155
114,1024,1024,1.0000,38.498,25.975,1,0.000,2156
115,1024,1024,1.0000,41.149,24.302,1,0.000,2157
116,1024,1024,1.0000,37.951,26.350,1,0.000,2158
117,1024,1024,1.0000,37.496,26.670,1,0.000,2159
118,1024,1024,1.0000,38.267,26.132,1,0.000,2160
119,1024,1024,1.0000,37.563,26.622,1,0.000,2161
120,1024,1024,1.0000,37.934,26.362,1,0.000,2162
121,1024,1024,1.0000,37.585,26.606,1,0.000,2163
122,1024,1024,1.0000,37.604,26.593,1,0.000,2164
123,1024,1024,1.0000,37.552,26.630,1,0.000,2165
124,1024,1024,1.0000,37.540,26.638,1,0.000,2166
125,1024,1024,1.0000,49.740,20.105,1,0.000,2167
126,1024,1024,1.0000,38.022,26.301,1,0.000,2168
127,1024,1024,1.0000,37.690,26.532,1,0.000,2169
128,1024,1024,1.0000,37.722,26.510,1,0.000,2170
129,1024,1024,1.0000,37.699,26.526,1,0.000,2171
130,1024,1024,1.0000,37.763,26.481,1,0.000,2172
131,1024,1024,1.0000,37.407,26.733,1,0.000,2173
132,1024,1024,1.0000,37.620,26.582,1,0.000,2174
133,1024,1024,1.0000,37.725,26.508,1,0.000,2175
