step,kv_used,kv_total,kv_ratio,ttft_ms,tok_per_sec,shift_events,alpha,n_spilled
53,564,1024,0.5508,23.087,43.314,0,0.000,0
54,565,1024,0.5518,23.449,42.646,0,0.000,0
55,566,1024,0.5527,23.375,42.781,0,0.000,0
56,567,1024,0.5537,23.416,42.706,0,0.000,0
57,568,1024,0.5547,23.564,42.438,0,0.000,0
58,569,1024,0.5557,23.105,43.281,0,0.000,0
59,570,1024,0.5566,22.668,44.115,0,0.000,0
60,571,1024,0.5576,23.535,42.490,0,0.000,0
61,572,1024,0.5586,23.468,42.611,0,0.000,0
62,573,1024,0.5596,23.010,43.459,0,0.000,0
63,574,1024,0.5605,23.369,42.792,0,0.000,0
64,575,1024,0.5615,22.927,43.617,0,0.000,0
65,576,1024,0.5625,23.451,42.642,0,0.000,0
66,577,1024,0.5635,23.058,43.369,0,0.000,0
67,578,1024,0.5645,23.384,42.764,0,0.000,0
68,579,1024,0.5654,23.499,42.555,0,0.000,0
69,580,1024,0.5664,22.961,43.552,0,0.000,0
70,581,1024,0.5674,23.383,42.766,0,0.000,0
71,582,1024,0.5684,23.993,41.679,0,0.000,0
72,583,1024,0.5693,22.744,43.968,0,0.000,0
73,584,1024,0.5703,22.923,43.624,0,0.000,0
74,585,1024,0.5713,23.825,41.973,0,0.000,0
75,586,1024,0.5723,22.998,43.482,0,0.000,0
76,587,1024,0.5732,22.887,43.693,0,0.000,0
77,588,1024,0.5742,23.342,42.841,0,0.000,0
78,589,1024,0.5752,23.045,43.393,0,0.000,0
79,590,1024,0.5762,23.023,43.435,0,0.000,0
80,591,1024,0.5771,23.431,42.679,0,0.000,0
81,592,1024,0.5781,23.069,43.348,0,0.000,0
82,593,1024,0.5791,23.646,42.290,0,0.000,0
83,594,1024,0.5801,24.290,41.169,0,0.000,0
84,595,1024,0.5811,23.667,42.253,0,0.000,0
85,596,1024,0.5820,23.153,43.191,0,0.000,0
86,597,1024,0.5830,23.637,42.307,0,0.000,0
87,598,1024,0.5840,22.985,43.507,0,0.000,0
88,599,1024,0.5850,23.239,43.031,0,0.000,0
89,600,1024,0.5859,23.087,43.314,0,0.000,0
90,601,1024,0.5869,23.193,43.116,0,0.000,0
91,602,1024,0.5879,23.434,42.673,0,0.000,0
92,603,1024,0.5889,23.291,42.935,0,0.000,0
93,604,1024,0.5898,22.707,44.039,0,0.000,0
94,605,1024,0.5908,23.867,41.899,0,0.000,0
95,606,1024,0.5918,23.183,43.135,0,0.000,0
96,607,1024,0.5928,23.434,42.673,0,0.000,0
97,608,1024,0.5938,23.616,42.344,0,0.000,0
98,609,1024,0.5947,23.054,43.376,0,0.000,0
99,610,1024,0.5957,23.132,43.230,0,0.000,0
100,611,1024,0.5967,23.568,42.430,0,0.000,0
101,612,1024,0.5977,22.943,43.586,0,0.000,0
102,613,1024,0.5986,23.638,42.305,0,0.000,0
103,614,1024,0.5996,23.270,42.974,0,0.000,0
104,615,1024,0.6006,24.293,41.164,0,0.000,0
105,616,1024,0.6016,23.422,42.695,0,0.000,0
106,617,1024,0.6025,22.793,43.873,0,0.000,0
107,618,1024,0.6035,23.758,42.091,0,0.000,0
108,619,1024,0.6045,23.101,43.288,0,0.000,0
109,620,1024,0.6055,22.769,43.919,0,0.000,0
110,621,1024,0.6064,23.974,41.712,0,0.000,0
111,622,1024,0.6074,23.596,42.380,0,0.000,0
112,623,1024,0.6084,23.053,43.378,0,0.000,0
113,624,1024,0.6094,23.250,43.011,0,0.000,0
114,625,1024,0.6104,23.015,43.450,0,0.000,0
115,626,1024,0.6113,23.683,42.224,0,0.000,0
116,627,1024,0.6123,22.866,43.733,0,0.000,0
117,628,1024,0.6133,23.191,43.120,0,0.000,0
118,629,1024,0.6143,23.635,42.310,0,0.000,0
119,630,1024,0.6152,23.089,43.311,0,0.000,0
120,631,1024,0.6162,23.283,42.950,0,0.000,0
121,632,1024,0.6172,23.418,42.702,0,0.000,0
122,633,1024,0.6182,22.938,43.596,0,0.000,0
123,634,1024,0.6191,24.231,41.269,0,0.000,0
124,635,1024,0.6201,23.599,42.375,0,0.000,0
125,636,1024,0.6211,23.248,43.014,0,0.000,0
126,637,1024,0.6221,23.167,43.165,0,0.000,0
127,638,1024,0.6230,23.066,43.354,0,0.000,0
128,639,1024,0.6240,23.521,42.515,0,0.000,0
