step,kv_used,kv_total,kv_ratio,ttft_ms,tok_per_sec,shift_events,alpha,n_spilled
35,1024,1024,1.0000,35.580,28.106,1,0.000,1055
36,1024,1024,1.0000,35.634,28.063,1,0.000,1056
37,1024,1024,1.0000,35.488,28.179,1,0.000,1057
38,1024,1024,1.0000,35.208,28.403,1,0.000,1058
39,1024,1024,1.0000,35.300,28.329,1,0.000,1059
40,1024,1024,1.0000,35.494,28.174,1,0.000,1060
41,1024,1024,1.0000,35.672,28.033,1,0.000,1061
42,1024,1024,1.0000,35.552,28.128,1,0.000,1062
43,1024,1024,1.0000,35.211,28.400,1,0.000,1063
44,1024,1024,1.0000,35.149,28.450,1,0.000,1064
45,1024,1024,1.0000,37.878,26.401,1,0.000,1065
46,1024,1024,1.0000,35.476,28.188,1,0.000,1066
47,1024,1024,1.0000,39.750,25.157,1,0.000,1067
48,1024,1024,1.0000,34.986,28.583,1,0.000,1068
49,1024,1024,1.0000,41.548,24.069,1,0.000,1069
50,1024,1024,1.0000,43.683,22.892,1,0.000,1070
51,1024,1024,1.0000,35.831,27.909,1,0.000,1071
52,1024,1024,1.0000,35.845,27.898,1,0.000,1072
53,1024,1024,1.0000,35.635,28.062,1,0.000,1073
54,1024,1024,1.0000,35.384,28.261,1,0.000,1074
55,1024,1024,1.0000,35.723,27.993,1,0.000,1075
56,1024,1024,1.0000,35.527,28.148,1,0.000,1076
57,1024,1024,1.0000,35.465,28.197,1,0.000,1077
58,1024,1024,1.0000,36.261,27.578,1,0.000,1078
59,1024,1024,1.0000,34.896,28.657,1,0.000,1079
60,1024,1024,1.0000,35.271,28.352,1,0.000,1080
61,1024,1024,1.0000,35.404,28.245,1,0.000,1081
62,1024,1024,1.0000,35.616,28.077,1,0.000,1082
63,1024,1024,1.0000,35.161,28.441,1,0.000,1083
64,1024,1024,1.0000,35.679,28.028,1,0.000,1084
65,1024,1024,1.0000,35.757,27.967,1,0.000,1085
66,1024,1024,1.0000,35.849,27.895,1,0.000,1086
67,1024,1024,1.0000,35.655,28.047,1,0.000,1087
68,1024,1024,1.0000,35.590,28.098,1,0.000,1088
69,1024,1024,1.0000,35.237,28.379,1,0.000,1089
70,1024,1024,1.0000,35.578,28.107,1,0.000,1090
71,1024,1024,1.0000,35.180,28.425,1,0.000,1091
72,1024,1024,1.0000,35.161,28.441,1,0.000,1092
73,1024,1024,1.0000,35.255,28.365,1,0.000,1093
74,1024,1024,1.0000,35.499,28.170,1,0.000,1094
75,1024,1024,1.0000,35.461,28.200,1,0.000,1095
76,1024,1024,1.0000,35.691,28.018,1,0.000,1096
77,1024,1024,1.0000,35.080,28.506,1,0.000,1097
78,1024,1024,1.0000,35.738,27.981,1,0.000,1098
79,1024,1024,1.0000,35.562,28.120,1,0.000,1099
80,1024,1024,1.0000,35.519,28.154,1,0.000,1100
81,1024,1024,1.0000,35.657,28.045,1,0.000,1101
82,1024,1024,1.0000,35.254,28.366,1,0.000,1102
83,1024,1024,1.0000,35.401,28.248,1,0.000,1103
84,1024,1024,1.0000,35.870,27.878,1,0.000,1104
85,1024,1024,1.0000,35.466,28.196,1,0.000,1105
86,1024,1024,1.0000,35.271,28.352,1,0.000,1106
87,1024,1024,1.0000,35.146,28.453,1,0.000,1107
88,1024,1024,1.0000,35.263,28.358,1,0.000,1108
89,1024,1024,1.0000,35.127,28.468,1,0.000,1109
90,1024,1024,1.0000,35.384,28.261,1,0.000,1110
91,1024,1024,1.0000,35.096,28.493,1,0.000,1111
92,1024,1024,1.0000,35.536,28.140,1,0.000,1112
93,1024,1024,1.0000,35.719,27.996,1,0.000,1113
94,1024,1024,1.0000,35.439,28.218,1,0.000,1114
95,1024,1024,1.0000,34.912,28.643,1,0.000,1115
96,1024,1024,1.0000,35.336,28.300,1,0.000,1116
97,1024,1024,1.0000,35.413,28.238,1,0.000,1117
98,1024,1024,1.0000,35.462,28.199,1,0.000,1118
99,1024,1024,1.0000,35.246,28.372,1,0.000,1119
100,1024,1024,1.0000,35.397,28.251,1,0.000,1120
101,1024,1024,1.0000,37.521,26.652,1,0.000,1121
102,1024,1024,1.0000,35.942,27.823,1,0.000,1122
103,1024,1024,1.0000,35.423,28.230,1,0.000,1123
104,1024,1024,1.0000,35.231,28.384,1,0.000,1124
105,1024,1024,1.0000,35.036,28.542,1,0.000,1125
106,1024,1024,1.0000,43.225,23.135,1,0.000,1126
107,1024,1024,1.0000,45.311,22.070,1,0.000,1127
108,1024,1024,1.0000,37.217,26.869,1,0.000,1128
109,1024,1024,1.0000,35.304,28.325,1,0.000,1129
110,1024,1024,1.0000,36.007,27.772,1,0.000,1130
111,1024,1024,1.0000,35.567,28.116,1,0.000,1131
112,1024,1024,1.0000,35.450,28.209,1,0.000,1132
113,1024,1024,1.0000,35.312,28.319,1,0.000,1133
114,1024,1024,1.0000,35.347,28.291,1,0.000,1134
115,1024,1024,1.0000,34.991,28.579,1,0.000,1135
116,1024,1024,1.0000,35.343,28.294,1,0.000,1136
117,1024,1024,1.0000,35.486,28.180,1,0.000,1137
118,1024,1024,1.0000,35.498,28.171,1,0.000,1138
119,1024,1024,1.0000,35.484,28.182,1,0.000,1139
120,1024,1024,1.0000,35.642,28.057,1,0.000,1140
121,1024,1024,1.0000,35.778,27.950,1,0.000,1141
122,1024,1024,1.0000,34.931,28.628,1,0.000,1142
123,1024,1024,1.0000,35.403,28.246,1,0.000,1143
124,1024,1024,1.0000,35.263,28.358,1,0.000,1144
125,1024,1024,1.0000,35.039,28.540,1,0.000,1145
126,1024,1024,1.0000,35.267,28.355,1,0.000,1146
127,1024,1024,1.0000,35.585,28.102,1,0.000,1147
128,1024,1024,1.0000,35.261,28.360,1,0.000,1148
129,1024,1024,1.0000,35.073,28.512,1,0.000,1149
130,1024,1024,1.0000,35.624,28.071,1,0.000,1150
131,1024,1024,1.0000,35.397,28.251,1,0.000,1151
